,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X300003.SZ,X000100.SZ,X002007.SZ,X002236.SZ,X000157.SZ,X300142.SZ,X600271.SH,X300124.SZ,X002008.SZ,X002179.SZ,X002506.SZ,X600183.SH,X000625.SZ,X600177.SH,X600498.SH,X600867.SH,X600487.SH,X002371.SZ,X002241.SZ,X300014.SZ,X600066.SH,X000977.SZ,X000050.SZ,X300146.SZ,X600522.SH,X600118.SH,X600372.SH,X000066.SZ,X600776.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0.113938942385657,0,0,0,0,0,0.0303483320614581,0,0,0.127479089950707,0.0950610097091069,0,0,0,0,0,0,0,0.104207372765141,0,0.0740031815933316,0,0,0.0296422359200104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701690914201505,0,0,0,0,0.0506563802225756,0,0
X600031.SH,0,0.0757437398733083,0.194551778634301,0,0,0,0,0,0,0,0,0,0,0.133930781616014,0,0.0779312189213277,0.0414157877806063,0,0,0,0,0,0,0,0,0.0802010483511049,0,0,0,0,-0.0271861665934109,0,0,0,0,0,0,0,0,0.0438849284055333,0,0,0,0,0,0,0,0,0,0.00766626670093478,0,-0.0127314065602697,0,0,0,0,0.0267665429845888,0,0
X002475.SZ,0.277355965600776,0,0.0282728639699198,0,0.0153447159039926,0.117721085415672,0,0.194528439043364,0,0,0,0,0,0,0.247847067795286,0,0,0,0,0.178619048076692,0,0,0,0,0,0,0,0,0.148797904391107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283980465433096,0,0,0,0,0,0.00808656668135609,0,0,0,0,-0.0103716747921131,0,0
X000338.SZ,0,0.0521532214334018,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.260226452437617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667091722397498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085911859616207,0.176125434820452,0,0.143614824222163,0.067114292556775,0,0,0,0,0,0,0,-0.033343002162024,0,0,0,0,0,0,0
X600741.SH,0,0,0.0892435889508364,0.102387888125553,0,0,0,0,0,0,0,8.67361737988404e-19,0.167977022119375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298298571633453,0,0,0,0,0,0,0,0,0,0,0.0439187192011674,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.00922527814386419,0,0
X000596.SZ,0.215831512913107,0,0,0,0,0,0.0070526582436508,0,0,0.3533321256224,0,0,0,0,0,0,0.370768109854836,0,0,0,0,0,0,0.0346520636795423,0,0,0,0,0,0,0,0,0.0252728437886364,0,0,0,0,0,0.019411465444887,0,0,0,0,0,0,0,0,0.0441833020487684,0,0,0,0,-0.040568063653199,0,0,0,0.017776489012283,0,0
X600809.SH,0,0.537539497070704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603102291423184,0,0,0,0.0483920570072616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0506087201980454,0.0247141895775062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368996891766558,0,0
X000661.SZ,0,0,0.120610950706163,0,0.22871629236964,0,0,0,0,0,0,0,0,0,0,0.196948708033273,0,0,0,0,0,0,0.157669730608174,0,0,0,0,0,0,0,0,0,0,0,0,0.032198439443002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871025736135359,0.000673729912215225,0,0,0,0.00922250619493118,0,0
X601877.SH,0,0,0,0,0.229459883648134,0,0,0,0,0,0,0,0.0967239029631705,0,0,-0.0661566247219502,0,0,0,0,0,0,0,0,0,0.00473356416999982,0,0,0,0,0,0.00455441293853857,0,0,0,0.0257195745531963,0,0,0,0,0.0225211250636054,0,0.117270676726015,0,0,0,0,0,0,0,0,-0.00204473714554084,-0.0547447818457891,0,0,0,0.00929740482725874,0,0
X600703.SH,0,0,0,0,0,0,-0.236479632576188,0,0,0,0,0,0.456382122166207,0,0,0,0,0,0,0,0,0,0.0014655484947085,0,0,0,0,0,0,0,0.00391711144273522,0,0.452616386528126,0,-0.00744693782943492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00543081447188482,0,0.153899641055646,0,0,0.17072146788757,0,0,0.0648591229000387,0,0
X300003.SZ,0,0.209505987258982,0,0,0,0,0,0,0,0.00118419960375232,0,0,0.0235385630129652,0,0,0,0,0,0,0,0,0,0,0,0,0.11902087596342,0,0,0,0,0,0.0246353342785578,0,0,0,0,0,0.0274739034761849,0,0.080889863520703,0,0,0,0,0,0,0,0,0.030183175348054,0,0,0.0473102633809509,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.272159172039176,0,0,0,0,0.109501255007505,0,0,0,0,0,0,0,0,0,0.0588498790781836,0,0,0,0,0,0,0.000238903654206167,0,0,0,0,0,0,0,0,0.0412891147507843,0,0,0.0418357118698961,0,0,0,0,0.0359135539226046,0,0,0,0,0,0,0,0,0.00299545685744999,0,0
X002007.SZ,0,0,0,0,0.00768057833249786,0,0,0,0,0,0,0,0,0,0,0,0.0822562000616374,0.282830084833276,0.123203081031439,0,0,0,0,0,0,0.279606295330161,0.0581214811689474,0,0,0,0,0,0,0,0,0,0,0.0594319812152369,0,0,0,0,0,0,0,0,0,0,0.115228856986867,0,0,-8.67361737988404e-19,0,0,0,0,0.0488046641990662,0,0
X002236.SZ,0,0,0,0,0,0.51625308142436,0,0.135041119681682,0,0.0807644543678415,0,0,0.00399622320638308,0,0,0,0,0,0,0.0293744910770467,0,0,0,0,0,0.0891619429779843,0,0,0,0,0.0265247338188509,0,0,0,0,0,0,0,0.0425632076210263,0,0,0,0,0,0,0,0,0,0,0,0,-0.00378429174685233,-0.0840100639948376,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0602259506379896,0,0.0734658900187595,0,0.0555054055707882,0.11326739402511,0.0915142566012091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317372235750391,0,0,0,0,0,0,0,0.0531811214318989,0.0978275440952369,0,0,0,0.00911873863041706,0,0,0,0,0,0,-0.0287796937384797,0,0,0,0,-0.013916398495302,0,0
X300142.SZ,0,0.0807956292003496,0,0,0,0,0,0,0,0.0615470560149186,0,0,0,0,0,0,0,0,0,0,0,0,0.177896750850751,0.136996847878493,0,0,0,0,0,0,0,0.120851453070423,0.0217130089533245,0,0,0.0637080992124421,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.0204493475796029,0.0534254405343597,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338939545482108,0,0,0,0,0,0.00869225509456115,0,0,0,0,0,0,0,0,0.0735449648166047,0,0,0,0,0,0.0226864195868106,0,0,0.0436145477044252,0,0.0759068256505158,0,0,0.0683761732647484,0,0,0.290819506060792,0,0.0101175854610636,0,0,0,-0.0240579338627841,0,0,0,0,0.0237161655221803,0,0
X300124.SZ,0,0.0732936083653998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629041308073943,0,0,0,0,0,0,0,0.101208567470358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210861015694592,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356067116879878,-0.000319534008759234,0,0,0,0.00439072866203694,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.191971064042434,0.127614921536873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970611754758592,0,0,0,0,0.0015446621362267,0,0.153916347367925,0.0597498498867739,0,0,0.0689674057910115,0.0245361766662834,0,0,0,0,0,0,0,0,0,0,0,0,0.0430190884321984,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482287350014439,0,0,0.0225236706804892,0,0.183183165079182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680163928643746,0,0,0,0,0,0,0,0.107574368365391,0.0335415853800798,0.0968053881739659,0,0,0,0,0,0.0889285641046429,0,0,0,0,0.0121281500903824,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,-0.0599019275636999,0,0.380544024131916,0,0,0,0,0,0,0,0,0,0.225969164950774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295170496400571,0.0308132130794433,0,0,0,0,0,0.126230835035698,0,0,0,-0.0136229489164236,-0.0759627222221288,0,0,-0.00225745540036183,-0.0205727589531506,0,0,0,0.0575021229165906,0,0
X600183.SH,0,0,0,0,0,0,0,0.104233554274857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271223910250744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147942183795854,0.120608295196858,0,0,0.300861241831339,0,0,0,0,0,0,0,0.00538894228605053,0,0
X000625.SZ,0,0,0,0.0796726152090875,0.0947597904816369,0,0,0,0,0.0983540003811047,0,0,0.108348023512899,0,0,0,0,0,0,0.0278286849527889,0,0,0,0,0,0.172493784500273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129651654378528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315334473581644,0,0
X600177.SH,0,0.12744403039256,0,0,0,0,0,0,0,0,0,0,0,0.00796975467785705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367307106659365,0,0,0,0,0.00127123651194738,0,0.0575570255577468,0,0,0,0,0,0,0,0,0,0,0,0.00723452586359094,0,0,0,0,0.014879077890669,0,0
X600498.SH,0,0,0,0,0,0,0,0.31889491666374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086987239349074,0.0844980094306492,0,0,0,0,0.0704569809910912,0,0.0961664315721232,0.0922559131961104,0,0,0.0886527787030904,0,0,-0.00546414174817302,-0.00709691877689478,0,0,0,0.00969324720449059,0,0
X600867.SH,0.0936680149707053,0,0,0,0,0,0,0,0,0.232741130659133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114586584269631,0,0,0,0,0,0,0,0,0,0,0,0.00620919531834652,0,0,0,0,0,0,0,0.140320070734705,0,0,0.0254577469876946,0,0,4.33680868994202e-19,0,0,0,0,0.00646797771130445,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.087232946052855,0,0,0,0.182474029062932,0,0.0555158542246573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341558596382645,0,0.030920030104725,0,0,0,0.274978726832288,0,0,0,0,0,0,0.16882506928771,0,0,0,0,0,0,0,0,0,0.00905042448810042,0,0,0,0,0.0289974074285912,0,0
X002371.SZ,0,0.22586833352016,0,0,0,0,0,0.0558869748407096,0,0,0,0,0,0.016920542767627,0,0.100963685994382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06271685814297,0,0.243303749630105,0,0,0,0.067492062046321,0,0.0917807286083715,0,0,0,-0.000229532541887453,-0.0161100402315203,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.137723281035781,0,0,0,0,0,0,0,0,0,0.170790630519296,0,0,0,0.194551123919733,0,0,0,0,0,0,0,0.261987988613143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207287717067573,-0.114192967007335,0,0,0,0.0230254181255197,0,0
X300014.SZ,0,0,0,0,0,0,0,0.159448758048178,0,0.148965921611973,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0161847971124627,0,0,0,0,0.143809055368,0,0,0,0,0,0,0,0.0994146641532854,0,0,0,0,0,0.0681429973329928,0,0,0,0,0,0,0,0,0.0840144703193925,0,0,0,0,-0.0121461739833671,0,0,0,0,0,0
X600066.SH,0,0,0.19023795549229,0,0,0,0,0,0,0,0,0,0,0,0.259494631366514,0,0,0,0,0,0,0,0,0,0.0507651942978694,0,0,0,0,0,0,0,0.051630270500941,0,0,0,0,0,0,0,0,0,0.282550860653924,-0.0350677028593985,0,0,0,0,-0.0601522936800135,0,0,-0.0588391096919046,0,0,0,0,0,0,0
X000977.SZ,0,0.139056883414388,0,0,0,0,0,0,0.232250960710768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577622149217252,0.125208736982957,0,0,0,0,0,0,0,0,0,0,0.345037727143291,0,0,0,-0.114033895022001,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.599155618054021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106869176222155,0,0,0.0281773514694134,0,0,0,0,0,0.117959116057086,0,0,0.493298353332516,0,0,0,0,0,0,0,0.0364223473746291,0,0,-0.0246835701658148,0,0,0,0,0.0341754757358084,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.0973755791184397,0,0.00339047856961045,0,0.0895326195799414,0,0.241366000586203,0,0,0,0,0,0,0.0928457289693538,0,0.128614993013452,0,0,0,0,0,0,0,0,0,0,0.122879778908438,0.0169283755888569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098935905022054,0,0,0,0.00784471862383877,0,0
X600522.SH,0,0,0,0,0,0,0,0.31729216419324,0,0,0,0,0.0537086861105655,0.0985061980166423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143521409953811,0,0,0,0,0,0,0,0,0,0,0.0267860963660374,0,0,-0.017567058291627,0,0,0,0,0.00574662942669905,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985459157114934,0,0,0,0.180934933889174,0,0,0.0317902605891626,0,0,0,0,0,0,0,0,0.0610611895414191,0,0.167221262045807,0,0,0,0,0.106895242412391,0,0,0,0,0.0492652082391173,0,0,0,-0.00609894853074521,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022726251052883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147446737086533,0,0,0.115645730121774,0,0.0537617307482389,0.154698047707092,0,0,-0.000382512333135783,-0.0110508394430438,0,0,0,0.00540012450065602,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674406664492964,0,0,0,0,0,0,0,0,0.0880105267366208,0,0,0,0,0,0,0,0,0.287296436748075,0,0,0,0.287838263476281,0.174873024122104,0,0,0,0,0,0.310225914431106,0,0,-0.0327123140296423,0,0,0,0,-0.00534682586261907,0,0
X600776.SH,0,0,0,0,0,0,0,0.246161792866013,0,0,0,0,0,0,0,0,0.0797056391638427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123016873800727,0,0,0,0,0,0,0,0.00878195672228189,0,0.374613347928928,0.0265283417725338,0,0,0,0.305305956272752,0,0,0,0,0.0308305614231453,-0.0582745292658739,0,0,0,0.0319519907131025,0,0
X002508.SZ,0,0.0827067826876167,0,0,0,0,0,0,0,0,0,0,0.136579325890059,0,0,0.0294546479511393,0.0744636466285935,0,0,0,0,0,0,0,0,0.0900576928408949,0,0,0,0,0,0,0.0108388852877704,0,0,0,0,0,0.0360965051109489,0,0,0,0,0,0,0.026750114794926,0,0.0959294933472382,0,0,0,-0.0111174382948331,0,0,0,0,0.0318756576219004,0,0
Change_TY3M,0,-0.148272149493874,-0.0451101356674575,0,0.214242944311757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570744545442043,0,0,0,-0.104659388897909,0,0.11621969646527,0,0,0,0,0,0,0,0,0,0,0,0,-0.0640032456937008,0,0,0,0,0,0,0,0,0,0.0159462442365552,0,0,-0.0582345000488652,-0.117724620670464,0,0,0,-0.0999157304009867,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132337077337586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316182772154581,0,0,0,0,0,0,0,0,0,0,0,0,1.25075719297791,0,0,0,-0.549962930342857,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21597968774203,0,0,0.095465993287248,0,0,0,0,0,0,0,0,0,0,0,0,0.218078972141827,0,0,0,0,0,0,0.0617928717171336,-0.235052139078754,0,0,0,0,0,0,0,0,0,0,0,-0.545828037675825,0.156397157470707,0,0,0,0,-0.147469528577122,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0697464486445548,0,-0.00953223656098353,0,0,0,0,0,0.113311757292219,0,0,0,0,0,0,0,0,-0.0830953137214243,0,0.0206019888674166,0,0,0,0,0,0,0,0,-0.0672509228357514,0,0,-0.0376146275745497,-0.0101235983358394,0,0,0,0,0,0,0,0.00524178592690526,-0.0502701245703926,0,0,0,0.0279371952859684,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210372353077038,0,0,0,0,0,-0.041491471899025,0,0,0,0,0,0,0,0,0,0,0.0181890847240406,0,0,0,0,0,0,0,0,0,0,0,-0.0489643996889168,-0.0414369570728653,0,0,0,-0.0636440013818619,0.0539650079747978,0,0,0.00682973159756151,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309089343097044,0.003481870937238,0,0,0,-0.000600082634645428,0,0
CarbonVol_Shenzhen,0,0,-0.199073649912862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971454971558192,0,0,0,0,0,0,0,0,0,0,0,0,-0.641056080745654,0,0,0,0,0,0,0,0,0,0,0.617229291268957,0,0,0,0,0,0,0,-0.666386681524478,0.0279183675353545,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00110371321685287,0,0,0,0,0,0.0044059621031711,0,0,-0.0134835238592601,0,0,-0.0101886590232081,0,0,-0.0063269769940494,0,0,0,0,0,0,0,0,0,0,0,0.00100092487451541,0,0,0,0,0,0,-0.00737656544917812,0,0,0.0223138966683942,0,0,0,0,0,0,0.00825273108906648,-0.00566692162762317,0,0,0,-0.0220623976145911,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00551959400227772,0,0,0,0,0,-0.00813315996119792,0,0,0,-0.00360248116932083,0,0,0,0,0,0,0,0,-0.0204414455483672,0,0,-0.0017690989647605,0,0,0,0,0.0170080708481519,0,0,0.0292475094921574,0,0,0,0,0,0,0,0,0,0,0,0,0.00456032543432489,0,0
