,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600276.SH,X600031.SH,X000100.SZ,X600703.SH,X600118.SH,X600271.SH,X600372.SH,X000157.SZ,X000338.SZ,X002129.SZ,X002241.SZ,X600741.SH,X000559.SZ,X600839.SH,X600089.SH,X600066.SH,X002292.SZ,X300124.SZ,X600177.SH,X002236.SZ,X002456.SZ,X600582.SH,X000800.SZ,X002475.SZ,X000568.SZ,X601877.SH,X300003.SZ,X000550.SZ,X600435.SH,X002223.SZ,X002465.SZ,X002276.SZ,X600060.SH,X000727.SZ,X000016.SZ,X000581.SZ,X000869.SZ,X002008.SZ,X600198.SH,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0930257557436135,0.062455942275097,0.112706286468115,0,0,0,0,0,0,0,0,0,0.0371565487132483,0,0,0,0,0,0,0.0390365102859533,0,0,0,0,0,0,0,0,0,0,0.0492316009510177,0,0,0,0,0,0,0,0.0635206330312433,0,0,0,0,0,0,0,0,0,0.0105012148500104,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.128660494776042,0,0,0,0,0.0445265216918984,0,0.0280848388152615,0.0440405474462764,0,0,0,0,0,0,0.0568708481661612,0.095100805762437,0,0,0,0,0,0,0,0,0,0.0652543541896748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358148776655799,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911091958319521,0.125002712499808,0,0,0,0,0,0,0,0,0.0462863702724048,0.0519011633274542,0,0,0,0,0,0,0.230614070686649,0.0174878986726169,0,0,0,0,0,0,0,0,0,0,0.101231897403036,0,0,0,0,0.00868761522470148,0,0,0,-0.0118769809195259,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0225499923732974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776397392149117,0,0,0,0.0142192416226884,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.057327256955932,0,0,0,0,0,0.0192783073772744,0,0.103559252859615,0,0,0,0,0,0,0,0,-0.0109784101296333,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512999294577222,0,0,0,0,0,0,0,0,0,0,0,0,0.123293581854922,0.0383786836246491,0,0,0,0,0,0,0,0,0.176076139007168,-2.16840434497101e-19,0.117104490815875,0.0061983139395122,0,0,0,0,0,0,0,0,-0.0227031985672087,-0.000490792142996559,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0395023686048007,0,0.0768281799841367,0,0.0528922060152893,0,0,0.0342326907465783,0,0,0,0.0186087873297375,0,0,0,0,0,0,0,0,0.00881886612344684,0,0,0,0,0,0,0.0224860015676908,0,0,0.214073408165258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225114403933795,0,0,-0.0104041396483126,-0.0089761816346436,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0819021931042267,0,0,0.0469647847361296,0,0,0,0,0.14583823170282,0,0.0299079006724738,0.020163877555143,0,0,0,0,0,0,0,0,0,0,0,0.014743592644815,0.079632835861492,0,0,0,0,0.137585843144045,0,0,0,0,0,0.0421427870609533,0,0.0290237765759024,0,0,0,0,0,0.0293337036576823,0,0,-0.00673167055302978,-0.00611523448754912,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.142001643625144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408240768369586,0.0142236339470623,0.00255659387510756,0.0452488300345166,0,0,0,0,0,0,0.0323814363296231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164997379802514,0.0326546338401568,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0833348735139637,0,0,0,0,0,0,0,0,0,0,0,0.0637031761518302,0.0709724646895983,0,0,0,0.153637455586091,0.0499070380535135,0,0.137031528785639,0,0,0,0.160466076653542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139268301274667,-0.00364517898667303,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533972194788148,0,0,0.00853481499724189,0,0,0,0,0.0563566023690424,0,0,0,0,0.0594469743741379,0,0,0,0,0,0,0,0,0,0,0,0.0877887192935465,0.0253762157393506,0.0433827755640493,0,0,0.0429590345293938,0,0,0.0898584193355435,0,0,-0.000593715465609062,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0859251370340708,0,0,0,0.0557642672702504,0,0,0,0,0,0,0,0.0311734285024701,0,0,0,0.226106503842214,0,0,0,0,0,0,0,0,0,0,0.0767625722727587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007543794587854,0.00892152607446264,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0383573433343335,0,0,0,0,0,0,0,0,0,0,0,0,0.230257852378427,0,0,0,0,0,0,0.103584912733206,0,0,0,0,0,0,0,0,0,0,0,0.0304711837526196,0,0,0,0,0,0.0358635449831966,0,0,0,0,0,0.0843462917901303,0,0,-0.0194277975782207,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0568859465361929,0,0,0,0,0,0.101126490658357,0,0,0,0,0,0,0,0.0104375688403861,0.147167591401713,0,0,0,0.0311678653515059,0,0.0412045841331144,0.179442752517661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0.0356225259264288,0,0,0,0,0,0,0,0,0.0561937175459358,0,0,0.0934328853052465,0,0,0,0,0,0,0,0,0,0.0688654822840794,0,0,0.0285605899184738,0,0,0,0,0,0,0,0,0,0,0,0,0.117541664096098,0,0,0,0.141227827311621,0,0,0,0.110894436740836,0,0,0,-0.00400492253646483,0,0,0,0,0,0
X600118.SH,0,0,0.106775217090875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37871287628019,0,0,0,0,0,0,0,0.0560135433209779,0,0,0.119515776322414,0,0,0,0,0.0147822242480229,0,0,0,0,0,0.212990217374475,0,0.0360414459795185,0,0,0.0125555045261732,0,0,0,0,0,0,0,0,0.00573434231398399,0,0,0,0,0,0
X600271.SH,0,0,0,0.0249546334078604,0.149145070112108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241243655613166,0,0,0,0,0,0,0.190932545739397,0,0,0,0,0,0,0,0,0,0,0.0370639068232904,0,0,0,0,0,0,0,0,0,0,-0.0243532416513963,-0.0146265743941897,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.118277041375925,0,0,0,0,0,0,0,0,0,0,0.0394125496639958,0,0,0,0,0,0,0,0,0.0969498654794774,0,0,0,0,0.0550151604395897,-0.0120042582893655,0.0327661889291433,0,0,0,0,0,0,0.0616863450716343,0,0.276571074308116,0.058479636141124,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.425030212878674,0,0,0,0,0,0,0,0,0,0,0,0,0.0972765503342005,0,0,0,0,0,0,0.0611014334260355,0,0,0,0,0,0,0,0,0,0,0.0225765116613469,0,0,0,0,0,0.0693786408551521,0,0,0,0.00266479166107676,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0259763913446427,0,0,0,0,0,0,0,0,0,0,0,0,0.0565039727474645,0,0,0,0,0.0397484617269345,0,0.085620415726718,0,0,0,0,0,0,0.0436307925476454,0,0,0,0,0,0,0,0,0.131729761294995,0,0.00523678955668847,0,0,0,0,0,0.0857265680970095,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169376911660784,0,0.189713073267257,0,0.0438013125478262,0,0,0,0.106716340908409,0.171632432540867,0,0,0,0,0,0,0,0,0,0,0,0.0350946418174411,0,0,0,0,0,0.0600174055573616,0,0,0,-0.0103033505833663,-2.76078137747778e-05,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0751534158461148,0,0,0,0,0,0,0,0,0,0,0.0707325411606664,0,0,0.0190100197925059,0,0,0.00589233828486225,0,0.0770754595792376,0,0,0,0,0,0,0,0,0.0669992516708119,0,0.148685875462307,0,0.0704957324156231,0,0,0,0,0,0,0,0,-0.00914551026362454,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.112236167032088,0,0,0,0.172943541054836,0,0,0.041745463244186,0,0,0,0,0,0,0,0,0.12340982943059,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0103531592630656,0.179245293512324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309561698630295,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105429929555372,0,0,0,0,0.188826146057029,0,0,0,0,0.12260650959273,0.119766312017406,0,0,0,0,0,0.0412503866977401,0.0993376901891198,0,0,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160418686131883,0,0,0,0,0,0,0,0.197209586224129,0,0.167266501796155,0,0,0,0,0,0,0.157218244964498,0,0,0,0,0,0,0,0,0,0,0.130012014064852,0,0,0,0,0,0,0,0,-0.0214670944017218,-0.0239823621790829,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.193544977360583,0,0,0.0510368071305386,0,0,0,0,0.214488098412357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747742956340794,0,0,0,0,0,0,0,0,0.0911140422774004,0,0.0622949301028431,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0102769470261485,-0.00875582400524566,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041656829107381,0,0,0,0,0,0.0811835335549544,0,0,0.0363229191471235,0,0,0,0,0,0.000424446279837717,0.0160661562720653,0,0,0,0,0,0,0,0,0,0.0153534558713955,0,0.0567820228510475,0,0,0.202930670006543,0,0,0,0,-0.0022702328796548,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.0597734620521322,0,-0.0512905302529582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575959687369732,0,0,0,0,0,0,0,0.0150828240935901,0,0,0,0.0300346528330561,-0.0200565450970476,0,0.0202125850780241,-0.0251269598382197,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12088530877024,0.137062835943302,0.0397829676352135,0,0,0,0,0,0,0.103881698172172,0,0,0,0,0,0,0,0.116009108709644,0,0,0,0,0,0.239025178197495,0,0,0,0,0,0,0,0.153686239009393,0,0,0,0,0,0,-0.0245643158176753,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0972226762477733,0,0.0822343013557488,0,0.181072616352134,0,0.175538668158193,0,0,0,0,0,0,0,0,0,0,0,0.0233865548504201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207043967305483,0,0,0,0,0,0,0,0,-0.000750418527855055,-0.00208058760779036,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.261277726173502,0,0,0,0,0,0,0,0,0,0,0.11930415419114,0,0,0,0,0,0,0.114290372928008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794592846361071,0,0.0104007197339382,0,0,0,0.0581426486590584,0,0,0,0,0,0,0,0,0.000570544687338989,0.00819371122081683,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570802640421327,0,0,0,0.113685088112141,0,0,0,0,0,0,0,0,0,0,0.179958324575095,0.143398327657231,0,0,0,0,0,0,0.0331199562704881,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0721771867902176,-0.108444028207565,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831201942203294,0,0,0,0,0.120603673161731,0,0,0.0268198062897113,0,0,0,0,0,0,0,0,0,0,0.448191065282943,0,0,0.0420615937376468,0,0,0,0,0.0756736295795734,0,0.161528649529489,0,0,0,0,0,0,0,-0.00985682400556802,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588209058990608,0,0,0,0,0.110931439117202,0,0.194380112177263,0.199343456630677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224876768793146,-0.0017447025009722,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130326665017494,0,0,0,0,0,0,0,0,0,0,0,0.119165242662686,0,0,0,0.110484992508191,0,0,0,0,0,0,0,0,0.0577637040467975,0.00219602281518428,0,0,0,0,0,0,0,0,0,-3.93004662164272e-05,-0.000916385561199798,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417522994476128,0.0601619026115809,0.0534185513719822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575901674085795,0,0,0,0,0,0,0,0,0.122026733450394,0.0415332187602348,0,0,0,0,0,0,0.046612863207591,0,0,0,-0.00759456542468363,0,0,0,0,0,0
X601877.SH,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0464461226194332,0,0,0.028186814024566,0.000627552039311192,0,0,0,0,0,0,0,0,0.0975431347191643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303127302824741,0,0,0,0,0,0,0,0,0,0.019676626991724,-0.0157782303461832,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0602503077155083,0,0,0,0,0,0,0,0,0,0.0449782527799034,0,0,0,0,0,0,0,0,0,0,0,0,0.0764477790443329,0,0,0,0.038430743108524,0,0.415472794507183,0,0,0,0,0.0359732413602585,0.334847760546515,0,0,0.089686458288055,0,0,0,0,0,0.128924974703833,0,0,0.00247836696466703,-0.0137544265929906,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.252383459747867,0,0,0,0.036405963149818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342364318613723,0.00740751730335025,0,0,0,0,0.025802601346621,0,0,0,0,0.0410744277243732,0,0,0,0,0,0,0.0237514412995358,0.0374156866653057,0,0,0,0,0,0,0,0,0.00281571181565043,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115516539502139,0,0.0695338027611232,0,0,0.0491126723990939,0,0,0,0,0,0,0,0,0,0,0,0.0036351422942008,0,0,0,0,0.0250327614730106,0,0,0,0.318425933774227,0,0.0762358498816953,0,0,0,0,0,0,0,0,0,0.0230752909888951,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178248200861253,0,0.0503546827106935,0,0,0,0,0,0,0,0,0,0,0,0,0.00989146107513352,0,0,0,0,0,0.270609848670621,0,0,0,0,0,0,0.14242000270401,0,0,0,0,0,0,0,-0.00200198875247977,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0.0237387141781924,0,0,0,0,0,0,0,0,0,0.148393462464358,0.114675920278898,0.146887434377445,0,0,0,0,0,0,0,0.0239556728132382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257185776230253,0,0,0,0.0326622761544191,0,0,0,0,0,0,0,0,-0.0183161110389592,-0.0101499140301902,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0.0898713846997807,0,0,-0.060751924317109,0,0,0,0,0,0,0,0,0,0,0,0.173284322502847,0,0,0,0,0,0,0,0,0,0.115949818670424,0,0.202493780810142,-0.0279253660283005,0,0,0,0,0.249433657716062,0.0761305732944011,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065718661683995,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0.255663451340255,0,0,0,0,0,0,0,0.128038092874664,0,0,0.0648732418291811,0,0,0,0.0900758266417205,0,0.0205768368019572,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.218132994956552,0.011462979183702,0,0,0,0,0,0,0,0,0.133236058139486,0,0,0,0.012643933364706,0,0,0,0,0,0
