,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600690.SH,X002292.SZ,X600703.SH,X600741.SH,X000100.SZ,X600031.SH,X600066.SH,X002241.SZ,X002506.SZ,X600118.SH,X002236.SZ,X000559.SZ,X600177.SH,X002475.SZ,X000157.SZ,X600372.SH,X000338.SZ,X000568.SZ,X002074.SZ,X002085.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600089.SH,X600867.SH,X002426.SZ,X002456.SZ,X002465.SZ,X600498.SH,X601877.SH,X600699.SH,X002180.SZ,X002007.SZ,X000977.SZ,X002512.SZ,X000869.SZ,X002049.SZ,X300001.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0.0118137086342165,0,0,0,0,0,0,0,0,0,0.0328477325601876,0,0,0,0,0,0,0.113737747957923,0.0356705846347485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690744079734332,0,0,0,0,0,0,0,0,0,0,0.0919485046887882,0.0944671343489359,0,0.0157797618429944,0.00762083348656203,0,0,0,0,0,0
X600741.SH,0,0.0591213317793269,0.0240165934722807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115119088185714,0,0,0,0,0,0.0480782492839298,0.130254299056658,0,0,0,0,0,0,0.0474436913989022,0,0,0,0,0,0,0.0525238996906537,0,0,0.00127375950061425,0,0,0,0,0,0,0,0,0.140923639523511,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.051904704919359,0,0,0,0,0,0.0264078499474757,0,0,0,0,0,0,0,0,0,0,0.140253640069318,0,0,0.0354383316276892,0.011427081427331,0,0.0360814384584417,0,0,0,0,0,0,0,0,0,0,0,0.142299096354226,0,0.188877248749595,0.0253638989094032,0,0,0,0,0,0,0,0,0,0,0.00574568211232061,-0.0223513135088023,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0863020235358094,0,0,0,0,0,0,0,0,0,0.0466215405615104,0,0,0.038210857677883,0.0301237041193381,0,0.212519135027086,0.0842162569148342,0.107884740860776,0,0,0,0,0,0,0.175923961982913,0,0,-2.16840434497101e-19,0,0.0599968447057734,0,0,0,0,0,0,0,0,0,0.0252333038428993,0,0.0125803475198156,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118278259628805,0,0,0,0,0,0,0.0626733773284609,0,0,0.21662655528028,0,0,0,0,0,0.0963043319070683,0,0,0,0,0,0,-0.00396179614310476,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.00493001081168431,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0995478454381086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229047904126714,0,0,0,0,0.045029761862714,0,0,0.0304535088519148,0,0,0,0,0,0,0,0.238250650804404,0.0995274428625563,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0789019845987997,0,0,0,0.0480110987185815,0,0,0,0.0870626534910289,0,0.0257385854532301,0,0,0,0,0,0,0,0.0295758925207268,0,0.141904590629137,0,0,0,0,0,0,0.260988623651389,0,0,0,0,0.146235674163171,0,0,0,0.0506592487732803,0.041095906934225,0,0.0255536694074022,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999251938748166,0,0,0.113937358062569,0,0,0.14687583454775,0,0,0,0.284233712568353,0,0,0,0,0,0,0,0,0,0,0.230089671245578,0,0,0,0,0,0,0,0,0,0,0.129641920131945,0,0,0.0087532043524479,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576028260489662,0,0,0.132521688165323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331813753112032,0.238956444810568,0,0.0417379130791525,0.075662314185901,0,0,0,0,0,0,0,0,0,0,0.0250870804392043,-0.0288762705423533,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13769711158422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38574970482488,0,0,0.311065676625229,0,0,0,0,0,0,0,0,0,0,-0.0223794511814174,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521073321474789,0,0,0.159705591068877,0,0,0,0,0,0,0.0101616994444429,0,0,0,0,0.0249577530982326,0,0,0.110984728514661,0,0,0,0,0,0.0257084735717301,0,0,0,0,0,0.0854889905746902,0,-1.35525271560688e-20,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371484879783486,0,0.0618378121602809,0,-1.73472347597681e-18,0,0.203146867970366,0,0,0,0,0,0,0,0,0,0.0159503393319976,0,0,0,0,0,0,0,0,0.112959877556837,-0.0316294287679665,0.33196237786356,0,0,0,0.000951345205289591,0,0,0,-0.0185134298871419,0.0450261752308746,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.148490142955379,0,0,0,0,0,0,0,0,0.25091316110157,0,0,0.142743019162584,0,0,0,0,0,0,0,0,0,0.0634585600676348,0,0,0.0292774173607823,0,0,0,0,0,0,0.006207685237622,0,0,0,0,0,0,0,0,0,0.0723157973400131,0,0.0235094529912569,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472659889334342,0,0,0,0,0,0,0,0,0.0532166645102214,0,0,0.0276752360215503,0,0,0,0,0.0751102493046744,0,0,0,0,0,0,0,0,0,0,0.0297142869751368,0.193697963936121,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0573482912786275,0,0,0,0,0,0,0.20088947826405,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581602597507718,0,0.00612622942559032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.139428736559785,0,0.000440520005714008,0,0.0521000328934698,0,0,0,0,0,0,0,0,0,0,0.185307769425961,0.0736021689561778,0,0,0,0,0.0382357983043235,0,0,0,0,0,0.0320783386253348,0,-0.000404948221480819,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0221507054021685,0,0,0,0,0,0,0,0,0,0,0.0192093837042385,0,0,0,0,0,0,0,0,0,0,0,0,0.00519426745074347,0.479947213583414,0,0.100780548655469,0.0507380234609975,0,0,0,0.027662882796147,0,0,0,0.0648358702400242,0.0277510928400275,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0.101165961043768,0,0,0,0,0,0,0,0,0,0.146550501142875,0,0,0.172925771918818,0,0,0,0,0,0,0,0,0,0,0.357713123307028,0,0,0,0,-0.377736151890412,0,0,-0.126405109022923,0.09120254901781,0,0,0,0,0,0,0,0,-0.000857705192426086,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0630747915397396,0,0,0,0,0,0.27123655997527,0,0,0,0.0956513771524177,0,0,0,0,0,0,0,0.0771320781892276,0,0,0,0,0,0.179296157137247,0,0,0,0,0,0,0,0,0,0,0,0.0832324248482135,0,0,0.00946947057685228,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179112904294316,0.141253515903231,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0265023548523265,0,0,0,0,0,0,0,0.0969592885335329,0,0,0.0465888766956909,0,0,0.0245926921500727,0,0,0,0,0,0.165539814228346,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039093269555894,0,0,0.24355535532043,0,0,0,0,0,0,0,0.0413992216580692,0,0.123770802605306,0,0,0,0,0.0746561505961763,0,0,0,0,0,0,0.0380729055570433,0,0,0,0,0.0171723203795568,0,0.00375393032903946,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133469986684437,0,0,0.0403216356518391,0,0,0,0.117080079845852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1850847438998,0,0.0719610898212294,0,0,0,0,0,0,0,0,0.019555884493759,0.0681629223476088,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991632556670972,0,0.056169248163093,0,0.0320961598239532,0,0,0,0.0452426069598133,0.130548583341055,0,0,0,0,0.121632380814672,0,0,0,0,0.00955395490054169,0,0,0.017015952173876,0,0,0,0.11080769671348,0,0,0,0,0,0,0.00861762498443131,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.123103071339737,0.101770600242208,0,0,0,0,0,0,0.00104379570787485,0,0,0,0,0,0,0,0,0,0,0.230388546766747,0,0,0,0,0,0,0,0,0,0.0446761374896501,0,0,0,0.207915478549205,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.240594850292123,0,0,0,0,0,0,0,0.12102721424447,0,0.189884462412574,0,0,0,0.05138611949921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207290104851866,0,0,0,0.0587650716259826,0.255745497033124,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0896470255368487,0,0,0,0,0,0.332291118729909,0,0,0,0,0,0,0,0.0517321838284625,0,0,-0.0104623843177971,-0.118713357628,0,0.140121183059404,0,0,0,0,0,0,0,0.109861261061317,0,0,0.0581546757506609,0,0,0,0,0.0108238252973084,0,0,0.0537972963663249,-0.0963080573042891,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122432397248985,0,0.088796514164652,4.33680868994202e-19,0,0,0,0,0.014620657273625,0,0.155687304556039,0,0,0,0,0,0,0,0,0,0,0.0036122927123382,0,0,0,0.217572023816461,0,0,0,0,0,0,0.0207590995607891,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223274630820769,0,0,0.20758803264324,0.0175576518740993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000223516085,0,0,0,0,0,0,0.205663835367629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0622876472830359,0,0,0,0.0486857463205564,0,0,0,0,0,0,0,0,0.0768314454742588,0.193590793779995,-0.261341439229221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202051683420096,0,0,0,-0.0448011618085714,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235007098683652,0,0,0,0,0,0,0.131527151791242,0,0,0,0,0,0,0.0808984215881074,0,0,0,0,0,0,0.0293520831376366,-0.132910467309844,0,0,-0.00781182760259481,0,0,0,0,0,0,0.117882957413378,0.00992839956849861,0,0.0626080120357512,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114559190634989,0,0,0.0804883632346686,0,0,0,0,0,0,0,0,0,0.0740776916750407,0,0,0,0,0.0471312018009778,0,0,0.076784902225621,0,0,0,0,0,0,0,0.00512929100511662,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0623777529095475,0,0,0.106971635210933,0,0,0,0,0,0,0.320478967315208,0,0.057954068369564,0.0911695624399694,0.0992960996144294,0,0,0,0,0,0.0503430501870942,0,0,0,0,0,0,0,0.00803952005399794,0,0,0.0851642140991836,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00899429138902617,0,0,0,0,0,0,0
X002512.SZ,0,0,0,0,0,0,0,0,-0.00124242915799405,0,0.24693186418477,0,0,0,0,0,5.42101086242752e-20,0,0,-0.0327997510863513,0,0.051882012565462,0,0,0,0,0,0,0,0,-0.0105586635044232,0,0,0,0,0,0,0,0,0.000961749104411973,0,0,0,0,0,0,0,0.362708909567393,0,0,0,-0.0384510451356479,0.0231760778002233,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0550667370835541,0,0,0.173154433517534,0,0,0,0,0,0.0924968322211231,0,0.0255837534218057,0,0,0,0,0,0,0.129882604249148,0,0,0.114312583223948,0,0,0,0.0624171707279225,0,0,0,0.00361403071284771,0,0,0.0250371834259753,0.0284800014005692,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.267565612828772,0,0.178847768320772,0,0,0,0,-0.0891275068654684,0,-0.347759793938461,0,0.077370663635418,0,0,0,0,0,0,0,0,0,0,0,0,-0.158860909165124,-0.0302735469413998,0,0,0,0,0,0,0,-0.117948276602374,0,0.0440508382340451,0,0,-0.0751331294738223,0,0.186969426533843,0,0,0.208058312431343,0,0,-0.1252478394435,0.0538568706210744,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.133803176455366,0,0,0,0,0,0,0.101380921431937,0.0342381626195788,0,0,0,0,0,0,0,0,0.0757077386036298,0,0.160143105657089,0,0,0,0,0,0.448630636648191,0,0,0,0,0,0,0,0,0,0,0,0.00450961728535719,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0853629622862192,0,0,0,0,0,0,0.197538031634557,0,0,0.0328258346435052,0,0,0,0.0669570195314316,0,0,0,0,0,0.199975426943265,0,0,0,0,0.213725254313089,0,0,0,0,0,0.0236493851184292,0,0,0,0,0,0,0,0.00476699662578271,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0450682554763027,-0.194815952771145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26748987839867,0,0,0,0,0.0595981983528154,0,0,0,0,0,-0.149166809479764,0.0736471544082577,0,0,0,0,0,0,0,0.00340711353051359,-0.110038129203078,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.110488348223155,-0.023051432287853,0,0,0,0,0,1.11022302462516e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511005752996034,0,0,0,0,2.58015919300615,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.112783169143565,0.246328573535051,0,0,0,0,-0.547202163395186,0,0,0,0,0,0,0,0,0,0,0,0,0.634145062311587,0,0,0,0,0,0,-0.0217515925373342,0,0,0,-0.619197605986279,0,0.161479317025047,0,0,0,0.0747986055123624,0.0325593886409301,-0.850733712369516,0.148102128009759,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242197965490117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234962709502011,0.00808950580236809,0,-0.118351655911982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232400943619519,-0.0361807164654887,0,-0.0333312080419884,0,0,0.35321638333815,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244804016761002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138583294109646,0,0,0,0,0,0.0798747301626232,0,0,0,0.0620858890093143,0,0,-0.0130094573555079,0,0,0,0,0,0,0,0.0186976072542813,0,0.534681349952296,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131456720511337,0,0,0,0,0,0,0,0,0,0.00243065184593335,0,0,0,0,0,0,0,0,0,0,0.00512751629624891,0.0155228473501494,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002779842678859,0,0,0,0,0,0.00505103488396893,0,0,0,-0.00826162395822018,0.00640242106758261,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0464615802226805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556759441010501,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0118382412751092,0,0,0,0.00197184183005401,0,-0.0301973570381376,0,0,0,0,0,0,0,0.0531945930240127,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00771880419382938,0.0148794871476354,0,0,0,0,0,0,-0.0436177421825292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103994563196658,0,0.0197693613803833,0,0,0,0,0,0.00523741236821231,0,0,0,0.0038505744367075,0,0,-0.000434539810921,0.0556151027152848,0,0,0,0,0,0
