,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X003816.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X002371.SZ,X002007.SZ,X000596.SZ,X002241.SZ,X000100.SZ,X300142.SZ,X300003.SZ,X600741.SH,X600183.SH,X300014.SZ,X300124.SZ,X000977.SZ,X601877.SH,X000157.SZ,X000800.SZ,X002129.SZ,X000625.SZ,X600584.SH,X002236.SZ,X002049.SZ,X002414.SZ,X002463.SZ,X000066.SZ,X002456.SZ,X300136.SZ,X002179.SZ,X600118.SH,X600522.SH,X002185.SZ,X600867.SH,X600498.SH,X000021.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.347736414821721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917355037165696,0.0131178299831639,0,0,0,0,0,0,0,0,0,0,0,0,0.0346319909365687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315800550189722,0,0,0,-0.0179446257485034,0,0,0,0,0,0
X000858.SZ,0.126594036550072,0,0.0214990701783737,0,0,0.00400202235442481,0.069483722878289,0,0,0,0,0,0,0.321743508895164,0.344837623895685,0,0,0,0,0.00201717996550452,0,0.101993602447219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107314373873936,0,0,0.00760237408854338,0,0,0,0,0,0
X600276.SH,0,0.119800478477588,0,0,0,0,0,0,0,0,0,0.0376277137232066,0,0,0.12574238731555,0,0,0,0.00625618106532745,0,0,0,0,0,0.079703970600138,0,0,0,0,0,0,0.149208400627072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107122417110042,0,0,0,0,0,0,0
X000651.SZ,0,0.0689572712211301,0,0,0,0.0727793402425469,0.0160206984205973,0,0,0,0,0,0,0,0,0.21272318299448,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0356146452891204,0,0,0,0,0,0,0,0,0,0,0,0.0326155210101847,0,0,0,0,0,0,0,0,0,0,0,0,0.0169371581200132,0.0105031263851273,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0318804463951473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271748002059473,0,0.118241324745773,0,0,0,0,0,0,0,0,0.0585170146231798,0.141769239225754,0,0,0,0,0,0,0,0,0,0,0.0794977132181394,0,0,0.019953152007546,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132027516810596,0.0946194107307713,0,0,0,0.136061410013633,0.0848104019735156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851639113338963,0.0359082914625725,0,0,0,0,0,0,0.00342521062547221,0,0.0199243815522517,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.000580617643131515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138296785139818,0,0,0,0.118695360057055,0.333915379702695,0,0,0,0.101630332489717,0,0,0,0,0.0733900999783193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147121547129876,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653908136964182,0,0,0,0,0.0136522710262567,0.0557912681318558,0,0,0,0,0,0,0.0444189351669255,0,0,0,0.116873623684365,0,0,0,0.00671684298733475,0,0,0,0,0,0.301548498350934,0,0,0.03313093366799,0,0,0,0,0,0,0
X002304.SZ,0,0.176291885826018,0,0,0,0,0,0,0,0.0386168805807121,0,0,0,0,0,0,0.102505245794212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317533327887262,0,0,0,0,0,0,0.00276037526725814,0,0,0,0,0,0,0
X600031.SH,0,0.022320632430333,0,0,0,0.053825009554528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657906607397976,0,0,0,0,0,0,0,0,0,0,0.54943540558085,0,0,0.0222667135433397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134471869534264,0.0307173514194493,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00411583937395236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281804670887177,0,0.0292018161054659,0,0,0,0,0,0,0,0,0,0,0.117131586795247,0.0232894320929545,0,0,0,0.0223941808664554,0,0,0,0,0,0,-0.0474313654968194,0,0,0,0,0,0
X000661.SZ,0,0.00449655356135334,0.43474748268128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11420123719436,0,0,0,0,0.0306232910419667,0,0,0,0,0,0,0,0,0,0.23389303769303,0,0,0,0.0160916256812102,0,0,0,0,0,0.0772002691734755,0,0,0,-0.0149228552232591,0,0,0.0148788295532976,0.00647652151921247,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556562182633322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0170166725346113,-0.0152441959903417,0,0,0,0,0,0
X000568.SZ,0,0.55940058822657,0,0,0,0,0,0,0,0,0,0,0,0,0.27684657210523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482225892073712,0,0,0,0.0183625779214695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069265992304802,0.0175574449716006,0,-1.0842021724855e-19,8.67361737988404e-19,0,0,0,0,0,0
X600809.SH,0,0,0.106327174770492,0,0,0,0,0,0,0,0,0,0,0.615856783689925,0,0,0,0,0,0.0277904835124784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346973560713053,0,-0.105480226812008,0,0,-0.00408549215174399,-0.0250021493763318,0,0,0,0,0,0
X600690.SH,0,0,0,0.22710002493809,0,0,0,0,0,0,0,0,0,0.000300817520309544,0,0,0,0,0,0,0,0,0,0.0327015683564819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991758918672564,0,0,0.0229560776956134,0,0,0,0,0,0,0,0,0,0,0.0110975274773683,-0.0184864812413449,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167699493578061,0,0,0,0,0,0,0,0,0,0,0,0.0535696410110653,0,0.00701890114927132,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0105131623339564,0,0,0.121632203172631,3.46944695195361e-18,0,0,0,0.0608000546721031,0,0,0,0,0,0.020012755096864,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157688110829993,0,0,0.0383901624018862,0,0,0,0,0,0,0,0,0,0,0,0.277114239324597,0,0.254781359722621,0,0,0.255274422352784,0,0,0.0311324254655877,0,0,0,0,0,0,0,0,0,-0.00590403346538472,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0787568577144385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429655749132757,0,0,0,0,0,0,0.0414277281092373,0,0,0,0.191721752361998,0,0,0,-0.11638455170259,0.0105207584333811,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0571056021767595,0,0,0,0,0,0,0,0,0,0,0,0.153392518985229,0.207960175779142,0,0,0,0,0.148367477476898,0,0,-0.267825955262381,0,0,-0.0979540600816068,0,0.163434566022244,0,-0.0404508807959119,0,0,0,0,0,0,0,0,0,0,0.116050819352375,-0.00447582715989276,-0.00724354472891875,0,0,0,0,0,0
X000596.SZ,0,0.201355908254599,0,0.0459090517801721,0,0.075858503282862,0.133498014821709,0,0,0,0,0,0,0.189018501440722,0.11486982972566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191821075989104,0.0119402645971441,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.11396829390212,0,0,0,0,0,0,0,0,0,0,0,0.137891158125286,0,0,0,0,0.164446369856274,0,0,0,0,0.297907534482909,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.165868742058579,0,0,0,0,0,0,0,0,0,-0.00239439668081425,0.0173292747488488,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.315913172235114,0,0,0,0,0.048697881245068,0,0,0,0.155804033460639,0,0,0,0,0,0.111770028450382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837820167488612,0,0.0259560986731298,0.00697343284647649,0,0.0245372669267928,-0.0122584824166081,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.316743164953736,0,0,0.00569387621982788,0,0.187343964505858,0,0,0,0,0.0252759800518738,0.0979992887167481,0,0,-0.0367763837725407,0,0,0,0,0,0.163776604874284,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0214527912866643,0,0,0.067081675267739,0,0,-0.0126068637236481,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0437776544430038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155660286575569,0,0.0428047218114064,0,-0.133053350090345,0,0,0.0472922671491839,0,0,0,0.0409299601009702,6.93889390390723e-18,0,-0.0794398628812187,0,0,0.046222378015836,0,0,0,0,0,0.180349975402964,0,0,0,0,0.0823540293141709,0,0.0157783415281783,0.0537247391253907,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0645582936367488,0,0.31428836634817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116644784023932,0,0,0,0,0,0,0.0727929652364952,0,0,0,0,0,0,0,0,0.294674236184803,0,0.0363243846161246,0,0,0,0,0,0,0,0,0.0255159237556885,0.0325464922696843,0,0,-0.0211197932023886,-0.0358573215049319,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.1562334297672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111619070878271,0,0,0,0,0,0.00504225839087765,0,0,0,0,0,0,0,0.166662236044777,0,0,0,0.338802036186889,0,0,0,0,0,0,0.0115634832300675,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0655535113785399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273314794313896,0,0,0,0.0108205621994732,0,0,0,0,0,0,0,0.0444376427830671,0.231459250790917,0,0.127686138659516,0,0,0,0,0,0,0,0.00547325964393583,0.0988199970010484,0,0,0,0,0,0.0299111645681907,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463746488626305,0,0.0225315913777831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14404133864646,0,0,0,0,0,0,0.0187757183190642,0,0.110401416224981,0,0.0269167542001256,0,0,0.0173700342574557,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.409932961301494,0,0,0,0,0,0,0,0,0,0,0,0,0.0294860610003869,0,0.0464220390310729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286202169597043,0.0911726913947221,0.185021380228384,-0.03965830157814,0,0,0,0,0,0,0,0,0,0,0,0,0.0408901509644058,0.0469400505800025,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147475222804428,0,0,0,0,-5.42101086242752e-20,0,0,0,0.141053623133298,0,0,0,0.000651691437853268,0,0,0,0,0,0.0686225290298238,0,0,0.0923303291071264,0,0,0,0,0,0,0.0121679977487922,0,0,0,0,0,0,0
