,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000625.SZ,X000063.SZ,X600703.SH,X600690.SH,X002292.SZ,X002241.SZ,X600271.SH,X600118.SH,X000559.SZ,X000100.SZ,X600031.SH,X600066.SH,X002236.SZ,X600741.SH,X002475.SZ,X600372.SH,X000157.SZ,X000338.SZ,X600089.SH,X002465.SZ,X300124.SZ,X002049.SZ,X000568.SZ,X600177.SH,X601877.SH,X002129.SZ,X000869.SZ,X002294.SZ,X300003.SZ,X600582.SH,X002074.SZ,X002506.SZ,X002085.SZ,X600498.SH,X600867.SH,X000547.SZ,X000977.SZ,X002426.SZ,X300001.SZ,X600839.SH,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0324802122397315,0,0,0,0,0,0,0,0,0.00626082064641873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723432578682952,0,0,-0.0153628363960664,0,0.0632763736947362,0,0.0295756172710933,0,0,0,0,0,0.0534320450696422,0,0,0,0.0232467151240317,-0.0110199547320905,0,0,0,0,0,-0.0200242870562092,0.0229349647811339,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0387172212268737,0,0,0,0,0,0,0,0,0,0.187052411849019,0,0,0,0,0,0,0,0.184530265341273,0,0,0,0,0.0168046462367881,0,0.0691026198849974,0,0,0,0,0,0,0,0,0,0,-0.102979300943326,0,0,0,0,0,-0.0200359548257721,0.0101739212618022,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0353703411498803,0,0,0.158239216986897,0,0,0,0,0,0,0,0,0,0,0,0,0.152544460328453,0.0898085255956715,0,0,0,0,0,0,0,0,0,0.026235190107366,0,0,0,0.024648779335154,0,0,0,0,0.0389642036457149,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0381747359786347,0,0,0.0444244451080354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14837452437066,0,0,0,0,0,0,0,0.173188593239431,0,0,0,0,0,0.0127165454896418,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.00688531553276875,0.00674864369020118,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.064188664687092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044827635135195,0,0,0,0.140050070536106,0,0,0,0,0,0.0290687917491616,0,0,0,0.0445270011355617,0,0,0,0.141469009938724,0.0360323639311092,0,-0.00740279195306397,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.059447515239936,0,0,0,0,0,0,0,0,0.00242643936668191,0,0,0,-0.0215715901959439,0,0,0,0,0,0,0,0,0,0,0,0,-0.0050940929468816,0.0684897376309397,0,0,0.120993486820676,0,0,0,0,0,0,0,0,0,0.0798404174140448,0,0,0,0,0,0,-0.0262557926684135,0.0224011979766774,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189542485731777,0,0,0,0,0,0,0,0,-0.0133664503924695,0,0,0,0,0.201649714757394,0,0,0,0,0,0.0491034461736778,0,0,0.0563687607562385,0,0,0,0,0,0,-0.0199266370153287,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0271249701424665,0,-0.0468609172441629,0,0,0,0,0.103389171184969,0,0,-0.0861002437878619,0,0,0,0,0,0,0,0,0,0,0.0172106766768188,0,0,0,0,0.00107637466422086,0,0,0,0,0.0923341907395045,0,0,0,0,0.012630881053221,0,0,0.0263054942010887,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1885842735734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758283226956455,0,0,0,0,0,0,0,0,0,0,0,0.157606475461909,0,0,0,0.109333509284529,0,0,0,-0.0164187961580838,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0559350046936308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235621469167249,0,0,0.0233168133856722,0,0.117201227014916,0,0,0,0,0,0,0,0,0,0.00603797090255649,0.0532120661311859,0,0.000771620611014311,0.0919126842329228,0,0,0.0012726424847275,0,0,0,0,0,0,0
