,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X600271.SH,X300003.SZ,X601877.SH,X002008.SZ,X300124.SZ,X600487.SH,X002236.SZ,X000596.SZ,X600809.SH,X000100.SZ,X000661.SZ,X002456.SZ,X002179.SZ,X600867.SH,X000625.SZ,X300142.SZ,X002007.SZ,X600498.SH,X000977.SZ,X600066.SH,X600566.SH,X000157.SZ,X002294.SZ,X300136.SZ,X002241.SZ,X002180.SZ,X600522.SH,X600177.SH,X300146.SZ,X600089.SH,X600372.SH,X000050.SZ,X000869.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,0,0,0,0,0,0,0,0,0,0.030146222224497,0,0,0.115518284357724,0,0,0,0,0,0,0,0,0,0.0516188150366442,0,0,0,0,0,0,0.100171385907839,0,0,0,0,0,0,0.120279439016263,0,0,0.0791681480618948,0,0,0,0,0,0,0,0.111858722977635,0,0,0,0.0463981675276395,0.0235984307286467,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.0390623943153524,0,0,0,0.0246705955713235,0,0,0,0,0,0,0,0.195291542867387,0,0,0,0,0.0851144058212518,0.0198642232448437,0.151744961192424,0,0.0803769323966993,0,0,0.125485289757258,0,0,0.0615905772088862,0,0,0.0508341989764416,0,0,0.0442286065482057,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142797323757402,-0.0118387319147705,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.101957772492228,0,-4.33680868994202e-19,0.039678573870696,0,0.0907803627347019,0,0,0.0420670377703473,0,0,0,0,0,0,0.0171485632935704,0,0.00676909368854041,0,0,0,0,0,0.0267918209735337,0,0,0,0,0,0,0,0,0,0,0.0251817579322069,0,0,0.0314367394047695,0,0,0,0,0,0,0,0.00482448265219891,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0605909166067961,0,0.247060692072926,0,0,0,0,0,0,0,0,0,0.0851057131554721,0.0484920070967464,0,0,0,0,0,0.0253448665557125,0,0,0,0,0,0,0.0857857189600804,0,0.0416802763955314,0,0.0135581817285146,0,0,0.144441102882716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450437911549001,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0559671317945859,0,0,0,0,0,0.0929889408088996,0,0,0,0,0,0,0.029578968220932,0,0,0,0,0.457790382644581,0,0.0365477417348997,0,0,0,0,-0.0433056377637491,0,0,0,0,0,0.312859533459789,0,0,0,0.0378121868813733,0,0,0,0,0,0.115036051568557,0,0.022872927991519,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0852387459850324,0,0.160014690391984,0,0,0,0,0.0871799785703191,0,0,0,0,0.100607462871288,0,0,0,0,0,0.113523692407206,0,0,0,0,0,0,0,0,0,0,0,0.0204396690436946,0,0,0,0,0.053053126218733,0,0.195565557870259,0,0,0,0,-0.000171780633614257,0.00602428804172569,0,0,0,0,0,0
X002180.SZ,0,0,0.30432535052699,0,0,0,0,0,0,0,0,-0.07618616249281,0.322424015454399,0,0,0,0,0.0247473574320102,-0.0458691117399721,0,0,0,0.160518570275706,0,0,0,0.0206233411622998,0,0,0.174450907477073,0,0,0.0812992751753333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297611529302542,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.088719668877126,0,0.036444859896594,0,0,0,0,0,0,0,0.0389386108909005,0,0.183773739625004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149086317780687,0,0,0,0,0.00705606243944433,0.00628020874184497,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548230346468559,0,0.107084532784751,0,0,0.00665865533122773,0,0,0,0,-0.00186846167149926,0,0,0,0,0,0,0.122693599251216,0,0,0,0,0,0,0.119873092236537,0,0,0,0,0,-0.0164220390649273,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0.309923329882491,0,0,-0.0937734011035371,0.020839461410287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573636605770019,0,0,0,0,0,0,0.0175102669634958,0,0,0,0,0,0,0,0,0,0,0.092102157285419,-0.00494083484832401,0.0542391863306882,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.167532548502894,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0486545260693862,0,0,0,0,0,0.0335376708676392,0,0,0.0336087281934258,0,0,0,0,0,0,0.0461619077032009,0,0,0,0.0556857553063424,0,0,0.0283154538324952,0,0,0,0,0,0,0.0429197139663838,0,0,0,0,-0.0162582078624824,-0.0209264525978731,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187740623133162,0.0329110620786293,0,0.352483857203136,0,0,0,0,0,0.115721240768588,0,0.015571601453388,0,0.514382856772139,0,0,0,0,0,0.072449725053079,0,0,0,0,0,0,-0.165456198216814,0.273523728327753,0,-0.148262006718885,0,0,0,0,0,-0.108585461765559,0.008356868259117,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.114151134190132,0,0,0,0,0,0.0192298829685119,0,0,0,0,0,0,0,0,0.0775806453161269,0,0.0389917330161947,0,0,0.105589313618766,0,0,0,0,0,0,0,0,0,0,0,0.0771551169565232,0.109600890755468,0,0,0,0,0,0.044364752268648,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574012209508747,0,0.152625390595928,0,0.181550802836915,0,0,0,0,0,0,0.0510265669138137,0,0,0.133624183562255,0,0,0,0.0212109478304098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.264297391574086,0,-0.0378077373553832,0,0,0,0,-0.0936307453698727,-0.0568512205390351,0.0636535034694056,0,0,0,0,0,0,0,0,0.226882094975239,0,0,0,0,0,0,0,0,0.0294906606120079,0,0.0575990812773477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173886475971934,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.014379839348529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14242002669663,0,0,0,-0.0479919969295389,0,0,-0.0191601385385879,0,0,0,0,0,0,0,0,0,0.173366145827591,0,0,0,0,0,0,-0.0138364179081107,-0.106852831518723,0,0,0,0,0,0
Slope,0,-6.93889390390723e-18,0,0.821385257792438,0,0,0,0,0,0.221367113857518,0,0,0.461260081966731,0.482389970553963,0,0.175077945706671,0,0,0,0,0,0,0,0,0,0,-2.97125828128036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86546363648264,0,0,0,2.18636162083343,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129824157019479,0,0,0,0,0,0,0,0,0,0,-1.1492305318901,0,0,0,0,0,0.208536378973962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.421734722250782,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0511861678174614,0,0.0799459847477893,-0.0633757065443912,0,0,0,0,0,0,0,0,0,0,0,0.00404636496760483,0,0,0,0,-0.144586034459792,0,0,0,0,0.0365684625115491,-0.0238206816961185,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120468651144897,0,0,0,0,0.0036595055917936,-0.0091517599165821,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0881334806705371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731698488082235,0,-0.0219698103764086,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100491301835739,0,-0.00361578782727675,-0.0824889955710243,0,0,0,0,0,0,0,0.0182450309096766,-0.00430096853971404,-0.00762205073042937,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121072083576621,-0.000885205818845996,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223332888450062,-0.0110327468771775,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00657888568724163,0,0,0.00730954504142506,-0.00296321006230944,0,0,0,0,0,0,0,0,0,0,0,0.00534813030720145,0.00336101516599687,0,0,0,0,0,0,0,0,0.0116846022515416,0,0,0,0,0,0,0,0,0,0,0,-0.0113030852793966,0,0.00593379930695337,0,0,0,0.0247256743394852,-0.00185678359688112,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0109029469142937,-0.00205176751411669,-0.00579641603601822,0,0,0,0,0,0,0,0,-0.000882983207724549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309432330461693,0,0,0,0.00195247970030535,-0.00856690307219509,0,0,0,0,0,0
