,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002475.SZ,X002304.SZ,X600276.SH,X000651.SZ,X600104.SH,X002371.SZ,X300014.SZ,X300124.SZ,X002129.SZ,X000596.SZ,X003816.SZ,X000625.SZ,X002049.SZ,X000725.SZ,X600031.SH,X000063.SZ,X002241.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X600522.SH,X000733.SZ,X000661.SZ,X002180.SZ,X300142.SZ,X601877.SH,X002074.SZ,X600741.SH,X000100.SZ,X600884.SH,X600460.SH,X000157.SZ,X600702.SH,X601799.SH,X600487.SH,X000799.SZ,X002236.SZ,X600584.SH,X002414.SZ,X600563.SH,X002176.SZ,X300003.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0667221951439885,0,0.026261644807276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600347954710714,0,0,0,0.296748774652423,0.0808694142241062,0,0,0,0,0,0,0,0,0,0,0,0.0169415436325179,0,0,0,0,-0.00703310953633756,0,0,0,-0.0460734947654522,0,0
X002371.SZ,0,0,0,0,0,-0.0894842477590711,0.0622242056183059,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112393833212692,0,0,0,0,0.118164899441133,-0.164079599731487,0,0,0.0506424834220578,0,0,0,0,0,0,0,0.532363456484202,0,0,0,0,0,0,0,0.122418949878415,0.0411919598759,0,0.122676778980053,0,0,0,-0.0451599718099489,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0387091353259743,0,0,0,0,0,0,0,0,0,0,0.0914525380697252,0,0,0,0,0,0,0,0,0,0.17515749318572,0,0,0,0.151221215468486,0.107088732114349,0.255308908857366,0,0,0,0,0,0,0.121613349964529,0,0,0,0,0.0950937188870786,0.0549185118535823,0,0,0,0,0,-0.0123047819652874,0,0,0,0,0,0
X300124.SZ,0,0,-0.0154035614061289,0,0,0,0.00912842118304578,0,0,0,0,0,0.192265040329513,0,0,0,0,0,0.00209984871284113,0,0,0,0.0128799244541223,0,0,0,0,0,0,0,0,-0.167306538048414,0,0.0334830665129116,0,0,0,0,0,0,0,0,0,0,0,0,0.040488538664492,0,0,0.39664315498578,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0878393356639661,0.0719421997699159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329001428070957,0,0.102397137555217,0,0,0,0.116207856584585,0,0,0,0,0,0,0,0,0,0,0,0.0725273796260723,0,0,0,0,0,0,-0.0033986517273665,0,0,0,0,0,0
X000596.SZ,0,0,0.205400975746461,0.0619986153571043,0,0,-0.0431739459056951,0.154094958550134,0,0,0,0,0,0,0,0,0,0,0.0429716498720322,0,0,0,-0.0608680264400814,0.0684584617885822,0,0,0,0,0,0,-0.0210992517474505,-0.036905313094815,0,0,0,0,0,0,0,0.194727775216902,0,0,0,0,0,0,0,0,0,0,0,0,-0.008752579914962,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.115625707490886,0,0,0,0,0,-0.0395254963050164,0,0,0,-0.0623446535134979,0,0,0,0,0.118481408944715,0,0,0,0,0,0.0178776511191992,0,0,0.0456095079017758,-0.0769763266236494,0,0,-0.0100034519785237,0,0,0,0,0,0.0367883140835399,-0.0061841606686745,0,0,0,0,0,0,0.0723849083805715,0,0,0,0.0445342855831241,0.00797629063192966,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.236959123888649,0,-0.0722401157113861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318028267368888,0,0.394432890702688,-0.0838984139790671,0,-0.130160332121557,0,0,0,0,0,0,0,0.0609867319384078,0,0,0,0.000783570100685355,-0.0411840736379825,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.186623791368968,0,0,0.0465192949702388,-1.73472347597681e-18,0,0,0,0,0.193771506782796,0,8.67361737988404e-19,0,0,0,0,-0.215995414067972,0,0,0,-0.0387245378733536,0,0.236271926142933,0,0,0,0,0,-0.0311538456432539,-0.081006294373927,0,0,0,0,0.0617448627382888,0.220325505406463,0,0,0,0,0,0.00534491086558193,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0620857207503607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203785265959306,0,0,0.0429532596719783,0,0.0298490966894297,0,0,0,-0.0126064827365247,0,0,0,0,0.101344461835544,0,0,0,0,-0.00580319336249242,-0.0196405535601105,0,0,0.111929507400771,0.0822404587968543,0,0.0550121985633326,0,0,0,0,0.0080307879706232,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0427274545715243,0,0,0,0,0,0,0,0,0.0466250771613729,0,0,-0.0533383056316923,0.103422724649452,0,0,0.0891148136452056,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.450031702319073,0,0,0,0,-0.0661313348202861,0.0307697882578335,0,0.0445468889251974,0,0,0,0,0,0,0,0,-0.0247419896351611,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0365919737433912,0,0,0,0,0,0,-0.0465360803326826,0,0,0,0,0,0,0,0,0,0.0438174799743066,0,-0.0648007217096915,0,0.0158318411924971,0.0221087617341904,0,0.0705997073610951,0,0,0,0,0,0,0,0,-0.0378037887834253,0,0,0.331577712532984,0,0,0,0,0,0,-0.019064154248263,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.367286095099492,0,0,0,0,0,0.0779348510708577,0,0.0392772749670209,0,0,0,0.0159587722745955,0,0,0,0,0,0,0,0,0,-0.169878820001347,0,0,0,0,0,0,0,0,0,0,0,0,-0.105584194546788,0,0,0,0,0,0,0,0,0,0.048478193312695,0.0693271884283854,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.131057165943431,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.127836894631517,0,0,0,0,0,0,0,0,0,0.155698843008853,0,0.00571224864824807,-0.00714178330863498,0,8.67361737988404e-19,0,0,0.0782266562996258,0,0,0,0,0,0,0,0,0.096206762766001,0.0365528207410196,0,0,0,0,0,-0.00189289345887512,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0256921221231836,0,0,0,0.235279295891492,0,0.0966762695649303,0,0,0,0,0.0241293598017154,0,0,0.344481262386479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247872071618704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835258835549874,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.122070956110712,0,0,0,0,0,0,0,0,0,0.35026488356093,0.112613731148779,0,0,0,0,0.19563759972107,0,0,0,0,0.0115602080468474,0,0,0.187712244759271,0,0.099693644246949,0,0,0,0,0,0,0,0.00338909871075834,0,0,0,0,0,-0.0585064465706091,0.0183843193464677,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,-0.140123613307013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166073460847964,0,0,0,0.234834736826538,0,0,0,0.208709239997558,0,0,0,0.000244703185607006,0,0,0,0,0.035308490852906,0,0.0791267963976387,0,0,0,0.0709937649270274,0,0,0,0,-0.0737790252223851,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214023210990252,0,0,0.0220148880978804,0,0,0,0,0.0533847817088867,0,0,0,0.0280411665395939,0,0.109023015178359,0,0,0,0,-0.0802083944668973,0,0,0,0,0,0,0,0.631315225816439,0,0,0,0,0.129126731065555,0,0,0,0,0.0232187404164407,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,-0.0230416681631803,0,0,0,0,0.0234742475592795,0,0,0,0.0325732496708507,0,0,0,0,-0.0697794445397296,0,0,0.0892180839831929,0,0,0,0,0,0,0,0,0,0.16827529271634,0,0,0,0,0,0,0,0,0,0,0,0.0697204466067363,0.0095590084290264,0.0384770615943021,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.0267660303423852,0,0.242901277700872,0,0,0,0,0.210160472365072,0.120502021189849,0.280781014826638,0,0,0,0,0,0,0,0,0,-0.209277939435987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0967735921852232,0.40703425506864,0,0,-0.0514762268098707,0.0537540227377814,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442349361621008,-0.0078197916526253,0,0,0,0,0.116551864059365,0,0,0,0,0.132305348859956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181510005398569,0,0,0,0,0,0,0,0,0,0,0.0423393892939911,0.0351026663808809,0,0,0,0,0,0
X300142.SZ,0,0,0,0.102395349328225,0,0,0,0,0.400676210164554,0,0,0,0,0,-0.237644585620642,-0.00219335330585367,0,-0.000341614684328593,0,0,0,0,0,0,0,-0.0704952061310132,0,-0.0222430102608825,0,0,0,0,0.0461909392502195,0,0,0,0,0,0,0,0,0,0.126234455257426,0,0.0115783367985581,0.32151510507923,0,0,0,0,0.196572536812219,0,-0.0411201957205638,0,0,0,0.0611591634524616,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00736430776506474,0,0,0,0,0,0,0,0,0,0,0,0,0.0382924894489588,0.0456139021378579,0.0977202826501921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863785666641653,0,0,0,0.17945510375279,0.0952220905589076,0.184973911009756,0,0,0,0,0.0147855646327351,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.152892369046658,0,0.0642968675593043,0.0483730909141205,0,0,0.0777451504893774,0,0,0,0,0,0,0,0,0,0.305617370382619,0,0,0,0.365286183332492,0,0,0,0.13146858897972,0,0,0,0.111480611800303,0,0,0,0,0,0.0982983572276983,0,0,0,0,0.0685046159432339,-0.0206771825715162,0,0,0,-0.155069016564614,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.22672413067501,0,0,0,0,-0.0682978305920613,0,0.127891037627818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752432140320195,0,0,0,0,0,0,0,0,0.066444470786214,0,0,0,0.0629586215166045,0,0.0585588070904091,0,0,0,0,-0.0454220881450906,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0380939106507054,0.0144511961095516,0,0,0,0,0,0.0486945966291692,0.0605843727131063,0,0,0,0,0.0891814979460426,0.216176049804294,0.0857391939805187,0,0,0,0,0,0,0,0,0.00602375067322502,0,0,0,0,0,0.104236175727007,0,0,0,0,0,0,0,0.107194620392207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0522252760665898,0,0,0,0,0.121573689528228,0,0,0,0,0.0303433291009078,0.13272461111758,0,0,0,0.172884473002907,0,0,0,0,0,0.130424441410497,0,0.223339631103388,0,0,0,0,0.0451852355689704,0.0683846285592551,0,0,0,0,0,0.0505830950560068,0,0,0,0.0641844315408477,0,0,0,0,-0.0540526302982743,0,0
X600460.SH,0,0,0,0.145951096124384,0,0,0,0,0,0,0,0.327208988723566,0,0,0,0.0296991892267823,0,0,0,0,0,0,0.0422298749151488,0,0,0,0,0,0,0.0363885926366785,0,0,0,0,0,0,0.0704473097758574,0,0,0.0624281893404592,0,0.133514993024249,0,0,0.185235321759514,0,0,0,0,0,0,-0.0318898253624247,0,0,0,0,0.00887294755900179,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0984923843595242,0,0,0,0,0.0218466539180586,0,0,0.397178636973882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0158330069576743,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.483132367279723,0,0,0,0,0,0,0,0,0.00930966786008413,0,0,0,0,0,0,0,0,0,-0.152782281226735,-0.00210620791831881,0,0,0,0,0,0.0605800408526661,0.0131800248326692,0,0,0,0,0,0,0.106569693717348,0,0,0,0,0.833715443244109,0,0,0,0,0,0,-0.0690454657552192,0,0,0.00851066455659477,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,-0.147390849312971,0,0,0,0,0.0465031529931266,0,0,0,0,0.0824070007515026,0,0,0,0,0,0,0,0,-0.0347264357804141,0,0,0,0.152704577188947,0,0,0.23628800878043,0,0,0,0.0586812142098164,0,0,0,0,0,0,0,0,0,-0.100640474333284,0,0,0,-0.0946857828321321,8.67361737988404e-19,0,0,0,0.0115126122376956,0,0
X600487.SH,0,0,0,0,0,0,0,0,-0.0674160693847695,0,0,0.021760218224006,0.0195585443975942,0,0.0694391017166086,0,0,0,0,0,0,0,0,0,0,0,0.233216187728628,0.501844662416334,0,0,0,0,0,0.126297907262543,0,0,0,0,0,0,0.138877486907486,0,0,-0.111793585044587,0,0,0.0171371830935199,0,0,0,0,0,-0.0430714271672925,0,0,0,0,0,0
X000799.SZ,0,0,0.0328129766291094,0,0,0,0,0,0,0,0,-0.0590636827669225,0.105414198182748,0,0,0.104554463132101,0,-0.00539462611628289,0,0,0,0,0.0601290442672313,0,0,0,0,0,0,0,0,0.138030211389208,0,0,0,0,0,0,0,0.3821311009421,0.00582067950696325,0,0,0,0,0,0,0,0,0,0,0.00307281922514819,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.252067848715402,0,0.0326400041620492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940495912627422,0.290312960859038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018200906084055,0,0,0,0,0,0.0253199610858992,0,0.0694175049168976,0,0,0,0,0,0,0,-0.000384839141996714,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.072013382898739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920200709420189,0,0.085581688655633,0.107150417491713,0.0433122817192052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266483447981291,0,0,0,0,0,0.104638948757373,0,0,-1.73472347597681e-18,0,0.0606413262709195,0,0,0,0.00626806719064189,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.104030485592519,0,0,0,0,0,0.0812849524657854,0,0.0926019322704494,0,0,0,0,0,0,0,0,0.16996458645373,0,0,0,0,0,0,0,0.0226912898392063,0,0,0.366854244400026,0,0,0,0,0,0,0,0,0,0,0,0.070538658143602,0,0.151191680085478,0,0,0,0.0834697309364045,0,0,0,0,0,0
X600563.SH,0,0,0,-0.00974748374909755,0,0,-0.0143648455259821,0,0,0,0,0.148386439979579,0.204831262543221,0.2597347166073,0,0,0,0,0.242113578306198,0,0,0,0,0,0,0,0,0.135629790294542,0,0,0,0,0.287755342641698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159292825820379,-0.0142981812078337,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.16278637359017,-0.23597588456069,0,0,0,0,0,0.0640483245753962,0,0,0.259976460154157,0,0,0,0,0,0.233150842972233,0,0,-0.0201029897417663,0,0,0,0,0,0,0,0,0,0,-0.074852597615977,0.144622362238828,0,0,0,0,0,0,0,0,0,0.123668433545672,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.233101078894136,0,0,0,0.0567289400459043,0,0,0,0,0,0,0,0,0,0,0,0.11398761785409,0,0,0,0,0,0,0.0298463098821427,0,0,0,0,0,0.11268846536357,0,0.122702646056102,0,0,0,0,0,0,0,0.0533418014662228,0,0,0,-0.0127054419744179,0,0,0,0,0,0,0
X600372.SH,0,0,0.0452171490867932,0,0,0,0,0,0,0,0,0,0,0.0328910742288733,0,0,0,0,0,0,0,0.0217425663071907,0,0,0,0,0,0,0,0,0,0,0,0.0370883154732561,0,0.0327404917035764,0.0673176198395975,0,0,0,0,0,0,0,0,0,0.0608658036147457,0,0,0,0,0,-0.0199408426953167,0,0,0,0,0,0
Change_TY3M,0,0,0.146657149995764,0,0.13602854383413,0,0,0,0,0,0,0,0,0,0,-0.0704400398855891,0,0,-0.125675903716653,0,0,0,0,0,0,0,0,0,0,0,0,0.0139049587466968,0.0157004668780028,0,0,0,0,0,0,0,0,0,0,0,0.0112460673424009,0.0299514071865352,0,-0.163907479464022,0,0,0,-0.0668570634250775,-0.0453841759996088,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.0378218925754686,0,0,0,0,0,0.0270718660672091,0.0480928011934869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176877937780043,0,0,-0.205732244347671,-0.119437062069781,0,-0.000720565513528812,0,0,-0.199070796009005,0,0,0,0,0,0,0.123820582515851,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937813463205904,0,0,0,0,0,0,0,-0.0664526569929665,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.166200038240839,0,0,0,0,0,0,0,0,0,0,0,0.213315529835888,0,0,0,0,2.12718981504355,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0071787479112676,0,0,0,0,0,0,0.0445812946257524,0,0,0,0,0,0,0.0279872626186688,0,0,0,0,8.67361737988404e-19,0,0.0419112154620606,0.0418396894087718,0,0,0,-0.0264882705516901,0,0,0,-0.0299831043507288,0,0,-0.0190725884411346,0.0287704695087551,0,0,0,0,0,0,0,0,0.333338597658306,0,0,0,0
MKreturn,0,0,0,0,0,0,0.00667511954544939,0,0,0,-0.050783309342656,0,0,0,0,0,0,0.0239301948434361,0,0,0,0,0.0597639302399264,0,0,0,0,0,0,0,-0.0244295477640274,0,0,0,0,0,0,0,0,-0.0772235291188638,-0.0441203944171838,-0.00531311530121753,0,0,0,0,0.0317475600728114,0,-8.67361737988404e-19,0,0,0.0257791918592067,0,0.0823706969655217,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00212353962807058,0,0,0,0,0,0,0,0,0,0,0.000901257535624978,0,0,0,0,0,-0.00214531600658064,-0.000185709428405475,0,0,0,0,0,0,0,0,0,0,0,0.000176089113971549,0,0,0,0,0,0,0,0,0,-0.000179649680809949,0.00263127003916336,0,0,0,0.0315961289357943,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.00332031319333841,0,0,0,-0.0173870480923814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122580681717753,0,0,0,0,0,0,0,0,0,0,-0.13554272529256,0.142319170171561,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388194503514129,0,0,0,0,0.00346990370326152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706790751615052,0,0,0.00224537085761918,0,0,0,0,0,0,0,0.00212276308101188,0,0,0,-0.0167440846006662,-0.0182163480068338,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106518912808174,0.00186435894503238,0,0,0,0,0,0,0,0,0,-0.00220257043289108,0,0,0,0,0,0,0,0,0,0,0.0015891589015624,0,0,0,0,0.00133250252155658,0,0,0,0,0,0,0,0,0,-0.0039507903646039,-0.00808722992057821,0,0,0,0,0,0
