,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600690.SH,X000338.SZ,X000568.SZ,X000661.SZ,X600703.SH,X600741.SH,X000100.SZ,X600809.SH,X002371.SZ,X002241.SZ,X300014.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X002007.SZ,X601877.SH,X000977.SZ,X600183.SH,X300124.SZ,X000157.SZ,X002129.SZ,X000625.SZ,X600118.SH,X300142.SZ,X002456.SZ,X600584.SH,X600271.SH,X002008.SZ,X000066.SZ,X002179.SZ,X300136.SZ,X002180.SZ,X002463.SZ,X600699.SH,X002414.SZ,X600177.SH,X002049.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511932049574809,0,0,0,0,0.177938958797741,0,0,0,0.141648279305802,0.14874544221254,0,0,0,0,0,0,0,0,0,0,0.101471994842066,0,0,0,0,0,0,0,0,-0.131889682231951,0.101797115444198,0,0,0,-0.063265575540304,0,0,-0.0680500960712127,0,0,0,-0.0721805516993719,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0438668813033361,0,0,0.471074859450332,0,0,0,0,0.0119123170249905,0,0,0.018821376092049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936251626482214,0,0,0,0,0.0163186093343316,0,0,0,0,0,0,-0.00715647724621126,0,0,0,0,0,0
X600276.SH,0.0622151205318545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828154167613111,0.0318257435958053,0,0,0.182811458234449,0,0,0.0839705223724392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314386696904555,-0.00657769087186724,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.22052727474314,0,0.179305731609399,0.0369139914065202,0,0,0,0,0,0,0,0,0.0895407325855316,0,0,0,0,0,0,-0.0569068210092523,0,0,0,0,0,0,0,0,0,0,0,0,0.122994476778108,0.117080215743918,0,0,0,0,0,0,0,0,0.0173893832329948,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.169710478633049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645645048716965,0,0,0,0.340536659200705,0,0,0,0,0,0,0.0446769339642116,0.221065384382544,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.204635304638189,-3.46944695195361e-18,0,0,0,0,0,0,0,0.195035820354765,0,0,0,0.0136116845576158,0,0,0,0,0,0,0.0698909344715695,0.169084232954816,0,0.101901198487566,0,0,0,0,0,0,0,0,0,0,0,0.0147590526867471,0,0,0,0,0,0,0,0,0,0,0.00770330283221209,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201387193882388,0,0,0,0,0,0.284618873448377,0.0473624622460907,0,0,0,0,0,0,0,0,0,0,0,0,0.0208653484698289,0,0,0,0.122082359943156,0,0,0.0248440530560281,0.0178544363002195,0,0.0165732319170734,0,0,0,0,0,0,0,0,0,0,0.0434352033310016,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089948747753924,0,0,0,0,-3.46944695195361e-18,0.0670597841765488,0.075016983313014,0,0,0,0,0,0.0544134255873466,0,0,0,0,0,0,0,0,0.0851020062957368,0,0,0,0,0.177640787200926,0,0,0.158145028825598,0,0,0,0,0,-0.0536056800131709,0.0362699194965696,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839215875920319,0,0.232243778173988,0,0.0259341961534375,0,0.0492330170817133,0,0,0,0,0,0.0402924832307283,0,0,0,0,0,0,0.112238411410783,0.00255484274488438,0,0,0,-2.16840434497101e-19,0,0.0121336005638047,0,0.0464991116706204,0,0,0,0,0.0553010042588002,0,0,0,0,0,0,0.0274267347182781,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17573861990423,0,0,0,0,0.0306518187867221,0,0,0,0,0,0,0.0931742399387431,0,0,0,0.144417850823297,0,0.107924465769882,0,0,0.0524616318102735,0,0,0,0.217835329284452,0,0,0.0128483521616348,0,0,0,-3.46944695195361e-18,0,0
