,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600104.SH,X600690.SH,X600031.SH,X000725.SZ,X300124.SZ,X300014.SZ,X002371.SZ,X600703.SH,X000063.SZ,X000338.SZ,X000625.SZ,X002129.SZ,X002241.SZ,X003816.SZ,X000661.SZ,X300142.SZ,X002049.SZ,X000100.SZ,X000596.SZ,X002179.SZ,X600460.SH,X601877.SH,X600702.SH,X000799.SZ,X600584.SH,X002074.SZ,X002007.SZ,X600741.SH,X000157.SZ,X002414.SZ,X002236.SZ,X600183.SH,X601799.SH,X600779.SH,X600089.SH,X000800.SZ,X300146.SZ,X300003.SZ,X000066.SZ,X600884.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.314573719832717,0,0.197288282221047,0,0,0,0,0,0,0,0.218333659888882,0.0144819738585578,-8.67361737988404e-19,0,9.09918231576071e-05,0,0,0,0,-0.0246259146946673,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00869080105100647,0,0,0.0151291351052439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232019891776747,0,0,0,0,0,0,0
X600031.SH,0,0.047245141274004,0,0,0,0,0,0,0,0,0.171215898068482,0,0,0,0.0316232045801809,0,0.183483074090188,0,0,0,0.000319690469596103,0,0,0.00295380316388931,0,0,0,0,0.00376428134267637,-0.100354887013745,0,0.000431284240091538,0,-0.00565247776518732,0,0,0,0.0888247184403196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0246150534096769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956303776184124,0.0159762862865119,0,0.512480694404921,0.0303741573412961,0,0,0,0,0,0,0,0.00376620233594916,0,0,0.00670097431527104,0,0,0,0,0,0,0,0,0,0,-0.101771184582371,0,0.0250898574478523,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.110725945373341,0,0,0,0,0,0,0,0,0,0.188779852300995,0,0.156684528078976,0,0,0,0,0,0,0.0821701262381381,0,0,0,0,0,0,0.0275110439850126,0,0,0,0,0,0,0,0,0,0,0.112053878744209,0,-0.0541334870001489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0.23367783375901,0,0.0606591618569054,0,0,0,0,0,0,0,0,0.120006927499424,0,0.0566068453366734,0.0441117858747709,0,0,0.136052162953439,0,0.145297153376711,0,0.076640053910116,0,0,0,0,0,0,0,-0.0768787672628627,0,-0.0897672773552343,0.229000288823473,0,0,0,0,0,-0.130998374763701,0,0,0.172278742386546,0,0,0,0,0.195143286388723,0,0,0.025127326163316,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026909965461478,0,0.0387076787550499,0,0,0,0,0,0,0,0.188275956973696,0,0,0,0,0.217961570855109,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.232207876532558,0.00242452021717684,0,0,0,0,0,-0.296150878739204,0,0
X600703.SH,0.027777700361059,0,0,0,0,0,0,0.117189023359809,0.0250489283801273,0,0,0.354192374125853,0,0,0,0.224871789133737,0,0,0,0,0.113114813393228,0,0,0,0,0,0,0,0,0.223126104510169,0,0,0,0,0.00278766758320874,0,0,0,0,0,0,0,0,0,0,0,0,0.0177152673691331,0,0,0,0.0294069141574522,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.101985463120104,0,0,0,0,0.00547211996558718,0,0,0,0,0,0.0563953347117658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198374921319256,0,0.0255913193833316,0,0,0,0,0,0,0.0308979319017143,0,0,0,0,0,0,0.0518312644811812,0,0,0,0,0,0,0.0166444961790601,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0206488283893823,0,0,0,0,0,0.109678996371705,0,1.0842021724855e-19,0,-1.73472347597681e-18,0.103294993418202,0,0,0.00827350566790024,0,0,0,-0.0653325558106057,-0.00232203520413314,0,0,0,0,0,0,0.0108148828155505,0,0.11828832997481,0.0506419566179126,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0170055232378474,0,0,0,0,0,0,0,-0.0468082660021354,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.371411946301673,0,-0.0843458197452557,0,0,0.12895361003249,0,0,0,0,0,0,0,0,0.0746570911829154,0,0.0179793011131535,0,0,0,0,0,-0.0906858864296528,0,0,0.0744863427276962,0,0,0,0,0,0,0,0,0,0,-0.107955887275377,0,0,0.348627412829874,-0.057440006984408,0,-0.133910797394921,-0.185357402912991,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204634165979663,0.243069680166097,0,0.130150489100872,0,0,-0.0264863318396207,0,0,0,0,0,0,0,0,0,-0.0472253721636998,0,0.00118224880443954,0,0,0.273832476251998,0,0,0,0,0,0,0,0.0520383522830359,0.137389097157699,0,0,-0.0879249557010704,0,0.0663190399101806,0,0,0.0504174234804634,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.263046093820916,0,0,0,0,0,0,0.143998420278961,0,-0.0463602069858699,0,0,0,0,0,0,0,-0.0408824844794419,0,0.202427263281263,-0.0527457446112242,0,0.0518979343116583,0,0,0.114969059630819,0,0,0,0,-0.157973244625797,0.0920153788792987,0,0,0,0,0,0,0,0,0.172280207034468,-0.114526737839725,0,0,0,-0.129603742958496,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100432547777495,0,0,0,0,0,-0.00469116041892036,-0.0421242723931349,0,0,0,0,0,0,0,0,0,-0.0211562129558066,0,0,-0.0146702168616085,0,0,0,-0.0402483247529342,0.0708985870607983,0,-0.0326247656968253,0,0,0,0,0,0,0,0,0,0.0250609908827445,0,0,0,0,0,0,0
X000661.SZ,0,0.0157991754929117,0,0,0.0344954007683988,0,0,0,0,0,0,0,0,0.265949288921574,0,0,0,0,0,0.0368883796912759,0,0,0,0,0,0,0,0,0,-0.00749975788106415,0,0,0.0589979866765504,0,0.227270570919479,0,0,0,0,0,0,0,0,0.153834220774308,0,0,0.124069343046043,0,0.118371554384757,0,0,0.0932259302998374,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172512948633872,0,0,0,0,0,-0.00938257132165013,0,0,0,0.0520492741061695,0,0,0,0.130782638699111,0,0,0.053450810297717,0.074685067940024,0,0,0,0.0458204145587475,0,0,0.0513802431727257,0,0,0.136158998700933,0,0,0,0,0.0605304538807598,0.326423349725387,0,0,0,-0.184342222708581,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0112221310605317,0,0,0,0,0,0,-0.0184398015100175,0,0,0.0179134710471263,0,0.251474876193574,0.132707300765952,0,0,0.114786559358476,0,0,0,0,0,0,0,0,0,0.0722247235010003,0,0,0,0.149946442568182,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624962781639019,0.0133395257514546,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0333154237473306,0,0,0,0,0.415785496004459,0,0.00777569465331324,0,0,0,0,0.0375250507162433,0,0,0,0,0.0632824666038488,0.0749660559887329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145304602346479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.304846121289889,0,0.197853695701695,0,0,0,0,0,-3.94863284651134e-05,0,0,0,0,0,0,0,0,0.114751103664915,0,0,0,0,0.313731829516317,0,0,0,0.118216155499462,0,0,0.141015287376781,0,0,0,0,0,0,0.221356135041732,0,0,0,0,0,0,0,0,0,-0.0180520393331755,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.138093183790403,0,0,0,0,0.130309643542612,0,0,0,0.0847862703499355,0,0,0,0,0,0,0.253285252906961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152877741152734,0.0669559120016358,0,-0.0961456461896286,0,0.0276025929993488,0,0.22956914904471,0,0,-0.0903988005239754,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0.17955237739523,0,0,0,0,0,0,0,0.163835529086764,0,0,0,0,0,0,0,-0.514481640940123,0,0,0,0,0,0,0.228693379386061,0,0,0.449654823778665,0,0,0,0,0,0,-0.426628315508679,0,0,0,0,0,0,0.104285773748564,0.158753762715719,0,0,0,-0.0662553982279426,0,0,0,0,0,0
X601877.SH,0,0,0.16588618379636,0,0,0,0,0,0,0,0,0,0,0.0408727082887107,0,0,0,0,0,0,0,0,0,0,0.00353666407740189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234425597121291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,-0.0378009405367511,0,0,0,0.102191155435985,0,0,0,0,0,0,0,0.058498908276729,0,0,0,0,0,0,0,0.147186566859481,0,-0.0759712086197869,-0.175717106160098,0,0,0,0,0,0,0,0,0.506114932102006,0,0,0.271428357210692,0,0,0,0,0,0,0,0,-0.0317173054781711,0.283156042838214,0,0,0,0,0,0
X000799.SZ,0,0,0,0.538979914144078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514466730239759,0,0,0,0.0107798015443709,0,0,0,0,0,0,0,0,0,0,0.197264528328325,0,0,0.115927128344225,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.148496327184481,0.109367820074414,0,0,0,0,0,0,0,0.0244163285174898,0.0871008942388691,0.10040350337926,0.1413123223039,0,0,0,0,0,0.193873736768583,0,0,0,0.0623247980628606,0,0,0,0,0,0,0,0,0,0,0,0,0.0399481377960304,-0.227369760958705,0,0,0,-0.0714951167566711,0,0,0,-0.0400315219635805,0,0,0,0,-0.0280129315318906,0,0
X002074.SZ,0,0,0,0,0,0,0.104884674080648,0,0,0,0,0,0,0,0.194751049921176,0.124679886314926,0.123749567480812,0,0,0.00782723674451695,0,0,0,0.164693326239521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144773153257956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302313457355021,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.014081492338341,0.0330041079589754,0.0590897955181303,0,0,0,0,0,-0.0297611273642426,0,0,0,0,0,0,0,0,0,0.0346036805050705,0,0,0.0557459826961945,0,0,0,0,0,0.0694252131541585,0.0795142064360022,0,0,0,0,0,0,0.0534628390938761,0.0676498042291609,0,0,0,0,0,0,0,0,0,-0.103553310718334,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0560011660695235,0,0.0263569974797477,0.142495459863066,0,0.00702430654355427,0,0.097692846290695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106179681812848,0.0744615272473923,0,0,0.148317103482597,0,0,0,0,0,0,0,0,-0.0436204770499267,0,0.11419963896231,0,0,0,0,-0.142288259746136,0,0,-0.0691465981644534,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0917105576668545,0,0,0,0,0.418132754621648,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0521080167200773,0,0,0,0,0,0,0,0,0,0,0,0,0.0544079771035142,0,0,0,0.0409841026193281,0.0205064161946877,0,0,0.0369924919396903,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317333068072697,0,0,0,0,0.00184563512892496,0,0,0.00320092411129034,0.135905703791272,0,0,0.220696629000513,0,0.110118122156833,0,0.00774766924708972,0,0,0,0,0,0,0,0,0.0609775253688077,0,0,0,0.0142498435831175,0,0,0,0,0,-0.0155606939205669,-0.0548865714963612,0,0,0,0,0,0
X002236.SZ,0,0,0.18143963276978,0,0,0,0,0,0,0,0.0769839068570377,0,0,-0.0173677527696477,0,0.0428396801334984,0,0,0,1.73472347597681e-18,0,-0.15273026130846,0,0,0,0,0,0.0271313346063179,0,0,0,0.0528534645252462,0.0336194226112206,0,0,0,0,0,0,0,0,0,0,0,0,0.101977521866113,0,0,0.0577256753012797,0,0,0,0.0466463034275628,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0.198229942145694,0,0,0,0.107339590330164,0,0,0,-0.0881398034124134,0.0197647144322131,0,0,0,0,0,0,0,0,0,0,0.0273396119523283,0,0,0,0,0,0,0,0,0,0,0,0.0608559573404872,0,0,0,0,0.0545432761085599,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0.170735568319807,0,0,0,0.171224090238817,-0.104028558078031,0,0,0,0,0,0,0,0,0,0,0,0,0.152110318514974,0,0,0.0971041488487137,0,0,0,0,-0.0684191408045933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00369553311747764,0,0,0,0,0,0,0
X600779.SH,0.403414584262577,0,0,0,0,0,0,0,0,0,0.0595009149231518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033677940227665,-0.0822804215536077,0.192168327178541,0.424656170593411,0,0.0721406996950489,0,0,0,0,0,-0.241314503121874,0,0,0,0,0,0,0,0,0,0,0,-0.0678181958733844,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0523212784612621,0,0,0.030368914707856,0,0,0,0,0.0381385516186455,0.117059766596268,-0.0342214445672789,0,0,0,0,0,0,0.0720769235197738,0,0,0,0,0,0.0582312412209316,0,0,0,0,0,0.00577104842887873,0,0,0,0,-0.0796946278655149,0,0,0,0.126563641893063,0,0,-0.0340580288767421,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.00882731267547647,0.0334472965701645,0,0,0,0,0,0,0,0,0,0.051505608638498,-0.0552942710823864,0,0,0,0.0169108229403975,0,0,0,0,0.0392286246802227,0,0,0,0,0.15703727433628,0,0.153391721964276,0,0,0,0,0,-0.0695033837027357,0,0,0,0,0,0,-0.00423630623187866,0,0.00616424667881096,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587821049500439,0,0.221438466514513,0,0,0,0,0,0,0.00711332633366487,0,0,0.0448047716320016,0,0,0,0.0568686132686946,0.178688367640883,0,0.0306221239484327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396446001394759,0.105712386488857,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,-0.00375362378539035,0,0.114154562796456,0,0,0.00966403037398045,0,-0.0519553434614668,0,0,0,0,0,0,0,0,0.0937087848558341,0,0,0,0,0,0,0.0358143918031188,0.0651905570957659,0,0.0468701156370215,0.0615102813323342,0,0,0,0,0,0,0.0320481869227934,0.059120389312243,0,0,0,0,-0.123656357926836,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877807121605508,-0.0226042154986913,0.0353788746538957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342815851252894,0.257969873407147,0,0.069579228743243,0,0,0,0,0,0,0,0,0.176280355248898,0,-0.0408659402596609,0,-0.295233640535588,0,0,0,0,0,0,0.00645628879046435,1.73472347597681e-18,0,0,0,0,0,0
X600884.SH,0,0,0,-0.11722804418473,0,0,0,0,0,0,0,0,0,0,0.276660268846059,0,0,0,0,0.109991606310258,0,0,0,0,0,0.0224385925694887,0,0,0,0.1718699360618,0,0,0,0,0.00352084747196057,0,0,0,0,0,0,0,0,0.0233361142731519,0,0,0,0,0,0,0,0.0624922304524886,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.122737667274013,0,0,0,0,0,-0.0178963186361464,0,0.0526193959860327,0.071702915278376,0.0372487552944375,0,0,-0.0240629514075174,0,0,0,0,0.0638324330545498,0,0.340342579053397,0,-0.099412660019971,0,0,0,0,0,0,0,0,0,0,0,0,0.020266946396027,0,0,0.169694909160287,0.103678995278073,0,0,0,0,0.0792968117755461,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098631572025867,0.0435594765392766,0,0,0.0162086552911533,-0.0438789804621587,0,0,0,0,0.0324985995228875,0,0,0,0,0,-0.0155481092652696,0,0,0,0,0.0267703996626909,0,0.0697056901944186,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0139280082617803,0,0,0,-0.141399794364777,0,0,0,-0.0109673407775164,0,0
Slope,0,0,0,0,0,0,0,0.642345626515702,0,0,0,0,0,0,0,0,-0.0697155416201169,0,0,0.270668487409526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180052417153471,0,0,0,0,0,0,0,0.0354841026231181,0,0,0,0,0,0.214949290254358,0,0,0,0.535711574640842,0,0,0,-0.78575459416127,0,0
TED,0,0,0,0,0,0,0,0,0.00914292655046573,-0.0864479896985357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821819373868393,-0.141156954137107,0,0,0,-0.0440188825653227,0,0,0,0,-0.272639580307821,0,0,0,0,0,0,0,0,0,0.451743129542615,0,0,0,0,-0.357437723009394,0,0
RealEstate_excess,0,0,0,0.0105857851470068,0,0,0,0,0,0,0,0,0,0.0321433186321618,0.0852858202472357,0.0200874557199665,0.00828047383945287,0,0,-0.0771292559226919,0,0,0,0,-0.101786951770742,0,0,0,0,-0.0140634824400448,0.0582581440269358,0,0,-0.029847213077097,0.0127084176489576,0,0,0,0,0,0,0,0,0.0634823619105667,0,0.0112923208047601,0,-0.0158282852644468,-2.16840434497101e-19,0,0,0,0.00756810125472466,0,0,0,0,0,0
MKreturn,0,0,0.0428534539735093,-0.0166715465191251,0,0,0,0,0,0,0,0,0,0,0.00203161211992211,0,0,0,0,0,0,0,0,0,0,0,0,-0.019425929604432,0,0,0,0,0,0,0,0,0.0356019542269279,0,0.0199393520688122,0,-0.112740369211287,0.0580211051604043,0,0,0,0,0,0.00895821020183883,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408344476113084,0,0,0,0,0,0.000549589520766406,0.000186071184690164,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952970544957837,0,0,0,0,0,0.0307730809369583,0.15393417801402,0,0,0,0,-0.0159585870291716,0.107552850892656,0,0,0,0,0,0,0,0.0178290628080495,0,0,-0.0641180241682592,0,0,0,0.0513133400119001,0,0,-0.142800639014074,0,0,-0.13545417059238,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400302612539948,0,0,0,0,0,0,0
