,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X600271.SH,X000559.SZ,X600031.SH,X002241.SZ,X000100.SZ,X600066.SH,X600372.SH,X002236.SZ,X002292.SZ,X002475.SZ,X600741.SH,X000157.SZ,X000338.SZ,X600089.SH,X002465.SZ,X002049.SZ,X600177.SH,X300124.SZ,X002506.SZ,X300003.SZ,X601877.SH,X000568.SZ,X002294.SZ,X600582.SH,X002074.SZ,X002129.SZ,X000869.SZ,X000547.SZ,X002085.SZ,X300001.SZ,X600867.SH,X600839.SH,X002489.SZ,X600498.SH,X002426.SZ,X600252.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.128936771043083,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.118218390173154,0,0,0,0,0,0,0,0.0672059980208663,0,0,0,0,0,0,-0.011404626334243,0.08675448648218,0,0.0364384577887102,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177948513275594,0,0,0,0,-0.0262296507768097,0.0362686183844144,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.289499548993248,0.160326109577803,0.100798400054858,0,0,0,0.0527367789737453,0,0,0,0,0,0,0,0,0,0,0.0711626781010024,0,0.0813098821863046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105299820742825,0,0,0.038928852328029,0,0.00484082575418849,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152644970118251,0,0,0,0,0.0591304134843047,0,0,0,0,0,0,0.00690795400720895,0,0.24110239890682,0.00963172941577577,0,0,0,0,0,0,0,0,0,-0.0546174076075689,0.00601789725242281,0,0.00549483223007574,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.102546012314423,0,0,0.019436743797852,0,0,0,0,0,0,0.124100916702254,0,0,0,0,0,0,0.000935747661329349,0,0,0,0,0,0,0,0.0187189168859459,0.0353753810058309,0.00731046170426369,0,0,0,0.0270803609257412,0,0.0202721636259394,0,0,0,0.0414902341763316,0,-0.00361180861757534,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383804412612075,0,0,0,0,0,0,0.0683626319318576,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.101791899109117,0,0.0476876565414063,0,0,0,0.126503299795975,0.0187710951811069,0,0,0,0,-0.00582980418122768,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204987020076482,0,-0.0267800403591164,0,0,0,0,0,0,0,0,0.0571926498294717,0.094098447606557,0,0,0,0,0.0241160647859605,0,0,0,-0.0301121292268379,0,0,0,0,0,0,0
X002304.SZ,0,0.129052996806134,0,0,0,0,0,0,0,0,0,0.024819085839448,0.0790172296344639,0,0,0,0,0,0,0,0.12926265930407,0.010393701006631,0,0,0,0,0.035232567116215,0,0,0.00937530397560089,0,0.00737562664564181,0,0,0,0.121094778812872,0,0,0,0,0,0,0,0,0,-0.0780857781086288,0,0,0,0,0,0.012336900310077,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296334899109128,0,0,0,0,0,0,-0.00982360573263704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193168575231701,0,0,0,0,0,0,0.0197417855388648,0,0,0,0,0.0112468454410248,0.0310059404961263,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143099224652475,0,0,0,0,0.0631829397009818,0,0.094545003566148,0,0,0,0,0,0,0,0.0319625740469603,0.223550010944466,0,0,0,0,0,0,0,0.111735860021508,0,0,0,0,0,0,0.011584269564653,0,0,0,0,0.00934357178348306,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108937306932532,0,0,0,0,0.154283445879154,0,0,0.0414925173287406,0.220631708538103,0,0,0,0,0.0605013727960729,0,0,0,0,0,0,0,0,0,0.0461934341297249,0,0.0316344815026902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
