,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X600703.SH,X000596.SZ,X002241.SZ,X002236.SZ,X002007.SZ,X000100.SZ,X000157.SZ,X300003.SZ,X601877.SH,X002463.SZ,X002179.SZ,X300142.SZ,X300124.SZ,X600271.SH,X000066.SZ,X002008.SZ,X000625.SZ,X002129.SZ,X600867.SH,X300136.SZ,X002506.SZ,X000977.SZ,X600498.SH,X600177.SH,X300014.SZ,X002049.SZ,X002180.SZ,X600066.SH,X002456.SZ,X002371.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.177529046661336,0,0,0,0,0,0,0,0,0,0.27238534971503,0,0,0,0,0,0,0,0,0,0.0391818745521999,0,0,0,0,0,0,0,0,0,0,0,0,0.018794399498377,0,0,0,0,0.00588001176522559,0,0,0,-0.0217172540787096,0,0,0,0,0,0,0,0.00404259833168158,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.11099430277125,0,0,0.357335075131784,0,0,0,0,0.0110358605895056,0,0.00412976706298133,0,0.0520943199734633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401819929515387,0,0,0,0,0,0,0.0412726958975693,0.00977321019304663,0,0,-0.000580066960837574,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.12030415127607,0,0,0.242960529942756,0,0,0,0.0810013893273516,0,0.0278535206845175,0,0,0.0385255884210376,0,0,0,0,0,0,0,-0.0229357400432897,0,0,0,0,0,0,0,0,0.0018946062071221,0,0.0424322676810178,0,0,0,-0.0573232996252232,0,0,0,0,0.0372395067694494,0,0,0,-0.0103091863110551,0,0,0,0.00767909522372313,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271255097853869,0,-0.0717708416811944,0,0,0,0,0,0,0.0128993042605606,0,0,-0.0891664589742731,0,0,0.0452805369989989,0,0.111915301636319,0,0,0.0226640742630388,0,0,0,0,0,0,-0.00263886344903267,0,-0.0463095473504109,0,0,0,0,0,-0.00920501591211859,0,0,0,0,0.0303842830953727,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0230095551382169,0,0,0,0.0769388381418596,0,0,0,0,0,0,0,0,0.0433801036671794,0.199388296089912,0,0,0,0,0.104709374044112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813827913077432,0.0994115026324188,0,0.0623513800419831,0,0,0,0.00132894784589232,0,0,0,0,-0.0119625467710668,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632324093303617,0.165889140359649,0,0,-0.061400645504011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608939815990989,0.127429413740739,0,-0.0305032273600794,0,0,0,0,0,0,0.0132718196249529,0,0,0,0,0,0,-0.00838709170456293,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336627570990242,0,0,0,0.148555214451295,0,0
X002304.SZ,0,0,0,0,0,0,0.156063303324876,0,4.33680868994202e-19,0,0,0.214699152370945,0,0,0,0,0,0,0,0,0,0.0162830083061105,0,0,0,0,0,0,0,0,0,0,0,0,0.153734273556474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0368907600260608,0,0,0,0,0,0
X002475.SZ,0,0.162935070639298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891665596591163,0,0,0.0219826140336759,0,0,0,0.078138622220349,0,0,0,0,0,0,0,0,0,0,0,0.0808895216587154,0,0,0,0.022654381675116,0,0,0,0,0,0.0832512194539826,0,0,0.127310508312834,0,0,0,0.0164205931476702,0,0,0,0,0.0117350971646028,0,0
X000063.SZ,0,0,0,0,0.266499951279198,0,0,0,0,0,0,0,0,0,0,0,0.0953553358346533,0,2.16840434497101e-19,0.200340868550528,0,0.0398193714873073,0,0,0,0,0,0,0,0,0,0,0.0611762712570273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104530136713282,0,0,0,0,0.00879540969577369,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749951577807209,0,0,0.0904150884194949,0,0,0,0,0,0,0,0,0,0,0.00750283584962378,0,0,0.00785109015368923,0,0.0302743777935455,0,0,0,0,0,0.131302005124512,0.0147835233473292,0,0,0,0,0,-0.0401108993432129,0.0646924524594047,0,0,0,-0.0105844250745137,0,0
X000568.SZ,0,0.654805697441585,0,0,0,0,0,0.182502376439293,0,0,0,0,0.0805436720979213,0,0,0,0,0.0530915833952883,0,-0.0233033520526997,0.146225825539212,-0.0301767487892935,0,0,0,0,0,0,-0.00546638855984181,0,0,-0.135854994800252,0,0,0,0,0,0,-0.0662077688693341,0,0,0,0,0.0728894995993273,0,0.0395372896223132,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.00347770289836747,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.084876126149054,0,0,0,0,0,0,0,0,0,0,0,0,-0.00721516208072758,0,0,0,0.220084674960011,0,0,0.0149180862548023,0.110830892924588,0,0,0,0,0,0,0,-0.00214167491840631,0,0,0.0416679384564275,0,0,0,0,0,0,0,-0.0492371121009103,0,0,0.0231688638234671,0,0,0,0,-0.0228347337380783,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214302379858627,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.14088680183822,0,0,0,-0.12106198633131,0,0,0,0,0,0,0,0,0,0,0.162758196408739,0,0,0,0,0.0148926010351081,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271021345983398,0,0.178278751655659,0,0,0.0378590457243573,0,0,0,0,0,0,0,0,0,0.0494511203522024,0,0,0.0232856485745944,0,0.0448938967652999,0,0,0,0.080665716395456,0.0584421756368193,0,0,0,0.0733456322052022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.171883410648556,0.01820734520105,0,0,0.00877579467302826,3.50037570283389e-06,0,0.183905778694756,0,0,0,-0.125104221139559,0,0,0,0,0,0,0,0.0932289229950949,0,0.018066778218269,0,0.0558260916427436,0,0,0,0,0,0,0,0.0155864332343386,0,0.112575229954189,0,0,0,0,0.0352188787470319,0.0679366536125324,0,0,-0.0584414164828729,0,0,0,0.00513208647903132,0,0,0,0,0,0,0
X600809.SH,0,0.495680018087115,0,0,0,0,0,0,0,0.00535235088473413,0,0.0449371488754887,0,0,0,0,0,0,0,0.00188954169777694,0.102621311802625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142383767784098,0,-0.0044933231812008,0,0,0,0,0,0,0,0,0,0,0.0774414057888238,0,0,0,0,0,0,0,0,-0.000516883119508552,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0986236276755533,0,0.11875766534786,0,0,0,0,0,0,0.0607504226001701,0,0.0138237585867916,0,0,0.133144845223378,0,0,0,0,0,0,0.0387893013766553,0.16739282280437,0,0,0,0,0,-0.115346527982364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982605609439297,0,0,0,0,-0.0374958286906789,0,0
X600183.SH,0,0,0,0,0,0,-0.0229968931406971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156124782891016,0,0,0,0,0,0,0.26360312241465,0,0,0,0,0.032363409969275,0,0,0.00227360253999757,0,0,0,0,0,0,0.0771877029092922,0,0,0,0.274795959110968,0.0759344204778071,0,0,0.00880014470430331,0,0,0,0,0.0625045817728346,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634052635024827,0,0,0,0,0,0,0,0,0.0383378967285224,0,0,0,0,0,0,0,0,0,0,0,0.0281752168083035,0.129154781479694,0,0,0,0,0,0,0,0,0,0.408626046509728,0,0,0,0,0.661093802625788,0,0,-0.00448106364802372,0,0,0,0.0102096988383131,0,0
X000596.SZ,0,0,0,0,0,0,0,0.254398305973861,0,0,0,0.337652517071958,0,0,0,0,0.16552148903774,0,0,0,0,0,0,0,0,0,0,0,0,0.0499359502543127,0,0,0,0,0,-0.149514034111978,0,0,0,0,0,0,0,0.0287536595408635,0,0,0,0,0.0995342701487001,0,0,0.02456136569964,0,0,0,0,-0.0208768054155857,0,0
X002241.SZ,0,0,0,0,0.228179106661987,0,0,0,0.023775851939446,0,0,0,0,0,0,0,0,0,0.0506131762489777,0.118606370083699,0,0,0,0,0,0,0,0,0.0819978072785771,0,0,0,0,0,0,0,0,0,0.0951597088407869,0,0,0,0,0,0,0.0967612740129037,0,0.0904813382025035,0,0,0,-0.00360075250303352,0,0,0,0,-1.73472347597681e-18,0,0
X002236.SZ,0,0,0,0,0.0338345749378191,0,0,0,0.0631642077850314,0.201256839114909,0,0,0,0,0,0,0,0,0,0.155358220216509,0,0.0368646183601545,0,0,0,0,0,0,0,0,0,0,0,0.0386945433302925,0.0493230627146198,0.163382168228972,0,0,0.0172040657246479,0,0,0,0,0.0121931236639562,0,0,0,0.0207860884590585,0,0,0,0,0.0227695484399907,0,0,0,-0.0335837641565884,0,0
X002007.SZ,0,0,0,0,0,0,-0.0195123870637229,0,0,0,0.0617375137841845,0.0251202611128092,0.00202840932159428,0,0,0,0,0.258775381569996,-0.0323094963140888,0,0.0789307538344183,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0373670052931229,0,0,0,0,0,0,0,0,0.0219374122842929,0,0,0,0,0,0,0,-0.0248414612357647,0,0,0,0,0.00608543968202596,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.374623422670535,0,0,0,0,0.0456155809968322,0,0,0,0.217444640218697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631671417765668,0,0,0,0,0,0,0.00655532371706719,0,0,0,0,0,0,0,0.0013397857344711,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.401698387975114,0,0.0191397377731917,-3.46944695195361e-18,0,0,-0.100923583206833,0,0,0.0908336326071911,0,0.0823892541975451,0,0,0,0,0,0,0,0,0,0,0,0,-0.000132070229191267,0.0394419985367348,0,0,0,0,0,0,0,0,0,0,-0.0110145631917012,0,0,4.33680868994202e-19,0,0,0,0,-0.020082982537448,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0104971983417283,0.123431048756497,0,0,0,0,0,0,0.01969774289876,0,-0.0798775969280343,0,-3.46944695195361e-18,0,0,0,0,0.0501585622255383,0,0,0.0242324843413517,0.0400632377912206,0,0,0,0.0938280145307102,0,0,0.084296732765608,0,0,0,0.18832448789488,0,0,0,-0.139620093328185,0,0,0,0.0668337715558065,0,0,-0.0093762379524623,0,0,0,0,0.0324304177661936,0,0
X601877.SH,0,0,0,0,0.130536429874462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045003513628875,0,0,0,0,0,0,-0.02599202583596,0,0,0,0,0,0,-0.0719043095939991,0.0139139339179786,0,0.0795681496688081,0,1.73472347597681e-18,0,0,0,0,0,0,0.0528880983320461,0.0650358465074266,0.0933916769976527,-0.00944319308601394,0.0121501144122145,0,0.0111007820119384,0,0,0,0,0.0124712989819729,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342868389179168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1300350160337,-0.116935312306505,0,0,0,0.400018564723692,0,0.0800828288211851,0,0,0,0,0,0,-0.0477810715516448,0.0209190151608267,0,0,0,-0.0158170275503135,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141935695904625,0,0.0391594888877087,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062945678385738,0,0,-0.102855834284817,0,0,0.248358241377078,0,0,0.00475978555374201,0,0.0296626845777942,0,0.0813751402326199,0,0,0,0.00338764527184598,0,0,0,0,0.0339918867145176,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.00169259202703842,0,0,0,0,0,0,0.234999391311022,0,0.108674455068496,-0.0165971474345498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401910390998147,0,0.0991639353249355,0,0,0,0,0.0259195400291369,0,0.000867760002606877,0,0,0,-0.00747403505714029,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606399425918805,0,0,0,0,0,0,0,0,0,0,0.0225872479940435,0,0,0.125400983285315,0,0,0,0,0,0,0,0.0524388640985573,0,0,0.0557229536814046,0,0,0,-0.00486159779441425,-0.000877047797075614,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253377287605895,0,0,0.109158244300921,0,0,0,0,0,-0.0516641812333924,0,0,0,0,0,0,0,0,0,0,0,0.143650008616815,0,0,0,0,0,0,0.0304402308607983,0,0,0,8.67361737988404e-19,0.0184915946917923,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222399825439998,0,0,0,0,0,0,0,0,0.132396221393048,0,0,0,0.128214518207595,0,0,0,0,0,0.138740026089694,0,0.0662659589138167,0,0,0.0957542324481768,0,0,0,0,0.376600828573758,0,0,-0.00334854302161293,0,0,0,0,0.0118360609748383,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757355105293474,0.183903715658808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.334332332348224,0,0.534408331291058,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419178605567481,0,0,0,0,-0.0345154799105799,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02373460682184,0,0,0.0259876564796089,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0428948116989541,0,0,0,0.00484678585332235,0,0.0728906573456775,0,0,0.10894873743519,0,0,0,0,0,0,0,0.00875085947440567,1.0842021724855e-19,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0921506667947516,0,0.100851175086538,0,0,0,0,0,0,0,0,0,0,0.0133480566492062,0,0,0,0,0,0,0,0,0,0,0,0,-0.292211930277007,0,0,0,0.219135277370487,0,0,0,0,-0.0540252253445344,0.40055968835806,-0.0571876255971383,0,0,0.148119855493529,0,0,0.0494213544255659,0,0,0,0,-0.0541632595862268,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068453163823033,0,0,0,0,0,0.0345285126478164,0,0,0,0,0.160068944445377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167004853811449,0,0,0.0598916781826955,0,0.0500627142719647,0,0,0,0,0,-0.013898364767451,0,0,0,0,0.0438533255671593,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797795163466947,0,0.132247187742922,0,0,0.221676714942245,0,0,0,-0.290919442765526,0,0,0.101013394576927,0,0,0,0,0,0.250522770585658,0,0.0499449359732821,0,0,0,0,0,0,0,0.15324567212907,0,0,0,0,0,0,0,-0.0613338970519541,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128696987110669,0,0,0,0,0,0,0.0310950708744912,0,0,0,0,0,0,-0.0968085668695421,0,0,0,0,0.15350429375545,0.0256420944127109,0.112508474274154,-0.0169101266653031,0,0,0,0,-0.188776172036359,0,-0.129492794793675,0,0,0,0,0,0,0,0,0,0,0,0,0.00718628993826784,0,0
X000977.SZ,0,0,0,0,0,0,0.0288996908010381,0,0,0.175609729926416,0,0,0,0,0,0,0,0,0,0.201494826378241,0,0,0,0,0,0,0.113820641829317,0,0,0.182041011994918,0,0,0,0,0.241057910956599,0,0,0,0,0,0,0,0,0,0,0.0613400689183649,0,0,0,0,0,-0.0129308277401102,0,0,0,0,0.116027653871595,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.161630275530168,0,-0.0500555412143781,0,0,0,0,0.0486064158499931,0,0,0.0107623345335771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283323771358911,0,0,0.125680978488162,0,0.14216046132783,0,0.0737933429834601,0,0,0,0,0,0,0,0.0311865633761276,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.00194648648908148,0,0.00431922809015133,0,0,0,0.0389236544269558,0,0,0,0,0,0.0357286517545949,0,0,0,0,0,0,0,-0.00125826369830973,0,0,0,0.114460432535804,0,0,0,0,0,-0.046871403573602,0,0,0,0,0,0,0.0892302764045823,0,0,0,0,0,0.0103154425542404,0,0,0,0,-0.0161173790637348,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203596484420719,0,0,0.048727060525597,0,0,0,-0.0162628564031718,0,0.342645839740789,0,0.174630693384851,0,0,0,0,0,0,0,0,0,-0.310097642343056,0,0,0,0,-0.0334255311440204,0,0,0,0.0956654589348181,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.144326425799613,0,0,0,0,0,0.107783028739127,0,0,0.22321544720252,0,0,0,0,0,0,0,0,0.0373314756282936,0,0,0,0,0.0984768983086506,0,0,0,0,0.243976697317685,0,0,0,0,0,0,0,0,0.102741594492426,0.061760938799477,0,0,-8.67361737988404e-19,-0.0106569009897978,0,0,0,0.0446169337618848,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.0530711495687384,0,0,0,0,0,0,-0.058476461256733,0,0,0,0.15028284549367,0,0,0,0,0,0,0,0,-0.0590383919699188,0,0,0,0,0.291111657705812,0,0,-0.173690551172173,0,0.0770082634729921,0,0.12456824294486,0,0,0,0,0,0,0.220962298649909,-0.0645865711217238,0,0,-0.00404441216553683,-0.0519483759772637,0,0.208027080834155,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470550476621871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953210453654609,0,0,0,0,0.0142034837481762,0,0,0,0,0,0,0,0.132330855679935,0,0,-0.00238429130540008,0,0,0,0,0.0184293852238059,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126848528659466,0.0858554880142172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104759373978019,0,0,0,0,0,0,0.145190765364996,0,0,0,0.018903569887303,0,0,0,0.152786510879205,0,0,0,0,0,0,0,0.0335587400452027,0,0
X002371.SZ,0,0,0,0,0,0,-0.054198755230976,0,0,0,0,0,0,0,0,0,0,0,0.122081423549543,0,0,0,0,0,0,0,0.319188417645918,0,0,0,0,0,0,0.331338575631082,0,0.0841562763468072,0,0,0,0,0.12746202250102,0,0,0,0.111368862357206,0,0,-0.081193195064893,0,0,0,-0.0370934468069191,0,0,0,0,0.0467693580268598,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.12997623249626,0,0,0,0,0,0,0,0,0,0.104602724631821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659387584669732,0.0713465790685207,0,0,0,0,0,0.176803983908272,0,0,0.0753295792523861,0.0834590129756943,0,0,0.0900778643450161,0,0,0,0.00592169779969371,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401990848648104,0,0,0,0,0.0040298792640673,0,0,0,0,0,0,0,-0.0811386410691722,0,0,0.0332833373122086,0,0,0,0,0,0,0,0,-0.0548500053105133,0,0,0.00580079562211367,0,-0.0427097954861392,0,0.0338970830201506,0,0,0,0,-0.0405491480450115,0,0,0,0.0370507502479762,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0200166094370755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178993007122375,0,0,0,-0.106900380564762,0,0,0,0,1.48728114105782,0,0,0,0.328530948090399,0,0
