,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X000651.SZ,X002415.SZ,X600809.SH,X600104.SH,X002371.SZ,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002304.SZ,X000100.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X002463.SZ,X600418.SH,X002179.SZ,X000977.SZ,X600584.SH,X600066.SH,X600089.SH,X000157.SZ,X600183.SH,X600703.SH,X002028.SZ,X600372.SH,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X000921.SZ,X600522.SH,X000066.SZ,X002156.SZ,X600460.SH,X000988.SZ,X600839.SH,X002281.SZ,X600487.SH,X000800.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0.372820994972697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275064447213161,-0.0150851257586233,0,0,0.0327736566867665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125350534699785,0,0,0.0287086355867186,0.10229578340218,0,0,0,0,0,-0.0624853389265742,0,0,0,0,0.0113248305653858,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1942312398578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590185495354862,-4.33680868994202e-19,0,0,0.118229263853125,0,0,0,0,-0.024639470649715,0.0538140498650824,0,0,0,-0.0382187716791576,0,0
X600418.SH,0,0,0,0,0,0,0,0,0.101064675234871,0,0,0,0,0,0,0,0,0,0,0.0654824244863297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411764620160479,0.357409474003867,0,0,0,0,0,0,0,-0.0415636579328435,0.107544502277007,0,0,0,0.112329045080561,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0311489731328066,0,0,0,0,0,0,0,0,0,0,0,0.0502396874859345,0,0,0.0363955173149446,0,0,0.0399481989192436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101431698363656,0,0,0.216924073788625,0,0,0.112504216158711,0,0,0,0.0057005926889448,0.0118516540469035,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.315376068245159,0,0,0,0,0,0,0,0.127721747221257,0,0,0,0.130970850860177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054908233901775,0,0.15293142831073,0,0.0448224391538603,0.162424898063848,0,0,0,0,-0.0181407122196237,0.00805512697436533,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.0072483515675282,0,0,0,0.0728375951315889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149434703132307,0,0,0,0,0,0,0,0,0,0.210982140300825,0,0,0,0,0,0.205418857734415,0,0.0567053327630179,0.0608014621355822,0,0,0,0,0,-0.0331425715294685,0.0124756189021253,0,0,0,0,0,0
X600066.SH,0,0,0.0830141213921953,0.124291927217034,0,0,0,0,0,0,0.0262213758509567,0,0,0,0,0,0.163909179736796,0,0.0555886933515392,0,0,0,0,0.037665375568789,0,0,-0.160881549115179,0,0,0,0,0,0,0.0354647793464048,0,0,0,0,0,0,0,0,0,0,0,0.011080863975833,0,0,0.432032583789018,0,0,-0.0535793679949766,0.0450630446201418,-0.282633395449925,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0567018223672778,0,0,0,0,0,0,0,0,0,0,0,0,0.0928131530277731,0.0686054925645953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127608983612291,0,0.0716503086612077,0,0.110958257467889,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00387224695640511,0.00912484170628326,0,0,0,-0.0349492535054506,0,0
X000157.SZ,0,0,0,0,0,0,0,0.00553791567882877,0,0,0,0.0379835599108927,0,0,0,0.051462729880897,0,0,0,0,0.0243889805920148,0.0765606727191652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997335363206089,0,0.057596395557205,0,0,0,0,0,0.0227562710802264,0,0,0,-0.0207130176301588,0,0,0,-0.0374964840807737,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145593440849882,0,0,0,0.0234103155458975,0,0.0772485086102206,0,0,0,0,0,0,0,0,0,0.0213170301236558,0,0,0,0,0,0,0.0774694555284245,0,0.037481008116687,0.0492736168190513,0,0,0,0,-0.0272963489940432,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.129741204779228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346863206099526,0,0.0292626501610747,0.0501776482103589,0,0,0,0,0,0,0,0,0.165625641463028,0,0,0,0,0.0557993683973285,3.3881317890172e-21,0.101656594248222,0.0959579473239735,0,0,0,0,0,0,0.00133984447738891,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0.4629503784635,0,0,0,0,0.00429056234371451,0,0,0,0,0,0,0,0,0,-0.152421837026351,0,0,0,0,-0.0126057030831161,0,0,0,0.0462290446852692,0,0,0.0163106128501043,0,0,0,0,0.0630443873533529,0,0,0.0854784889982482,0,0,0.0802392376871112,0,0,0,-0.0223414089915997,0.056666867029466,0,0,-0.0183444707077349,0.0390263087849097,0.0158333394249295,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0133580725798218,0,0,0,0,0,0,0,0.183917469626251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156300744369807,0,0,0,0,0,0.0577509616871567,0,0.056421188377652,0,0,0,0,0,0,0.00925082483291159,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0747834993849045,0,0,0,0.122180450454379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357423023386999,0,0.0653153930101432,0,0,0.00849766950256303,0,0,0.0217073979257611,0,0,0,0,0,-0.0590411082153327,0,0,0.0939563591476271,0,-0.0338685897885569,-2.16840434497101e-19,0.0197864716571402,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0509162601809891,0,0.219063490943277,0,0,0,0,0,0.140630407806888,0,0,0,0,0,0.10504607712103,0.0246909226351157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200487529107507,0.0137850828484818,0.123085079267779,0,0,0,0,0,0,-0.0439173412821146,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169860631467505,0,0.0628044460399197,0,0,0,0,0.11332865406556,0,0,0,0,0,0,0,0,0.182116670154013,0,0,0,0,0,0.00201473712937699,0,0,0.0419210458724962,0.0333374753448959,0,0,0,-0.00308058402441931,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0649653581582523,0.080194690583475,0,0,0,0.0240147840536817,0,0,0,0,0,0,0,0.081870356107622,0,0,0,0.0698809136238537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125018883469884,0,0.0231617520761547,0,0,0,0,0,0,0,0,0.0216608214295263,-0.00116161731476431,0,0,0,-0.0175306004808025,0,0
X000921.SZ,0,0,0,0,0.112596405792332,0,0,0,0,0,0,0,0,0,0,0,0.163010948017009,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0.266815227189542,0,0,0,0,0,0,0,0,0,0,0,0.0826846084069022,0,0,0,0,-0.00595662288976814,-0.0100077564907862,0.0330540426316836,0,0,0,0.0142268132846272,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0544475332926514,0,0,0,0,0,0.205571749272573,0,0,0,0,0,0.0285108078332711,0,0,0.21053551055438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105153507166445,0.0267532907635564,0,0,0,0.0134878814370656,0,0,0,0,-0.00638559436245393,0,0,0,0,-0.00621953747779795,0,0
X000066.SZ,0,0,0,0,0,0,0,0,-0.140892832700566,0,0,0,0.0813232174832906,0,0,0,0,0,0,0.485775229734696,0,0,0,0,0,0,0.142651619379034,0.177621758430663,0,0,0,0,0.222951468452114,0,0,0,0.153882812512592,0,0,0,0,0,0,0,0.0391909818574954,0,0,0,0,0,0,-0.00968695869110433,0.0428587847030258,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178207428224448,0,0,0,0,0.124014760123938,0,0,0.537776561264462,0,0,0,0,0,0,0,-0.358762737304301,0,0,0,0,0,0.12549315144787,0,0.104744095392658,0.0898717547371829,0,0,0,0,0,0,-0.0894742942806921,0.0282991883508258,0,0.0672852382364736,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102443296164943,0,0.158442485991136,0,0.286298538587341,0,0,0,0,0,0,0,0,0,0.130960321056645,0,0,0,0,0,0,0,0,0.0821810275930257,0.014594455640536,0,0,0,0,-0.00812576352646764,0,0,0,0,-0.0403561046196094,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.223771340800696,0,0,0,0,0,0,0,0.103208134489274,0,0,3.46944695195361e-18,0,0.14213168811043,0.0742732569605801,0,0,0,0,0,0,0,0,0,0.246224745363857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945091671213591,0,0,0,0,0,0
X600839.SH,0,0,0,0,0.0631691584227321,0,0,0,0,0,0,0,0,0,0.0841273484240109,0,0,0,0,0.248518697038025,0,1.73472347597681e-18,0,0,0,0,0,0,0.141534282101516,0,0,0,0,0,0,0,0,0,0,0.450610806482432,0,0.0326314382375977,-0.0949084026483542,0.352933527126526,0,0,0.268810774619598,-0.237449928911935,0,0,0,-0.0156504726787695,0,0,0,0,0.379944827727712,0,0
X002281.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195984896254732,0.107409899483152,0.233226690338875,0.101325379242775,0.157231096045014,0,0.090684400419454,0,0,0,-0.0194839290092168,-0.0285266923423999,0,0,0,-0.0126312061953609,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817895810019002,0,0,0,0,0.0928909188699552,0,0,0,0,0,0,0,0,0,0,0,0.191346391345925,0.127974690662985,0,0,0,0.194478385797072,0,0,0,0,-0.0697900495979886,0,0,0,0,-0.101845564098515,-0.0466817711559953,-0.0291503790148972,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0621606617240041,0,0,0,0,0,0,0,0,0.140897593131208,0,0,0.00928359625619187,0,0,0,0.108162116545151,0,0,0.0589478015903494,0,0,0,0,0,0,0,0.0829247892396238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00906946991496137,0.00678110111745159,0,0,0,-0.0268421505149346,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.029208247814808,0,0,0,0,0,0,0,0,0,0,0,0,0.176180938453628,0,0,0,0,0,0,0.127755460506611,0.157485176672947,0,0,0,0,0,0,0,0,0,0,0,-0.0197181038914164,0,0,0,0,0,0,0,0,0,0.0320926935182862,-0.00349271597638247,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226689838153693,0,0,0,0,0,0,0,0,0,0.0612693002894993,-0.329923706293972,0,0,0,-0.040695450646962,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34590737693387,0,0,0,0,0,0,-0.717547182925323,0,0,0,0,-0.429425235770449,0,0,-0.532004523045903,0,0,0,0,0,0,0,-0.0832762004558524,0,0.435152494340418,0,0,0,0,0,0,0,0,-0.245177814413856,0,0.585210750039195,0,0,0,0.879593830380956,0,0
TED,0,0,0,0,0,0.158435497920693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352864332473325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323366416744763,0,0,0,0,0,0,0,0,0,0.427110698807056,0,0,0,0,-0.21562650146769,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849211270257753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117902937990811,0,0,0,0,0,0,0,0.0791220081916292,0,-0.0263413007241787,0,0,0,-0.123516551693391,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196092407628414,0,-0.0524174805245454,0,0.0256977069693823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177762472514182,0.0633421316983332,0,0,0,-0.0010952591884973,0,0,0,0,0.0411887747513761,-0.00787991521545668,0,0,0,-0.0647375268951755,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129792989667528,-0.00407064206038544,0,0,0,-0.00375235869438354,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00273736647233005,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0128859609723773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00959099970736482,0.0186352503925398,-0.0132522480603948,0,0,0,-0.00601972920617916,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000603053931411213,0,0,0,-0.000937053218271004,0,0,0,0,0,-0.0069620745079335,0.0235965005240605,0,0,0,-0.0428082274868904,0,0
