,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000625.SZ,X000596.SZ,X600031.SH,X000063.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000157.SZ,X002463.SZ,X600703.SH,X002241.SZ,X600372.SH,X000921.SZ,X002028.SZ,X600066.SH,X002236.SZ,X000977.SZ,X600522.SH,X600741.SH,X600584.SH,X600183.SH,X002049.SZ,X601877.SH,X002129.SZ,X000661.SZ,X002223.SZ,X000800.SZ,X002180.SZ,X600060.SH,X600487.SH,X002074.SZ,X600177.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002028.SZ,0,0,0,0,0,0,-0.0156865152993743,0,0,0.0783892750061097,0,0,0,0,0,0,0,-0.111827027300394,0,0,0,0.0344684489762334,0,0.196812770228602,0,0,0,0,0,0,0,0.0981027737029122,0,0,0,0,0,0,0,-0.0742305616795563,0,-0.0636062109874589,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.061237485084038,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.0894557651941116,0,0.192300634884563,0,0,0,0,0,0.339940808044939,0.00493783536826491,0,0,0,0,-0.112746331820123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248141627883606,0,0,0.467580918206289,0.0904805001606856,0,0.045365257654757,0,0,0.25420079742285,0,0,0.0227331251332269,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0625034841720134,0,0,0,0,0,0,0,0,0.0015062046816407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534796715837654,0,0,0.175090130019376,0.159051702936332,0.152077707024219,0,0.0845926481911174,0.0769470907643074,0,0.0973334651613979,0.107602615781041,0,0,0,0,0,0,0,-0.0594922471843056,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0614436912312208,0,0,0,0,0,0,0,0,0,0,0.149511572250064,0,0,0,0,0,0,0.54972976400709,0,0,0,0,0,0,0.0409159142073992,0,0,0,0.0345139443195713,0,0,0,0,0,0,0,0,0,0.0746703291265981,0,0,0,0,0,-0.0574548330778088,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322692065873541,0,0,0,0,0,0,0,0,0,0,0,0,0.0772132631540598,0,0,0,0.0250235057124787,0.271470511090665,0,0,0,0,0,0,0,0.236684044327975,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0577522813089716,0,0,0,0,0,0,0,0,0,0,0.0727551014347145,0,0.0789628582553125,0,0,0,0,0,0.0504015220477255,0,0,0,0,0,0.00278707272665497,0.0349290857994244,0,0,0,0,0,-0.0422192008343741,0,0,0,0,0,0.0241197244896066,0,0,0,-8.67361737988404e-19,0,0,0,0.00980311960690145,0.0189559462711216,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0204329735939415,0,0.0678006928181889,0,0,0,0,0,0,0,0,0,0.188751809314361,0,0,0.056252098610227,0,0,0,0,0,0,0,0,0,0,0,0.355993383836835,-5.42101086242752e-20,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.318383288207822,0,0,0,0,0,0,0,0,-0.078464067419319,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,-0.151360784238781,0,0.0574792142830892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340266669932832,0,0,0,0.0572179743102444,0,0.170119989068259,0,0.187761763687531,0,0,0.053614774441819,0,0.099882675563188,0,0,0,0.00694990835985506,0,0.00267277948092402,0,0,0.0574855137085429,0,0,0,0,-0.072476065297138,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.081731558460474,0,0,0.0970429776329513,0,0,0,0,0,0,0,0,0,0.0947986997687738,0,0.0627103450348609,0,0,0.00847436203990198,0,0,0.115865468556877,-0.158632166033832,0,-0.213261858867484,0.0558920726072595,0.126817881242049,0.108772044460201,0,0,0.154595559084958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.00440146114963464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156148997464365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809966303785286,0,0,0,0.0692725118502613,0,0.0333104782301475,0.0242493866346561,0,0,0,0,0,0,0,0,0.0103530012890802,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523979946872475,0,0,0,0.238703143946778,0,-0.0332114730084535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123921163315209,0,0,0,0,0,0,0,0.277043476094246,0,0,0,0,0,0,0,0,0.168801168282759,0,0
X000661.SZ,0,0,0,0,0,0,0.117189735590452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114159910163201,0.0118222765190172,0,0,0,0,0,0.0237587575981127,0.0374376475033061,0.133021560288552,0.0380363114182114,0,0,0,0,0,0.058322834937747,0,0,0,0,0,0.0204890844870995,0.0487528458091497,0,0,0,0.093908563181041,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047193035566003,0,0,0,0.0173612989783243,0,0,0,-0.0587242770431714,0,0,0,0,0,0,0.02268333916659,0,0,0.0139764163440758,0,0,0,0.0248052336084534,0,0,0,0,0.0149894088020306,0,0.0467273340899928,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079012921919259,0.136872646831775,0,0,0,0,0,0.0254493788854132,0,0,-0.0301184653328168,0,0,0,0,0,0,0.314059535092326,0,-0.0350812949352843,0,0,0,0,0,0,0,0,0,0.128714298025612,0,0,0.00901969452721295,0,0.197618935280579,0,-0.00432762113775907,-0.0185058497422547,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.0539449920274562,0,0,0,0,0,0.239686456692771,-0.0865115711474488,0,0,0.0458444820119609,0,0,0,0,0,0,0.00965879289367358,0,0,0,0,0,0,0.0013768231070709,0,0,-1.73472347597681e-18,0,0,0,0,0,0.195989051339451,0,0,0,0,0,0,0,0,-0.124851066810302,0,0,0,0.0392692087726395,0,0
X600060.SH,0,0,0,0,0.0625551464223288,0,0,0,0,0,0,0,0,0,0,0,0,0.0143735419316224,0.0558640557983786,0,0,0.108037934522336,0,0,0,0,0,0,0,0.169998770948588,0.104939319114436,-0.0487076083953904,-0.00367664085896548,0,0,0,0,0,0,0,-0.209927759664475,0,0,0,-0.069692726000769,0,0,0,0,0.110783009122348,0,0.0371802907806147,-0.0119196999202185,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343057917573676,0,0,0,-0.0701273332151467,0.158833753561326,0,0,0,0,0,0,0,0.281677255388878,0,0,0,0,0,0.0421067768930974,0,0,0,0.165862181648275,0,0,0,0,0,0,0.0337911655701456,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.00578059419183171,0,0,0,0,0,0,0,0,0,0.0877498708563366,0,0,0,0.4839896082449,0,0,0,0,0,0,0,0,0,0,0,0,0.00585626707445581,0,0,0,0.1544884538111,0,0,0,0,0,0,0.00426994155443332,0,0,0,0,0,0,-0.0842733025814356,0,0,0,0,0.0211006568727327,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0136555336976871,0,0,0,0,0.108529321435257,0,0,0,0.0362493771146915,0,0,0,0,0,-0.0117341968141182,0,0,0,0,0,0.0788512768968971,0.00818489030701655,-0.0510124296787193,0,0,0,0,0,0,0,0,0,0.0602618908373583,-0.00997211193018308,0.0358983494322425,0,0.0839672374027732,0,0,0,0,-0.0152285794946996,-0.0151338532988376,0,0,0.00885546272802849,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367131032298731,0,0,0,0,0.0302881952551052,0,0,0,0,0.0541362407942642,0,0,0.0169070570596982,0,0,0,0.0306339009009269,0,0.213379627995423,0,0,0,0,0,0,0,0,0.0122325014750584,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0926887207200298,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015143814748905,0,0,0,0,0,0,0,-0.0886774217732555,0,-0.10122204302686,0,0,0,0,-0.0909087659051397,0.0709479549852716,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0929666174106068,0.0218565207551871,0.0734700144902938,0,0,0,0,0
Slope,0,0,0,0,0,0.41088453169857,0,-0.278031305241506,0,0,0,0,0,0,0,0,-0.217647807711861,-0.109007221393105,0,-0.0235256943840482,0,0,0,0,0,0,0,0,-0.113320358760513,0,0.0973372030310863,0,-0.159409689778865,0,0,0,0.119714352585941,0,0,0,0,0.225834229075542,0.159251602473675,0,0.245243154116672,0,0,0,0,0,-0.0147349500717013,0,0.0515228913552419,0,0,0,-0.917733955163172,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239003038612429,0,0,0,0,0,0,0.259868353711532,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.025490245678739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600589604976566,0,0,0,0,0,0,0,-0.0408840254472105,0,0,0,0.042795711909869,-0.226103545820222,0,-0.04433911385442,-0.0912975661581869,0,0,0,-0.044120553096317,0,0,0,-0.107085816235812,0.0149128032186832,-0.108476567405989,-0.048251890696742,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0364082177800895,0,0,0,-0.0558636973673656,0,0,0,0,0,0,0,0,-0.0790808478617671,-0.125179449094152,0,0,0.0251442145012786,0.0208011998015269,0,0,0,0,0,0,0,0.00891087989272237,0,0,0,0,0.0408380143515448,0,0,0,0,0.0136068988229901,0,0,0,0,0.00852423061121474,0,0,0,0,0,0,0.0231489391473033,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00061404855235762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00275657391447773,0.00561946370518143,0,0,0,0.0220946523254743,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0882320648514744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399756053745307,0,0,0,0,-0.0310451377710362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145416395019366,0,0,0,0,0,0,0,0,0,-0.457587258476163,0.409744029943966,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00245874250440882,0,0,0,0,0,0.00193723427233485,0,0,0,0,0,0.00212358268046647,0,0,0,0,0,0.00167148708340101,0,0,0,0,0.00849361802601212,0,0,0,0,0,-0.00475611139512012,0,0,-0.000685112567525823,0,0,0,0,0,0,0,0,0,0.00163971603551995,0,0,-0.00342073193993216,0,0.00547030035466068,0,0.0050259732287061,0,0,-0.0213935478747983,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00387853100155521,0,0,0,0,-0.00685887910593692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107350178173418,0.0262366074984462,0,0,0,0.0720831864644957,0,0
