,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X002475.SZ,X300003.SZ,X600031.SH,X000338.SZ,X601877.SH,X300124.SZ,X002008.SZ,X600809.SH,X600867.SH,X000625.SZ,X002456.SZ,X600271.SH,X600066.SH,X600487.SH,X000100.SZ,X002294.SZ,X000981.SZ,X600566.SH,X002241.SZ,X300142.SZ,X000661.SZ,X000596.SZ,X002508.SZ,X002049.SZ,X002180.SZ,X000157.SZ,X000050.SZ,X000977.SZ,X002179.SZ,X300136.SZ,X002038.SZ,X600522.SH,X600089.SH,X002129.SZ,X600498.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0267743741349256,0.388928546366401,0,0,0,0,0,0,0.0612775225901936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088498967135597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202548683791386,0.0307391688710896,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.273502212511127,0,0,0,0,0,0.0326514232412639,0.00691682964697625,0,0,0,0,-0.12426386485527,0.0864325546960003,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0799117170004756,0,0,0.083202618673466,0,0,0,0,0.151495266850225,0,-0.10053744492689,0,0,0,-0.0401805285043265,-0.0575360504312107,0,0.0580606510587017,0,0,0,0
X002415.SZ,0.281207934768736,0,0,0,0,0,0,0,0,0,0,0,0,0.185468012861857,0,0.075248369050905,0,0,0,0,0,0,0,0,0,0,0,0.353468436565881,0,0,0,0.00716045498570484,0.0980801517910212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281860018339895,0,0,0,0,0,0,0
X000858.SZ,0.174293747935494,0,0,0,0.0651006129157712,0,0,0,0,0.0828474525286065,0.563182420494436,0,0,0.0215182532776782,0,0,0,0,0,0,0,0,-0.0256081599748261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199008500002424,0,0,0,0,0,0,0,0,0.0160530235846106,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.258009587529942,0,0,0,0,0,0.453119574710819,0,0,0,0.0196144769084096,0,0,0,0,0.00476584666716201,0,0,0,0,0,0.0895656312655643,0,0,0,0,0,0,0,0,0,0,0,0.0559867190460895,0,0,0,0,-0.0642537574053243,0,0,0,0,0,0,0,0,0,0,0.050298180804936,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0542016655928179,0,0.00997866523859748,0,0.0581769650262523,0,0,0,0,0.408165418965883,0.0428183689829581,0,0,0,0,0.155506364908157,0,0,0,0,0,0,0,0,0,0,0,0,0.109363217845452,0,0,0,0,0,0,0,0,0,0.0187547405866778,0,0,0,0,0,0,-0.0547267138663272,0.00727192038276283,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.12293940092504,0.211057250097104,0,0.149525338025433,3.46944695195361e-18,0,0,0,0,0,0,0,0.0579069926147554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316601933243597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012022411041479,-0.0423786459001692,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.203027921326628,0,0,0,0,0,0,0,0,0.11709409404657,0,0,0,0,0,0,0,0,0,0.200201183111529,0.324758231258407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234210512982587,0.060920761169071,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443440323727355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156687858782371,0.159691494087884,0,0,0.0265749733074101,0.0238010687185519,0,0,0,0,0,0
X600690.SH,0,0,0,0.457474803792675,0.166180386334231,0,0.0958360269595346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0562917669556457,0,0,0,0,0,0.00330319010959741,0,0,0,-0.0140539759132187,0,0,0,0,0,0
X000568.SZ,0,0,0,0.651528338848638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715770409769584,0.0657975339462034,0.0797850703988942,0,0,0,0,0,0,0,0,0,0,0,0.0299478824236527,0.0183375299423881,0,0,0,0,0,0,0,0,0,0,0,0,0.0757235832797695,0,0,0.0127381239205532,0.00630627421894731,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255413377437903,0,0,0,0,0.167371397503944,0,0.0684485669986669,0.0244741206662331,0,0,0,0,0,0.441635450863415,0,0,0,0,0,0,0,0,0,0,-0.10835678742392,0,0,0,0,0,0,0.0432703075795329,0,0,0,0,0,-0.0311829471838974,0.0350066035342499,0,0,0,0,0,0
X600741.SH,0,0.589710786319679,0,0,0.261414907845915,0,0.0237711911427387,0,0,0,0.0713152895965749,0,0,0,0,6.93889390390723e-18,0.0202571436195994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469953566800014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137065548715603,-0.0349052373350774,0,0,0,0,0,0
X002236.SZ,0,0,0.640992806096036,0.0108654360704971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704126358718889,0,0,0,0.238117351799631,0,0,0,0,0.00816613694337372,0,0,0,0,0,0,0.0137436449363358,0,0,0,0,0,0,0.0668402108273298,0,0,0,0,0,0,0,0.0214194224021708,-1.73472347597681e-18,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333131582230069,0.01855473071484,0,0,0,0,0,0,0,0,0.0799546173371278,0,0,-0.0214766511480074,0,0,0,0.0472082613137092,0,0.0521033501403231,0,0,0,0,0,0,0,-0.00161236321474175,0,0,0,0,0,0,0
X300003.SZ,0,0,0.032199420077202,0,0,0,0,0.156806795321514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118324539152703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115509436645045,0.0820617408307415,0,0,0,0,0,0,0.0900171527660217,0,0,0,0.0339261344998044,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0537906988518823,0,0,0.0492316784205491,0.199890042311262,0,0,0,0,0,0,0.165731923590107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516626848950138,0.0133486490883646,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.184493816182162,0,0,0.0995732779825194,0,0,0.0181173458982928,0,-1.73472347597681e-18,0.477002490688344,0,0,0.0679760122656856,0,0,0,0.0564978928273803,-0.0538430868035677,0.0939474622925471,0,0,0,0,0,0,0,0,0.0306212415712901,0,0,0,0.0119287521584083,0,0,0,0,0,0,0,0,0,0,0.0112673576660811,0,-0.014060964681422,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.0288933756248465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180096780625866,0,0,0,0.115940104130415,0,0,0,0,0.117500026516662,0,0,0,0,0.0270582677590939,0,0,0,0,0,0,0,0,0,0.0647269974474096,0.0688388270962387,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.188034828863826,0,0,0.029949388251406,0,0,0.0395923187659418,0.000969887744700202,0.0290144898864084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.322719831586687,0,0,0.181211039382273,0,0,0,0,0,0.0702989712723035,0,0,0,-0.0495517326788275,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.157615184025933,0,0,0,0.0404460621156905,0.0658419975526078,0,0.0568391599755282,0,0,0,0,0,0,0,0,0,0,0.0672350366856136,0.0891295037936553,0,0,0,0.0668397825527927,0,0,0.254934545916689,0,0,0,0,0,0,0,0,0.0896410206181675,0.0545497446595956,0,0,0,0,0,0,0,0,0,0.0321201331037806,0,0,0,0,0,0
X600809.SH,0,0,0.127254695202531,0.34155674110278,0,0,0.0185312247682015,0,0,0.0405070843068408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234622125745746,0,0,0,0,0,0,0,0.0480212658026939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.0603570505874937,0,0,0,0,0.120113106083113,0,0,0.300043529280443,0.0269483407603652,0,0.0779400855385924,0,0,0,0,0,0,0,0,0,0.145468451886013,0,0,0,0,0,0.0928896453175871,0,0,0,1.73472347597681e-18,0,0,0,-0.0512548438860635,0,0,0.0439113400379871,0,0,0,0,0,0,0.0278800762460649,0.0267260204719778,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189042340859103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919853177811251,0,0,0,0,0,0.0138459748106344,0,0,0,0,0.114141038265618,0,0,0.20110881404119,0.00440368939656566,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0976222201796797,0,0,0.440446126386645,0,0,0,-0.0622522969317447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126684040752835,0,0,0,0,0,0,0,0,0.083910723394017,0,0.192072146528012,0,0.169169685392023,0,0,0,0,0,0,0.0665066169980259,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144449264477268,0,0,0,-0.224552211719156,0,0,0,0,-0.0534702739342118,0,0,0,0,0,0.185912635964656,0,0,0.338011623352603,-0.0551646134260704,0,0.00463608754793802,0,0,0.425126386216176,0.015591667943935,0,0,0,0,0,0,0,0,-0.0215961001220934,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.137190328379755,0,0,0,0,0.0130485447258807,0.0912116200720321,0,-0.0374012204656556,0,0,0,0,0,0.00617082494404463,0,0,0,-0.0387064222553628,0,0,0,0,0,0,0,0,0,0,0,-0.0316005494348537,-0.096090371292073,0,0,0.165005147406346,0,0,0,0,0,0,0.0565208277125656,0,0,-0.03406019410423,1.73472347597681e-18,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.312658218830274,0.249786412561623,0,0,0.290318695739761,0,0,0,0,0,0,0,0,0.163472706171555,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151349061224902,0,0,0,0.064322227786583,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.287073701636219,0.132410362571313,0,0,0,0,-0.0168521705957304,0,0,0,0,0.0343473880614049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413385222029377,-0.0135521067287625,0,0,0,0,0,0.107483355883507,0,0,4.22875143276449e-05,0,0,0,0,0.010936443536121,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.175870793899804,0,0,0,0.028285445913257,0.180552231602586,0,0,0,0.0283874423284837,0,0,0.0341105003008415,0,0,0,0,0,0.261946458991362,0,0,0.072763563880818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00642071619975731,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.0331420008393436,0,0,-0.0926543854554177,0,0,0,0,0,0,0,0,0,0,0.116675938764619,0,0,0,0,0,0,0,0,0,0,-0.0404963133909736,0,0.0932435346362863,0.00152492823903906,0,0,0,0,0,0.189850154076808,0,0,0,0,0,0,-0.0242704826499592,-0.0227849701972084,0,0,0,0,0,0
