,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000568.SZ,X000338.SZ,X600741.SH,X600703.SH,X601877.SH,X000100.SZ,X000661.SZ,X000596.SZ,X600271.SH,X600809.SH,X002236.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X002007.SZ,X600487.SH,X000625.SZ,X002456.SZ,X300142.SZ,X600776.SH,X600498.SH,X600867.SH,X000157.SZ,X002241.SZ,X000977.SZ,X300146.SZ,X002371.SZ,X600177.SH,X000066.SZ,X000050.SZ,X002508.SZ,X002180.SZ,X002179.SZ,X600089.SH,X600522.SH,X600118.SH,X600066.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.290924882652832,0,0,0.0956668195440028,0,0,0,0,0,0,0,0,0,0,-0.0281671658222262,0,0,0.0105084173831504,0,0,0,0,0,0,0,0,0,0,0,0,-0.0037568596438108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145243267558836,0.00464558852668953,0,0,0,0,0,0
X000858.SZ,0,0,0.0287816227133667,0,0,0,0.168216993180621,0,0,0,0,0,0.174200933676745,0,0,0,0,0,0,0,0,0.178737023545001,0.0987008522665045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201672623211179,-0.00232391876246875,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0759032585615625,0,0,0,0.028541092572895,0.0112172906388895,0,0,0.0575869742178443,0,0,0,0,0,0,0.00849186021773061,0.288775313507845,0,0.0731057465543535,0,0,0,0,0,0,0,0,0,0,0.0565602804535064,0,0,0,0,0,0,0.0504448643706211,0,0,0,0,0,0,0,0,-0.0336390957073469,0.0474450337488538,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.279818777153879,0,0,0,0,0,0.0174968529892914,0,0,0,0.0150929083196656,0.0798936684200647,0,0,0,0,0,0,0,0,0,0,0,0.0101730198389267,0.116422185979885,0,0,0,0.0351696565191969,0,0,0,0,0,0,0,0,0,0,-0.001326346470803,-0.0327039575818882,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0828725679523516,0.0321250187458724,0,0,0,-0.0193124409090981,0.129874682527247,0.0593655235189355,0,0.0948555800004934,0,0.195434868891079,0.0289457726760632,0,0,0,0,0,0,0.019854345462733,0,0,0,0,0,0.0494827523633405,0,0,0,0,0,0,0,0,0,0,0,-0.055926766830207,0,0.0104889917755415,0,0,0,0,0,0,0
X000651.SZ,0,0.313921360091545,0.00574119050208655,0,0,0,0,0,0,0.0396087805463912,0,0,0,0,0,0,0,0,0,0,0,0,0.0741316664820846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00892460166930335,0,0,0,0,0,0,0,0,0,-0.0131073868752208,0.0104254043401831,0,0,0,-0.00487440188962423,0,0
X002304.SZ,0,0.00518679116154393,0,0,0,0,0,0,0,0,0.129241725305049,0,0.435452873307917,0.000653393696741736,0,0,0,-0.0105682713438087,0,0,0,0,0,0,0,0,0.0298515814438099,0,0,0,0.073134710607635,0,0,0,0,0,0,0.060780197655533,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011826057364594,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0125665261761553,0,0,0,0.0220011997578549,0,0.184986465276545,0,0,0.0142693545446608,0,0,-6.93889390390723e-18,0,0,0,0,0,0.147834491582388,0,0,0,0.121004578818543,0,0,0,0,0,0,0,0.0645687236628793,0,0,0,0,0,0,0,0,0,-0.0254478982241019,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0453222348396228,0,0,0,0,0,0,0,0.0359830899560534,0,0,0,0,0,0,0,0,0,0,0,0.0760054397827475,0,0.105744672345932,0,0,0.51461442035039,0,0,0,0.148021279452053,0,0,0,0,0,0.0398556057966481,0,0,0,0,0,0,0,0,-0.00313766578649753,0,0,0,0,-0.0646619563993917,0,0
X600690.SH,0,0,0,0.11546412381609,0,0,-3.46944695195361e-18,0,0,0,-8.67361737988404e-19,0,0,0.0770014428004931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104479683197678,0,0,0,0,0,0.424760503530076,0,0,0,0,0,0,0,0,-0.0250028820286234,-0.0203414674275769,0,0,0,2.71050543121376e-20,0,0
