,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600031.SH,X000651.SZ,X002475.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000100.SZ,X600703.SH,X000157.SZ,X000596.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X002007.SZ,X600741.SH,X300142.SZ,X601877.SH,X002179.SZ,X002236.SZ,X600584.SH,X002049.SZ,X002414.SZ,X300003.SZ,X600183.SH,X000800.SZ,X601799.SH,X002008.SZ,X600089.SH,X000799.SZ,X002074.SZ,X000066.SZ,X000977.SZ,X000050.SZ,X600779.SH,X600177.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0.324595248236226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148524767051877,0,0.196465412233712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691990970668405,0.21886832134867,0,0,0,0,0,0,0,0,-0.0225623905054134,0,0,0,0,-0.0332428156367887,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.133282378215347,0,0,0,0,0,0,0.137234604729009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471592839984638,0,0,0,0,0,0,0,0,0,0,0.0292273857204541,0.17275836714444,0,0,0,0,0,0,0,-0.0231409287598402,0,0,0,0,-0.00821866225593295,0,0
X002241.SZ,0,0,0,0,0,0,0,0.256302309286908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128686718830591,0,0,0,0,0,0,0,0.0479022668907338,0,0,0,0,0,0,0.0236558874170125,0,0,0,0,0,0,0,0,0,0,-0.0505128325814728,0.118185632118726,0,0,0,-0.01273131160775,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0349041881740955,0,0,0,0,0,0,0,0,0.137495234883791,0,0.292232755524932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123025561654016,0,0,0,0,0.0986713463435574,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869499394640732,0,0.110976266018049,0.236142894896203,0,0,0,0,0,0,0,0.0448068536130114,0,0.0183894980507183,0,0,0,0,0,0,0,0.0301878813211366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835933668647714,0,0,0,0,-0.00794805966926635,0,0
X002129.SZ,0,0,0.117867406331539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079874131401115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181624214998461,0,0,0,0,0,0.0365557325965152,0.205569995133943,0,0.174278767294081,0,0,0,0,0,0.121699133172105,0,0,0.00618062265797778,0,0,0,-0.0250437919345655,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817986333375643,0,0,0,0,0,0.132052824013971,-0.165158714395549,0.100100669628356,0,0,0,0,0,0,0,0,0,0,0,0,0.196951071547448,0,0,0,0,0,0.143738001963935,0,0,0,0,0,0,0,0,-0.0187391986976291,0,0,0,0,-0.0202254987184166,0,0
X600741.SH,0,0,0,0.0281862700769519,3.46944695195361e-18,0,0,0,0,0,0.0639194783642395,0.124150943525205,0,0,0,0.0491326112928909,0,-0.101485015572524,0,0,0,0,0,0,0,0,0,0,0,-0.017099155696522,0,0.192005260638659,0,0,0,0,0,0,0,0,0,0,0.107821509302758,0.00929507238656255,0,0,0,0,0,0,0,0,-0.00170428003612827,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,-0.215078190002865,0,0,0,0,0,0,0,0.0415115917772481,0.344385996548779,0,0,0,0,-0.0446267098495342,0,0,0,0,0.0142365011660709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103919230844452,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0158848968021784,0,0,0,0,-0.0558204888774244,0,0
X601877.SH,0,0,0,0.064330999479877,0,0,0,0,0,0,0,0,0,0,0.273699744675159,0,0.127421594452439,0,0,0,0,0,0,0,0,0.0847955967271848,0,0,0,0,0,0.0450590263325294,0,0,0.076936234393503,0,0,0,0,0.102339687184368,0,0.117101853751176,0,0.0601573858551326,0,-0.0789472318001474,0,0,0,0,0,-0.00553428170914596,0,0,0,0,-0.021251460416293,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.192531705425687,0,0,0,0,0.0800309122059822,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161793464338163,0,0,0,0,0,0,0,0,0,0,0.154166742146138,0,0.0411838477861487,0,0.175983181809935,0,0,0,0,0,0,-0.0143380721991573,-0.0360088140362581,0,0,0,0,0,0
X002236.SZ,0,0,0.271200613225884,0,0,0,0,0,0,0.0514551379590107,0,0,0,0,0,0.03871516927461,0,0,0,0,0,0.075132423256501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642710155149023,0,0,0,0,0,0,0,0,0,0,0.193695724987679,0,0,0,-0.0449695905163552,0.0809802952240763,0,0,0,-0.0574245181061923,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141198120791403,0.0496768720411643,0,0,0,0,0,0,0,0,0.479310287329021,0,0,0,0,0,0,0,0,0,0,0,0.00952654553996433,0,0,0,0,0.0495312446970371,0,0,0.172678952577511,0.233681545934303,0,0,0,0,0.0145777804405479,0,0,0,0,-0.0310450085640597,0,0
X002049.SZ,0,0,0.0156724653106088,0,0,0,0,0,0,0.0467658671423601,0,-0.184681542559607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190718961531013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215336890686366,0,0.17009504782966,0,0,0,0,0.104105687383933,0,0.0350533458528864,0,-0.0166754516325823,-0.0395030002651672,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666966097195951,0,0,0,0,0,0.02572747403121,0,0,0,0,0.0236810580309971,0,0,0.00701185280694221,0,0,0.114004183016601,0,0,0,0,0,0,0,0,0,0,0.114444929302107,0,0,0,0,0,0.144758832042146,0,-0.0253263015815486,0,0,0,0,0,0,0
X300003.SZ,0,0.0624594683629816,0,0,0,0,0,0,0,0.0381739658132006,0,0,0.0891001272898941,0,0.0772197866114866,0,0,0.04714620658507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303608451138746,0,0,0,0.0322638248631504,0.00130332243507261,0,0.0157779382253568,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0404273831916123,0,0,0,0,0,0,0,0.0991502802415127,0,0,0,0,0,0,0.039054045681824,0,0,0.117363080719027,0,-0.119260936816088,0.207216959373956,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.106919694567173,0,-0.113392696095179,0,0,0,0,0,0.0649967991988043,0,-0.0448718424478828,0.0700249027625638,0,0,0,-0.0322910559554577,0,0
X000800.SZ,0,0,-0.0128769312660262,0,0,0,0,0,0,0,0,0.185641559357054,0,0,0,0.0809721175324024,0.0464472096775975,0,0,0,0,0,0,0,0.126852383612508,0,0,0,0,0,0,0,-0.0279425028945293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.155050598104562,0,0,0,0.186999165275748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840722348717583,0,0,0,0,0,0,0,0,0,0,0,-0.0163931256219832,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0384915321413089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123809471582214,0.257429883592063,0,0,0,0,0,0.0320408301517996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00774753548649485,0.0342637485647312,0,0,0.0573776633602726,0,0,0,0,0.00638963041153545,0,0,0,0.0251028803045869,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126652601809003,0,0,0.0737923099893598,0,0,0,0.0499711518031198,0.00569966993117864,0,0.347901518360088,-0.123094613062125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244377191450187,0,0,0,0.0886653813851597,0,0,0,0,0,0,0,0,-0.0436418340800664,0,0
X000799.SZ,0,0.0542043125981437,0,0,0.415710391201625,0,0,0,0.0969324285370932,0,0,0,0,-0.0692018141737726,0,0,-0.0551301998738309,0,0,0,0,0,0,0,-0.00104739721645543,0,0,0,0.242002089502266,-0.0153794186452877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105632610662178,0,0,0,0,0.0790210304034369,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.134004268025938,0,0.163766895787289,0,-0.0555475663160578,0,0.328875303269526,0.185574211077446,-0.078300480446832,0,0,0,0,0,0,0,0,0.101629500389978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191681167457108,0.0216041889536521,0,0,0,-0.045888690890426,0,0
X000066.SZ,0,0,0.0212365606144036,0,0,0,0,0.0328676050293381,0,0,0,0,0.205605604848505,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0655200442695014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158193005082003,0,0,0,0,0.00176975238016821,0,0,0,0.185486122919007,0,-0.0404890124258808,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750648806422216,0,0.0103529066417591,0,0,0,0,0,0.0488065630854023,0,0,0,0,0,0,0,0.0765390186148152,0,0,0,0,0,0,0,0,0.0490185329625068,0,0,0,0.213571530678723,0,0,0,0,-0.0406907163649463,0.0315085779885368,0,0,0,-0.0180199700873367,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.0188574246574063,0,0,0,0.0643513454911399,0,0,0,0,0,0,0.120642323015853,0.110098447764248,0,0,0,0,0,0,0,0,0,0.0234870071389619,0,0,0,0,0,0,0,0,0,0,0.152399408037696,0,0,0,0.360615424384162,0,0,0,0,0,0.015218765546027,0,0,0,0,-0.0470356431012541,0,0
X600779.SH,0,0.0931534505226292,0,0,0.167210039992127,0,0,0,0.0722160866095723,0,0,0,0,0,0.275641503619005,0,0,0,0,0.042649640031338,0,0.0641788128234833,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0253396329516813,-0.110802463187128,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291129987694425,0.0247686282752838,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0339596590669988,0,0,0,0,0,0,0,0,0,0,0,0,0.00554280881685583,0.0314267032925292,0,-0.0254819219197767,0,0,0,0,0,0.0253965355269556,0.0182277596610516,0,0,0,0,0,0,0,0.00418356132645315,0,0,0,0,0,-0.0410767142723748,0,0.0208935810508668,0,0,0,0,0,-1.0842021724855e-19,0.000846648894459251,0,0,0,-0.0151022180830741,0,0
X600118.SH,0,0,0.316043280845485,0,0,0,0,0,0,0,0.0795169161384841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035191190122867,0,0.114590759564402,0,0,0,0,0.160913384549763,0,0,0,0.0288996867038375,0,0,0,0,0,0,0.0431453743182228,0,0.0988642394223921,0,0,0,0,0,-0.0611508894106671,-0.0021528768552719,0.00288775730027205,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0655855070547142,-0.020358796599716,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.240360012732129,0,0,0,0,0,0,0,0,0,0,0,0,-0.105799875293681,0,0,0,0,0,0,0,0,-0.116119583688454,0,0,0,0,0,0,-0.052433975863597,0,0,0,-0.00839577351815328,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37222622398072,0,0,0,0.370980464805802,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434064344198683,0,0,0,0,0,0,0,0,0,0,0,0,-0.712709013368447,0.722099015815014,0,0,0,0,-0.201229842962274,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0543774611697339,0,0,0,0,0,0,0,0,-0.00645019487627285,0,0.061697792363804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356376066378849,0,0,0,-0.000298925099155378,-0.000589803657383205,0,0,0,-0.0047597285100816,0,0
MKreturn,0,0,0,0,0,-0.0569454052173583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312031986626107,0,0,0,0,0.0230993079299437,-0.0161319582816527,0,0,0,0,0,0,0.04190338723453,0,0,0,0,0.0269568110927638,0,0,0.0312844476750344,0,-0.0575127199506768,0,0,-0.0390095879314143,0,0.00608865099173468,0,0,0,-8.15025200562423e-05,0,0
MKvol,0,0,0,0,0,-0.00103886194427972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111163456490607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000223724778270906,-0.000648263542361555,0,0,0,-0.001144120110657,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466096078228494,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000891120294191034,0,0,0,0,0.00437584864332504,0,0,-0.0029486389418635,0.00165753193993937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00407905981509294,0,0,0,0,0,0,0,0,-0.00182869928953075,0,0,0,0,-0.0029589312573326,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161948165379749,0,0,0,0,0,0,0
