,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X000100.SZ,X601877.SH,X000661.SZ,X000596.SZ,X600271.SH,X600809.SH,X002236.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002007.SZ,X000625.SZ,X600487.SH,X600867.SH,X002456.SZ,X300142.SZ,X600498.SH,X000157.SZ,X600776.SH,X600177.SH,X002180.SZ,X002241.SZ,X300146.SZ,X002179.SZ,X002371.SZ,X000050.SZ,X000977.SZ,X600089.SH,X600522.SH,X600066.SH,X002508.SZ,X000066.SZ,X600118.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.115363755544152,0,0,0,0,0.402091739823898,0,0,0,0,0,0,0,0,0,0,0,0,0.0876163687070131,0.1290351025228,0,0,0,0,0,0,0,-0.0208581323588618,0,0,0,0.0124321634117785,0,0,0,0,0,0,0,0,0,-0.0576392618349867,0,0,-0.00725373326140076,0.0109701170573279,0,0,0,-0.0507711621614418,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.11231171493528,0,0,0,0,0,0,0.107599493465798,0,0,0,0,0,0,0,0,0,0,0,0.00652472225408428,0.255928096139792,0,0,0,0,0,0,0.182211770955478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235744290749131,-0.0956754657312481,0,0,0,-0.0856973093594078,0,0
X000338.SZ,0,0.132344298541502,0,0.0907121036998967,0.0559903543495994,0,0.102689888873491,0,0,0,0.078851522115098,0,0,0,0,0.00334615676242508,0,0,0,0,0,0.0106165954594483,0.106756552421485,0,0,0,0,0,0,0,0,0,0,0,0.0158669211870558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256068259965531,0.0400211711825987,0,0,0,0,0,0
X000568.SZ,0,0.406697762027238,0,0,0,0,0.114480432289474,0,0,0,0,0,0,0,0,0,0,0,0,0.0415965750545575,0,0.166020375766806,0,0,0,0,0,0,0.0044196463108806,0.105325597110454,0,0,0,0,0.0159995652697712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178962465411489,0.00857168991196433,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0259700084673574,0,0.0275851595766041,0,0.253184400440859,0,0,0,0.0491719332621121,0,0,0,0,0,0,0,0,0.199497141849605,0,0,0,0.155531365707142,0,0,0,0,0,0,0,0,0,0,0,0,0.00375230144048931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.202909962228745,0,0,0,0,0,0,0,0,0,-0.03539716264985,0,0,0.0757559074751921,0,-0.0820535832241077,0,0,0,0,0,0,0.363732059606795,0,0,0,0,0,0,0,0,0,0.0250426837357898,0,0,0,0,0,0,0.109393973695258,0,0,0,0.0846075672609769,0.0476700955510031,0,0,0,-0.0213339360690115,0,0
X000100.SZ,0,0,0,0,0,0,-0.0635605516184964,0.28646755122743,0,0,0,0,0,0,0,0,0,0,0,-0.0139930415925172,0.0742559306233033,0,0,0,0,0,0,0.409549469420631,0,0.206212555650323,0.0330630282787718,0,0,0,-0.0179465073682778,0,0,0,0,0,0,0.032688460697887,0,0,0,0,0,0,0,0,0,-0.00358706264243339,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0529805627821468,0,0,0,0,0.0574355340360549,0,0,0.054817455710454,0,0,0,0,0,0,0,0.128470281889512,0,0,0,0.0197579086561396,0,0,0,0.102537545530751,0.0215250664020229,0,0.0481488342465709,0,0,0,0,0,0,0,0,0.0153106501136914,0,0,0,0,0,0,0,0,0,0,-0.0281951268751873,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0495402104513352,0,0,0,0,0,0,0,0,0,0,0.0212029026708925,0,0,0,0,0.207464104657824,0,0.0702847584289406,0,0.0712370968415459,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342289910278439,0,0,0,-0.0211343917284233,0,0
X000596.SZ,0.109101435695608,0.349872551929428,0,0,0,0,0,0,0,0,0,0,0,0.0604573444474294,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0193567613690028,0,0,0,0,0,0,0,0,0,0,0,0,0.0433023105599311,0,0,0,0,0,0,0,0,0.0187905547110326,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.134594270749955,0.142471370050093,0.024125805264977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246380890197917,0,0,0,0,0,0.0504680787648681,0,0,0.0637965202503561,0,0,0,0.134312325737005,0,0,0,0,0,0,0.0836738274686363,0,-0.0139552390047631,0,0,0,0,0,0,0
X600809.SH,0,0.520908458556786,0.00896092088374826,0,0,0.0219391612864784,0.111591383019106,0,0.0372077035798993,0,0,0,0.0998882089419572,0,0,0,0,0,0,0.0362692251772795,0,0,0,0.0164869924553421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212923739717321,0,0,0,0,0,0,0,0,0,-0.00338234417441607,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0132213067335006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141576833246255,0,0,0,0.00748675954732519,0,0,0.173935609828476,0,0,0,0,0.0108898052376713,0,0,0,0,0,0,0,0,0,0.0365167702932352,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0934676981985639,0,0,0,0,0,0,0,0,0,0,0.118402183195681,0,0,0,0,0,0,0,0,0,0.0529786899005707,0,0,0.0852600057079882,0,0,0,0,0,0,0,0,0,0,0.0477842670411761,0,6.7762635780344e-21,0,0,0,0.103638991582493,0.0515490242786634,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.183863383216339,0.0891774003989627,0,0,0,0,0,0,0,0,0.100785076307535,0,0,0.02664812234386,0,0,0,0,0,0,0,0.0975407273180627,0,0,0,0,0,0,0.0448948722571268,0,0,0.0025726713926729,0,0,0,0,0.0445821731486757,0,0,0,0,0,0,0,0,-0.0148759854124063,0.0608907919824129,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0237535569058552,0,0,0,0,0.254456842603283,0,0,0,0,0,0,0,0.0451760364737671,0.14971972438145,0,0,0,0,0,0,0,0.112016833044927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.0707928757001173,0,0,0,-0.00270354231193093,0,0
X002007.SZ,0,0,0,0.0915098221361953,0,0,0,0,0,0,0.00532008315108433,0,0,0,0,0,0,0,0.0478882700158723,0,0,0.0621425572889418,0,0.299804763340305,0,0,0,0,0,0,0,0.274010676710123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182947995573455,0,0,0.0256120981733368,-0.0243768738998089,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585831000266186,0,0.246464548330415,0,0,0,0.059176491044397,0,0,0,0,0,0,0,0,0.0338048876224643,0,0,0,0,0,0,0,0,0,0.106007979832407,0,-0.0207781982554372,0.249125313578285,0,0,0,0,0,0,0,0,-0.0479332148715301,-0.00107567277831314,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.296329012976528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598777378222086,0,0,0,0,0,0,0.151120282234306,0,0,0,0,0.0196768462679903,0,0,0.054557951020828,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128810606362002,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.137170133791527,0,0,0,0.222479480210289,0,0,0.0303748194707285,0,0,0,0,0,0.215299875525497,0,0,0,0,0,0,0.136376448374569,0,0,0,0,0,0,0,0,0.0567082349745198,0,0.303535899730547,0,0,0,0,0,0.204543085611104,0,0,0,-8.67361737988404e-19,0,0,0.0607324373957822,-0.0561257438372385,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0325039734206942,0.0828146670974253,0,0,0,0,0,0,0.224121762687713,0.0166036806347072,0,0,0,0,0,0,0,0.530714092063908,0.110001671226151,0,0,0,0,0,0,0,0,-0.0117886918858485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114022719987895,0.00784664586312285,0,0,0,0,0,0
X300142.SZ,0,0.0144008920362182,0,0,0,0,0,0.153573565660934,0,0,0,0.012360959761931,0,0,0,0,0,0,-0.017948736791327,0,0,0,0,0,0.0709121191119311,0,0.112516175618374,0,0,0.0479211251202057,0,0,0,0,0,0,0,0,0,0,0,0,0.115466452636901,0,0,0,0,0,-0.0662502840181928,0,0,0.00947925935318373,0,0,0,0,0,0,0
X600498.SH,0.0555883741382495,0,0,0,0,0.0262533527727518,0,0,0.280952452935826,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0.0434130374159268,0,0,0,0,0,0,0.198605855448397,0.0680645866867042,0,0,0,0,0.00121224604864178,0,0,0.0330592749109625,0,0,0.00365356359023717,0.0435560698823976,0,0,0,0,0,0,0,0,-0.0748685284796551,-0.0234080488264621,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0378324822921236,0,0,0,0.00657786713164515,0,0,0,0,0,0,0,0,0,0,0,0,0.11933360455856,0,0,0,0.124872344560564,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0969160174561395,0,0,0,0.0456637812215441,0,0,0,0,0.0148703570920256,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264174650503904,0,0,0,-0.134422121645718,0,0,0,0,0,0,0,-0.00657736655751406,0,0,0,0.208288278981581,0.679221877498982,-0.195920923697443,0,0,0,-0.133001486749515,0,-0.0905291653336818,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908833704214003,0,0.0981662652129245,0,0,0,0.0652805208390547,0,0,0.00801180275692369,0,0,0,0.0694261442531006,0,0.0559015239886808,0,0,0,0,0.0382889177512283,0,0.0214219164981963,0,0,0,0,0,0,0,0,0,0,0,0.0668406471539746,0,0,0,-0.01074928406406,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968231378073398,0,0,0,0,0.0937311953477057,0,0.0927677114150371,0,0,0,0,0,0,0.152196954672682,0,0,0,0,0,0,0,0,0,0,0,0.0664406498572264,0.0656158955529235,0,0,0,0,0.0131492458760213,0,0,0,-0.0300318764585355,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0550803041292117,0,0,0,0,0,0,0,0,0,0,0,0,0.133051817406981,0,0,0.0557040081789649,0,0,0,0.0342349529678197,0,0,0.020519292066368,0,0,0,0,0,0,0,0,0.0275552174956741,0,0,0,0,0,0,0.0180142130860004,0.202575452906113,0,0,0,0,0.0567771331802686,0,0,0,-0.032276851812137,0,0,0,0,-0.0310163675424076,0,0
X300146.SZ,0,0,0,0,0,0,0.0753689408103583,0,0,0,0,0,0,0.121845441728083,0,0.0224102468651173,-0.00360674209226127,0,0.0656052383711895,0,0,0.273027461120385,0,0,0,0,0,0,0,0.0985693569507564,0,0,0,0,0,0,0.268933502225192,0,0,0,0,0.0454552946587254,0,0,0,0,0.00974771330027031,0,0,0,0,-0.00500320015641328,-0.0633445742836198,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082963831423716,0,0,0,0,0,0.0479377757175552,0,0,0,0,0,0.135360196621416,0,0,0,0,0,0,0,0,0,0,0,0.122008259488182,0,8.67361737988404e-19,0,0,0,0,0,0.0370250772520445,0.272193560754577,0,0.00886810130181446,0.0119268699399488,0,0,0,-0.165951792188373,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.120251745054136,0,0,0,0,0,0,0,0,0,0.0765368017264125,0,0,0,0,0,-0.142474274996313,0,-0.0821424083760513,0,0,0.145499512186597,0,0,0,0,0.0174491230165857,0,0,0,0,0.0558114066551494,0,0,0.462720729240555,-0.0393649270467044,0,0,0.21924373373137,0,0,0,0,-0.0059858537571489,0,0,0,0,-0.0251767176384783,0,0
X000050.SZ,0,0,0,0.275139299885117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312537332961815,0,0,0,0,0,0.113362527007905,0,0,0,0,0,0.245911964569208,0.099713315820862,0,-0.250269965207365,0,-0.030996228093547,0.0576300626718335,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.14309080215567,0,0,0,0,0,0,0,0.0752829765692593,0,-0.0685034107170797,0,0.564306197965625,0,0,0,0.348759044011091,0,0,0,0,0,0.0826313852841206,0,0,0,0.0954976455988566,0,0,0,0,0,0,0,0,0,0,0,0,0.10550549995938,0,0,0,0.00166483344667214,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259117070395001,0,0,0,0,0.0662373060120353,0,0,0,0,0,0,0.108494465712288,0,0.00492079492073018,0.0465590400458783,0,0,0,0.00619753748945205,0,0,0,0,0,0,0.0742651694113073,0.176560132807989,0,0,0,0,0,0,0,0,-0.0160679927388589,-0.00511289486838736,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.110092075548648,0,0,0,0,0,0,0,0,0.113506417427881,0,0,0,0,0,0,0,0,0,0,0.243262754283289,0.070815854756696,0,0,0,0,0.01168631327127,0,0,0,0,0,0,0.00408340048223456,0.0263098931692268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0316539594058172,0,-0.106631543407038,0,0.20943003102234,0,0,0,0,0,0,0,-0.0544735743785688,0,0,0,0,0.064193443227647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.139293897581076,0,0,0,0,0,0,0,0,-0.0454523354221837,0.0889394759305887,0,0,0,-0.0197855250074782,0,0
X002508.SZ,0,0,0,0,0,0.154432461651435,0.375542921594389,0,-1.73472347597681e-18,0.0858058432970604,0,0,0.117296657243851,0,0,0,0,0,-0.0327754895701065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125928792637898,0,0,0,0,0,0,0,0,-0.0133518865805101,0.091503672364787,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.127078351635427,0,0,0,0,0,0,0,0,0,0,0,0.0255244365662812,0,0,0,0,0,0,0,0,0,0.139594118858102,0,0,0,-0.0358079780858225,0,0,0.137274377059704,0,0,0.175927629068668,0.0951791043666367,0.124379992668207,0,0,0,0,0,0,0,0,-0.0331767076627389,0.0367609164566898,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0348663205191668,0,0,0,0,0,0,0,0,0,0,0,0.108625544344182,0,0,0,0,0,0,0.0523359357149461,0,0,-8.67361737988404e-19,0,0,0,0,0.0197105500332256,0,0,0.0215363035897769,0,0.178884314810655,0.0199582986675557,0.0450883336903735,0,0,0,0,0,0,0.0189040393362874,0,-0.00499377170297647,-0.0245394276263598,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.1292997267482,0,0,0,0,0,0,0,0,0,0,0,0,0.148933313524864,0,0,0,0,0,0,0,0,0.0719751579422707,0,0,0,0,0.00530196061171768,0,0,0,0,0.135372121561687,0,0,0.107143547503791,0,0,0,0,0,0.111966813354115,0,0,0.0123693320434711,0.0384189104803918,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.263476483396345,0.148853658597266,0,0,0,0,0,0,0,0,0,0,0,0,0.209618932073468,0,0,0,0,0,0,0,-0.0479081490874389,0,0,-0.0866785304539778,0,0,0,0,-0.14746043345507,0,0,0,0,0,0,0,0,0,-0.120038968054804,0,0,0,0.0618236243055305,0,0
Slope,0,0,0,0.0980358533089895,0,0,0,0,0,0,0,0.0317475884567208,0,0,0,0.373038419394488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578264298366178,0,0,0,0,0,0,0,0,0,0.405089686806607,0,0,0,1.24896426437538,-4.01492185437546,0
TED,0,0,0,0,0,-0.308637410273166,0,0,0,0,0,0,0,0,0,0,0.0780543823454044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329263813078221,0,0,0,0,0,0,0,0,0,0,0.151936217550343,0,0,0,0,0,0,0,0,-0.12512016996876,0.421881341494977,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0754218022074127,0,0,-0.102340919167174,0,0,0,-0.106802269873715,0,0,0,0,0.00537765692267198,0,0,-0.017251409622096,0,0,0,0,0,0,0,0,0,0,-0.0283348914677256,-0.0415295152263639,-0.0155998643900769,0,0,0,0,0,0,0,0,-0.0458347641072431,0.05080106506269,0,0,0,0,0,0,0,0,0,-0.00118816544476786,0.013120028644792,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696876177809336,0,0,0,0,-0.0188841137389892,0,-0.0419346715423386,0,0,0.0757710131464302,0,0,0,0,0.00811930275282813,0.027691505646649,0,-0.163577219076911,0,0,0.0997465167083489,0.0808086325104373,0,-0.0756892088598797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00279239466917204,0,0,0,-0.00223983498573999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000769488368576746,0,0,0,0,0.0231782696086446,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0196992803721699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529997642936422,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0657856664265779,0,0,0,0,0,0,0,0,0,0.111397671700241,0.0195123804775418,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123364330779208,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0102123723643745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469001253194572,0,0,0,0,0,0,0,0,0,0,0.00303664926074492,0,0,0,-0.000958698751753194,0,0,0,0,0,0.000883012256357095,-0.00605012357835553,0,0,0,0,0,0,0,0,-0.00122366044917061,0.0104393594306321,0,0,0,0,0,0,0
