,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X600372.SH,X600703.SH,X000157.SZ,X600584.SH,X002028.SZ,X000977.SZ,X600741.SH,X600522.SH,X600183.SH,X002236.SZ,X600066.SH,X002049.SZ,X600418.SH,X601877.SH,X000921.SZ,X000661.SZ,X000800.SZ,X002223.SZ,X002180.SZ,X600487.SH,X600460.SH,X601799.SH,X600177.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.395543662878973,0,0,0,0,0,0.0963528281289616,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0294819331880581,0.114182463781359,-0.01254287206987,0,0,0,0,-0.0487531560716379,0,0,0,0,0,0,0,0,0.0532458493779227,0,0,-0.00881281207258014,-0.00926121280728793,0,0,0,0,-0.0149800870651314,-0.00672071169383629,-0.0983701644358932,-0.0263030827963557,0,0,0,0,0,-0.0736830517368201,0,0,0,0.00885066619045987,0,0
X000858.SZ,0.0981804677075856,0,0,0,0,0,0,0,0,0.354226177584121,0,0,0,0,0,0,0,0,0,0.121787116849246,0,0.0216951515349279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199469146989715,0,0,0,0,0,0.026847290969383,0,0,0.0293726340596492,0,0.0024368637690168,0,0,0,0,0,0,0,0,0,0.0259606154387276,0,0
X600276.SH,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0254277388987028,0,0,0,0,0,0.190803466198822,0,0,0.0559676993151398,0,0.013776458053284,0,0.0757664070238119,0,0,0,0,-0.0533895976279268,0,0,0,0,0,0,0,0,0,0,0,0.0469351923702945,0,0,0,0,0,0.0709204041378154,0,0,0,0,0,-0.0236153436921754,-0.0651528375247992,0,0,-0.00412920097593538,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503731851809668,0,0.481654910931834,0,0,0,0,0,0,0.201701349163223,0,0,0,0.0521216493890446,0,0,0.0362321044877449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435703070352742,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143894651278192,0,0,0,0,0.261347165983535,0,0,0,0,0,0,0,0,0,0,0,0,0.00200122915675536,0.124000128158451,0.0286415726995692,0.14013832719753,0.0279078285401134,0,0.00565479660808609,0,0,0.0158760583918361,0,0,0,0,0,0,-0.0340510802940594,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0426668599061527,0,0,0,0.201608493643229,0.0537528170900309,0,0,0,0,0.252782707609417,0,0,0,0,0,0,0,-0.190235133990443,0,0,0,0.0553563355442559,0,0,0,0,0,0,0,0,0,0.290205302980635,-0.0441812303654683,0,0,0,0,0,0,0,0,0,0,0,-0.0183073574123586,0,0,-0.00423188297640895,0,0
X003816.SZ,0,0,0,0,0,-0.0795668723266065,0,-0.204501152788978,0,0,0,0,0,0,0,0,0,-0.15487956956221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330281869926571,0,0,0,0,0,0,-0.0147733531348504,0,0,0,0,0,0,0,0,0,0,0,-0.0148498383503511,0,0
X600809.SH,0.0693559647805109,0,0,0,0,0.0640813255313775,0.0305185978749266,0,0,0,0.0851218695550954,0,0,0,0,0,0,0,0.0408693141065124,0.452701425191022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809586980635675,0,0,0,0,0,-0.0283188386569411,0,0.0070496844638634,0,0.0301325994351637,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.085121929571066,0,0.0305523815094649,0,0,0,0,0,0,0,0,0,0,0.0247402334715231,0,0,0,0,0,0.0178266822199007,0,0,0,0.0372128255245184,0,0,0,0,0,0,0,0,0,0,0,0.151135883085628,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0274631137716303,0,0,0,0,0,0,-0.00636749267845118,0,0
X000568.SZ,0.471027955333064,0.05205681260296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277297002356759,0,0,0,-0.0592159396372288,0,0,0,0,0,0.0381163492617169,0,0,0,0,-0.0295945027525485,0,0.0619744014240718,0,0,0,0,0.112032751377755,0,0,0,0,-0.0620588760897419,0,0,0,0,-0.0210010073918757,0,0,0,0,-0.00650977665794453,0,0
