,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X000568.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X601877.SH,X600487.SH,X002008.SZ,X002456.SZ,X002236.SZ,X300124.SZ,X600809.SH,X000661.SZ,X000596.SZ,X600867.SH,X000100.SZ,X300136.SZ,X000977.SZ,X600066.SH,X600566.SH,X000625.SZ,X600498.SH,X300142.SZ,X002179.SZ,X002007.SZ,X002294.SZ,X000157.SZ,X002241.SZ,X002180.SZ,X300146.SZ,X600522.SH,X002049.SZ,X000869.SZ,X600177.SH,X600089.SH,X000050.SZ,X002371.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.385903739497756,0,0,0,0,0,0.0179231461552054,0,0,0,0,0.00358892550113986,0.113019096871334,0,0,0,0.0306137256227447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642107653077067,0,0,0,0,0.10020736911437,0,0,0,0,0,0,0,0,0,0,0.00462836597005575,0.00256497391222119,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124056885270715,0.430813884910452,0.0496103183403686,0,0,0,0,0,0,0,0,0,0,0,0.0526223820272117,0,0,0,0,0,0,-0.00861869357518301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981214472522726,0.0121588805453432,0.0204276737754882,0,0,0,0,0,0
X002415.SZ,0,0,0,0.229425495169284,0,0,0,0,0,-0.00745926760636483,0,0.0714156274495128,0,0.00790432699296245,0,0,0,0,0,0.00261320983731662,0.167528014422857,0,0.226983070996976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011930808677021,0.0260371233320568,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196262913605646,0,0,0,0,0,0,0,0,0.178776892091914,0.0368222647802082,0,0,0,0,0,0.074782633775883,0,0,0,0,0,0.297328696036041,0,0,0,0.0871627118324123,0,0,0,0,0,0.040913113167926,0,0,0.0272381234170739,0.0288225609568752,0,0,0,0,0,0
X000858.SZ,0.0462138015475046,0,0,0,0,0,0.279808740547871,0,0.0651248683688694,0,0,0.0100584118663903,0,0.260180312238287,0,0,0,0,0,0,0,0,0.0423944677562934,0,0,0,0.0137565457159162,0,0,0,0,0,0,0,0,0.0479430893323748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900772706078406,0.00407346767643474,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0868333950329694,0.0246753712459037,0.0217884405051055,0,0,0.109977077700744,0,0.058235948851372,0,0,0,0.00581008108447113,0.149707039197364,0,0.0151628552553965,0,0,0,0,0,0,0.0508927511578314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016966971478979,0.0251552081976569,0,0,0,0,0,0
X002304.SZ,0,0,0,0.072719730288836,0.463980499172301,0,0,0,0,-0.0561096319414228,0,0,0,0.386761419263727,0,0,0,0.031472347205988,0.0377723169442823,0,0,0,0,0.0459125183602598,0,0,0.0589211858930428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00216215413227194,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0173978881250073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229910579493022,0.0832181282649619,0.0165980073753374,0,0,0,0,0.0415293010832062,0,0,0,0,0,0,0,0.419803041430656,0.114358555970579,0,0,0,0,0,0,0.00388460847191086,0.00731050434748814,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.309161820241143,0.243812437548525,0,0,0,-0.111550900418144,0.163520948485923,0,0,0,0,0,0,0,0,0,0,0.0202625722492996,0.105360032479866,0,0,0,0,0.122994153998912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105893783386819,0.00392866273068479,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.133010692277242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711300275476628,0.0630111515553297,0,0.0677494564699072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101031257374673,0,0.0627098088238579,-0.0636879975381134,0,0,0,0,0,0
X002475.SZ,0,0.0254701492597396,0,0,0,0,0,0,0,0.0051687692380642,0,0,0,0,0,0,0,0,0,0,0,0.447559707552527,0,0,0,0.158065053113749,-0.0542406386473244,0,0,0.0379814761346053,0,0.056267594266476,0,0,0,0,0,0.105073449174957,0,0,0,0,0,0,0.0203364428215002,0,0,0,0,0,0,0.0181539480902556,0.029814240972513,0,0,0,0,0,0
X600031.SH,0,0,0.0835638104046369,0,0,0,-0.126964704189253,0,0,0,0,0,0,0,0.0577577465050503,0,0,0,0,0.130267821353995,0,0.0736223394625818,0,0,-0.0066375281533082,0,0,0,0,0,0,0.0529011792296088,0,0,0,0,0,-0.0623350580490845,0,0,0,0.0748707484090941,0,0,0,0,0,0,0,0,0,0.0150438609365605,0.0255372733057592,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.117850425584026,0,0,0,0,0,0,0,0,0,0.154980074802716,0,0,0.0542865700973403,0,0,0,0,0,0,0,0,0,0,0,0.195108713387327,0.0827204105838671,0,0,0,0,0.0547616644770567,0,0,0,0,0,0,0,0,0,0,-0.016936516228352,-0.00616950680649745,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.325048740217661,0,0.167668492806405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.215420767358128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162453996344158,0,0,0,0,0,0,0,0,0,0.0127943502387711,0.0041842373334652,0,0,0,0,0,0
X600741.SH,0,0.0983684961972236,0,0,0,0,0,0,0.125736292611959,0,0,0.0974257722800461,0,0,0,0,0.0915524222138951,0,0,0,0.0859037670911006,0,0,0,0,-1.73472347597681e-18,0.0732375502192665,0,0,0,0,0.0137627799864941,0,0,-0.0341959479531307,0,0,0,0,0,0,0,-0.0617325937660564,0,0.111252437128969,0,0,0,0.0690265056703674,0.00519893206044648,0,0.0127915394400582,-0.00638710151163783,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.219048021795849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592193518975044,0,0,0,0,0.0167333075591194,0,0,0,0,0,0,0,0,0,0,0.0855669857175318,0,0,0,0,0,0,0,0.139918886977288,0,0,0.0154115523060765,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.225444895016799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303409763008135,0,0,0,0.0400150459314794,0,0,0,0,0,0.0358246272163634,0,0,0,0,0,0,0,0,0.00903580658267901,0,0,0,0,0,0,-0.00559338748284422,-0.00950578588293398,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181337936320288,0.0715117891891236,0,0,0.129487656704217,0,0,0,0,0,0,0,0.0107771652580623,0,0,0,0.182499614165204,0,0,0,0,0,0.0677044874128426,0,0,0,0,0,0,0.544615186034186,0.0219487909681336,0.085548576387252,0,0.00169826054940887,-0.00626502002877217,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944458500851282,0,0.172485043029727,0,0,0,0.0870006209722965,0.0208988938461156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377023334274281,0,0,0,0,0.682329116675018,0,0,0,0.0110825168873051,-0.0307381908542521,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29542420838299,0,0,0,0.141304239667274,0.162855992760675,0,0,0,0,0,0,0,0,0,0,0,0.129229307790941,0,0,0,0,0,0,0,0,0.166414417879013,0,0,0,0,0,0.064079007712636,0,0.0123387736327074,0,0,0,0,0,0,0
X002008.SZ,0,0,0.35154350977935,0,0,0,0.0118170589383719,0,0,0.084602062930757,0.13001412144149,0,0,0.0693171330152615,0,0,0.23500691785942,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0165028389241118,0,0,0,0,0,0,0,0,0.097483628943642,0,0,0,0,0,0,0,0,0,0,0,0.00312531044551585,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0565130223583675,0.386426940826248,0,0.136349151960891,0,0,0,0,0.0487873640880261,0.0496763972333419,0.0118943345583993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443470827098156,0,0,0.263120918795393,0,0,0,0,0.00634871233671551,0,0.00348059675276843,-0.00914159992171691,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.117781159530598,0,0,0,0,0,0,0,0,0,0.496802180646039,0.0622166936880252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341632039047983,0.0478218558615322,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0492786157234769,0,0,0.103236026550156,0,0,0.0233603495282412,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616861978042068,0,0,0,0,0,0,0,0,0.0260696195907471,0,0,0,0,0,0,0,0,0.285632060536794,-0.114505099848045,-0.0435420311992035,0,0,0,0,0,0,0,0.10589944456617,0.00979213263360407,0.0241295155275117,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.213137625285447,0,0,0,0,0,0,0,0,0.0821673600025918,0,0,0,0,0.0710220784192039,0,0,0,0,0,0.471996959790838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147899193089315,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.152284154673791,0,0,0,-0.162821549841229,0,-0.00209836174830864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29382755066096,0,0,0,0,-3.46944695195361e-18,0,0,0.169276250912639,0,0.315256885694382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310424630726168,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0148592644963361,0,0,0.0297639958019358,0,0,0,0,0,0,0.519836000787211,0,0,0,0,0,0,0,0,0,0,0.21209865156199,0,0,0.00856536903763895,0,0,0,0,0,0,0,0,0,0.022446823548892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749432457434999,0.0235720038527056,0,0,0,0,0,0
X600867.SH,0,0,0,0.374842426251138,0,0,0,0,0,0,0,0,0,0,0.108990638576677,0,0,0,0,0,0,0.164227281847849,-4.33680868994202e-19,0,0,0.143355328451468,0,0,0,0,0,0,0.0986986716542155,0,0.0508525410815721,0,0,0.180023689945077,0,0,0,0,0,0,0,0,0,0,0,0.0277930438888725,0,-0.0130096966739888,-0.0132669091083079,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.372344645818179,0,0.0220711984537033,0,0,0,0,0,0,0,0,0,0,0,0.0554831920655943,0.0838676418246171,0,0,0,0,0,0,0.0098238801519385,0,0.0253868420878884,0,0,0,0,0,0,0,0,0,0,0,0.0206825662877407,0,0,0,0,0,0,0,0.00114625405445149,0.00566594991266925,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.118581497865487,0,0,0,0,0,0,0.114742315188459,0,0,0.243972522316191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124141591776691,0,0,0,0,0.376064639290409,0,0,0.0679789059894644,0,0,0,0,0,0,0,-0.00597361033497748,-0.00781132182735571,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0321138588617777,0,0,0,0,0,0,0.125654970830612,0.115051847780576,0,0.186395305367116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.134425674628821,0,0,0,0,0.18467918494904,0.27056907526311,0,0,0,0,0.0857311973143403,0,-0.0321872246176619,-0.0304407695775876,0,0,0,0,0,0
X600066.SH,0,0,0,0.0818089382568226,0,0,0,0,0,0.0429886769669948,0,0,0,0,0,0.246730915985458,0,0,0,0,0,0,0.0111017985238986,0.0255747137697175,0,0,0,0,0,0,0,0,0.224547860195643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649069820947628,0,0,0.0374024786217136,0.0301135195285369,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214425313147031,0,0,0,0,0,0,0,0,0.125885878998959,0.0904678428108213,0.228878942457619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013084910647944,0,0,0,0,0,-0.00873969430337244,2.16840434497101e-19,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921075535283521,0,0.0304362201996476,0,0,0,0,0.0283010419711836,0.0734960490774554,0,0,0,0,0,0,0,0,0,0,0,0,0.0117556659877582,0.114620897990562,0,0,0.323600127223577,0,0,0,-0.000880001046198736,-0.00655382617838177,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.0942327873439463,0,0,0.139508901625006,0,0,0,0,0.122383497435859,0,0.411910202095143,0.168770467968673,0,0,0,0,0,0,0,0,0,0.0944154525815047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171432048601312,-0.00688633806064478,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124354708314377,0,0,0,0,0,0,0,0,0.494757842492546,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0288888035138147,0,0.0127416706417906,-0.002505951811861,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.00180943353961783,0.0323426682984474,0,-0.255527065410322,0,0,0,0,0.0415649026299557,0,0,0,0.176765760925423,0.0622385616030213,0.14174680227611,0,0,0,-0.00614263336451821,0,0,0.0276869578139326,0.0695768646329745,0,0,0,0,0,0,0,0,0,0,0.016219269851827,0,0,0,0,0,0,0,0,0,0.00143254209666298,0.0116917040768449,0,0,0,0,0,0
X002007.SZ,0,0,0,0.364504958317872,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0274474496461185,0,0,0,0,0,0,0,0.502092486654922,0,0,0,0,0,0,0,0,0,0.0203485862483483,0,0,0,0,0,0,-0.116332455264046,0,0,0,0,0,0.0814880123805519,0,0,-1.73472347597681e-18,0.0116674598920362,0,0,0,0,0,0
X002294.SZ,0,0,0,0.276117994887555,0.0131730899012028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618447550631751,0,0,0,0,0.0982838465549246,0,0.0771108125697635,0.0266274005137042,0,0.113065812690961,0,0,0.0546160006041447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036864376944488,-0.00190642125048279,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.085923125898115,0,0,0,0,0,0,0,0,0.0136175570146961,0,0,0.022568376846931,0,0,0.00144400631573283,0,0,0,0.0145490379492436,0,0,0,0,0,0.00429516020779604,0.14379234704396,0,0,0,0,0,0,0,0.0138110073453402,0,0,0,0,0,0,0,0,0,0.00291524536838972,-0.00515460662699818,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0219314446429652,0,0,0,0,0,0,0,0.0449848899538381,0,0,0,0,0,0,0.0510276691332802,0,0,0,0,0.240070054247488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298824101370041,0,0,0,0,0.144806443524019,0,0,0,-0.00388646625995509,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0553708100356772,0,0,0,0,0,0,0,0,0.0656984722063381,0,0,0.0427514613127258,4.33680868994202e-19,0,0,0,0,0,0,0.0112790869583959,0.114955542137053,0,0,0,0,0,0,0.1914710448517,0,0,0,0,0,0,0.0406897224352624,0,0,0,0,0.345595517119691,0,-0.00286673834480819,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149456061322777,0.014444927114508,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.237682618607442,0,0.0205128045571254,0,0,0,0,0,0,0,0,0,0.332348202579475,0,0,0,0,0,0,0,0,0,0,0.0668983305440909,0,0,0,0,0,0,0,0,0,0.141742295540931,0,0,0,0,0,0,0,0,0,0,0,0.000269753672997595,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0709001101388052,0.111372158411544,0,0,0,0,0,0,0,0,0,0,0.348263272527005,0,0,0,0,0,0,0,0,0.302454180575042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00343857268153985,-0.0174349862776882,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.0363306460647895,0,0,0,0,0,0,0,0.203427500717101,0,0,0,0.21912259714301,0,0,0,0.0940920547097834,0,0.117641144827196,0.0245181824507258,0,0,0,0,0,0,0.0204659330107262,0.104339164804253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169231172303159,0,0,0,0.118944337149209,0,0,0.134569255458658,0,0,0,0,0,0,0,-0.0071712628819221,0,0,0,0,0,0,0.146023794668099,0,0,0,0,0,0,0.00433457807839499,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.143883010507969,0,0,0,0,0,0,0,0,0,0.166523097243027,0.0953006798354728,0,0,0,0,0,0,0,0,0,0,0,0.00306893868696547,0,0,0,0,0,0,0,0,0,0,0,0,0.0703589243463575,0,0,0,0,0,0,0,-0.0220145597834888,-0.0389661184644818,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182266238440001,0,0,0,0,0,0,0,0,0.0613540066912782,0,0,0,0,0.0333719963671587,0.113786526540723,0,0,0,0,0.078115036946421,0,0,0,0,0.13982698384648,0,0,0,0.137266424287335,0,0,0,0,0,0,0,-0.0165448879798351,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214825161084219,0,0,0,0,0,0,0.169089697954562,0.0303590788519973,0,0,0,0,0.195458598728438,0,0,0,0,0,0,0,0,0,0,0.311397371782523,0,-0.114064083154153,0.43358652892695,0,0,0,0,0,0,0,-0.00991559101786971,0,0,0,0,0,0
Change_TY3M,0,0.0432893813334498,0,0.600842014133715,0,0,0,0,0,-0.0235118758545416,0,0,0,0,0,0,0,0,0,0,0,-0.202493799843729,0,0.246442052428853,0,-0.227955394521528,-0.170994555700463,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0554964921147198,0,0,0,0,0,-0.311208098557324,0,0,0,0,0,0,0,0,0,-0.0151526334532813,-0.0166724829007968,0,0,0,0,0,0
Slope,0,0,0,0,1.87880875995109,0,0,0,0,0.810672167921295,-1.11022302462516e-16,0,0,0,0.81323231843564,0,0,-0.602010684763374,0,0,0,0,0,0,0,-1.7518909974617,0,0,0,0,-3.31938974086492,2.08281358347909,0,0,0,0,0,0,0,0,0,1.19346677668094,0,0,0,0,0,0,0,0,-0.238150950208416,0,-1.03834439542562,0,0,0,3.50226323010866,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31337874017471,0,0,0,0,0,0,0,0,0,0,0,-1.01240642097357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.355374647029116,0,0,0,0,0,0,0,0,0,0,-0.424514428281583,0,0,0,0,0,0,0
RealEstate_excess,-0.14327373192708,0,0,0,0,0,0,-0.0188578017129999,0,0.1394547968618,-0.0169167340713687,0,0,0,0,0,0,-0.164910739648296,0,0,0,0,0,-0.0279157841461529,0,0.00271049287343545,0,0,0,0,0,0,0.0306030793967861,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0211174687752158,-0.00123863093245446,0,0,0,0,0,0,0,0.0869745031630166,0.000781341324927604,0,0,0.0274671787502875,0,0,0,0
MKreturn,0,0.158604972378117,0,0,0,0,0,0,0,-0.0100026870559842,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.0606050789774151,-0.14074690449366,0.122428053565422,0,0.00222634298151477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105902223135525,0.277814074955482,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126525490752374,-0.0022659071628835,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.010741989459531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107619070179026,0,0,0,0,0,0,0,0,0.0185739492681864,-0.0447971783071509,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.006604793817082,0,0,0,-5.14546429275443e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994874095677733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00589154790078698,0,0,-0.00651751288328268,0,0,0,0,0,-0.00278264820795427,0.00551549544951231,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00279104301587262,0,0,0,0,0,0,0,0,0,0,0,0,-0.00245413568124887,0.000484727802895807,0,0.0115854939001268,0,0,-0.00498773698486989,0,0,0,0,0,0,0,0,-0.00732789061718145,0,0,0,0,0,0,0,0,0,0,0,0,0.00795734249367862,0.000623194385193695,0.00258539802444087,0,0,0,0,0,0
