,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300014.SZ,X300124.SZ,X000651.SZ,X600104.SH,X002129.SZ,X002371.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X002180.SZ,X002241.SZ,X600522.SH,X000661.SZ,X300142.SZ,X000733.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600460.SH,X600702.SH,X300003.SZ,X600884.SH,X600487.SH,X600584.SH,X002176.SZ,X600563.SH,X601799.SH,X002414.SZ,X000799.SZ,X002223.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,-0.108832847561879,0,0,0,0.00344107901658798,0,0,0,0,0,0,0,-0.00891915673523075,0,0,0,0,0,0,0,0,-0.144341719283171,0,0,0,0.0101985790234446,0,0.0237831446567791,0,0,0,0.373226441494997,0,0,0,0,0,0,0,0,0,0.0969673242543737,0,0,-0.00292024298722698,0,0,0,-0.114072405850913,0,-0.0547977135635749,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.359141866775626,0,0,0,0,0,0,0,0,0,0,0.207195766981838,0,0,0,0,0,0,0,0,0,0,0.00340688171531437,0,0,0,0,0,0,0,0,0.00881165255450858,0,0,0,0,0,-0.10009807575442,0,0,0,0,-0.0427793647398876,0,0.024993124253199,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0318473441192738,0.0448248509500585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673945005937013,0,0,0,0.0315829942907799,0.220433290529857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190659072926792,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.129654907434117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731058428577336,0,0,0,0,0,0.0821146642696568,0,0,0,0,0,0,0,0,0,0.0216490789547931,0,0.209313375649661,0,0,0,0.0258911674458921,0.0950937560494347,0,0,0,0,0.0434842235128228,0,0,0,0,0,0,0
X002371.SZ,0,0,0.309623995188517,0,0,0,0.0775891848537485,0,0,0,0,0,0,0,0,0,0,0.0923696013311611,0,0,0,0,0,0,0,0,0,0,0.139629183589556,0,0,0.275170544210221,-0.0342311719899214,0,0,0,0,0.403602372776113,0,0,0,0,0,0,0.0417214066639876,0,0,0,0,0,0,-0.0523420622986542,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166031199198388,0,0,0,0,0,0,0.0271544505399246,-0.104100120172094,0,0,0.0149390042508625,0,0,0.0111737304714195,0,0.394304298753961,0,0,0,0.0388004667726845,0,0,-0.0435749602528045,0,0.0260928241209054,0,-0.0056276584354309,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268902529083162,0,0,0.00718675330167829,0,0,-0.00818755037699016,0,0,0,0.146405068701561,0,-0.00714798707970954,0,0,0.090302425185086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840694952208613,0,-0.0844720942049739,0.0930412474044906,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0966150381492423,0,0,0,0,0.0803811172283948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110398605252899,0,0,0,0,0,0,0,0.0131194159835184,0,0,0.0229705218923398,0,0.129200900356401,0,0,0.159844632925139,0,0.0557324092732441,0.0138427052915992,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399112374555392,0,0,0,0,0.0112452748923614,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0260531498045448,0,0.600316264198693,0,0,0,0.0238697311733987,0,0,0,0,0.0155921147419564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0945526077007373,0,0,0.244144152823602,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00874486376471856,0,0,0,0,0.0112851130815332,0.00137107598532323,0,0,0,0,0,0,0,0,0,0.169864488560847,0.0474141541148888,0.0579144671691556,0,0,0,0,0,-0.00749661691350019,-0.0519870458507737,0,0,0,0,0,0
X000596.SZ,0,0,0.136533978164009,0,0.244264725377777,0,-0.0490588270429705,0,0.152447487362189,0,0,0,0,0,-0.0011836422938956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540102968525903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499525400947294,0,0,0,0,0,0,-0.0102383792650116,0,0,0,0,0,0,0
X000063.SZ,0,0.075846769346199,0,0,0.0257402779959671,0.177470316554498,0.000533433407831877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109416159088444,0,0,0,0,0,0,0,0,0,0,0.179871199620717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169275422558096,0,0,0.0369414419569661,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011672486131006,0.0878559205195728,0,0.0631715907792414,0.226567890306095,0,0,0,0,0,0,0,0,0.0346062157409498,0,0,0,0,0.0311624122431192,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.108800173098152,0,0,0,0,0,0,0,0,0.141159191629156,0,0,0,0,0,0,-0.0485179313632327,0.241097198934707,0,0,0,0,0,0.177989552770763,0,0,0,0,0.0773272801847585,0,0.195947070093715,0,0,0.161357616482143,0,0.0906983833024051,0,0,0,0,0,0,0.0483488526075029,0,0.038312287900491,0.030329498032792,0,-0.0395314992961226,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.15541393085785,0,0,0.0233939218142316,0,0,0,0,0,0,0,0,0.107420129317256,0,0,0,0,0,0,0.0213031414868426,0,0.000871466811626917,0,0.0143987085333236,0,0,0,0,0.161087381125098,0,0,0,0,0,0.0138610111188491,0,0,0.153205600360681,0,0,0,0.125540343438044,0,0,0,0,0.0132843879406699,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.105421010347136,0,0,0,0.0421741449203272,0,0,0,0.186205777690396,-0.0380982843982283,0,0,0,0,0,0,0,0,0,0,0,0,0.0378921688103183,0.163355317480986,0,0,0,0.147309158849491,0,0,0,0,0,0,0,0.079767720743717,0,0,0.0563360426628145,0,0,0.0308132120697546,0.031460787124788,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.209881790726974,0,0,0,0,0,0,0.0552724072343911,0,0,0.0502826918537113,0,0,0,0.13010333019765,0,0.0105462138594615,0,0,0,0,0.0622856156190831,0,0,0,0,0,0,0,0,0.138716029728312,0,0,0,0,0,0,0.191177931209642,0,-0.0845948397145335,0,0,0.191254289171606,0,0,0.0595125803156308,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.265082141504065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516259766195254,0,0.220901547446175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138243180016837,0,0,1.73472347597681e-18,0,-4.33680868994202e-19,0,0,0.237289371403667,0,0.0846451689662577,0.052756524672349,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0193703947862948,0,0,0.0432954605311085,0,0,0,-0.0447380449813752,0.0306636070594482,0,0,0,0,0,0.199211937184964,0.281062676824195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721934884967247,0,0,0.164250145167859,0.0798120689773076,0,0,0,0,0,0.10432692132864,-0.0455374274426344,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0400451176859833,0,0,0,0,0,0,0,0,0.0696672376522219,0,0,0,0,0,0,0,0,0,-0.321988559920589,0,0,0.213561112358984,0,0,0,0,0,0,0,0.487438215042512,0,0,0,0.511176015277903,0.520047740305904,0,0,0,0,-0.091942101798272,0,0,0,0,0,0,0,-0.0407575486423225,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.157615941876862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501138700168551,0,0,0.172249157161539,0,0,0,0,0,0,0,0,0,0,0,-0.0378702466964487,0,0,0,0,0.000945187978808033,0,0.0863911610108782,0.221589957910861,0,0,0.0242727549041755,0,0,0,0,0,0
X000733.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.188690661289702,0,0,0.00632990820857053,0,0,0,0,0.0520000836383708,0,0,0,0,-0.0542831950895537,0.0467883676691911,0,0,0,0,0.0169705226991649,0,0,0,0.0433947552258561,-0.148843399721797,0,0,0,0,0.0664695444908149,0,0,0,0,0,0.0944456560685007,0,0,0.023919247420527,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0694145888785372,0,0,0,0,0,0,0,0.132835551554661,0,0,0,0.0938190780763123,0,0,0,0,0.165717086797512,0,0,0,0,0.200391707584908,0,0,0,0,0,0,0,0,0,0.127267686380048,0,0,0.033294736246787,0.0649277314980116,0,0,0,0.0281289236275796,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.387912807964991,0,0,0,0,0,0,0,0,0,0.234883264861522,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0769800699413437,0,0,0,0,0,0,0,0.0687231080016227,0,0,0,0.117103280233228,0,-0.0347712315125729,0,0.111449027964316,0,0,0.0433069378017597,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0116436907928348,0,0.113372580540301,0,0,0,0.350030265881024,0,0,0.170818355478024,0,0,0,0,0.0227628566047608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217897248409594,0,0,3.46944695195361e-18,0,-0.0592261511412244,-0.0304883170056018,0,0,0.0236261747777533,0,0.00863563030930586,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0542233894433223,0,0,0,0,0.0667677168710167,0,0,0,0,0,0,0,0,0,0.154263661501289,0,0,0,0,0,0,0,0,0,0,0,-0.0951099993995308,0,0,0.0833804143489123,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0918640853479056,0.0474307644604299,0,0,0,0,-0.0151731112975679,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274815201876339,0,0.0393391888845676,0,0,0.00704101728428722,0,0.0516292814551165,0,0.0124362895513423,0,0,0.026864065021309,0,0,0,0,0,0,0,-0.0176055144706952,0,0,0,0,0.101565022385255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.0650852966464306,0,0,0,0,0.104976092506525,0,0,0,0,0,0,0,0,0.0976899427469694,0,0,0,0.0153345935396891,0,0.0994834889196519,0,0,0,0,0,0,0,0,0,0,0,0,0.109146645615889,0.0843991601183364,0,0,0,0.0908506469307851,0,0.19794988999071,0,0,0.00232969285374627,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.415639606684066,0,-0.0518155489253327,0,0,0,0,0,0,0,0,0,0,0,0.0745255612981292,0,0,0,0,0,0,0.0547812114234077,0,0,0,0.207771741935618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011745247856334,0.368703443473562,-0.0175489015785905,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,-8.67361737988404e-19,0,0,0.300819257426007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257785927031054,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0526219305645125,0,0.242381848600859,0,0,0.099122436596811,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,-0.0337348038525399,0.184040901253151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571478107465593,0,0,0,0,-0.025440447036955,0,0,0,0,0.332000959000452,0,0.104975994296159,0,0,0.0376016305710575,0.0554734078531756,0,0.0124666297843012,0.0572047133108264,0,0,0,0,0,0
X600487.SH,0,0,-0.0319746210437282,0,0,0,0,0,0,0,0,0,0,0,0.0434696585348956,-0.0559563853293316,0,0.161970043675136,0,0,0,0,0,0,0,0,0,-0.043477870174831,0.594313909868127,0,0,0,0,0.129941267818193,0,0,0,0,0,0,0,0,0,-0.180497489450468,0,-1.73472347597681e-18,0,0,0.085301762705309,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952914019483411,0,0,0,0.178053967623043,0,0,0,0,0,0,0.00582102371177417,0.047248395459517,-0.00205219636709002,0.0379544343128511,0,0,0,0,0,0.287448727425571,0,0,0,0,0,0.0644489778043983,0,0,0,0,0,0.12123334379138,0,0,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527008238399319,0,0.178929563926264,0,0,0.0295186772548187,0,0,0,1.38777878078145e-17,0,0,0,0,0.157004026244405,0,0,0.233022747791736,0,0.00570966874386349,0,0,0,0,0,0.0139338117818929,0,0,-0.0344686848648879,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0.053963842511582,0,0,0,0,0.0822277338824466,0,0,0.174422714509853,0,0.0792913900513954,0,0,0,0,0,0,0,0,0,-0.151144900577962,0,0,0,0.205467090753671,0,0,0,0.116205189948971,0,0,0,0.155654689658584,0,0,0,0.0708836521337644,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.100762350637291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524031608210773,0,0,0,0,0,0,0,0,0,0,-0.00390010686544292,-0.0554635897867873,0,0,0,0,0,0,0,0,0.27955122050277,0,-0.0741309663986909,0,0.2096905890419,0,0.00781502309901037,0,0.149872493980481,-0.3208142319426,0,0.039668267644286,-0.0574228681561715,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.32222327590489,0,0,0,0.150918633802032,-0.186880613909072,0,0,0,0,0,0,0,0,0.0931399477484188,0,0,0,2.16840434497101e-19,0,0.000804077273026687,0,0,0,0,0,0,0,0,0,0.120502088247676,0,0,0,0,0,0,0,0,0,0.414966508024246,0,0,0,0,0,0,0,0,0
X000799.SZ,0.100066998026912,0,0,0,0.0990731112226398,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.054997311894079,0,0,0,0,0,0,0,0.180912974956185,0,0.0104158630881517,0.0171585662792198,0,0,0,0,0,0,0,0.272842298908172,0,0,0,0,0.00461518872654777,0,0,0.0535109371026913,0,0,0,0,0.0462397619630014,0.0302206564310742,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568499946884852,0,0,0,0,0,0,0,-0.0228366479751119,0,0,0,0,0,0,0.069642311315505,0.259073184776893,0,0,0,0,0,0,0,-0.0402298266037903,0.172501978525891,0.156583406381574,0,0,0,-0.0911135662835052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286051000881274,0,0,0,0.152234037721736,0,0,0,0,0,0.136866197676043,0,0,0,0,0,0,0.0977726815852201,0,0,0,0,0,0,0,0.147603238990936,0,0,0,0.0192509403750563,0,0.0378371395235885,0,0,0.0101253275163421,0,0,0,0,0,0,0
Change_TY3M,-0.0336868952533893,0,0,0.186477863103303,0,0,-0.0895464682240364,0,-0.0202984890850144,0,-0.025585725704762,0,0,0,0,0,0,0,0.0771250559191885,0,0,0,0,0,0,0,0,0.146369765363813,0,0,0,0,0,0,0,0,0,0,0,0,-0.307557477965181,0,0,0,0,0,0,0,-0.0437441238463603,0,0,0.0436805786458278,-0.115617295144895,0,0,0,0,0,0
Slope,0,0,-0.392042637719363,0,0,0,-0.205604437589332,0,0,0,0,0,0,0.490880470857116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935888440829035,-0.475470699056294,0,0,0,-0.321627080695745,-0.0232762123607539,0,0,0,1.19920131633563,0,0,0,0,0,0
TED,0,0,0,0,0.00180274417607532,0,0,0,0,0.073283382565799,0,0,0,0,0.203107409127234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135192030776689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536293505578797,0,0,0,0,0,0,0
RealEstate_excess,-0.0819545997250146,0,-0.0604436265454415,0,0,-0.0654931022085695,0,0,0,0,0,0,0,0,-0.0371596471074431,0,0,0,0,-0.0593240276324787,0,0,0,0,0,0,-0.0270418206120443,0,0,0,0,0,0,0,0,0,0,0,0.0924012864181627,0,0,0,0,0,0,0,0,0,0,-0.0164482362260382,0.073810950018379,0.00635034055828865,0.0234732764937802,0,0.158275457669666,0,0,0,0
MKreturn,0,0,-0.133873555372119,0,0,0,0,0,-0.0790238620095803,0,-0.0610748862056898,0,0,0,0.0227661201152736,0,0,0,0.136557796873421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296225366764855,0.0545243623500848,0,0,0,0,0,0.00449920755827776,-0.023259947775322,0,0,-0.0436496176003373,0.00977773165788257,0,0,0.0338961424449078,0,0,0,0.033761101595344,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000624025416371179,0,0,0,0,0,0,0,0,0,0,-0.00109076765783502,0,0,0.000641276954678211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185787983814944,0,0,0,0.000380119430708914,0,0,0.000143862625503822,0,-0.00176385807239433,0.00011217667829552,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0318967172683458,0,0,0,-0.012194136520239,0,0,0,0,0,0,0,0,0,0,0.0144981129157501,0,0,0,0,0,-0.037852916405474,0,0,-0.00717332336515376,0,0,0,0,0,0,0,0,0,0,0,-0.0325792672838613,0,0,0,0.00910320651870148,0,0,0,-0.00870144240393728,0,0.043921915543124,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595932664562734,0.001219281721566,0,0,0,0,0,0,0,0,0,0,0,0,-0.00341395994556551,0,0,0,0,-0.0267045243428347,-0.00473567507533742,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00216591098793319,0.000965834213279048,0,0,0,0,0,0,0,0,-0.00186831799885542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00647767564974925,0,0,0.00165958718192035,0,0,0,0,0,-0.000798830317689502,-0.00472783654018136,0,0,0,0,0,0
