,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600031.SH,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X002508.SZ,X300124.SZ,X600271.SH,X002085.SZ,X600118.SH,X600089.SH,X600177.SH,X000157.SZ,X002007.SZ,X300136.SZ,X300003.SZ,X600372.SH,X600522.SH,X002008.SZ,X000981.SZ,X002294.SZ,X600867.SH,X600487.SH,X600699.SH,X600566.SH,X002074.SZ,X000066.SZ,X600809.SH,X300115.SZ,X000596.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0109342749248419,0,0,0,0,0,0,0.053094005239831,0,0,0,0,-0.0992018618450036,0,0,0,0,0.0323249998618027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119220765382639,0,0,0,0,0.103269291783542,0,0.130729047172285,0,0,-5.42101086242752e-20,0.00315605925457894,0,0,0,0,0,0
X600104.SH,0,0,-0.0782875808041184,0,0,-0.0937741690307382,0,-0.0296080610148891,0.120679139911062,0,0,0.32687145209045,0,0.338773147742004,0,0,-0.0237543604925066,0,0,0,0,0,0,0,0,0,-0.170449405936669,0,0.121312337145094,0,0,0,-0.0419031630879206,0,0,0,0,0,0,0,0,0,0,0.0177337114389007,0,0,0,0,0,0.052846104182091,-0.0132541087370009,-0.005545441665022,0,0,0,0,0,0
X002415.SZ,0,0,0,0.106606171736353,0,0,0,0,0,0,0,0,0,0,0,0,0.165004615797417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311754989286125,0,0,0,0,0,0,0,0.010893006241982,0.0360440649560916,0,0,0,0,-0.00808324540730478,0.00100011429701892,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0633111760400867,0,0,0,0,0,0,0.156657732113137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163149860323479,0,0,0,0,0,0.0244587244959795,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.145644571028875,0,0,0,0.0160964627743001,0,0,0.0495315331992167,0,0.328191266787554,0,0.0248023561027084,0,0.00935201773547803,0,0,0.091072783699493,0,0.0293873992311492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104393726301797,0,0,0,0.0318970480456838,0,0,0,0,0.109725608366559,0,0,0,0,0,-0.00433281140706237,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0890573675924179,0,0,0,0,0,0,0,0,0,0.0794702489942549,-0.2323741819156,0,0,0.243711781719602,0,0,0,0,-0.0209255158592591,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.177392362041957,0,0,0.0520918131573571,0,0.00420852215022103,-0.0410060233995617,0,0,0.390496500575116,0,-0.0372917958703778,0.0196794395771143,0,0,0,0,0,0
X600276.SH,0,0,0,0.0673290899362518,0,0,0,0,0,0,0,0.238325240998497,0,0,0,0,-0.0675018117920474,0,0,0,0,0,0.0468132711681783,0,0,0,0,0,0,0,-0.0543080594429264,0,0,0,0,0.0170633240025627,0,0,0,0,0.00770660919970954,0,0,0,0,0.0527072423647108,0,0,0,0,0.00449501923932878,0.0159243743296343,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.198514794724166,0,0,0,0,0,0,0,0.351226566497163,0,0,0,0,0.0631603678359814,0,0,0,0.0539360218506907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633824259601494,0,0,0,0.0628980405243282,0.00215969460745702,0,0,0.061564479089598,0,0.0160497260048603,-0.00258298449650127,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.104690957500027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291062151893126,0,0,0,0,0,0,0,0,0.115010294566369,0.0894729030683214,0,0,0,0.00279828220118406,-0.0112704036723418,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.00295470891309194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160308023777981,0,-0.207255421231387,0,0,0,0,0,0,0.0515798383433554,0.0529726219532513,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0019954771537976,0.0763323685197873,-0.110375443276114,0,0,0.00356300488748355,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.040798663473371,0,0,0,0,0,0,0,0,0,0,0.131956157291101,0,0,0.0811035884206421,0,0.0166590283508532,0,0,0.0553135891123049,0,0,0,0.0669794536116749,0,0.204001489951942,0,0,0.0502915128273937,0,0,0,0,0,0,0,0,0,0.0231746155175405,0,0,0,-0.245713405372339,0,0,-0.000827683783136354,0,0,0,0,0,0,0
