,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X002415.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X000100.SZ,X600271.SH,X000596.SZ,X000661.SZ,X002236.SZ,X600809.SH,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X600487.SH,X000157.SZ,X300142.SZ,X002007.SZ,X002456.SZ,X600498.SH,X002506.SZ,X600776.SH,X000977.SZ,X600867.SH,X600177.SH,X600066.SH,X002241.SZ,X002179.SZ,X000050.SZ,X600522.SH,X002508.SZ,X600089.SH,X600183.SH,X002371.SZ,X300136.SZ,X002180.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.21159299430617,0,0,0,0.0572112635241994,0,0,0,0,0,0,0,0,0,0,-0.0343799849479837,0,0,0.0682636368315362,0.00137558501670366,0,0.0411697602409911,0,0,0,0,0,0,0,0,0,0.0327651262663952,0,-0.0137719579348416,-0.00482355408983659,0,0,0,0,0,0,0,0,0,0,-0.013226429020274,0.02874302438734,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.288503116351385,0,0,0.112733093247126,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.198655273783814,0,0.0583321871477661,0.222176535632421,0,0,0.0801540819338235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194033194363226,0.0174472908225065,0,0,0,0,0,0
X000651.SZ,0,0.256399869785213,0,0,0,0,0.0647897318572546,0,0,0,0,0,0,0,0.0317539688693096,0,0,0,0,0,0,0.0850223224188802,0,0,0,0,0,0,0,0,0,0,0,0,0.00509396224321323,0,0,0,0,0,0,0,0,0,0,0,0,0.0348188001558932,0,0,0,-0.00826303680197579,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0274822430812659,0.252241914124861,0.0259200363495836,0,0,0,0,0,0,0,0,0,0,0,0.02844155571267,0,0,0,0,0,0,0,0,0.101736360967882,0,0,0.0252101369778063,0,0,0,0,0,0,0,0,0.0563771225874969,0,0,0,-0.015935333786191,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.035222186198057,0.0568213915008731,0,0,0.0883837230665331,0,0,0,0,0,0,0.330554115656468,0,0.0103969169389573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450714072578294,0,0,0,0.00629498183286969,0,0,0,0.00954414117748015,0,0,0,-0.021591719890733,0.00437335407922455,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0411698130166871,0,0,0,0,0,0,0,0,0,0.0372548855970898,0,0,0,0.15193891090718,0,0.0814752856475201,0.155268511929865,0,0.0483557787519705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077081445200724,0,0,0,0,0,0,0,0,0,0,0,0,-0.027699920468152,0,0
X002304.SZ,0,0.110121972018585,0,0,0,0,0,0,0,0,0.0702624504367951,0.0539148656686186,0,0.215732815784262,0,0,0,0,0,0.16746751731927,0,0,0.158035183542964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338384078675559,0,0,0,0,0,0,0,0,0,0,0,0.0463593020725188,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0649864031827771,0,0,0,0,0,0,0,0,0.00312812388972248,0,0,0,0,0,0,0.0898307966375578,0,0,0,0,0,0,0,0.111154305420683,0,0,0.0648241338876604,0,0,0,0,0.261282516259291,0,0,0,0,0,0,0.0546480557883486,0,0,0,-0.00474479139045598,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.046396598353587,0,0,0,0.166171127265407,0,0,0,0,0.0210320275017465,0.150213016440635,0.115858098761036,0,0,0,0,0,0,0,0,0,0,0,0,0.0383112470381003,0,0,0,0,0.073287534442016,0,0,0,0,0.0180368541175636,0,0,0,0,0,0,0,0,0,-0.0398173821358685,0,0,0,0,0,0,0
X600690.SH,0,0.249639009187169,0.00556962914836692,0,0,0,0,0,0,0,0,0,0,0,0.10245471051505,0,0,0,0,0,0,0,0,0,0,0,0.101574871702773,0,0,0,0,0.0456969510831152,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.34349597860932,0,0,0,0,0,0,0,-0.00485787207034936,-0.0269734849402942,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.111219542935985,0.235030392254285,0,0,0,0,0,0,0,0,0.0120106519990964,0,0,0,0,0,0,0,0,0.247330934940558,0,0,0,0,0.025027181383475,0,0,0,0,0,0,0,0,0,0,0,0.0589951628527824,0,-0.0280943497478286,0,-0.00697941695047687,0,0,0,0,-0.0632681563216909,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.159748409584946,0,0,0,0,0,0.109504022729979,0,0,0,0.0116439622073533,0,0,0,0,0,0,0.0674172204339486,0,0,0,0.0543145520662631,0,0,-0.047154641924314,0,0,0,0,0.106083119149303,0,0.0365862792457465,0,0,0,0,0,0.17164515422054,0,0,0,0.0156645709325108,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.121021007886323,0,0,0,-0.10320237429335,0,0,0.350519229641125,0,0,0,0,0,0.0278315458302195,0,0,0,-0.0207597344852198,0.0713385747592733,0.157379734963935,0,0,0,0.0152853313449366,0,0,0,0,0,0,-0.0191229742566408,0.0110138515659746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544230533615136,0.111562381534492,0,0,0,0,0,0
X000568.SZ,0,0.165844538264997,0,0,0,0,0.178231886486286,0,0,0,0,0,0.0359921316229486,0,0,0,0.0434519109379596,0.0251619082216728,0,0,0,0,0.200779701930771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021765765722803,0,0,0,0,0,0,0,-0.0145170363348742,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.188680118917541,0,0,0.0032344059842535,0,0,0,0,0.0234686255639556,0,0,0,0,0,0,0,0.04753696973924,0.141580532077352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247605538396471,0,0,0,0,0,0,0,0,0,0,-0.0135782588681767,0,0,0,0,-0.00292260303475193,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0469722814348055,0,0.0656719217697927,0,0,0,0,0.0492469889225646,0,0,0,0,0,0,0,0.0215656779130832,0,0,0,0,0,0,0,0,0,0.0294116718731827,0,0,0,0,0,0,0,0,0,0.0607250717048537,0,0,0,0,0,-0.0288316570951065,-0.0244439416890758,0,0,0,0.0142738446527025,0,0
X600703.SH,0,0,0,0,0,0.0239450357710308,0,0.0716377159002664,0,0,0,0,0.199103979455877,0.0413413946296811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417825732224438,0,0,0.128933355940155,0,0,0,0,0,0,0.0190329181025253,0,0,0,0,0.0664825642067645,0,0,0,0.152450943803223,0,0.0933846306640326,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.124830817060215,0,0,0,0,0,0,0,0,0,0.0426725698389324,0,0,0,0,0.17772492743853,0,0,0.209266021728868,0,0,0,0,0.0131425329270849,0,0,0,0.0708879161379222,0,0.37828525307988,0,0,0,0.0464312698718044,0,0,0,0,0,0,0,0,0,0.0108287910084667,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.141274368927592,0.14655473194127,0,0,0,0.0480831942794152,0,0.0534258110262545,0,0,0,0,0,0,0,0,0.0956327873492869,0,0,0.00103720305425979,0,0,0,0,0,0,0,0.0152663307438443,0.0823422230966947,0.0539735742751654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00887424085224598,0,0,0,0,0,0,0
