,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600690.SH,X600809.SH,X600031.SH,X002304.SZ,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X003816.SZ,X300014.SZ,X000063.SZ,X000100.SZ,X000157.SZ,X000596.SZ,X600703.SH,X002241.SZ,X600741.SH,X002129.SZ,X601877.SH,X000625.SZ,X002179.SZ,X002236.SZ,X002007.SZ,X002371.SZ,X300142.SZ,X002049.SZ,X002414.SZ,X600584.SH,X300003.SZ,X601799.SH,X600183.SH,X000800.SZ,X000799.SZ,X002074.SZ,X300146.SZ,X002008.SZ,X000066.SZ,X600089.SH,X600707.SH,X000977.SZ,X002294.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0,0,0,0.112467421323664,0.250434390625004,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0507089207981707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725495782817411,0,0,0,0.0630933574985281,0,0,0,0,0,-0.027519098708997,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0579371780069123,0,0,0.0174528161487913,0,0,0,0,0,0,0,0,0.0819124477390383,0,0,0.189116268882932,0,0,0.0925812402799404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975412455051274,0.0176641848487441,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0.136163028548383,0,0,0,0,0.0104968010427464,0.417892014418179,0,0,0,0,0,0,0,0,0.0338010136928983,0,0,0,0,0,0,0,0.0335079149692689,0,0,0,0,0,0,0,0,0,0.0648731578826016,0,0,0,0,0,0.139438201836686,0,0,0.025780458363662,0,0,0,0,0,0,0,-0.0651715518528312,0,0,0,-0.0916490155258205,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312899383094295,0,0,0.0305588663956543,0,0,0,0,0,0,0,0,0.00636961340021046,0,-0.0832867956671612,0,0,0,0,0,-0.105730781646671,0,0,0,0,0,0,0.037733763979809,0,0.00703163972233,0,0,0,0,0,0,0,0,0,0.0506845194914439,0,0
X300014.SZ,0,0,0,0,0,0,0,0.073231004926736,0,0,0.141744840199776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520902832238306,0,0,0,0,0,0,-0.0888370276386123,0,0,0,0,0,0.124853351367269,0,0,0,0.289844796642043,0,0,0,0,0,0.0056404216638751,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108022273168096,0,0,0,0,0,0,0,0,0,0.136741906825715,-0.0560954915024104,-0.025294567248879,0,-0.00662126957503578,0,0,0,0,0,0,0,0.156029311821959,0,0,0,0,0,0,0,0,0.272770935899789,0,0,0,0,0,0,0,0,0,0,0,-0.0193584174241744,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.503578212936863,0,0.034860349070079,0,0,0,0,0,0,0,0.279008497736467,0,0,0.110401430274185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774705065768956,0.160892505630945,0,0,0,0,-0.00666476896504324,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0255646543325514,0,0,0.279149627436498,0,0.0342657949403702,0,0,0.345632626849087,0.126956947791119,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.231678881541831,0.0760858884253478,0,0,0,0,0,0,0.118363568783062,0,0,0,0,0.139160975445855,0,0,0,0,0,-0.010270299941977,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.266376387879837,0,0.0989961547216461,0,0,0,0,0,0,0,0,0,0.111090635906705,0,0,0,0,0,0,0,0.0456272965883396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805651834923273,0,0,0,0,0,0,0.149372832285354,0,0,0,-0.00444323906049093,0,0,0,0,0,0
X600703.SH,0,0,0.192006498147887,0,0,0,0,0,0,0,0,0,0.102552267583848,0,0,0,0,0,0,0.131487441746933,0.107887548463931,0,0,0,0,0,0,0,0.0941395524175674,0,0,0,0,0,0,0,0,0,0.04469750747129,0,0,0,0,0,0,0,0,0,0,0,0,-0.00974471076471568,0,0,0,0,-0.0355501291053959,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0161294737217011,0,0.299834378928035,0,0.300480865649903,0,0.0514391713860353,0,0,0.039089029608914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142164839922601,0,0,0,0,0,0,0,0,0,0,0,0.00401860394608628,0,0,0,0,0,0,0,0,0.0288162184030097,0,0,0,-0.0800095167826001,0,0
X600741.SH,0,0.0784007871819908,0,0,0,0,0,0,0,0,0,0.252618274046816,0,0,0,0,0,0.117923533696909,-0.0631818216689186,0.0553966611481402,0,0,0,0,0,0,0,0.143958033689444,0,0,0,0,-0.185024644663313,0,0,0,0,0,0,0,0.196061504177916,0,0,0,0,0,0,-0.0165299464033877,0,0,0,0.0497210853363599,-0.027832607957576,0,0,0,-0.0404279411361426,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425815569673345,0,0,0,0.13190370558943,0,0.129379713698897,0,0,0,0,0,0,0,0.113246343712897,0,0,0,0,0,0.141751950151437,0,0,0,0,0,0,0,0,0.025098618517305,0,0,0.359677475349061,0,0,-0.034137226537452,0,0,0,0.0291864726360803,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785462368602412,0,0,0,0,-0.0285037488655016,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132300375772658,0.261336310455291,0,0,0,0.0752874824666282,0,0,0,0,0,0,0,0.135770734345976,0.0301124882480603,-0.00576350670723168,0,0,0,0,0,0,0,0,-0.0117095625913426,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0172404361983443,0,0,0,0,0,0,0,0,0,0,0,0.391861487800992,0.0223127831098564,0,0,0,0.262796883343367,0,0,0,0,0,-0.0845881091546235,0,0,0.13336264213575,0,0,0,0.0885730767369536,0,0.0788916775133262,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0598589381991437,0,0,0,0,-0.0838486505011758,0,0
X002179.SZ,0,0,0,0,0,0,0,0.143933361997011,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.227680410336957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13030234685884,0,0,0.0723026183679864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.295698821067739,0,0,0,0,0,0,0.0473757281742425,0,0,0.0078373649651087,0,0,0,0,0.0566634333993113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119661991020663,0.10708299812684,0,0,0,0,0,0,0.100037488400352,0.178933084670585,0,0,0,0,0,0,0.0386174530754604,0.0188428144665928,0,0,0,0,-0.0215378920307548,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117603747936058,0,0,0,0.0538087460534785,0,0.204294796732534,0,0,0,0,0,0,0,0,0,0,0.0457857886726384,0,0,0,0.0935103856126787,0,0,0,-0.0936930923764285,0,0,0,0,0,0,-0.0195637502913903,-0.0270145137663861,0,0,0,-0.0657774541630645,0,0
X002371.SZ,0,0,0.170678390843235,0,0,0,0,0,0,0,0,0,0,0,0.0665174485497804,0,0,0.0165880647883862,0,0,0,0,0,0,0,0,0,0,0,0.00252482021262687,0,0,0,0.353968289066171,0,0,0,0,0,0,0,0.00284769910104892,-0.100153317662724,0,0,0,-0.0468210272065227,0,0,0,0,0,-0.0392078437362339,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.052144667979892,0,0,0,0,0,0,0,0,0,0,0,0.251975105445706,0,0.043813794070644,0,0,-0.0277297045704282,0,-0.0485575945026514,0,0,0,0,0,0,0,0,0.0350794080090683,0,0,0,0,0,0,0,0,0,0.146653031401294,0,0.0207145014532567,0,0,0.13074784311909,0,0,0,0,0,0,0,0,0,-0.00104347509184695,0,0
X002049.SZ,0,0,0.016063183251668,0,0,0,0,0,0.0559063227003922,0,0,-0.11010163096924,0,0,0,0,0,0,0,0,0.0169631472398836,0,0,0,0,0,0,0.149453393534854,0.257089964924635,0,0,0.161731676108409,0,0,0,0,0,0,0,0,0.189347317702129,0,0,0,0,0,0,0,0,0,0,0,-0.00941174950380999,0,0,0,-0.0643395031283575,0,0
X002414.SZ,0,0,0.112738777126311,0,0,0,0,0.0863785137604048,0,0,0,0,0.00296141923968606,0,0,0,0,0,0,0,0.0235894861028791,0.0831976421282304,0.0485091194630115,0,0,0.126642532140444,0,0,0.0872944881724029,0,0,0,0,0.10483051347733,0,0,0,0,0,0,0,0,0.0338019740484973,0,0,0,0,0,0,0,0,0,-0.00384401136144114,0,0,0,-0.0118022770935823,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200842125819418,0,-0.156683631465447,0.0290077806278868,0,0,0,0,0,0,0,0,0,0,0,0,0.306382598033479,0,0.0488183390975125,0,0,0,0,0.0221534308720369,0,0.0860279199321603,-0.0373451196994543,0,0,0,0,0.0497672104611902,0.175248774247574,0,0,0,0,0.022362497243302,0,0,0,-0.0198990878458978,0,0
X300003.SZ,0.0511767956020285,0.272235486741769,0,0,0,0,0,0,0,0,0,0,0.182552241172927,0,0,0,0,0,0,0.0504296076637652,0.0258948834906136,0,0,0,0,-0.00680277462828359,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0427217913179891,0.0014594999938967,0,0,0,0,0,0,0,-0.0132370660224343,0,0,0,0,0,0
X601799.SH,0,0.151754885084261,0,0,0,0,0,0,0,0.0329050164940466,0,0,0,0,0,0.449111711529099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195913135605962,-0.109211124411465,0,0,0,0,0,0,0,0,0,-0.00320630465246837,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.12293128596673,0,0,0.196492110946893,0,0.0514065787864068,0,0,0,0,0.0656466943339221,0,0,0,0.0550440586570296,0.0893668314849371,0,0,0,0,0,0,0,0,0,0,0,0,0.137757101015743,-0.102230614351756,0,0,0,0.0461448445547614,0,0,0,0.0179310454357839,0,-0.0241242908194901,0,0,0,0,0,0.00980564228320392,0,0,0,-0.0569997501910535,0,0
X000800.SZ,0,-0.0752521748595824,-0.0108759936276094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387812070556009,0,0,0,0,0,0,0,0.0152808774545763,0.149354866511248,0,0,-0.00634828582931034,0,0,0.134810580917485,0,0,0,0,0,0,0,0,0,0,0,0,0.00355576040468673,0.027912384107898,0,0,0,0,0.0284987573379692,0.0021091843962824,0,0,0,-0.0434048106135327,0,0
X000799.SZ,0,0.368528810904016,0,0,0,0.473044552375709,0,0.19792435501052,0,0,0,0,0,0,-0.0780113800620875,-0.105500340778944,0,0,0,0,0,0,0,0,0.0219954083641437,0.071122571684015,0,0,0,0,0,0,-0.026025000337774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161437845745423,0,0,0,-0.0332219219954515,0,0
X002074.SZ,0,0,0.00883491082817804,0,0,0,0,0,0.0241444179933321,0,0,0,0,0,0,0.424771933566704,0,0,-0.215219946140099,0,0,0.085838551251381,0.170279712029994,0,0,0.226239993950136,0,0,0,0,0,0,0.171609935019002,0,0,0,0,0,0,0,0,0,0,0,0,0.0553538043561247,0,0,0,0,0,0,0,0,0,0,-0.0364921676730183,0,0
X300146.SZ,0,0,0.0545101717059307,0,0,0,0,0.150036988191961,0,0,0,0,0.0816328706913992,0,0,0,0,-0.00721610829968052,0,0,0,0,0.00343647482849568,0,0,0,0,0,0.0847319699110472,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123823896247643,0,0,0,0,-0.0386169151232373,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0135845322971184,0,0,0,0,0,0,0.15880696375647,0,0,0,0.0108262418636225,0.00836501317088881,0,0.0546035803644619,0.215502438447409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102553044480775,0,0,0,0,0,0,0.184552434528359,0,0,0,0,0,0,0,0,-0.0745238467728171,0,0
X000066.SZ,0,0,0,0.00306252956234328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497068592774149,0,0,0,0,0.0589186935006262,0,0,-0.0640562648774742,0,0,0.175832954209521,0.168195648109007,0,0,0,0,0,0,0.252810785706957,0,0,0,0,0,0,0,0,-0.10903632539305,-0.106259039479997,0.157738750508468,0,0,0,0.0189620367246442,0,0,0,0,-0.0401279828242394,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568469960896253,0,0.26970770128835,-0.0319330373292689,0,0.0846537819762876,0,0,0,0,0.287008660969936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125095298621181,0,0,0,0,0,0,0,0,0,0,0.0353738674405744,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0.712978110785343,0,0,0.0674826087535763,-0.329424975764364,0,0,0,0,0,0,0.224842807829633,0,0,0,0,0,0,0,-0.158165961396332,0,-0.364257332306629,-0.350208777619202,0.224950632591751,-0.0344355071011151,0,0,0.175237297089927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125724777096621,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761606560322355,0,0,0,0,0,0,0.0278253541376953,0,0,-0.0504588944592131,0,0,0,0,0,0,0.158427358610321,0,0,0,0,0.0195059214940087,0,0,0,0.213728798867656,0,0.0380723009589522,0,0,0,0,-0.00552936917612649,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0835401669610809,0,0,0.0777080723234252,0,0,0,0,-0.0761735443494356,0,0.0240046116559859,0,0,0,0,0,0.0174073767197622,0,0.177806575254262,0,0,0,0,0.0220340486290809,0,0.12101598428832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456534203483823,0,0,0,-0.0786019440118266,0.0107200676024336,0,0,0,0,0.022609200800066,0,0
X600177.SH,0,0,0,0,0,0.0208802283892015,0,0,0,0,0,0,0,0,0,0.0178710657684049,0,0.0225055895576642,0,0.00611510905729838,0,0,0,0.0708558114664465,0,0,0,-0.0415003324811616,0,0,0.0935287090284302,0,0,0,0,0,0,0,0,0,0,-0.0681919780509824,0,0,-0.0165377605401138,0,0,0,0,0,0,-0.011069675068686,0,0,0,0,0.0519484577697118,0,0
Change_TY3M,0,0,0,0,0,-0.0546202364924953,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.362174035621227,0,0,0,-0.0769562057644489,0.0566527411245213,-0.020166726612978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237542919083453,-0.0452522198056833,-0.101638002246758,0,0,0,0.086244064659655,-0.095302045200804,0,0,0,-0.0275877707698157,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909087543027547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606495307259688,0,0,0,0,0,0,0,1.01717542152314,0,0,0,-0.485380698429908,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.732155609366558,0.805700465541122,0,0,0,0,0,0,0
RealEstate_excess,0,0.0224830375768813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324237132221808,0,-0.0844027888705427,0.0246421461330291,0,0,0.0207597485115853,0,-0.0406274781493235,0,-0.0270820338252315,0,0,0,0.0371321311333059,0,0.019311384535403,0,0,0,0,0,0,0,0.0188563406100491,0,0,0,0.0283307108300055,0.0609124319611338,0,0,0,0,0,0.00235265076434943,0,0,0,-0.0398831249004887,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564366924109603,0,0,0,0,-0.0589002493403371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964393252070432,0,0,0,0.0948257772626726,0,0,0,0,0,0,0.0282212876876583,0,0,0,-0.0586217895778656,0,-0.0157884814423538,0,0,0,0.023700452954512,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187450271549386,0.000315911999364571,-0.00143077414657569,0,0,0,0,0,0,0,-0.000291872142548381,-0.00382943251409313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102261547898061,0,0
CarbonVol_Shenzhen,0,0,-0.0296876182778267,0,0,0,0,0,0,0,0,0,0,-0.124413011258373,0,0,0,-0.083239836211303,0,4.33680868994202e-19,0,0,0,0,0,0.0805863697102317,0,0,0,-0.125811960204064,0,-0.107782652888672,0,0,0,0,0,0,0,0,-0.0589111796109105,0,0,0,0,0,0,0,0,0,0,-0.148717553887429,0.149382086420933,0,0,0,0,0,-4.96223043150147
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000807821503508518,-0.0019244550426146,0,0.00893262567270162,-0.00650160751198937,0,0,0,0,0,0,0,-0.00361068034565767,0,0,0,0,0,0,0,0,0,-0.00616956574637736,0,0,0,0,0.00150401409060411,0,-0.0032106509040541,0,0,0,0.00104775075960082,0,0,0,0,-0.00926579251531336,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126870246492515,0,0
