,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X000625.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X600089.SH,X002008.SZ,X002085.SZ,X300003.SZ,X600177.SH,X600487.SH,X002508.SZ,X300136.SZ,X000157.SZ,X600809.SH,X600271.SH,X600522.SH,X002294.SZ,X000050.SZ,X600118.SH,X000981.SZ,X002074.SZ,X600699.SH,X600867.SH,X000559.SZ,X300115.SZ,X600566.SH,X600372.SH,X000623.SZ,X000596.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0511754830176505,0,0.224386265957697,0,0.011461668773308,0.0316351678657172,0,0,0,0.18648123570372,0,0,0,0,0,0,0,0,0,0,0,0.00988656304737928,0,0,0,0,0,0,0,0,0,0.0378506098306905,0,0,0,0,0,0,-0.0604362803177502,0,0,0,0,0,0,0,0,0,0,0,-0.00411815306786961,0,0,0,0,0,0
X600104.SH,0,0,0,0.254246297815599,0,0,-0.0242944715248612,0,0,0,0,0,0,0.0749294725395002,0.432959168595384,0,0,0,0,0,0,0,0,0,0,0,0,0.0833866196327591,0,0,0,-0.161556382143588,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412625997320196,0,0,0,-0.040325459405156,-0.0791034309230435,0,0.019264452321578,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.105718306982106,0,0.133498373498483,0,0,0.110461790488863,0,-6.93889390390723e-18,0.257960157542576,0,0.0785907619663929,0,0,0,0,0.0399309661277879,0,0,0,0,0,0,0,0,0,0,0.156906891024422,0,0,0,0,0,0,0,-0.118894176050255,0,0,0,0,0,0,0,0,0,0,0,0,-0.00632350704628604,0.0239005367656126,0,0,0,0,0,0
X000651.SZ,0,0.092801774887566,0,0,0.159284867374574,0,0,0,0,0.051059696969529,0,0,0.0992081725684549,0.0339417811181874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10311829787747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139991336918876,0,0,0,0,0,-0.0106814185281549,-0.00393394919933532,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0515693966570564,0,0,0,0,0,0,0,0.619117278827366,0.113607708472921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136218039542884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00276571588096978,0.0240479339649837,0,0,0,0,0,0
X600276.SH,0,0.0436639220836458,0.0300450790887588,0,0.232577812752926,0,0,0,0,0,0,0,0,0,0.108229408963096,0,0,0,-0.090573274299258,0,0,0,0,0,0,0,0,0.0247904212959547,0,0,0,0,0,0,0,0,0,0,0,0,0.0249868251922513,0,0,0,0,0,-0.147295871696234,0,0.0644827363671758,0,-0.0565393387571216,0.0111407341489851,0.0158448062785304,0,0,0,0,0,0
X000725.SZ,0,0,0.154636559807764,0,0,0,0,0,0.160281882687598,0,0,0,0,0,0,0,0,0,0.0874076860777051,0,-0.0725754060072932,0,0,0,0.0746306670526737,0,0.00104437989802481,0,0,0,0,0,0,0,0.286047130358093,0,0,0.065828727695501,0,0,0,0.114173082576319,0,0,0,0,0,0,0,0,0,0,0.0150787622220496,0,0,0,0,0,0
X002304.SZ,0,0.0601485405148365,0,0,0.439814318288391,0,-0.040623608303836,0,0,0,0.0436472273690747,0.0203571743922556,0,0,0.0838321337070698,0,0,0,0,-0.0567447998113494,0,0,0,0,0,-0.00562991163576023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0737066923084527,0,0,0,0,0,0,0,0.182466659941024,0,0.113046897980303,0,0.0492175501511957,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.175939229961344,0,0.0802313184880467,0,0.169701612082727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965139892139371,0,0,0,0,-0.0288692816639564,0,0,0,0,-0.0609294126993476,0,0
X600690.SH,0,0,0.0625940554637935,0.328994816283111,0,0,0,0,0,0,0.0259009447490632,0,0.107366204578578,0.288643196205211,0,0,0,0,0,0,0,0,0,0,0,0,0.0409648904514132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518126619529188,0,0,-0.0438660787742713,0,0,0.0277650071466443,-0.00112473458975741,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.258256865551421,0.167547235582226,0.126544493035541,0,0,0.1294253925941,0,0,0,0,0.254568083473475,0,0,0,0,0,0,0,0,0,-0.0417398640256824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795504281364658,0,0,0,0,0,0,0
