,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600741.SH,X600809.SH,X000661.SZ,X002241.SZ,X000596.SZ,X300003.SZ,X000100.SZ,X600183.SH,X002236.SZ,X601877.SH,X000066.SZ,X300014.SZ,X300124.SZ,X000157.SZ,X300142.SZ,X002007.SZ,X002371.SZ,X300136.SZ,X002179.SZ,X000977.SZ,X600271.SH,X002463.SZ,X002008.SZ,X002456.SZ,X000625.SZ,X600584.SH,X002180.SZ,X600177.SH,X002506.SZ,X000050.SZ,X600066.SH,X600498.SH,X002049.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729923320953818,0,0,0,0,-0.0887859244220094,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267080873069842,0,0,0,0,0,0,0.124532807072042,0.00499043998783052,0,0,0,0,0.00562332148463466,0,0,0,0.0950227981442169,0,0.0497439941722256,0,0,0,0,0.0147987009921382,0,0
X000066.SZ,0,0,0,0,0,0,0.0701342548121701,0,0,0,0,0,0,0.515913210419806,0,0,0,0,0,0.015631416425293,0,0,0,0,0,0,0,0.381080040639919,0,0,0,0,0.187427764744364,0,0,0,0.0242859976548085,0.344273551014546,0,0,0,0,0,0,0,0,0,0,0,0.1042557391633,0,-0.0938975917612612,0.00215214997574521,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172010731661394,0,0,0,0,0.29062747215536,0,-0.110337528274606,0,0,0,0,0,0,0.0345554602037077,0,0,0,0.363828657682525,0.0144582905013474,0,0,0,0,0.421276894559936,0.0555115633194882,-0.220676737724789,0,0,0,-0.149717055524282,0,-0.199164169394017,-0.35326356794948,0,0,-0.00558535921762535,0,0,0,-0.256247087437336,0,0
X300124.SZ,0,0,0.133442766846604,0,0,0,-0.0393946789978164,0,0,0,0.0743300916489244,0,0,0,0,0,0.161865308170485,0,0,-0.00654191693019046,0.0205581460565378,0,0,0,0,2.18907097137271e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253246875377689,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.184085270574204,0,0,0,0,0,0,-0.0216712187848391,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066132268951779,0,0,0,0,0,0.0400941837562813,0,0,0,0,0,0,0,0,0,0,0.100450613071064,-0.00734201934622751,-0.0672449942002598,0,0.145713358309464,0,0.0267330875983058,0,0,0,0,0,0,0,0,0.037767423109265,0,0,0,0,0.0161353601965566,0.0128379601958634,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0579445847542992,0,0,0.202062719482614,0,0,0,0,0,0.0749482358153127,0,0,-0.0603697803611579,0,0,0,0.00204800202589647,0,0,0,0,0,0,0.0677761227354787,0.138338630907432,0,0,0,0,-0.0673933406039016,0,0,0.000185619191344086,0,0,0,0,0,0,0.130991091942781,0,0,0,0,0,0,0.0478729324456099,0,-0.0200967558513962,0,0,0,0,0.0663913463689523,0,0
X002007.SZ,0,0,0,0.0124858598620601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682495731090099,0.0186549776330688,0,0,0,0,0.00481215541623438,0,0,0,-0.00968816805247456,0,0,0.17589674331027,0,0,0,0,0,0,0.0913192328798014,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114761906745525,-0.0352133014150293,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156618495305052,0,0,0,0,0,0.152735422265688,0,-8.67361737988404e-19,0,0,0.262467265754302,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0883597331208052,0,0,0,0,0,0,0,0,0,0,0.0773346432112745,0,0,-0.00477773892562939,-0.0187600156066624,0,0,0,-0.0426476415033594,0,0
X300136.SZ,0,0,0,0,0,0,0.286576882055349,0,0,0,0,0,-0.0879934270443205,0,0,0,0,0,0,0.389514204538843,0,-0.124033966754187,0,0.209766420600075,0,0,0.0137454137140317,0.0375877305672111,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0386852253787834,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380557460051743,0,0,0.0101532641476945,0.0719684640527851,0,0,0.0700664208156589,0,0,0.0596642477314509,0,-6.93889390390723e-18,0,0,-0.0346116012735881,0,0,0.188063229674705,0.072816307698515,0,0.191967476035466,0,0,0,0,0,0,4.3352151556673e-05,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211889522017256,0,0.348578914553562,0,0,0,0,0,0.0393456988702969,0,0,0,0,0.00019415261120175,0.075783941788719,0,0,0.18891516565636,0,0,0,0.101016873189858,0,0,0.048990772207218,0,0,0.00959311113551978,0,0,0,0,0.307928049476773,0,0,0,0,0,0.0235216620533024,-0.0169731806997191,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.00480645278175443,0,0,0.185790136270919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140688672381422,0,0,0,0,0,0,0,0,0,0,0.0461290225837442,0,0.0714217818181238,0,0,0.0731011038696746,0,0,0.0983713962341101,0,0.0297001028704247,0,0,0,0,0.0384525560664134,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127921685500577,0,0,0,0,0,0,0,0.253068887967558,0,0,0.318747121566683,0.0943198660638996,0,0,0,0,0,0.11977792430216,0,0,0,0,0,0,0,0.0381089842698338,0,0,0,0,0,0,0,0,0,0.0516509103725822,0.0105890222843897,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0991421780707227,0,0,0.338828849549151,0,0,0,0,0,0,0,0,0,0.03652888574684,0,0,0.0288755556787306,0,0,0,0.0379033213826404,0,0,0,-0.0600603996709847,0,0,0,0,0,0,0,0.0467527083433781,0,0.181645036847235,0,0.0359207254124284,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104118648322872,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.229635315894126,0,0,0,0,0,0,0.170131890852197,0,0,0,0,0,0.250766794957791,0,0,0,0,0,0,0.0685330644241016,0,0.120447047019059,0,0,0,0,0,0,0.0942716678937458,0,0,0,0,0,0.080895298062251,0,0,0,0,0,0,0,0.15670187699393,0,-0.0740569309487402,0.0138005474037348,0,0,0,-0.0490956866373143,0,0
X000625.SZ,0,0,0,0,0,0,-0.0357699305132279,0,0,0,0,0.0782242829753433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199800817490246,0,0,0,0,-0.0483703101066186,0,0,0.112642944327483,0,0.151256562930082,0,0,0,0,0,0,0.187834917814144,0.249999331937684,0.197164612367555,0,0,-0.0188657545340278,0,0,-0.054332487671237,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327135021751987,0,0,0,0,0,0,0,0.0389406495144225,0.110714466796251,0,0,0.0309160872224198,0,0,0,0,0.207059924115876,0,0,0,0,0,0,0,0,0,0.331620005841733,0,0,0,0,0,0,0,0,0.0158278999891117,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192268092251962,0,0,0,0,0,0,0.0181443409699525,0,0,0,0.340336984115624,0,0,0.0526789655947448,0,0,0,0,0,0.105908368741766,0,0.100946397314806,0,0,0,0,0,0,0,0,0,-0.0915040898139984,0.0061942152658099,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.0326002198472024,0.0105802764090523,0,0.050231297532414,0,0,-0.0181859947422208,0,0,0,0,0,0,-0.0154075049371883,0,0,0,0.00519774447190312,0,0.113164849799309,0,0,0.0733909933671861,0,0,0,0,0,0,0.0738030951912109,0,0,0,0,0,0,0.0245273985904284,0,0,0,0,0,-0.0388558316415859,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533493908809066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110195116034705,0,-0.0528802676395757,0,0,0,0,0.294936191370276,0,0,0.120167182827369,0,-0.140704778784508,0,-0.0810364246155465,0,0,0,0,0,0,-0.0367758395636947,0,0,0.00964453016584786,-0.0112595366530977,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.0795258915547226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129777305346957,0,0,0,0,0,0,0,0,0,0,0,0,0.0658780455170772,0,0.0585218275235408,0,0,0,0,0,0,0,0,0,0,0.254747720656904,0.0519286789902741,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0677890172776046,0,0.154503771987635,0.0389629470983944,0,0,0,0,0,0,0,0,0,-0.0129805934037285,0,0,0.103347271908737,0,0,0,0,0,0,0,0,0.0301320871980091,0,0,0,0,0.11032661867151,0,0.0338969744650252,0,0,0,0,0,0,0,0,0.0229423752074714,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026284307864648,0,0,0,0,0,0.0411991706338994,0,0,0,0,0.0355804343175128,0,0,0,0,0,0.0658223047392534,0,0,0.0533789262643238,0,0.00662611328862477,0,0,0,0,0,0,0,0,0,0,0,0.142316710420996,0,0.00927232983583065,-0.00228697505183073,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419411155847098,0,0,0,0,0,0,0,0,0.0324208563913862,0.0254658696586559,0,0,0,0.218975362225402,0.111600911280269,0,0,0.390353090401474,0,0,0,0,0,0,0,0,0,0.0261745081464439,0.0315607543042131,0,0,0,-0.0158926759393849,0,0
X002129.SZ,0,0,0.189896343529717,0,0,0,0,0,0,0,0,0,0,0.0917009158033863,0,0,0,0,0,0,0,0.0600573820268743,0,0,0,0,0.089082224687069,0,0,0,0,0,0,0.138349053824329,0,0,0,0,0,0.130856170039329,0,0,0,0,0,0.119758527186849,0,0.116506793951899,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599240938824723,0,0.0279460138270224,0,0,0,0,0.0211502806882627,0,0,0,0,0,0.00178290563612066,0,0,0,0,0,0,0,-0.0564142659405284,0,-0.060348803209113,0,0.0675558545209528,0,0,-0.0258379415256744,0,0,0,0,0,0,0,0,0,-0.0314246047180087,0,0,0,-0.05494932607086,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.369071333138043,0,0,0,0,0,0,0.0565262412857236,0,0,0,0,-0.19815253375776,0,0,0,0.240133906446412,0,0,0,0,0,0.178382041813075,0,0,0.18034196469074,0,0,0,0,0,-0.154026426889828,0,0,0,0,0,0,0,0,0,0,0.22196847514031,0,0,0,-0.032303970387719,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755135390700963,0,0,0,0.226213561278321,0,0,0.101014672304309,0,0,0,0,0,0,0,0,0,0.142157619452982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254047543216627,0,0,0,0,-0.938551988269431,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190887375031583,0,0,-0.0606003011282261,0,0,0,0,0,0,0,0.0122029724943807,0,0,0,0,0.0717820024434919,0,0,0,0,-0.0290600657588874,0,0,0,0,0,0,0,-0.00683994172321897,0,0,0,0,-0.0653337904810787,-0.0135534972737726,0.0152343058275488,0,0,0,-0.011585757449054,0,0
MKreturn,0,0,0.0245955224784478,0,0,0,0,0,0,0,0,0,0,-0.0111838019948925,0,0,0,-0.0676819839352545,0,-0.0354027493552079,0,0,0,0,-0.029138400069466,0,0.0817356461245398,0.0232141857877356,0,0,0,0,0,0.0555233701796944,0,0,0,0,0,-0.039164764197703,0,0,0.0199760846943547,0,0,-0.0437910451090015,0,0,0,0,0,0.000889396546974154,-0.00195437380517984,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000793677216831453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00442902864235182,0,0,0,0.0037253454473554,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0654294779530615,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501277088947578,-0.1564011366649,0,0,0.151517962334975,0,0,0,0,0,0,0,0,0,0,0,-0.0448266346957889,0,0.288807669476681,0,0,0,0,0,0,0,0,0,0,0,-0.279492874755565,-0.00605639300891681,0.0302177952000165,-0.618574752915968,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00359240883710377,0,0,0,0,0,0,0,0,0,0,0,0,0.00450276804042228,0,0,0,0,0,0,0,0,0,-0.00251187179018315,0,0,0,0,0,0,0,0,-0.00388509009854308,0,0,0,0,0,0,0,0,0.00261099396960265,0,0,0,0,-0.0098540777245021,0,0
CarbonVol_Hubei,0,0,0.00658209696134843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168811228918947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000618280274326754,0,0.00479303468384102,0,0,-0.0021381230779074,-0.00474393459951115,0,0,0,0,0.00260301537461184,0,0,-0.00344054323192868,0.0142440520850057,0,0,0,0.00755406806763988,0,0
