,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X600703.SH,X002007.SZ,X300142.SZ,X600271.SH,X300124.SZ,X000625.SZ,X002241.SZ,X002179.SZ,X002506.SZ,X600183.SH,X600177.SH,X600867.SH,X600498.SH,X300014.SZ,X600487.SH,X002371.SZ,X000050.SZ,X002008.SZ,X600066.SH,X002129.SZ,X000066.SZ,X002049.SZ,X000977.SZ,X600522.SH,X600118.SH,X300146.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0.127887118832366,0.129416193165608,0,0,0,0,0,0,0,0,0,0,0.116614474244027,0.0199252951414719,0,0,0,0,0,0,0,0,0,0,0.0813050588545197,0,0,0.0115287428720869,0.0864578636776476,0,0,0,0,0,0,0.0214171254143557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130489754508281,0,0,0,0,0.00946877750118888,0,0
X002475.SZ,0,0.104259680349041,0.197221949967282,0.222905952248629,0,0.34345062677258,0,0,0,0,0,0,0,0,0.165508854793732,0,0,0,0,-0.0753395903609315,0,0,0,0.153637866174935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206454894687279,0,0,0,0,0,0,0.0587984627421066,0,0,0,0,0,0,0.0211929814565252,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.100999881918085,0,0,0.172515105397877,0,0.13191185942951,0,0,0,0,0,0,0,0,0,0,0,0,0.0605656931391289,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127509771735098,0,0,0,0,0.032335504114223,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0237574289181007,0,0,0.188540875322535,0,0,0,0,0,0,0,0,0,0.258350642412812,0,0,0,0,0.0454901466536791,0,0,0.0261784304240959,0,0,0,0,0,0,0,0.0275596193841202,0,0,0.156393406137677,0,0.046359580022587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.10778854557085,0.30136034591277,0,0.0134314947237929,0,0,0,0,0,0,0,0,0,0,0,0.12559518115754,0,0,0.0172683563152174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00448954651238887,0,0,0,0,0.037489248650276,0,0
X600809.SH,0,0.418288464347901,0,0,0,0,0,0,0,0.0475481883190843,0,0,0,0,0,0,0.0253180332553213,0,0,0,0,0,0,0.111361807703232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310201759435078,0,0,0,0,0,0.0223346215555187,0,0,0,0,0,0,0,0,0,0,0.0687333763915193,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.489863948875332,0,0,0,0,0,0.16643824959285,0,0.100227606331595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322551555058803,0,0,0,0,0,0,0,0,0,0,0,-0.0346825768421855,0,0,0,0.0388803075279607,0,0
X000661.SZ,0,0,0.129542964113058,0.241160279570072,0,0,0,0,0,0,0,0,0,0,0,0,0.197057514560539,0,0,0,0,0,0,0,0.235127068120238,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000932446238635779,0,0,0,0,0.00135340143615625,0,0
X601877.SH,0,0,0,0.126570970194156,0,0.00595745766720958,0,0,0,0,0,0.0329093592424484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143317260734606,0,0,0,0,0,0,0,0,0,0,0,-0.00734702934537839,-0.0423970312218057,0,0,0,0.0542236286345702,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.172896929530288,0.090504942139035,0,0,0.0806769725521365,0.0609146212846447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382265182973435,0,0,0,0,0.00148581104975864,0,0
X002236.SZ,0,0,0,0,0,0.637423551560958,0,0,0,0.0693217886630891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191292565012707,0,0.0355067580102959,0,0,0,0.0321171085107206,0,0.0756291521697308,0,0,0,0,0,0,0,0.0252043045021986,0,0,0,0,-0.0339416233321298,0,0,0.0705000239452225,0,0,0,0,-0.115509866788172,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.202861544633271,0,0,0,0,0,0.118443577073952,0,0,0,0,0,0,0.0701645738167443,0,0,2.55365199849491e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0308631326804634,0,0.0215009993379937,0.0514950415493197,0,0,0.0210445971436462,0.0228188386483427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0158860050218136,0,0.0327941627267947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279559923059574,0,0,0,0.170688023985154,0,0,0.00444418821775103,0,0.169076535926683,0,0,0,0.063779688100858,0,0,0,0,0.0100026377402252,0,0,0,0,0,0,0,0.0517049708914572,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.304279843552961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624454164535725,0,0,0,0,0,0.12993810571105,0,0,0.132322420105317,0,0,0,0.0229378632285399,0,0,0.0511667960397813,0,0,0,0.0493115001716405,-0.100892507433596,0,0,0,0,0,0
X002007.SZ,0,0,0,0.429163867797293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194383379731512,0.0641089860000219,0,0,0,0,0,0,0.0261040710494167,0,0,0,0,0,0,0,0,0.115555898530848,0,0,0,0,0.101094495283119,0,0,0,0.0484200930246181,0,0,0,0,0,0,0,-0.0116924288598436,-0.0111795057453148,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.177930099750112,0,0,0,0.0638169823543954,0,0,0,0,0,0,0.0213589339733039,0,0,0.103291839892725,0.10623814357973,0,0,0,0.0753924933762264,0,0,0,0,0,0,0,0,0,0,0.0212745719686356,0,0,0,0.00972850313883963,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.11324284634106,0,0,0,0,0.129284116702514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165785128838436,0,0,0.118536706581562,8.67361737988404e-19,0,0,0,0.125149396689883,0,0,0,-0.00786165052737189,0,0,0,0,0.00552577046747759,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148431704085297,0,0,0.139094490518167,0,0,0,0.103146622693268,0,0,0.0600352410197051,0,0,0,0,0,0,0,0.0141695165911454,0,0,0,0,0,0,0,0.0248480478066464,0,0,0,0,0,0,0,0,0,0,0,-0.0224813514293107,-0.0249719529386473,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.298572216726636,0,0,0,0,0,0,0.16205129490225,0,0.0300029865989413,0.087200126193575,0,0,0,0,0,0,0,0,0,0,0.26970536791292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060465190321502,0,0,0.0100997978414436,0,0,0,0,0.00837579569907098,0,0
X002241.SZ,0,0,0,0,0,0.0863886425085639,0,0,0,0.230547643584731,0,0.105899650714298,0,0,0,0,0,0,0,0,0,0,0,0.0611651321646084,0,0,0,0,0,0,0,0,0.197263601580516,0,0,0,0,0,0,0,0,0,0,0,-0.0428477274836106,0,0,0,0,0,0,-0.00391644784102506,-0.106600720513692,0,0,0,0.0685409890344343,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753945418423181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855835899291872,0,0,0,0.172963709985049,0,0,0,0,0,0,0,-0.13611925733939,0.156077861829132,0,0.103205729324199,0.105228922207351,0,0,-0.0267058917162279,0.0672015238423401,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,-0.042388074648149,0,0,0.220448335219431,0,0,0,0,0,-0.0606590696116755,0,0,0,0,0,0,0,0,0.146516909380738,0,0,0,0,0.130867917153168,0,0,0,0,0,0,0,0,0,0.10285199732176,-0.127155939742002,0,0,0,0,0,0,0,0,0,0,0,-0.0179409236348262,0,0,0,0,0.0936938707107514,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.135389077469419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171563791667459,0,0.0225712973215567,0,0,0,0,0.161481421343294,0.261139566290259,0.0704099954517552,0,0.119115637433899,0,0,0,0,0,0,0,0,0.0102352733933747,0,0
X600177.SH,0,0.0866268212187697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294896572694645,0,0,0,0,0,0,0,0,0,0,0,0,0.0475860718391933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581353329219033,0.00657634774711879,0,0,0,0,0,0,0.010124453635765,0,0,0,0,0.0309241183435672,0,0
X600867.SH,0.0426374478127958,0,0,0,0,0,0,0,0,0.210320711469198,0,0,0,0,0,0,0,0,0,0.0771592793969105,0,0,0,0,0.0863708067486333,0.0546518001659326,0,0,0.228137715989412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503779558666653,0,0,0,0,0,0,0.00990672408892453,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.341711111804288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168210731112232,0,0,0,0,0,0,0.109609261859463,0,0,0,0,0.0672715674014597,0.0721756008635156,0,0.126862063237791,0,0,0,-0.0128494088455862,0,0,0,0,0.0294690278850849,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0735470280903207,0.0738316459493601,0,0.056182608375527,0,0,0,0,0,0,0,0.181716005638365,0.132304626340287,0,0,0,0,0,0,0,0,0,0.138511497186783,0.0283681960568886,0,0,0,0,0,0,0,0,0,0,0,0.0438579227665644,0,0,0.323862502297253,0,0,0,0,0,-0.0064301731033757,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0.147028946289132,0,0,0,0,0,0,0,0,0,0,0,0.0603780355117031,0,0,0,0,0,0,0,0,0,0,0,0.419958634940109,0,0,0,0,0.0154606315037692,0,0,0,0,0.110269806291868,0,0,0,0,0,0,0,0,0,0,0.0442050154701097,0,0
X002371.SZ,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706259785459385,0,0,0,0,0.162787175304029,0,0,0,0,0,0,0,0.0381750090815592,0,0,0,0,0,0.174945407594204,0.0852935901660517,0.0771553677003984,0.400472394657794,0,0,0.112464626223656,0,0,-0.000298349464566776,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.63613144967236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118725457268092,0,0,0,0,0.434985463435367,0,0.0817668597022915,0,0.00263456004893171,0,0,0,0,0,-0.0311379686957612,-0.00149358144722592,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.053175145816237,0,0.0352145342427822,0,0,0,0,0,0,0,0,0,0,0,0.145644931961872,0,0,0,0,0,0,0,0,0.188202485986007,0,0,0,0.0881790169789645,0.0187959365366624,0,0.104305268653835,0,0,0,0,-0.0376655964529211,0.0830289300892342,0,0,0,0,0,-0.0185244872965246,0.0821452703170771,0,0,0,0.0660183188854737,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114025205563308,0.202020832558628,0,-0.0740097881732814,0,0,0.0234140045261338,0,0,0,0,0,0,0,0,0.21622571869258,0,0,0,0,0,0,0,0,0,0,0.298879794559013,0,0,0,0,-0.109512954890715,-0.00826968089301947,0,0,-0.00741847944166079,0,0,-0.0351811271890392,0,0,0,0,0.0221844456628155,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19421047367069,0,0,0,0,0,0,0,0,0,0,0,0.23431388738702,0,0,0.011808556711826,0,0,0,0,0,0,-0.0160651933780324,0.202095311105296,0.126335197299554,0.136028151158526,0,0,0,0.0808751332664727,0,0,0,0.29729733741275,0,0,0,0.0149436158239294,0,0,0,0,0.00737849388468658,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.207835797586674,0,0,-0.0756293796859624,0,0,0,0,0.077749006941041,0,0,0.0313246777849363,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.356352196554866,0.0793198582111344,0,0,0.160673443473085,0,0,0.400032493342773,0,0,0,0,0,-0.0160108028327853,-0.058195089611711,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292856153002912,0,0,0,0,0,0,0.329817016717683,0.0686859581195854,0,0,0,0,0,0,0.17527241394951,0,0,0,0,0.0440508683304027,0,0,0,0,0,0,0,0.00189855833630838,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787815468318091,0,0,0,0,0,0.049429503506929,0,0,0,0,0,0,0,0.0958501224247137,0.0235715280245529,0,0,0,0,0,0.265248770963887,0.529582515990491,0.11920198989034,0,0,0.110481783833012,0,0,0,0,0,0,0,-0.0432123205130715,-0.0105286731712687,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.0805382873418361,0,0.0498513615584888,0.0608145070808258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219060765101499,0.0608874944410122,0,0.00373374666645023,0.0402977378741706,0,0,0,0,0,0,0,0.110167211595139,0,0,0,0,0,0,0,0,0.0206483463822294,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611493229981564,0,0,0,0,0,0,0,0.218341391881165,0,0,0,0,0,0,0,0,0,0,0.16607397607319,0,0.00292735034125271,0,0.132132704001138,0,0,0,0.217174548168371,0,0,0,0,0,0,0,0,-0.022786445924217,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538529230292637,0.0444725093771611,0,0,0.168313296804187,0,0.0143638980481974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132885806805247,0,0,0.0404808881048919,0,0,0,0,0,0,0.0972853434601127,0.00524779866553677,0,0,0,0,0,-0.00879801311311853,0.051079899344805,0,0,0,-0.00830635459544284,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0564146048816538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786600268547158,0,0,0,0,0,0,0,0.19424689547998,0,0.0484299870603846,0,0.0170448769856018,0,0,0,-0.00299768423307622,0,0,0,0,0.0192925595010827,0,0
Change_TY3M,0,-0.138817924587391,0,0.153373242232115,0,-0.0068267821924841,0,0,0,0,0.114521039962069,0,0,0,0,0,-0.134519615080281,0,0,0,0,0,0,0,0,0.0598551786187738,0,0,0,-0.0460277028055239,0,0,0,0,0.0309124588018061,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357006072907066,0,0,-0.041399160560451,-0.163833869444962,0,0,0,-0.115550720953529,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701058629317048,0,0,0,0,0,0,0,0,0,0,0,1.3793013379975,0,0,0,-0.427418236735879,0,0
TED,0,0,0,0,0,-0.194649040481591,0,0,0,0,0.251334135113736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.791912690793646,-0.0726613300705061,0.233754171180512,0,0,0,0,0,0,0,0,0,0.191055497271821,0,0,0,0,0,0,0,0.473175646114957,0,0,0.18368029690903,0,0,0,0,-0.396277001995912,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416008287954693,0,0,0,0,0,0,0,0.0506756779059477,-0.0202155043475959,0,0,-0.0113417415211962,0,0,0,0,-0.071828315739294,0,0,-0.0395379793140804,0,0,0,0,0,0,0,0.00149658094172637,0,0,0.105222375610002,0,0.035240575706688,0,0
MKreturn,0.0493436051162482,0,0,0,0,0,0,0,0,0.00144765770546042,0,0,0,0,0,0,0,0,0,-0.0499091652696408,0,0,0,0.0478627033315171,0,0.00569426215325009,0,0,0,0,0,0,0,0,0,0,-0.0708777257678879,0,0,0,0,-0.0525003667624705,0,-0.0615548032639359,0,0,0,0,0,0,0,-0.0208168068678743,0,0.251705947353333,0,0,0.0338084174909828,0,0
MKvol,0,-0.00056643120934344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193990300514124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00433462188247474,0.0068867529753723,0,0,0,-0.00238834987426378,0,0
CarbonVol_Shenzhen,0,-0.0935356221812215,0,0,0,0,0,0,0,0,0.532790789754213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258939218963542,-0.0447003582356015,0,0.218207837161981,0,-0.351307674461141,0,0,-0.443876534240806,0,0,0,0,0,-0.0782995128491489,-0.94164640303457,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588182918837847,0,-0.00890033046375222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00228850944640124,0,0,0,0,0,0,0,0,-0.00216578781551175,0,0,0,0,0,0.0106578685423008,-0.0103374670817756,0,0,0,-0.0179447020444367,0,0
CarbonVol_Hubei,-0.00944953760757149,-4.33680868994202e-19,0,-0.00107108629384252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119310334458387,0,0,0,0,0,0,0.0101844436530774,0,0,0,-0.0258857997361379,0,0,0,0,0,0,0,0,0.0148280646872798,0,0,0,0,0,0,-0.0256943308475042,0.046452207986581,-0.0712184449362683,0,0,0,0.0185983871871785,0,0
