,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X002241.SZ,X000596.SZ,X600703.SH,X002007.SZ,X000157.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X002463.SZ,X300142.SZ,X002179.SZ,X300124.SZ,X600271.SH,X002008.SZ,X000625.SZ,X000066.SZ,X300136.SZ,X002129.SZ,X600867.SH,X000977.SZ,X002506.SZ,X600177.SH,X300014.SZ,X002456.SZ,X600498.SH,X002049.SZ,X002180.SZ,X002371.SZ,X600066.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002007.SZ,0.180906893734131,0,0,0,0,0,-0.0811978867443105,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0350268634574312,0,0,0.123252711733763,0,0,0,0,0,0,0,0,0,0,0,0,0.0184354692758545,0.00821937087847146,0,-0.0737146470315179,0,0,0,0,0,0.0526025435503702,-0.0259313493121679,0,-0.0818645393961475,0,0,0,0,0,-0.011360968412639,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.383851770686469,0,0,8.67361737988404e-19,0,0,-0.0804793607801753,0.0235728101538225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305271012309166,0.0694203425729952,0.0739205601401968,0,0,0,0,0,0,0,0,0.0521013702978599,0,0,0.024217808097299,3.46944695195361e-18,0,0,0,-0.0475837180491725,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.212114830990342,0,0,0,0,0.0386460601899182,0,0,0,0.0365132464212315,0,0.212182552938947,0,0,0,0,0,0,0,0,0,0,0,0.00752755833282656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374452815082458,0.00936448997425331,0,0,0,0,0,0
X002236.SZ,0,0,-0.149854617960336,0,0.745211994053131,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.105452292212975,0,0,0,0,0,0,0,0,0,-0.0194723262558486,0,0,0,0,0,0.0181336771878337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010639606878981,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.130069224236987,0,0,0,0,0.217009364858711,0,0,0,-0.0277192521619084,0,0.027015810592301,0,0,0.0457320831380131,0,0,0,0,0,0,0.0570636603884307,0,0,0,0,0.120629922257153,0,0.0513828755108936,0,0.139180961791612,0,0,0,0,0,-0.106685313857228,0,0,0,0,0,-0.0101905865145307,0,0,0,0,0.00980177480128549,0,0
X601877.SH,0,0,0,0,0.129763050684942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196827303648658,0,0,0,0,-0.0282294149176559,0,0,0,0,0,0,0.00525307740668973,0,-0.0666926427743989,0.0347424772929735,0.0692279772945149,0,0,0,0,-0.0072408622417694,0.0922165543504874,0,0,0.0615458224576383,-0.00680058241446203,0.0893665820471266,0,0,0.0147177809032252,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205906062421432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191729782748694,0.361527192441374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652611067633654,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.00289702800687711,0,0,0,0,0,0,0.21827288557619,0,0,-0.00981082698554929,0,0,0,0,0.00889729957549367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908541961423582,0,0,0,0.104140782939066,0.0721482757160477,0,0,0.0780071009211412,0,0.0872338888825545,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799220189637003,0.107977558220597,0,0,0.0867193538297238,0,0.0471469496408968,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464225856515473,0,0,0.098328552523489,0,-0.168453792104746,0.244442530701526,0,0,0,0.0621316411347122,0,0,0,0,0,0,0,0,0.0114721744372416,0,0,0,0.0257692226732957,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421187332564563,0,0,0,0,0,0,0,0,0,0,0,0.0815251903502184,0,0,0,0,0,0.0665079314057803,0,0.0510042872855926,0,0,0,0,0,0.00154665622895113,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.175089308310138,0,0,0,0.075336622704083,0,0,0,0,0,0,0,0.131276016305087,0,0,0,0,0.00755578543620716,0,0,0,0,0,0,0,0,0.0445178646857367,0,0,0,0.086393216145081,0,0,0,0.024897907449198,0,0,0,0,0,0,0,0,0.0462955620484541,0,0,0,2.16840434497101e-19,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130350969570296,0,0,0.042005288272945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629462480185538,-0.270845132583774,0,0.0857181147145868,0,0,0,0,0,-0.111322957924844,0,0,0,0,0,-0.0468762845475311,0,0,0,0,-0.0727162248786987,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0286594413842747,0,0,0.0568267471701913,0,0,0.10930338027176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112752469845133,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842036074927994,0,0,0,0,0,0,0.101120295465393,0,0,0,0,0,0,0,0,0,0,0.205005854611305,0,0,0,0,0,0,0,0.326440037731203,0,0,0,0.0228037941103768,0,0,0,0,0.00864924058094,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176359995129232,0.279879908441171,0,0,0,-0.100234670253901,0,0,-0.0424641922030489,0,0.0384539800345406,0,0,0,0,0.11660783712677,0,0,0,0,0,0,0,0,0,0,0,0.125020436107566,0,0,0,0,0,0.00798561497380825,0,0,0,0,0.036613020394631,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0861167088396317,0,0.107740444501265,0,0,0,0,0,0,0,0,0.0263934940703959,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294646943843091,0,0,0.216630509555357,0,0,0,0,0,-0.0415935371675306,0,0,0.344348399362898,0,0.138672877718067,0,0,0,0.0436694193775101,0,0,0,0,-0.0408238917978637,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156130185825955,0,0,0,0,0,0,0,0,0,0,0.119087022672232,0,0.0184363881619402,0,0,0,0,0,0,0,0,0,0,0.208650588403286,0,0,0.0342850025851477,0,0,0,0.036127112552101,0,0,0,0,-0.00428613946928921,0,0,0,0,0.0107478687674637,0,0
X000977.SZ,0,0,0,0,0,0,0.0271454389983605,0,0,0.157574806169974,0,0,0,0,0,0,0,0,0,0,0,0.188118690593801,0,0,0,0,0.169637685144991,0,0,0,0.187204556914613,0,0.0153569345679167,0.257124878847221,0,0,0,0,0,0,0,0,0,0,0,0,0.0499806003963393,0,0,0,0,-0.0118436081847354,0,0,0,0,0.100510279959952,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711904098763549,0,0,0,0,0,0,0,0,-0.0225395510617715,0,0,0,0,0.0716345671167064,0.130016003704128,0.148382735380243,0,-0.00639263640359062,0,0,0,0,-0.114720444161811,-0.0338893802062935,-0.283497003219215,0,0,0,0,0,0,0,-0.00446122859127803,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.0549797293381447,0,0.030924285004248,0,0,0,0.0667740833019425,0,0,0,0,0,0.0343919156893303,0,0,0,0,0,0.0531185437066715,0,-0.00565464811173072,0,0,0,0.0163554152145504,0,0,0,0,0,0,0,0,0,0.0260353103872254,0,0,0,0.100453194083395,0,0,0,0,0.00750395816147631,0,0,0,0,-0.0259559272084895,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327147058685909,0.209889036803754,0,0,0,0.0528108652665239,0,0,0,0.353476629942303,-0.0199366663338752,0,0,0.22822647567158,0,0,0,0,-0.327423434467529,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0364865744716167,0,0,0,0.0967022219992154,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137838858089361,0,0,0.10227253154247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931125688868022,0,0,0,0.144071660515962,0,0,0,0,0,0.0279994236897793,0,0.147795098344912,0,0,0,0,0,0,0,0,0.0346031455680278,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.0267402542931475,0,-0.0343459379395287,0,0,0,0,0,0,0,0,0,0.0880787121853576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426122880543609,0.130513938314234,0,0.0679612128917178,0,0,0,0,0,0,0,0.0657176017804825,0,0,0,0.0202183068621844,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.160472373674802,0,0,0,0,0,0,0,0,0,0,0.211710896898779,0,0,0,0.0741888105212532,0,0,0.114280848540004,0,0,0,0,0,0,0.0475399332140359,0.138334790115845,0,0,0,0,0,0,0.117700472233272,0,0,0,0.130612348542847,0,0,0,0.0106645705833374,0,0,0,0,0.0473534652405218,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.0920993275357486,0,0,0,0,0,0,-0.0556682965547123,0,0,0,0,-0.0969727509792501,0.09907982962252,0,0,0,0,-0.0012495679194574,0,-0.0627397426316707,0,0,0,0,0,0,0.19001981886973,0.0911947637011888,-0.14883672352945,0,0.186529971943678,0,0,0,0.299082929754898,0,0,0,0,0,0,0,-0.0185024658313803,-0.0292034002687653,0,0.222362987292689,0,0,0,0
X002371.SZ,0,0,0,0,0,0,-0.0526310790464423,0,0,0,0,0,0,0,0,0,0,0,0.0675631308692857,0,0,0,0,0,0,0,0.284039786586467,0,0,0,0,0,0,0.017634400211021,0.0767154957657004,0.376429530113162,0,0,0,0.124412623291835,0,0,0,-0.0559307952944404,0,0.0866053552835804,0,0,0,0,0,-0.0293359261948382,0,0,0,0,0.038422379412366,0,0
X600066.SH,0,0,0,0,0,0,0,0.0097856661431478,0,0.0904079249088991,0,0,0,0,0.165190989373872,0,0.107627949609464,0,0.0254734131110211,0,0,0,0,0.0077014937315035,0,0,0,0,0.0146417290182823,0,0,0,0,0,0.189485943274657,0,-0.017411594370752,0,0,0,0,0,0,0,0,0,0,0.0130999398979324,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.129974850921258,0,0,0,0,0,0,0,0,0,0,0,0.104600687167156,0,0,0,0,0,0,0,0,0,0,0,0.0713457798554939,0,0.065938004763033,0,0,0,0.176808163305848,0,0,0.075324640174963,0.0900799741926866,0,0.083457074275824,0,0,0,0,0,0.00592129359891747,0,0,0,0,-1.73472347597681e-18,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.00476315606942502,0,0,0,0,0,0,0.0360444759667104,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847421302981035,0,0,0,0,0,0,0,0,0,0,-0.0322050733880252,0,0,0,0.0391653973745389,0,0,-0.0466615579325751,0,0,0,0,0,-0.0365903797210209,0,0,0,0.0347318556071877,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166318993163593,-0.11089960598531,0,0,0,0,0,0,0,0,1.53709334036459,0,0,0,0.38134115490948,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288642719487529,0,0,0,0,0.0776920480738476,0,-0.0679807099526598,0.211658067013272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0963319945071754,0,0,0,0,0,-0.0257401436393176,0,0,0,0,0,0,0,0.551321294440361,0,0,0,0,-0.245869070294906,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0578839550426525,0,0,0,0,0,0,-0.0454876399742083,0,0,0,0,0,0,0,0,0,0,0.0373896151992927,0,-0.0918944555710016,0,0,0,0,0,0,0,0,0.0142369050936874,0,0,-0.00177227000320927,-0.0786612703287286,0,0,0,0.0171271673618669,0,0,0,0,0.0138014320199708,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.00212071139320378,0.0212473148045122,0,0,0,0,0,0,0,0.0579947899089495,-0.192680489360313,0,0.0426462085347504,0,0.0203429515456073,0,0,0,0,0,0,0,0,0,0,0.0469883881144504,0,-0.0256733477043893,0,0,0,0,0,0,0,0,-0.0192251831286515,0,0,0,0.173864445300197,0.0161644517487343,0,0,0,-0.0107842817883512,0,0,0,0,-0.00576553301362218,0,0
MKvol,0,0,0,0,0,0,0,0,0.000769888529564863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231974559081333,0,0,0,0,0,0,0,0.000692575847671997,0,0,0,0.00748877317760783,-0.00299394969941273,0,0,0,0.0133059869343872,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000319683965049831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364155742209022,-0.432949806312826,0,0,0,0,0,2.01417745545712
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00226570989547926,0,0,0,0,0,0,0,0,0.00137188549934094,-0.00244775846609906,0,0,-0.0142704259138545,0,0,0,0,0,-0.000550835183327219,0,0,0,0,0,0,0.00211511725816367,0,0,0,0.00194203799640127,0,0,0,0,0,0,0,0.00698896519214717,0,0,0,0.0100141050976701,-1.0842021724855e-19,0,0,0,-0.0200178407711635,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.00914468216850142,0,0,0,0,-0.00247795565929158,-0.004383884054501,0,0.00759598334497121,-0.0113391212051313,0,-0.0102244467813796,0,0,0,0,0,0,-0.00953244925469535,0,0,0,0,-0.00959288954606248,-0.00353493799690916,0,0,0,0.125968448579033,0,0
