,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X600372.SH,X600584.SH,X600703.SH,X000157.SZ,X000977.SZ,X600522.SH,X002028.SZ,X600066.SH,X002236.SZ,X600741.SH,X600183.SH,X002049.SZ,X600418.SH,X601877.SH,X000921.SZ,X000800.SZ,X600487.SH,X600460.SH,X002180.SZ,X000661.SZ,X002223.SZ,X002074.SZ,X601799.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.30146638203588,0,0,0,0,0,0,0.0928615759843643,0.0435811091807191,0,0,0,0,0,0,0,0,0.0246202397069915,0.123797587551705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238832236990982,-0.00761140738552543,0,0,0,0,-0.0999095255734029,-0.00166193370614042,-0.0399675945706524,0,-0.029119582903426,0,0,0,0,0,-0.0786600409880134,0,0,0,0.0101610327466387,0,0
X000858.SZ,0.16638220116778,0,0,0,0,0,0,0,0,0.273392559509426,0,0,0,0,0,0,0,0,0,0.151279669846009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212942716503253,0,0,0,0,0,0,0,0,0,0.000759497169145055,0.0319758885364075,0,0,0,0.0479875702119098,0,0,0,0,0,0,0.0238455750575425,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00264417177615464,0,0,0,0,0,0,-0.0289397485164521,0.125971646276484,0.461686656293761,0,0,0,0,0,0,0,0.0609093649533451,0,0.0481599626523889,0,0,0,0,0,0,0,0,0,0,0,-0.0777911123933837,0,0,0,0,0,0,0.0332585075502443,0.0906346483549708,0,0,0,-0.0299584988734452,0,0
X002415.SZ,0,0,0,0,0,0.174297501013107,0,0,0,0,0,0,0,0,0,0,0,0.0436410562709141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127535520458032,0,0.0176968531734646,0.0592167782222027,0.0647593645165539,0,0,0,0,0,0,0,0,0,0,0.00647980830143476,0,0.000372256318932273,0,-0.0725029271854141,0,0,0.0178885940114401,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177036319959383,0,0.0621558959068752,0,0.049522341285181,0,0,0,0,0,0,0,0,-0.0582434362962999,0,0,0,0,0,0,0,0.101189975291779,0,0.0140031156051856,0,0,0.077434762941998,0,0,0,0,0,0,0,-0.0111906942468939,-0.021692683667582,-0.0503201838310835,0,0,0.0115720653031326,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124849049524993,0,0,0,0,0,0.227211425863244,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0364111994536046,0,0,0,0,0,0,0,0.347436353472713,0,0,0,0,-0.0768842829520841,0,0,0,0,0,0,0,-0.0741169375557146,0,0,-0.0248973667965698,0,0
X003816.SZ,0,0,0,0,0,4.33680868994202e-19,0,0,-0.129404238646683,0,0,0,0,0,0,0,-0.119105166866792,0,-0.043324767760484,0,0,0,0,0,0,-0.0743281554154659,0,0,0,0,0,0,0,0.0545358399084535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142889040757979,0,0,-0.0688922593255085,0,0,0,-0.0173308643640827,0,0
X000651.SZ,0,0,0,0,0,0.131577640753303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727517037865882,0,0,0,0,0,0,0,0,0,0,0.120717645650582,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0147602519815122,0,0,0,0,-0.0104513842359832,0,0
X600809.SH,0,0,0,0,0,0.147126151404058,0,0,0,0,0.0286610858618666,0,0,0,0,0,0,0,0,0.449999607098709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296923379535019,0,0.00057278873875815,0.0135637248500025,0,0,0,0,0,0,-0.00558126054879846,0,0
X000568.SZ,0.00355517443268163,0.311552307210217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305471889400819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00649602291003446,0,0,0,0,0,0,-0.0649342536671625,0,0.0406426532921401,0,0,0,0,0,0,-0.0146916202963858,0,0,0,-0.00731614952577714,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539558869886664,0,0,0,0,0,0.35478854291114,0,0,0,0,0,0.0165829275321683,0,0,0,0.151890173470899,0.105111766223613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071113169456049,0,0,0,-0.0239280098569651,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201825623717957,0.0451229639973999,0,0,0,0,0,0,0,0,0.133134763807702,0,0,0,0,0,0,0,0,0,-0.0360556034262239,0,0,0,0,0.0389587892749698,0,-0.000146938571145252,0,0,0,0.0562448829332156,0,0,0,0.0194138946827711,0.0194718339690839,0,-0.028623892626422,-0.0282109192448498,0,0,0,0.029272463626326,0,0
X000725.SZ,0,0,0,0,-0.0436579920657078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586683515837486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226126314141531,0,0,0.0166917521702654,0,0,0,0,0.0520948617021635,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774299013095013,0,0,0,0,0,0.038287570045261,0,0.122445513159092,0,0,0,0,0,0,0,0.367016063950055,0,0,0,0,0,0,0,-0.0543346905029855,0.0777993234346821,0.0565331719810345,0,0,0,0,0,0,0,-0.0370276298836871,0,0
X600031.SH,-0.162258136633777,0,0,0,0,0.076126055912191,0,0,0,0,0,0,0,0,0,0,0,0,0.268618322520357,0,0,0.0272244033818753,0,0.191534406548211,0,-0.0960335134230855,0,0,0,0.142652586962767,0,0,0,0,0,0,0,0,0,0,0,-0.203985599146146,0,0,0,0,0,0.197746013389016,0,0,0,-0.0491153223291746,0,0,0,0,-0.00918094597966892,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17424720504994,0,0,0,0,0,0.151276044465903,0,0.152396981899755,0,0,0,0,0,0,0.0248652977346713,0,0,0,0,0,0,0,0,0,0,0.0546320391068825,0.037747897180315,0,0.00616547563191347,0.0580632101206695,-0.032559986808852,0,0,0.0178637934703547,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.188047526172458,0,0,0,0,0,0,0,0.0177842411566646,0,0.262914580870125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453252781071305,0,0,0.13141156599462,-0.121127070462508,0,0.055515165009678,0.185609706870359,0.0629800352938087,0,0,0.226978237553963,0,0.0241844340991988,0,0,0,0,0,0,-0.0879226773895561,0,0
X002304.SZ,0,0,0,0.262355528442046,0.0160290442944006,0,0,0,0.0547411379950705,0.237891205616771,0,0,0,0,0,0,0,0,0,0.0853317148690861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951577163887672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655319474139241,0,0.0490714144594524,0,0,0,0,0.0127765578631083,0,0
X000338.SZ,0,0,-0.185647926113385,0,0,0.256842862724764,0,0,0,0,0,0,0,0,0.338794595940314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759826240723492,0,0.0993707550124532,0.0307581456867344,0,0,0,0,-0.0850801434124575,0,0.0318532978988649,0.134374848119235,0.135298941907701,0,-0.065296775629126,0,0,0,0,0,0,0,-0.115749958768871,0,0,0,-0.0205345399468431,0,0
