,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600703.SH,X600690.SH,X600118.SH,X000559.SZ,X600031.SH,X002241.SZ,X600271.SH,X000100.SZ,X002292.SZ,X600372.SH,X600066.SH,X002475.SZ,X000157.SZ,X002236.SZ,X600741.SH,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X002506.SZ,X600177.SH,X000547.SZ,X002074.SZ,X000568.SZ,X002129.SZ,X600582.SH,X300003.SZ,X600839.SH,X002294.SZ,X300001.SZ,X002276.SZ,X002456.SZ,X000977.SZ,X600498.SH,X600867.SH,X002426.SZ,X002498.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0186305816430154,0,0,0,0,0,0.0565702312654483,0.015940597002721,0,0,0,0,0,0,0,0.0511089415679,0,0,0,0,0,0,0,0,0,0,0,0.0556858903212413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595902648586407,0.055360259939333,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.111443415372663,0,0,0.161193476799915,0.129243530176538,0.289475135176007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149974324733294,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927635720899134,0,0,0.0906329449489547,0,0,0.0421296552655986,0,0,0,0,0,0,0.132754357479714,0,0,0,0,0,0,0,0,0,0,0,0.00668179255960573,0,0,0.0357408046783784,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.013149383657617,0,0,0,0,0,0,0,0,0,0,0,0.0441964828418342,0,0,0,0,0,0.0138549552872645,0,0,0.0162762997835449,0,0,0.0495977470032107,0,0,0.0147168035756975,0,0,0.092487744054037,0,0,0,0.069609439038534,0,0,0,0,0,0,0,0,-0.0257821577525749,0.00547221467601721,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334969505418609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099245094555884,0,0,0,0,0,0,0.0816043488653737,0.0221235177774027,0,0.055904151310296,0,0.0182225529606312,0.027988142250389,0.0377400520566209,0,0,0,0,0.0115654078374333,0,-0.0254416406005094,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377392998108337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120776509972336,0,0.00756380387372193,0,0,0,0,0.0182508505846943,0,0.146252852006687,0,0,0,0,0.0648939268475501,0,0,0,0,-0.0413036657223382,0,0,0,0,0,0,0
X002304.SZ,0,0.156861812394421,0,0,0,0,0,0,0,0,0,0,0.0770039486520287,0,0,0,0,0,0,0,0,0,0,0.171607316766424,0,0,0,0,0,0,0,0,0.00238036352584603,0,0.154801867438287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216166802200093,0.0237676227085073,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103026417644233,0.0222445146226312,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098532961500449,0,0,0,0,0,0.0350652059600635,0,0.0633652247143712,0,0,0.125601526231144,0,0,0.000530721286681302,0.212439110694013,0,0,0,0,0,0,0.106255412030628,0,0,0,0,0,0,0,0.00373195766617396,0,0,0,0.0677399500673634,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286532303215558,0,0,0,0,0,0.0418267697348706,0,0.0469642244824232,0,0,0.29155082276879,0,0,0,0,0,0,0,0.120523182981801,0,0,0.0382103218250511,0,0,0,0,0.0103900966213489,0,0,0,0,0,0,0,0,-0.0257206753635001,0,0,0,0,0,0,0
