,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X003816.SZ,X600031.SH,X000725.SZ,X002304.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X600741.SH,X300003.SZ,X002007.SZ,X600183.SH,X002371.SZ,X000100.SZ,X000596.SZ,X000977.SZ,X002241.SZ,X300014.SZ,X601877.SH,X000625.SZ,X002236.SZ,X300142.SZ,X000157.SZ,X300124.SZ,X002463.SZ,X002129.SZ,X600498.SH,X002456.SZ,X002179.SZ,X002223.SZ,X600271.SH,X000066.SZ,X600118.SH,X300136.SZ,X600487.SH,X600584.SH,X002414.SZ,X600522.SH,X600177.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.250084381764046,0,0,0,0,0,0,0,0,0,0,0.270239502063797,0,0,0,0,0.129967567758613,0,0.00516604524912478,0,-0.016255920819495,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0230777632986848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262219123008315,0.0143605582285101,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0191428532723731,0,0,0,0.109931171116184,0,0,0.481897679242911,0,0,0,0,0,0,0,0,0,0,0,0.143462980261793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191539164506184,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00730559759650147,0.0697317470395001,0,0.189009933850656,0,0,0.0360541820294718,0,0,0,0,0,0.0704260570717043,0,0,0,0,0,0,0,0,0,-0.0152784518477995,0,0,0,0,0,0.00912002337108247,0,0,0,0,0,0,0,0,-0.00030809578053301,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.089104288844924,0,0.153406667851472,0,0,0,0,0.174694056234804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234616020315043,0,0,0.0831817026697895,1.0842021724855e-19,0,0.177054828430807,0,0,0,0,0,0,0,0,0,0,0,0.0625071419576236,0,0,0,0,0,0,0,0,0,0,0.0369114663530515,0,0,0,0,0,0
X600104.SH,0,0.150785499518912,0,0,0,0,0,0,0,0,0,0.237804150997358,3.46944695195361e-18,0,0.0592188081942237,0,0,0,0,0,0,0,0,0,0.00288186524882244,0,0,0,0,0.130101724106884,0,0,0,0,0,0,0,0,0,0,0,0.112175354007902,0,0,0,0,0,0,0,0,0,0,0.00725527504611051,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0483994526542408,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0285360331517035,0,0,0,0,0,0.136850822795546,0,0.0886839482251543,0,0,0,0,0,0,0.26661327531145,0,0,0,0,0,0,0.0678541739034699,0,0,0,0,0,0,0,0,0.0495606741960489,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.208806409110063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938996482486577,0,0,0,0.00544699616825949,0,0,0,0.284099002744626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304066214327068,0,0,0,0,0,0,0,-0.0274244154160461,0.0257327585089459,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564654380897528,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0109790738139748,0,0,0,0,0,0.0926139767471032,0,0,0.107152955962077,0.0454526996158689,0,0,0,0,0,0.0254088637634896,-0.00210617672640706,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0525038422519915,0,0,0,0,0,0,0,0,0.104360310660884,0,0,0,0,0,0,0,0,0,0.0687430124776004,0,0,0,0,0.139912527803242,0,0,0.386827192819952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013516220616972,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948466814327986,0,0,0,0,0,0,0,0,0,0.42075648880195,0,0,0,0.167361890885797,0,0,0,0.018960726291704,0,0,0,0,0,0.00491128219834547,0,0,0,0,0,0.0630480878756854,0,0,0,0,0,0,0,0.0429280413349907,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0919629619273748,0,0,0,0.0725617905345578,0,0,0.149644405140008,0,0.031087376047655,0,0,0,0,0,0,0,0,0.029084563809838,0,0,0,0,0,0.0238343316732918,0,0,0,0,0,0,0,0,0,-0.0331868107266848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.358012150653869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471705438192787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797716969029117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00879532171779062,0,-0.00106964726403853,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.00969300068855279,0.011050015759247,-8.67361737988404e-19,0,0,0.159419918436524,0,0,0,0,0,0,0,0,0,0.188818169397801,0,0,0,0.0673098429238421,0.093860687716236,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.167220503801316,0,0,0,0,0,0,0,0,0.0423481130890662,-0.0244180678338587,0,0,0,0,0,0
X000338.SZ,0,0.33055106291735,0,0,0,0,0,0.0426602210141059,0,0.164004929623341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742105252053495,0,0,0,0.00966962409750794,0.0170776646190264,0.070336077822756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421204257796565,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.156066380762289,0,0,0,0.0241512368495493,0,0.0353315361001258,0,0.0728287983286778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467906468524227,0,0,0.186022659548791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0131943042737242,0,0,0,0,0,0,0,0,0,0,0.087967233070201,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0707201352694758,0,0.0477407823545084,0,0,0,0,0,0,0,0.522075308686602,0,0,0,0.0977890815366468,0,0.0247206575238511,0.023572318434493,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.648168269847455,0,1.73472347597681e-18,0,-8.67361737988404e-19,0,0,0,0.00965560210291285,0,0.0232589570000245,0,0.0794180138484598,0,0,0,0,0,0,0,0,0,0,0.0158632667730566,0,0,0,0,0,0,0,0,0,0,-0.000276518433932268,0,0,0.0667981361138763,0,0.0349049349280584,-0.00524357248704654,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0143960077981301,0,0.297633626838053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449688814818789,0,6.93889390390723e-18,0,0,0,0,0,0.233638536926887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301971264898389,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0560899207856466,0,0,0,0.159409231754087,0,0,0,0.0163705222631966,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.145102422100794,0,0,0,0,0.0265986877366777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157076877716473,0.0211891689296948,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267025271844008,0,0,0,0,0.129687308720908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175927091006621,0,0,0.158239662569383,0,0,0,0,-0.0965313911129964,0,0,0,0,0,0.112837801072043,-0.00740923342843888,-0.0395294534583461,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15558798448479,0,0,0,0,0.0455618723666738,0,0.0570063330220047,0,0,0,0,0.572192332428998,1.73472347597681e-18,0,0,0,0,0,0,0.0621871313350341,0,0,0,0,0,0,0,0,0.0349534666545945,-4.33680868994202e-19,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226273300951633,0,0,0,0,0,0,0,0,0.0082259091395349,0,0,0,0,0,0,0,0,0,0.248444141897698,0,0,0,0,0,0,0,0.243211994275167,0,0,0.0678884361328666,0,0,0,0,0.0121907079762094,0.0283696942567424,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.370958379222799,0,0,0,0,0,0,0,0,0,0,0,0.251302576618892,0,0,0,-8.67361737988404e-19,0.036779481729187,0,0,0,0,0,0,0,0.0293621743593423,0,0,0,0,0,0,0.100310352568241,0,0,0.0366770814837247,0,0,0,0,0,0,0.0243884077256268,0,0,0,0,0,0
X000596.SZ,0,0,0,0.125327254305787,0,0.128756801888848,0,0,0,0.079546006219923,0,0,0.328928875608244,0,0,0,0,0.0861798267339151,0,0,0,0,-0.0464248582611317,0,0,0,0,0.138664047101423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134707442285713,0.00796057567144794,0,0,0,0,0,0
