,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000338.SZ,X000063.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600703.SH,X002129.SZ,X002236.SZ,X600372.SH,X000661.SZ,X002241.SZ,X002049.SZ,X000157.SZ,X600741.SH,X600584.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X002074.SZ,X002463.SZ,X601799.SH,X600183.SH,X600460.SH,X600418.SH,X002028.SZ,X002180.SZ,X300142.SZ,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0599755122162764,0,0,0.458023333953546,0,0,0,0,0,0,0,0,0,0,0,0.0068675818690022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347703089912484,0,0,0,0,0.00313438244857285,0,0,0,0,0,0.0385287863568134,0,0,0,0,0,0,-0.00471376137269454,0,0,0,0,0,0
X000858.SZ,0.308732432739162,0,0,0,0.09745616358743,0.0614806300288566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829707453891031,0,0,0,0,0,0,0,0.00121297680025248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610018087885643,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926571990381207,0,0,0,0,0,0,0,0,0,0,0.0797291427469996,0,0,0,0,0.130779258097646,0,0,0,0,0,0,-0.0230043254440172,0,0,0.0534303732061716,0,0,0,0,0,0.0397133106823438,0.00226422333462911,-0.00971673324934049,0,0,0,-0.0506463204081355,0,0
X600276.SH,0,0,0,0,0.0589393587649122,0,0.0595216286702983,0.0190157215678638,0.0305404507719591,0,0,0,0,0,0,0,0.107335000209561,0,0,-0.0596175346309919,0,0,0,0,0,0,0,0,0.0194346992502059,0,0,0,0,0,-0.018162290271685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318091883755545,0,0,0.00672194284749147,0,0,0,0,0,0,0
X000568.SZ,0.203083382404268,0.170650283050005,0,0,0,0.114317129981929,0,0,4.33680868994202e-19,0,0.0651116653914269,0,0.116359835841046,0,0,0.291515968271758,0.0776718886724524,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253117886002484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151717224873882,0,0,0,0,0,0,0
X600809.SH,0.23061422808931,0,0,0,0.298446087000781,0,0,0,0,0,0,0,0,0,0,0.282268533504531,0,0,0,0,0,0,0,0,0,0,0.0741316544383736,0,0,0,0,0,0,0,0,0,-0.0767085701273751,-0.0940432066492502,0,0,0.0455910490020217,0,0,0,0.0104077560737064,0,0,0,0,0.00046360185543879,0,0.0175170194425767,-0.0335251026094735,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0179702144650994,0,0,0,0,0,0,0,0,0,0,0,0.0825039211257804,0,0,0,0,0,0.134678297318778,0,0,0.176252044059226,0,0,0,0,-0.0929740881933946,0,0.157771421640098,0,0,0,0.0541561928575459,0,0,0,0.0413897209648775,0,0,0,0.178695549749373,0,0,-0.0376515493259168,0.049971697687851,0,0,0,0,0,0
X600690.SH,0.197143465443291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088716749141547,0.0634647729009781,-0.0221490091260235,0,0,0,0,0,0,0,0,0,0,0.00305236187594701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108269592025088,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199032857840534,0,0,0,0.122538300112867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150836085585155,0,0,0.0784386729236669,0,0,-0.0019975897683562,0.363439185237367,0,0,0,0,0,0,0.0093252253448631,0,0,0,0,0,0,0
X000651.SZ,0.00270189530136971,0,0,0,0,0,0,0.174259373826852,0.0337622958830597,0,0,0,0,0,0,0,0.0211577499746548,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00414541280491011,0,0,0,0.0738343000133012,0,0,0,0,0,0.0731585433005883,0,0,0,0,-0.0256897085290994,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0979419405805389,0.252521352076031,0,0,0.00724434046594426,0,0,0,0,0,0,0,0,0,0,0,0.145678926165618,0,0,0,0,0.00937710721601245,0,0,0,0,0,0,0,0,0.0782701295574306,0,0,0,0,0,0.0184955433441004,0,0,0,0,5.77945324883276e-05,0,0,0,0,0,0.0139898134970825,-0.0417146441981004,0,0,0,0,0,0
X600104.SH,0.196650874021896,0,0,0,0,0,0,0,0.0140093049305587,0,0,0,0,0,0,0,0,0,0,0,-0.0789684687501214,0,0,0,0,0,0,0,0,0,-0.0608890088276696,2.16840434497101e-19,0,-0.0385603064443853,0,0,0,0,0,0,0,0,0,0,0.111149321039089,0,0,0,-0.0423416057393302,0,0,0.00909161193599814,0.00943278030717585,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.124855211761588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305006345614539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174860675729489,0,0,0,0,0,0.259409224624064,0,0,0,0.0316791092536229,-0.0292174466344875,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0251582647117493,0.00978631981712754,0,0,0,0,0,0,0.156477345681099,0.0574908390509345,0,0,0,0,0,0,0,0,0,0,0,-0.051678086430181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037568399203274,0,-0.104023071335734,0,0,0.038753962708609,-0.0374784016973196,0,0,0,0.137618546315326,0,0
X000725.SZ,0,0,0,-0.0433996372762251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00231175801019794,0.393299437703035,0,0,0,0,0,0,0,0,0,0,0.123693569433361,0,0,0,0,0,0,0.0308395426632859,0,0,2.16840434497101e-19,0.0822246823044192,0,0.017128235414127,0,0,0,0,-0.00193136186996083,0.00212417911683059,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.308762328106121,0.0352324526678136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049632860904653,0.0318097837968963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535288503970384,-0.00918220670838459,0,0,0,-0.0211025151347109,0,0
X000338.SZ,0,0,0,0,0,0,0.0227965239948262,0,0.133656208820131,0.0443483888242463,0,0,0.012463612031573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156532477495702,0,0,0,0,0,0,0.0835859127041826,0,0,0,0,0,0,0,0,0,0.0257349572331564,0,0,0,-0.00105945469903221,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101136300179606,0,0,0,0,0,0.233598368557497,0,-0.0448469045759983,0,0,0,0,0,0.286103303076969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099062238540578,0.0145157989882355,-2.16840434497101e-19,0,0,0,0.172596628055345,0,0
