,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X002415.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000725.SZ,X002475.SZ,X600690.SH,X000568.SZ,X600031.SH,X000338.SZ,X600741.SH,X601877.SH,X600703.SH,X000596.SZ,X000661.SZ,X600809.SH,X000100.SZ,X600271.SH,X002236.SZ,X300003.SZ,X300124.SZ,X000625.SZ,X300142.SZ,X002008.SZ,X002007.SZ,X600487.SH,X000157.SZ,X002506.SZ,X000977.SZ,X002456.SZ,X600498.SH,X600776.SH,X002241.SZ,X600066.SH,X000050.SZ,X600522.SH,X600177.SH,X002179.SZ,X600867.SH,X600566.SH,X600089.SH,X002180.SZ,X600183.SH,X002129.SZ,X002371.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.225872128590003,0,0,0,0.00789530710663811,0,0,0,0,0,0,0,0,0,0,0,0.0511355668850039,0,0.0529439211388681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116881719899228,0,0.039735815368682,0,0,0,0,0,0,0,0,0,0,-0.0111326515826802,0,0,0.000442554538911671,0,0,0,0,0.014932734860105,0,0
X000858.SZ,0,0,0,0,0,0,0.351464819711783,0,0,0,0.0298623480306456,0,0,0.16749197046242,0,0,0,0,0,0.163524189457817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041054366084974,0,0,0,0,0,0,0,0,0,0,0.0355734387477888,0,0,0,-0.022404329703156,0,0,0,0,0,0,0
X000651.SZ,0,0.189132686540932,0,0,0,0,0,0,0,0,0.0727421488834911,0,0.100348246219592,0.0559578767957825,0,0,0,0,0,0,0,0,0.0643688662421781,0,0,0,0,0.000531433107860233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102691950338105,0,0,0,0,-0.0266157110813546,0,0
X600104.SH,0,0,0.0906929745920553,0,0,0,0,0,0,0,0,0,0.0855562815814863,0,0.0590303757160389,0,0,0,0,0,0,0,0,0,0,0.125018581036376,0,0,0,0,0,0,0.0391871642387126,0,0,0,0.0640923884664691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0.081641527670101,0,0,0,0,0.0466444673576126,0,0.116107659692677,0,0,0.044663497213077,0,0.0366128246740999,0,0,0,0,0.0205237384236942,0,0,0.256915227256171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335997435948515,0,0,0,0,0.00173802876481097,0,0,0,-0.0187456695347757,0.00288128849859225,0,0,0,0,0,0
X600276.SH,0,0,0.176496592159115,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.10054763359909,0,0.101172730751154,0,0,0,0,0.224504159419837,0,0.026519829151024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108157780092709,-8.67361737988404e-19,0,0,0,-0.0419213567093813,0,0
X002304.SZ,0,0.091043452372555,0.0833596325948896,0,0,0,0,0,0,0.0495188813107429,0,0.109741772400814,0.00331781851352877,0,0,0,0,0.170452071140564,0,0.271797349571156,0,0,0,0,0,0,0,0,0,0,0,0,0.0179451766466637,0,0,0.00595725749593167,0,0,0,0,0,0,0.0422945145002731,0,0,0,0,0,0,0,0,0.0184792007838199,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0279302923625983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863149854439072,0,0.052044198723009,0,0,0,0.0187580098483399,0,0,0,0,0.186751047854826,0.056608466885317,0,0,0,0,0,0.168131365882764,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.00696351753776755,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0383960224185565,0,0.107378373172158,0,0,0,0,0,0,0,0,0,0,0.188339989470401,0.066238380540177,0,0,0,0.0392574261816663,0,0,0,0,0,0,0,0.0883909642270165,0,0,0,0,0.0747810654845638,0,0,0,0,0,0,0,0,0.183165218089186,0,0,0,-0.0292427199133591,0,0,0,0,0.0394889788273137,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0169686206044973,0,0,0,0,0.105962839777824,0,0,0,0.0586737910190479,0,0,0,0,0,0,0,0,0.100639406221112,0,0,0,0,0,0,0,0,0,-0.043779678321755,0.255050589683633,0,0,0,0,0,0,0,0,0,0,0.0872461089426731,0,0,0,0.00340573523533171,0,0,0,0,-0.00901297574876483,0,0
X600690.SH,0,0.318234152835124,0,0,0,0,0,0,0,0,0,0,0,0.0427976798558796,0.131471931677464,0,0,0,0,0,0,0,0.0894239497562398,0,0,0.0566603512734079,0,0,0,0,0.122065694607026,0,0.0437847250915447,0.0604274224574994,0,0,0,0,-0.0258862553655136,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104693923590057,-0.0310981772801701,0,0,0,0,0,0
X000568.SZ,0,0.255124179563826,0,0,0,0,0.00873703951186102,0,0,0.0997246595679421,0,0,0,0.150711173978247,0.0297196619713052,0,0.00293952022290756,0,0,0.108666035494347,0,0,0,0,0,0,0,0,0,0.047327218126116,0,0,0,0,0,0.0111646332566051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465918828008852,0,-0.0272632272272946,0,0,0,0,0,0,0
X600031.SH,0,0,0.163395345505699,0,0,0,0,0,0,0.10135285029423,0,0,0,0.192612156377603,0,0,0,0,0.0343848143985072,0,0.0277556505112773,0,0,0,0,0,0,0,0.122821056527391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130755340964651,0,0,0,0.0291724273098361,0,0,0,-0.00567268874004892,0,0,0,0,-0.0770655472712688,0,0
X000338.SZ,0,0,0,0.1808262842627,0,0,0,0,0,0,0,0,0.0842360566843388,0,0.103397650410828,0,0,0.166196749321901,0,0,0,0,0.047545606715083,0,0,0.0594635658250125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298088897719724,0,0,0,-0.00711543390881953,0,0,0,0,-0.105198017021979,0,0
X600741.SH,0,0,0.0135561155151868,0.110668703734528,0,0,0,0,0,0,0.0453313974375642,0,0.0340011555764096,0,0,0,0,0,0,0,0.0859627700170813,0,0,0,0,0.0816958013034975,0,0.166880988487173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778058364168586,0,0.181691614506122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0.0620790672437741,0,0,0,0,0,0,0,0,0,0,0.0921895595291947,0.0253490661278584,0,0,0,0,0,0,0.0801063767974509,0,0,0,0,0,0,0.0221838421469847,0,0,0,0,0.000743023540584,0.0146784261430746,0,0,0.0248864369791622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027992150499847,-0.0379716836136389,0,0,0,0.028515032487039,0,0
X600703.SH,0,0,0,0,0,0.180942107132441,0,0.1302186383641,0,0,0,0,0,0,0,0,0,0,0,0,-0.00866495403928199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23246941256001,0,0.101988399862852,0,0,0,0,0.173226443381557,0,0,0,0,0.0948967004601528,0,0,0,0,0,0,0,-0.0254364671977064,0,0
X000596.SZ,0,0.150201876978944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128261914555438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018241949045433,0,0,0,0,0,0,0,0,0,0,0,0,0.0855266612011621,0,0,-0.0516205321431751,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0408576026768249,0,0,0,0.0553225333334406,0,0,0.132225491288139,0,0,0,0,0.0176294057605852,0,0.206020698489587,0,0,0,0.0196515472212381,0,0,0,0,0,0,0,0,0,0,0,0,0.0105358739211335,0,0,0,0,0,0,0.0811680349941296,0,-0.0809004839080779,0,0,0,0,0,0,-0.0230143500901221,0,0,0,-0.0120229862813425,0,0
X600809.SH,0,0.228325191766284,0,0,0,0,0.147259685887049,0,0,0,0,0,0,0.153447237989777,0,0,0,0.194806023482569,0,0,0,0,0,0.109697760537118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326656930533317,0,0,0,-0.00498016258783062,0.011206927971307,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.156779880830683,0.0911281942617905,0,0,0,0,0.0407040075384493,0.125836865703234,0,-0.0430467244714631,0,0,0,0.0927482170452444,0,0,0,0.186150896605025,0,0,0,0,0,0,0.0580814591882814,0,0,1.73472347597681e-18,0,0,0,0,0.349753775313059,0,0,0,0,0,0,0,0,0,0,-0.00124059658003573,-0.00430391067470623,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0260680594325478,0.180519404913374,0,0,0,0,0.0863493985791278,0,0,0,0,0,0,0,0,0,0.0586841125214188,0,0.0490312897143858,0,0,0,0,0,0,0.131259030382812,0,0,0,0,0,0,0,0,0.0914387647791957,0,0,0,0,0,0,0,0,0,-0.0115534283517676,0,0,0,0,-0.0115840980129992,0,0
X002236.SZ,0,0,0,0,0.127801247840685,0,0,0,0.0538207305706719,0,0,0,0,0.0144172789796873,0,0,0,0,0,0,0,0,0,0,0.145703321988405,0.0629639408081351,0,0,0,0,0,0,0.0339063791224737,0.123717640650837,0,0,-1.73472347597681e-18,0,0.03925673254012,0,0,0,0,0,0,0,0,0,0,0,0,0.000961682307592564,0,0,0,0,0.0142038592736979,0,0
X300003.SZ,0,0,0,0,0,0.271949676927334,0,0.121753081054783,0,0,0,0,0,0,0,0,0.00884818161149084,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0329705630830008,0,0,0,0,0,-0.047803780291365,0,0,0,0.130068858138457,0.00302876602794426,0,0,0,0,0.0722003830666319,0.00417715955800007,0,0,-0.0201705678164599,0,0,0,0.00489778392902011,0,0
X300124.SZ,0,0.062962512662866,0,0,0,0,0.036442511692579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144812154322309,0,0,0,0,0,0.0615813492712316,0,0,0,0,0,-3.46944695195361e-18,0,0,0.130307249866356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577495819108635,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122450510535575,0.0798383584140091,0,0,0,0,0,0.3004056900298,0.092406670308245,0,0,0,0,0,0,0,0,0,0,0,0.135592210521469,0,0,0,0,0,0,0,0,0.133245656870824,0,0,0,0,0,0,0,0,-0.0558307246314141,0,0,0,0,0,0,0
