,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X002371.SZ,X300124.SZ,X003816.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002241.SZ,X002129.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X000661.SZ,X601877.SH,X300142.SZ,X000100.SZ,X002179.SZ,X000799.SZ,X600089.SH,X600460.SH,X600741.SH,X600702.SH,X000157.SZ,X002236.SZ,X600779.SH,X002074.SZ,X600584.SH,X002414.SZ,X600884.SH,X601799.SH,X002007.SZ,X600183.SH,X000800.SZ,X000733.SZ,X300003.SZ,X000977.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.444012692123847,0,0,0,0.0194466105228438,0,0,0,0,0,0,0,0,0,0.0407454525360875,0,0,0,0,0,0,0,0,0,0,0.0301089038340491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00645469742127344,0,0,0,0,0.0240103444941629,0,0
X000858.SZ,0,0,0,0,0.113272221715951,0.262563152624055,0.0138053715219057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636790329745899,0,0,0,0,0.0406163480781693,0,0,0,0,0,0,0.229586288972628,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119980104243523,-0.00262808809502745,0,0,0,0,0,0
X002415.SZ,0,0.125058334812749,0,0,0,0,0.120726919068807,0,0.143648757057665,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.127380927509177,0,0,0.16742781646272,-0.00801170178586865,0,0,0,-0.0722638359771757,0.0359959379068898,0,0,0,0,0,0,0,0,0,0.00681946949632031,0,0,0,0.115492818027571,0,0.0293892815599638,0,0,0,0,0,0,0.022563951105764,0,0.014169921945261,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0121584069937155,0.174983215042786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232385907015463,0,0,0,0.489836794899416,0,0,0,0.138452815637689,0,0,0.0571960120438615,0,0,0,0,0,0,0,0,0.0383745752597692,0,0,0,0,0,0,0,0,0,0.0112694139148052,0,0
X600276.SH,0,0.364253500751985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125390446045237,0.14114161815351,0.0839130130640785,0,0,0,0,0,0,0,0,0.0834171999285913,0,0,0,-0.00109313004539293,0,0.0741064588442879,0,0,0,0,0,0,0,0,0,-0.0338407042108579,-0.0178383416909357,0,0,0,0.0154790981540213,0,0
X000568.SZ,0,0.438632580333631,0,0.0332998486002815,0.0286223158030889,0,0,0,0,0,0,0,0,0,-0.0487898444515297,0.0233740430301635,0,0,0,0,0,0,0,0.0247179324017269,0,0,-0.0141497895941891,0,0,0,0.161679626253453,0,0,0,0.0147280077660019,0,0,0.0441088687785953,0,0,0,-0.0383161134143948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.00649108010178386,0,0.235833048963189,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763508620335614,0,0,0,0,0,0,0.146248765562375,-0.098978141346584,0,0,0,0,0,0.0270385627269648,0,-0.0173818499839226,0,0,0,0,0.0755352378329356,0,0,0,0,0,0,0,0,-0.0103174646739853,0,0,0,0,-0.00864085144092262,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0371768268159319,0,0.0195811894274958,0.0198074593789589,0,0,0,0,0,0,0,0,0,0.102220931500097,0,0,0,0,0,0,-0.259443279881505,0,0,0,0,0,0.0757103752642842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001313461129764,0,0,0,0,0.010405597139992,0,0
X600690.SH,0,0,0,0,0.225155648643376,0,0.0501010678360221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209812779751719,-0.014130226135742,0,0,0.122853655928295,0,0.139331851179215,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00665471123418192,0,0,0,0,-0.0535283729651719,0,0
X000651.SZ,0,0.104952510013186,0,0,0,0,0,0,0,0,0,0.0780608962331348,0,-0.0438804792915064,0,0,0,0,-0.0214529682060467,0,0,0,-0.0392611509750091,0,0,0.0375841634770814,0,0,0,0,0,0,0,0,0,0.0831196738463395,0,0,0,0,0,0,0,0.0866010037691215,0,0,0,0,0,0.0185260044449002,0,0,0.0482916092101949,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280248244738792,0,0,0,0,0,0.025640991822594,0,0,0.187665726208371,0,0,-0.0584028925671548,0,0.0242997186452039,0,0,0.0925774391970974,0,0,0.183045741137999,0,0.042935233017227,0,0,0,0,0,0.0190435860224806,0,0,0,0,-0.0630776765188585,0,0,0,0,0,-0.025068497452961,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.136872802658639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297651573217748,0,0,0,0,0,0,0,0,0.489607257309995,0,0,0.0160755598105832,0,0,0.0107568535835542,0,0,0,-0.00871319430804911,0.0374270660123381,0,0,0,0,0,0,0,0,0,0.106027932666663,0,0
X000725.SZ,0,0,0,0,-0.051087852239806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489394374959511,0,-0.0304842155445235,0,0,0.0807133962885725,0.361083569333128,0,0,0,0,0.0394915806089491,-0.0121319565908077,0,0,0,0,0,0,0,0,0,0,0.03102624997704,0,0,0,0,0,0,0,0,0,0,-0.0175055579159109,0,0
X300014.SZ,0,0,0,0,0.0355153995131132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975776936718422,0,0,0.222934983291722,0,0,0,0.0390306754600955,0,0,0,0,0,0.0239687396478627,0,0,0,0,0,0.0378211128537262,0.182466413214547,0,0,0,0,0,0,0,0.0038439052320995,0,0,0,0,0.0409996359976832,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.305315572367874,0,0,0,0,0,0.193794572790898,0,-0.0811789555213912,0,0,0,0,0.518192141736355,0.112310961297242,-0.0935917010915872,0,0,0,0,0,0.214654897671696,0,0,0,0,0.0518022653633384,0,0,0,0.157925298180892,0,0,0,0,-0.420655008435697,0,0,0,0,0.0889556499893263,0,0,0,0,0.161457101772435,0,0
X300124.SZ,0.0993940082372139,0,0,0,0,0.101749834663476,0,0,0,0,0,0,0,0.154933162242598,0,0,0,0,0.0489558134677613,0,0,0,0,0,1.38777878078145e-17,0,0.0852817698810568,0.0538899083719827,0,0,0,-0.105593517899605,0.108559499585755,0,0,0.247042976878956,0,0,0,0.102716435112682,0,-0.0674916131218657,0,0,0,0,0.0642612193102432,0,0,0,0,-0.037217256441392,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119685838279149,0,0,0,0,0,0,-0.0181572100795164,0,0,0,0,0,0,0,0.0025598640532555,0,2.16840434497101e-19,0.00868464604102394,0,0,0,-0.131206191614205,0,0
X000063.SZ,0,0,0,0,0,0,0,0.049737921102715,0,0,0,0,0,0,0.141795187593505,0,0.041281689845447,0,0,0,0,0,0,0,0,0,-0.00772236941826837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776176156713855,0,0.0913036934297139,0,0,0,0,0.122042456925126,0,0,0,0.00836634821438309,0,0,0,0,0,0
