,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X300003.SZ,X000063.SZ,X002236.SZ,X600809.SH,X002008.SZ,X600867.SH,X300124.SZ,X601877.SH,X600271.SH,X002456.SZ,X000596.SZ,X000625.SZ,X000661.SZ,X600487.SH,X600566.SH,X600066.SH,X000100.SZ,X002294.SZ,X002179.SZ,X000977.SZ,X002007.SZ,X002241.SZ,X000157.SZ,X300136.SZ,X300142.SZ,X000981.SZ,X002180.SZ,X000050.SZ,X600498.SH,X002049.SZ,X000869.SZ,X002508.SZ,X600779.SH,X600522.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.237282154589005,0.150049758027452,0,0,0,0,0,0,0,0,0.0374894243489162,0,0,0,0,0.00627200807754011,0,0,0,0,0,0,0,0,0,0.00847104683298792,0,0.0124951411583222,0,0,0,0,0,0,0,0,0.0502569736320215,0,0,0,0.0573485653571148,0,0.0981289051126878,0,0.00485334373321832,0,0,0,0.00449659116843566,0.00794218932524789,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.142813379355461,0,0,0.355724392108271,0,0,0,0,0,0,0,0.133807155408452,0,0.0297228182052074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10036200119081,0,0,-0.0810032435828714,0,0,0,0,0,0,0.0150499944434021,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0349534882957493,0,0,0.00697829660821995,0,0,0,0,0,0,-0.0927049040821437,0.195032114042206,0,0.0341180652777261,0,0,0,0,0,0,0,0,0.15047162163003,0,0,0,0.0163213369884016,0,0,0,0.00645316398909537,0,0,0,0,0,0,0,0,0,0.0977909643978568,0,0,0,0,0.00743454611287184,0,0,0,0,0,0,0
X000858.SZ,0.0808716701288176,0,0,0,0.0772464615592626,0.0327697490964329,0.0482330970549622,0,0.12000896022934,0,0,0,0,0,0,0,0,0.0546620276007602,0,0,0,0,0,0,0,0.0997674709678323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486379859621573,0.162084154634691,0.0254739432497578,0,0,0.00015118336114292,0.0271997712070017,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.366826130741922,0,0,0,0.103193635675383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340483009271765,0,0,0,0,0,-0.0125392371469696,0,0,0,0.0540281287014658,0,0,0,0.0678965925884985,0,0.00948586356033012,0,0,0,0,0,0,-0.0465250435026471,0.0860934816810729,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.221561508717737,0,0,0,0,0,0,-0.0942886004698744,0,0,0,0.0376781196016219,0,-0.0511834690752034,-0.0301150756552496,0,0,0,0.163072611305218,0,0.116198701241809,0,0,0.16684157584591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721373685737251,0,0,0,0.00151164479381011,0.00725055113465566,0,0,0,0,0,0
X002304.SZ,0,0,0.100473669704542,0,0,0,0,0,0.364982009219203,0,0,0,0,0,0,0,-0.0322596497888939,0,0.309915991257573,0.0480144170456127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027759104191394,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180969511346469,0,0,0,0,0,0,0,0,0,0,0.109472769808629,0,0.076556557605941,-0.0613916502392085,0.3052639326671,0.140169927979064,0,0,0,0,0.160616689136193,0,-0.117587988092656,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.275338884031854,0,0,0,0,0,0.0307316162726695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244098471067656,0,0,0,0,0,0,0,0,-0.0601801206066252,0,0,0,0,0.0779968926503888,0,0,0,0,0,0,0,0,0,0,0,0.0124304484704843,0.0194093227717257,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.124364108871061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202915525291013,0.159727796709521,0,0,0.0124778400142725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070182743416614,0.0577465622584041,0,0,0.0408032751494558,0.00159290455734267,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.28651423066553,0,0,0,0,0,0,0,0,0,0.00867007578699333,0,0.461157751472723,0,0,0,0,0,0,0,0,0,0.0311362543107512,0,0,0,0,0,0,0,0.102712903004646,0,0,0,0,0.223380896219945,0.12015410318158,0,0,0,-0.0011187185273017,0,0,0,0,0,0
X600741.SH,0,0.327221122698877,0,0,0,0,0,0,0.118527184793523,0.0502327447023374,0,0,0,0,0,0,0,0,0.0238322780296373,0,0,0,0,0,0.0817597151715238,0.0381669369539237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113316612025198,0,0,0.108915309395524,0,0,0,0,0,0,0.0168769194507765,-0.00672358751359042,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341463576358681,0,0,0,0,0,0.0553923861457597,0,0,0,0,0.528101466702647,0,0,0,0,0,0,0,0,0,0,0.157443404861478,0,0,0.163747543802513,0,0,0,0,0,0,0,0,0,0,0,0,0.00441484126967905,0,0,0,0,0,0,0
X000338.SZ,0.0180720265761152,0,0,0,0,0,0,0.0524311074930747,0,0.110750510012904,0,0,0,0,0.191690043154331,0,0,0,0,0,0,0,0,0,0,0,0.125014636347355,0,0,0,0,0,0,0,-0.0670100195077604,0,0,0,0,0,0.102529384599677,0,0.197192152470089,0.0885735015089468,0,0,0,0,0,0,0,0.0228384799079848,-0.0152779431749778,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.00239906025152908,0,0,0,0.107341728249603,0,0,0,0.0751834358192169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502529742030141,0,0,0,0,0,0,-0.0593767518362311,0,0,0.109818750009662,0,0,0,0,0,0,-0.159132557434003,0,0,0.0246857280313876,0,0.00280274879106251,0.00640091975901668,0.0186762453455455,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.301464259201053,0,0,0,0,0,0,0,0.0144804564835077,0,0,0,0,0,0,0.14533077806763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546656570905049,0,0,0.236157399060664,0.0102601026759876,0,0.124032976664871,0,0,0,0,0,0,0,0,0,-0.0766981209706967,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.0618661199051715,0,0,0,0,0.0289006882516899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126684905570258,0.0287442747870817,0.200699459379021,0,0,0,0,0,0,0,0.216789370428372,-0.0812510899296243,0,0,0,-0.492108625001823,0,0
X002236.SZ,0,0,0.229520389465763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220317813361987,0,0,0.102033053332561,0,0,0.120018252530174,0,0,0.429949790988513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755219769540849,0,0,0,-0.0208360792046606,0.0274097449875282,0,0,0,-0.236866394836233,0,0
X600809.SH,0,0,0,0.337715839681974,0,0,0.134998303936814,0,0.14640066484696,0,0,0,0,0.0339722194837902,0,0,0,0,0,0,0,0,0,0,-0.0935558235163276,0.154653652472677,0,0.121635242553839,0,0,0,0,0,0,-0.0210175896342425,0,0,0,0,0.118581388100099,0,0,0,0,0,0.139677175242675,0,0.0628618514864519,0,0,0.0730235128880373,0,-0.0107200261704303,0,0,0,0,0,0
X002008.SZ,0,0.11158566534308,0.145278948619997,0,0,0,0.101100419934229,0,0,0,0,0,0,0,0,0,0,0.189401409676274,0,0,0,0,0,0.114849598063516,0,0,0,0,0,0,0,0,0,0,0.0796873982099865,0.0625404748902596,0.235076451409456,0,0,0,0,0,0,0,0,0,0,0.171087380466968,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112908631453671,0,0.308632154223458,0.0503721031995323,0,0,0,0,0,0,0,0.0360174157368563,0,0,0.268043258816845,0,0,0,0,0,0,-0.0516756925967765,0,0,0,0,0.171131395003526,0,0,0,0,0.0346117018993621,0,0,0,0,0,0,4.33680868994202e-19,-0.0206370955474431,0,0,0,0,0,0
X300124.SZ,0,0.235154430244389,0,0,0,0.131774801338463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10103665582665,0,0,0,0,0,0,0,-0.208539750664001,0,0,0.093308361470114,0,0,0,0,0,0.0832285065038286,0,0,0,0,0,0,0.0692882924039257,0,0,0,0,0,0,0.0547185822687593,-0.00944237101728366,-0.0400479235146489,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.196360035045917,0,0,0,0,-0.171502182297971,0.0878515964331716,0,0,0.0879615370859356,0,0,0.0629476275842354,0,0.0266800287150329,0,0,0,0,0,0,0,-0.172440599993677,0,0,0,0,0,0,0,0,0,0,0.121445728786432,0.122171477815046,0,-0.122109919371079,0,0,-0.359986177201599,0.0444981636831815,-0.0190145848175388,0,0,0,0,0,0
X600271.SH,-0.262869425215725,0,0,0,0,0,0,0,0,0,-0.00105745684797747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116605377147691,0.142152506483939,0,0,0,0,0.333853769648075,0,0.216178123835681,0,0.0813654440752185,0,0,0.21966149220801,0,0,0,0,0,0,0,0,0,-0.0244898569367808,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.131931387075497,0,0.427489468307752,0,0,0,0,0,0,0,0,0,0.0274808989385809,0.00689484239800332,0,0,0,0,0,0,0,0,0,0,0.141581555403762,0,0,0,0.276382603551776,0,0,0,0,0,0,0,0,0,0.0474345975532547,0,0,0.00466886968002556,0.0073351709505515,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111496485327357,0,0,0,0,0.0200204940618385,0.159158030524999,0,0,1.73472347597681e-18,0,0,0,0,0,0,6.93889390390723e-18,0.0486514929293379,0,0,0,0,0,0.0488594605803422,0,0,0,0,0,0.0868647136884359,0,0,0,0.0194518574852138,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.186153453279533,0,0,0,0,-0.0578746237343309,0.0393062803675994,0,0,0,0,0,0,0,0,0,0,0,0.00752504937197977,0,0,0,0,0,0,0,0,0.0370541075346167,0,0,0,0.179232519422341,0,0.0795515473664198,0,0,0,0,0,0,0,0.140404765638532,0,0,-0.0013367949315863,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606352692702969,0,0.338551864588854,0,0,0,0,0,0,0,0,0.344689822854562,0,0,0,0,0,0.0856240363262527,0,0,0,0.0616716910308948,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215671885922699,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.0153038188583723,0,0,0,0,0,0.102326382911666,0,0,0,0.180791236843176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101015168304456,0,0,0,0,0,0,0,0,0,0,0.21096507591292,0.151770159222283,0,0,0,0,0.486699581869399,0,0,-0.0075553472242759,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.267306049625155,0,0,0,0,0,0,0,0,0,0.0676195107108189,0,0,0,0,0,0.0712103828495412,0,0.117817553400876,0,0,0,0.278885629932873,0.0911818017951181,0,0,0,0,0,0,0,0,0,-0.149171195897446,0.0846242655289611,0,0,0,0,0,0,0,0,0,0,0,-0.00953014342667263,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.22287917676676,0,0,0,0,0,0.184687551279384,0,0,0,0.0213399093780815,0,0,0,0,0,0,0.232004943622223,0,0,0,0,0,0,0,0,0,0,0,0,-0.197857241879197,0,0,0,0,0,0,0,0,0,0.017298458745525,0.0987636826735718,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.204532922093181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10243971786063,0,0,0,0.168195512225533,0,0.0321551952815078,0,0,0,0,0,0,0,0,0,0,0,0.00842017376042241,0,0.00689724061296244,0,0,0,0,0,0,0.00038610788101359,0.0148468212933846,0,0,0,0,0,0
X002294.SZ,0,0,0.00146822872368099,0,0,0.231056733598274,0,0,0,0,0,0,0,0,0,0,0,0.0587826482987376,0,0,0.340155363683411,0,0,0,0,0,0,0.169978488659286,0,0,0,0,0,0,0,0,0,0,0,0.0561275154653872,0,0,0,0,0,0,0,0,0,0,0,0.037664863920226,-0.0695379210041118,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.10564228568074,0,0,-0.108651617277181,0,0,0,-0.0595439364135829,0,0,0,0.209807414298072,0,0,-0.0587880210824992,0.0302712444121924,0,-0.00984548416008739,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.238224835833414,0.021067555214352,0,0,0,0,0.051721237922248,0,0.0315916327895326,0,0,0,0,0,-0.139126007121807,0,-0.0196529838702857,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0528768468814797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375608726550669,0,0,0,0,0,0,0,0,0,0,0,0,0.0489327930386066,0,0.180040792182433,0,0,0.237221636515372,0,0,0.0244729323417286,0,0,0,0,0,0,0,-0.0248818483490998,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.0882358914994179,0,0,0,0,0,0,0,0,0,0,0,0.147425060040352,0,0,0,0,0,0,0,0.214641444665665,0,0,0,0,0.335827820565923,0,0.0777453130111112,0,0,0,0.0959301018309177,0,0,0.0730280814650641,0,0,0,0,-0.131714358579899,0,-0.00946265040164362,0,0,0,-0.0453004860273868,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139715914959161,0,0,0,0.117465185323233,0.0272836966720532,0,0,0,0,0,0,0,0,0,0.0637133980923051,0,0,0,0.366222508476716,0,0,0,0,0,0,0,0,0,0.177024282867399,0,0,-0.0128401066439794,-0.0194620147272941,0,0,0,0,0,0
X000157.SZ,0,0,0.0764556675475949,0,0,0,0,0,0,0,-0.0647865545896725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608844330095582,0,0.158389904600516,0,0,0,0.0212337895842084,0,0,0,0,0,0,0,0.0301674401523497,0,0,0,0.0219994216646902,0,0,0,0,0,0,0.00552042295819429,0,0,0,0,0,0,0
X300136.SZ,0,0,0.174441030423882,0,0,0,0,0,0,0,0,0,0.171119177372202,0,0,0,0,0,0,0,-0.0555948814625381,0,0,0,0,0,0.022066511255821,0,0,0,0,0,0,0,0,0,0.696713025660125,0,0,0,0,0.0139150943248595,0,0,0,0,0,0.0266367023381087,0,0,0,0.0241158901484998,-0.0854371008082549,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.129415989229689,0,0,0,0,0,0,0,0,0.236639476024935,0,0,0,0.011541504543643,0,0,0.0234167406802759,0,0,0,0,0,0,0.0133843629008786,0,0,0.246542334799391,0,0,0,0,0,0.0759469299648963,0,0,0,0,0,0.107657255441776,0,0,0,0,0,0,0.0228725541414977,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314722521070188,0,0,0,0,0,0,0,0,0.0448467941793451,0,0,0,0,0,0,0,0,0,0,0,0,0.113645066022579,0.119633372847391,0,0.010360921370444,0,0,0.0951148839958209,0,0,0,0,0,0,0.0678718269964642,-0.0686950754277214,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0699928347594682,0,0,0,0,0.0152923421694544,-0.0682936139610107,0,-0.239727549490158,0,0,0,0,0,0,0,0,0,0.23994264812584,0,0,0,0,-0.208377251181447,0,0,0,0.292696998947726,0,0,0,0,0,0.228322444818761,0,0,0,0.237126652363031,0,0,0,0,0,0,0.014682219204288,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.215963847918404,0,0,0,0,0,0.0766762083076291,0,0,0,0,0,0,0,0,0,0,0.146754130087809,0,0,0,0.143716283731702,0,0,0,0,0,0.0757263018022091,0,0,0,0,0.0733558353114124,0.113344562510329,0,0,0,0,0,0,0,0,0,0,0.013677478669418,-0.0358585304841678,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.319449346338985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346929542466583,0,0,0,0,0,0,0,0,0,0.193605675022832,0,0,-0.00315628776166066,-0.078313983065149,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.207787492330212,0,0,0,0,0,0,0.248522836220616,0,0,0,0,0,0,0,0,0,0,0.0247900350333764,0,0,0,0,0,0,0,0,0,0,0,0.16624318102011,0,0,0,0,0,0,0.534594259890915,0.139477609204609,0.14585904695928,0,0,0,0,0,0,-0.0853611418047546,-0.0252009744764688,0,0,0,0,0,0,0
X000869.SZ,0.423324665457525,0,0,0,0,0,0,0,0.165701039471071,0,0,0,0,0,0,0,0,0,0.105664772810824,0,0,0,0.0918655093597916,0,0,0.00931226042998827,0,0,0,0.0207040280772635,0,0,0,0,0,0.0547973027161025,0,0,0.0992081896370205,0,0,0.0707306587404593,0,0,0,0,0,0,0,0,0,0,-0.0323913157425904,0,0,0,0,0,0
X002508.SZ,0,0,0.165310862658961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11828898256159,0,0,0.182282267893391,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.026819022990543,0,0,0,0,0,0,0,0,0,0,0,0,0.0138963360571197,0.0545050039877377,0,0,0,0,0,0
X600779.SH,0,0,0,0.110253369235271,0,0,0,0,0,0,0.0701363096561392,0,0,0,0,0,3.46944695195361e-18,0,0.347354342871844,0,0,0,0,0,0.179239952895327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00819630800081488,0.0164967441199153,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.247076504689811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687845586507192,0.237204417972389,0,0,0,0,0,0,0,0.133989730258732,0,0.133950978664006,0,0,0,0,0.166468311537521,0,0,0,0,0,0,0,-0.00490277594699339,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.14655770878816,0,0,0.0976419396645043,0,-0.0138794494861659,0.0204779628127259,0,0,0.0145667377266453,0,0,0,0,0.014557887135216,0,0,0,0.145821511966688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298543508536591,0,0,0,0,0,0,0.00433312350630544,0.00479735559907231,0,0,0,0,0,0
Change_TY3M,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846191932261095,0,0,0,0,0.577616358054281,-0.218101150548359,0,0,0,0,0,0,0,0.112855006246124,0,0,-0.411440103451521,0,-0.0760000751801836,0,0,-0.0381115876261758,0,0,-0.0564605257767929,0,-0.0141797855343,-0.10750721363081,0,0,0,0,0,0,-0.0272603220999019,0,0,0,0,-0.11000416000284,0,0
Slope,0,0,0,0,0,0,0,-0.292447260212692,0,0,0,0.270115700596009,-0.00942241959094443,0,0,0,0.660832926816557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415004125711551,0,0,0,0,0,0,0,0,0,0,0,0.857662978001438,0,0,0,-0.705358517649894,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.131018150868219,0,0,0,0,0.322235375280782,0,0,0,0,0,-0.150655736579972,0,0,0,-0.0602556399826786,0,0,0,0,0,0,-0.178759872220043,0,0,0,0,-0.190815633919709,-0.401226060680301,0,0,0,0,0,0,0,0,0,0,0.310694803062334,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0932618471764398,0.000551248606666729,0,0,0,0,0,0.0897935058107781,0,0,-0.0364451919041002,0,-0.0392005725784307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970509886609264,0,0,-0.002018943299234,0,0,0,0,0,-0.0500724215621954,0,-0.020460243829538,0,0,0.00381499159786284,0,0.120273654752218,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0553512855623838,0,0,0,0,0,0,0,0,-0.0424430586890919,0.0206668191128427,0,0.0487957719121036,-0.0631091576613432,0,0,-0.0106846444951855,0,0.0718785603999215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246525615494934,0.0323119355359998,-0.043467341527954,0.260438673793029,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00211543873049227,0,0,0,0,0,0.00323814997049381,0,0,-0.00275572924033689,0,0,0,0,0,0,0,0,0,0.00206812928308041,0,0,0,0,0,0,0,0,0,0,0,0,0.00245924910030296,0,0,0.00287025936422635,-0.00572653813698664,0,0,0,-0.0260347495156799,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0495210235902386,0,0,0,0.00997235948556508,0,0,0,0,-0.00151976844850139,0,0,0,0,0,0,0,0,0,0,0,-0.0631569720251079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252641831985159,0,0,0,-0.0846828032445363,-0.0232996118821115,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132009211207712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414776257774154,0.0130011011776874,0,0,0,-0.122479479372717,0,0
