,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002475.SZ,X002304.SZ,X600276.SH,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X000725.SZ,X002049.SZ,X600031.SH,X000063.SZ,X002179.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600703.SH,X600522.SH,X000733.SZ,X000661.SZ,X002180.SZ,X300142.SZ,X601877.SH,X002074.SZ,X600741.SH,X000100.SZ,X600884.SH,X000157.SZ,X600460.SH,X600702.SH,X601799.SH,X600487.SH,X002236.SZ,X600584.SH,X000799.SZ,X002414.SZ,X600563.SH,X600372.SH,X002176.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0705641055949408,0.277815916620022,0,0,0,0.0221830824297193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465477286836359,0,0,0.0212940126959891,0,0,0,0,0,0,0.00837111671547039,0,0,0,0,0.000168814396242063,0,0,0,0,-0.0065300013569271,0,0,0.0163942673536249,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0100930656545465,0,0,0,0,0.0580258709287463,0,0,0,0,0,0,0.000440223766831285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278779101802739,0,0,0,0,0,0.3115293473232,0,0,0,0,0,-0.101717103408473,0,0,0.0521722828740299,-0.0547329699225471,0,0.0277956190148962,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.211361994963923,0,0,0.0125185823595327,0,0,0,0,0,0,0,0,0,0.104365732890016,0,0,0,0,0,0,0,0,0,0,0,0,0.0907612703895543,0,0,0,0.0199454275707262,0,0,0,0,0,0,-0.127302112429234,0.00543314430863006,0,0.0272081072607141,0,0,0,0,0,-0.0629895567332207,0.170530725985229,0,-0.0260522090908652,-0.0280440451891493,0,0,0,0,0
X000568.SZ,0,0,0.232882677968535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111429029138364,0,0,0,0.041194359824229,0,0,0,0,0,0,0,0,0.00755945358066285,0,0,0,0,0,0,0,0,0,0.317802333756297,0,0,0,0,0,0,0,0,0,0,0,-0.0123916785307826,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.108801162677422,0,0,0,0,0,0,0,0,0.04637710098909,0,0,0,0,0,0,0,0,0,0,0.186126757223011,0,0,0,0,0.0760534371278859,0,0,0,0,0,0.471280978876749,0.0948281967263927,0.102134147420942,0,-0.0448710240992896,0,6.93889390390723e-18,-0.0533202799886921,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.125401315968104,0,0,-0.000964442442575692,0,0,0,0.0353568446395231,0,0,0,0.139222380624925,0,0,0,0,0.065712206678085,0,0,0,0,-0.0997186418935049,0,-0.0712998370661246,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316467088874721,0,0,0,-0.166938923489508,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0318609263377379,0,0.41479878413251,0,0,0,0.017265231718123,0,0,0,0,0,0.0409088774917636,0,-0.0672832420203946,0,0,-0.0518901107453176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943816749897537,0,0,0,0,0,-0.104760030921969,0,0,0,0,0,0,0
X002304.SZ,0,0.196586762046551,0,0,0,0,0,0,0.0286894481961664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146581138938033,0,0,0,0,0,0,0,0,0,0,0,0.19520320923936,0,-0.0360367471076534,0,0,0,-0.120000645248003,0,0,0.0812942487186213,0,0,0,0.0185301265595593,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793046901045947,0,0,0,0,0,0,0,0,0.0661722963886599,0,0.138567648946473,0,0,0,0.0141361296130921,0,0.0996337755856064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727733860236866,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.062946795147458,0,0.316565372738898,0,0,0,0,0.0301590551964647,0,0,0,0,0,0,0,0,0,0.0753572663261178,0.0425137899713088,0,0,0,0,0,0,0,0.0157009950811408,0,0.0760723292116397,0,0,0,0,0,0,0,0,0,0,0,0.066428706895782,0.0133928586013652,0,-0.0461961468435656,0,0.0334888277836896,-0.0529431452649827,0,0,0,0,0,0,0,0,0
