,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X300003.SZ,X002007.SZ,X600741.SH,X600183.SH,X000596.SZ,X000100.SZ,X002371.SZ,X002241.SZ,X300014.SZ,X601877.SH,X000157.SZ,X000977.SZ,X300124.SZ,X300142.SZ,X000800.SZ,X002236.SZ,X000625.SZ,X002463.SZ,X002129.SZ,X600118.SH,X002179.SZ,X002223.SZ,X600498.SH,X002456.SZ,X002049.SZ,X002414.SZ,X600271.SH,X000066.SZ,X300136.SZ,X600177.SH,X600584.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.237414947937595,0,0,0,0,0.0330271358376165,0,0,0,0,0,0,0,0.00773195237365517,0,0,0,0,0,0,0,0,0.034622756227857,0,0,0.0278358080803313,0,0,0,0,0,0.00111839225252826,0,0,0,0,0,0,0,0.0281302479885277,0.0145166955672033,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0708819044525714,0,0,0.0858125732956441,0,0,0,0.441351003155105,0,0,0,0,0.0502948184341356,0,0,0,0,0.0115245689068897,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273990680302802,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283033735780937,0,0,0,0.0968764157011045,0,0,0,0,0,0,0,0,0.0468554708889277,0,0,0.0781689339681481,0,0,0,0,0,0,0,0.0532913476010442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231356961806132,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0410326130264331,0.112718196480922,0,0,0,0,0,0.179408879194938,0,0.0850731478111332,0,0,0,0,0,0,0,0,0,0,0,0.0422541406050743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280222632515908,0,0,0,0,0,0,0
X002415.SZ,0,0.0973295487212401,0,0,0,0,0.0784121910740983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251252347458392,0,0.0711143975274187,0,0.0203460710281242,0,0,0,0,0,0,0,0.117968741271995,0,0,0,0,0,0,0,0,0,0,0.0435613918064008,0.0510210673331405,0,0,0,0,0.0174075399185414,0.0286048951177774,0,0,0,0,0,0
X600104.SH,0,0.187545616903894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420743168721327,0,0,0,0.0854754845441105,0,0,0,0,0,0,0,0.00275272093790984,0,0.12830057662546,0,0.257264534716519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285121946954337,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117764079364547,0,0,0.00500798771853631,0.0104254826784058,0.446473474640655,0.0585341088751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222977074584367,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0977919079740637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128710130086826,0,0,0,0,0.115784000487283,0,0,0,0,0,0,0,0.22430904606477,0,0,0.0347069153050549,0,0,0.185678467705306,0,0,0.0104990586865919,0,0,0,0,0,0,0,0.0361990298103719,0.0365071030510525,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0743024557666358,0,0,0,0,0,0,0.00826505650077582,0,0.0585579657802759,0,0,0,0,0,0,0,0.117892167714891,0.0353005120027882,0,0,0.00265841572715208,0,0.435153524464668,0,0,0,0,0,0.0639484642894478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209481963102326,0.00254097211123862,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.106212381065143,0,0,0,0,0,0,0,0,0,0,0.0543195672096153,0,0,0.0324608090384335,0,0,0.0100165069656322,0,0,0,0,0,0,0.00133175186842869,0,0,-0.000850976337816917,0,0,0,0,0,0.1478005260711,0,0,0,0,0,0.0145626563006249,-0.020632876857769,0,0,0,0,0,0
