,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600809.SH,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X600089.SH,X002463.SZ,X600584.SH,X600372.SH,X002028.SZ,X000157.SZ,X600703.SH,X600418.SH,X600741.SH,X000977.SZ,X600066.SH,X002236.SZ,X600522.SH,X600183.SH,X002049.SZ,X601877.SH,X002294.SZ,X600487.SH,X000800.SZ,X000921.SZ,X601799.SH,X002180.SZ,X002074.SZ,X600177.SH,X000661.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.266933448654912,0,0,0,0,0,0,0.0993652710195816,0,0.170641841719827,0,0,0,0,0,0,0,0.0303423829160818,0.00877125777731272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427243190744702,0,0,-0.0409012656896642,0,0,0,0,0,0,0,0,0,0,-0.00497018063063917,-0.0460837073100857,0,0,0,0.0244939253198744,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.100339670725944,0,0.187125507043439,0,0,0,0,0,0,0.103288148235881,0,0.217229659343778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00159178236427267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440120585966343,0.01763133989569,0,0,-8.67361737988404e-19,0,0
X600276.SH,0,0,0,0,0,0.0399924820874906,0,-0.0655985628753527,0,0.0432729249692697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138225195882617,0,0,0,0,0,0,0,0.126601348886255,0,0,-0.0377303260292852,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-0.0453035666470375,0,0,0,0,0,0,0,0,0,0,0,0,0.339157559117131,0,0.106558051171066,0.272177158640877,0,0.12024036835287,0,0,0,0,0,0,0,0,0,0,0,0,0.0523986334252133,0,0,0,0,0,0,0,0,0,-0.0617317195219596,-0.0157906737701386,0,0,0,-0.0443927579377626,0,0
X002415.SZ,0,0,0,0,0,0.216479003912873,0,0,0,0,0,0,0,0.00230176691274537,0,0,0.0359658662518614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657884340517463,0,0.257620532386571,0,0,0,0,0,0,0,0,0.0166142409427019,0,-0.0758129419638453,0,0,0,0,0,0,-0.0270168767518684,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.293584688500723,0,0,0,0,0.0577843776460869,0,0,0,0,0,0,0.123257822072528,0,0,0.0555305399913098,0.0315492651325166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813792271736979,0,0,0.0276673610171816,0,0,0,0.268745956140854,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148363237729374,0,0
X000651.SZ,0,0,0,0,0,0.268390998693268,0,0,0.0131545582102677,0,0.0820750374413629,0,0,0.00243841417552429,0,0,0,0,0.0227158379378753,0,-1.73472347597681e-18,0,0,-0.0256802825379891,0,0,0,0,0,0,0,-0.000818055894380081,0,0,0,0,0,0,0,0,0,0,0,0.154371184794204,0,0,-0.0252076369311633,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0989531018743289,0,0,-0.119961571277985,0,0,-0.136515872788401,-0.167383436499947,0,0.155580969888767,-0.0268154911474245,0,0,0,0,0,0,0,0,0,-0.0698185567876518,0,0,0,0,0,-0.082046290460876,-0.199714343329192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214864320021117,-0.219958948963376,0,0,0,-0.0487282869014559,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0.21863867238162,0,0,-0.0492228329157811,0,0,0,0,0,0.615307341963231,0,0,0,0,0,0,0,0.0846656506533726,0,0,0,0,0,0,0,0,0,0,0,-0.0418854718851017,0,-0.124838458531553,0,0,0,0,-0.0430948810672818,0,0,0,0,0.0154117527711782,0,0,0,0,0.00774133066833308,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103754118395086,0,0,0,0,0,0.0211179229708749,0,0,0,0.00637336792638892,0,0,0.270776321913492,0,0,0,0,0.0262379130993001,0,0,0.11882412087652,0,0.102942390215787,0,0,0,0,0,0,-0.159678148556248,0,0.0750303738706793,0,0,0,0,0,0,0.00607328826058692,0,0,0,0.0243926129666457,0,0
X000568.SZ,0.211221046161506,0,0,0,0,0,0,0,0.570674044450767,0,0,0,0,0,0,0,0,0,0,0.0248480342726781,0,0,0,0,0,0,0.114485598966988,0,0,0,0,0,0,0,0,0,0,-0.083030008277471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193744702953527,-0.00800889334001431,0,0,-0.0193015334383945,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647623294857237,0,0,0,0.558242475843867,0,0,0,0.00886243218735025,0,0,0,0.00967320896162096,0.0617168734837213,0,0,0,0,0,0,0,0,0,0,-0.0258190506059689,0,0,0,0.0725448410527849,0,0,0,0,0,-0.0310951777031251,0,0,0,0,-0.00704342527604417,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.140070367480549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200252531553462,0,0,0,0,0,0,0.0104856240697156,0,0,0,0,0.0549836420509324,0,0,0,0,0,0.025542841311221,0,0.0750289187450902,0.0139127442460322,0,0,0,0,0,0.019887325424324,0,-0.0355619312145325,0,0,-0.0288653122949497,0,0
X600031.SH,0,0,0,0,0.420389459888906,0.289850760047939,0,0,0,0,0,0,0,0,-0.0326743851962596,0,0,0,0.0533856860581882,0,0,0,0.0143523831689762,0,0,0,0,0,0,0,0,-0.0014081564363696,0,0,0,0,0,0,0,0,0,-0.0351647266533545,0,0,0,0,0,0,0,0,-0.0738721395507162,-0.0493652394375088,0,0,0,0,-0.0322124770063201,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.353075455642155,0,0.0911108147926245,0.0972431436586819,0,0,0,0.114269806613332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439704060967645,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.0257850910704084,0,-0.0509919044517756,0,0,0,0,0,0,0,0,0,0,0.227066968614099,0.181635114337206,0.013965804176219,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0159113657638665,0,0,0,0,0,0.115893417618173,0,0,0,0.258682640459567,0,0,0,0,0,0,0.136774199451666,0,0,-0.146390807489944,0,-0.0709685462867985,0,0,0.0194736560755958,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507043605118543,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0670108210478307,0,0,0,0,0,0,0.109440837935544,-1.73472347597681e-18,0,0.214105051571966,0,0.138636124255153,0,0,0,0,0,0,0,0,0.0235102358859224,0,0,0,0,0,0,0.0192406724518158,0.023247057387035,0,0,0,0.0106447656333517,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.113419833046421,0,0.362037971524859,0,0,0,0,0.0193497925995911,0,0,0,0,0,0.117833446134768,0,0.047122369328724,0,-0.0314918201913402,0,0,-0.0303550403382925,0.0520582576680096,0,0,0,0.0313513134105678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541205357940503,0,0,0,0,0.0250507444974994,0,0
X000338.SZ,0,0,0,0,0,0.108444818625299,0,0,0,0,0,0,0,0.267995915909491,0,-0.01754614893817,0,0,0,0,0,0,0,0,0,0,0,0,0.157807418688819,0,0,-0.147040853499257,0,0,0.139898472169496,0,0.147038467011574,0,0,0,0,0,0.126170286208119,0.0316462700934259,-0.006408652014196,0,0,0,0,0.0360945114867031,0,-0.0739440508514146,-0.0163368039814011,0,0,0,0.0201515332056776,0,0
