,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X300124.SZ,X000725.SZ,X600104.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X002236.SZ,X000661.SZ,X002180.SZ,X600522.SH,X600702.SH,X601877.SH,X600584.SH,X300142.SZ,X000977.SZ,X002074.SZ,X000157.SZ,X600741.SH,X600460.SH,X000733.SZ,X000066.SZ,X600183.SH,X300003.SZ,X002463.SZ,X000799.SZ,X002414.SZ,X002007.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0.0538086868682316,0.124362865832317,0,0,0.0230772666821413,0,0,0,0,0,0,0,0,0,0.00675155611001862,0,0,0,1.73472347597681e-18,0,0,0,0.0406324949718441,0,0,0,0,0,0,0.0361451486457978,0,-0.0439584185412905,0,0,0,0.48959165500002,0,0.0958633341420645,0,0,0.0965752497022151,0,0,0.0523795250548647,-0.185363218369067,-0.129085834414582,0,0.000808237504631736,0,0,0,0,0,0
X002049.SZ,0,0,0.0836453536792853,0,0,0,0,0,0,0,-0.0624620690081211,0,0,0.156662034616427,0,0,0,-0.0418546490598226,0,0,0,0,0,0,0,0,0,0.132697946732261,0,0,0,0,0,0,0.0879576197576554,0,0,0,0,0,0,0.237065543856034,0,0,0,3.46944695195361e-18,0,0,0,-0.0292989145490983,0,0.00361293357929772,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0451629078513773,0,0,0,0,0,0,0,0,0,0,0,0.14419893792369,0,0,0,0.0115382890284165,0,0.130140884580298,0,0,0.106370125858534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00147565462654425,-0.013750896978599,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159363160659698,0,0,0,0,0,0,0,0,0.0711559050499577,0,0,0,-0.00332505483249299,0,0,0,0,0,0.0669901770074707,0,0,0,3.46944695195361e-18,0,0.120709156472009,0,0,0.00715892023792973,0,0,0,-0.0303779351931988,0,0.0440891807384955,0.108438087115152,0,0.0343908053044223,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123688269953457,0,0,0,0,0,0,0.0257465298677834,0,0,0.0889259528258226,0,0,0,0,0,0,0,0.00342346261984935,0,0.00964660598752604,0,0,0.06790229477015,0,0,0,0,0,0,0.00572222250185464,0,0,0,0,0,0,0,0,0.038227978702488,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124963969012569,0,0,0,0,0,0.0138301568468333,0,0,0,0.112131145665026,0,0,0,0,0.0212836684028723,0,0,0,0.0585910904344817,0.280940666902489,0,0,0,0,0,0,0,0.037734400012319,0,0,0.165162041000545,0,0,0,0.0712303898983445,0,-0.0206434503884986,0,0,0,0,0,0,0
X002236.SZ,0,0,0.17358590566342,0,0,0,0,0,0,0,0,0,0,0.107371828566561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973311097619702,0,0,0,0,0,0,0,0,0.0374256881577744,0,0,0,0,0,0.0639958075584386,0,0,0.0474591055373193,0.0616886192147543,0,0,0,0,0,0.0021573347033369,0,0,0,0,0,0
X000661.SZ,0,0,-0.361689159023313,0,0,0.0973890397124037,0.381786647102581,0,0,0,0,0,0,-0.0215787112110382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594796222646094,0,0,0,0,0,0,0,0,0,0.118636152367752,0,0,0,-0.0468759982851107,0.18836372325438,0,0.259726506905643,-0.0291668202130571,0,0.0207076897316831,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218143027275038,0,0,0.083640018711986,0,0,0,0.0721230870943096,0,0,0,0,0,0,0,0.0456960916805913,0,0,0.0827630215668312,0,0,0,0,0,0,0,0,0,0.108656681196078,0.0635402105815437,0,0,0,0.095534118852262,0,-0.0369185927337771,-0.0482473576796528,0,0,0,0,0,0
X600522.SH,0,0,-0.278881179586066,0,0,0,0,0.0092978606272164,0,0,0.164684341000241,0,0,0,0.113459363775809,0,0.200387632773463,-0.0703764676380323,0,0,0,0,0,0,0,0.353206284290127,-0.0458805463479203,0,0,0,-0.0252234125638952,0,0,0.0404109038356539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443275949327804,0,2.71050543121376e-20,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.160515840319198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356983417607946,0,0,0,0,0,0.00459500434947889,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0195770634252198,0,0,0,0,0,0,0.0572486678962675,0,0,0,0,0.0596890532958461,0,0,0,0,0,0.122045196736704,0,0.0616281435628456,0,0,0,0,-0.0162272702825762,0,0,0,0,0,0,0,0,0,0,0,0,0.0536158990964846,-0.0451565772446472,0,0,0.0226308776755757,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0.0701780051639704,0,0,-0.0668992086525706,0,0,0,0,0.127681774329409,0,0,0.0476922933914261,0,0,0,0,0.155030347637661,0,0,0.127606283234664,0,0,0,0,0,0,0,0.0182334773200306,0,0,0,0.022056467494699,0.0783113500633456,0,0.197450820656565,0,0,0,0,0,0.0199912946914237,-0.0146969154981743,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0853959357278515,0,1.0842021724855e-19,0.00188007965370425,0.0864556461669719,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.185215979530688,0,0,0,-0.120332510119293,0,0,0,0,0,0,0,0,0,0,0,0,-0.11768557454271,0,0.00657074738313932,0,0,0,0,0.122095684760898,0,0,0,0,0,0,0,0.00345453309577803,0.00435411119222651,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.238267744499708,0,0.168938125843349,0,0,0,-0.226306987394005,0,0,0,0,-0.225738030111832,0,0,0,0,0,0,0,0.0772906885197432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37507654671387,0,0.232518523993815,0,0,0,0,0,0.0739110202998308,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.175117434706234,0,0,0,0.139721451291409,0,0,0,0,0,0,0,0,0,0,0,0.0194052428254945,0.112745141294542,0,0,0,0,0,0,0,0,0,0,0.0293725802010716,0,0,0,-0.0627104394344418,0,0,0,0,0.0124672675078368,0.0265791432397097,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.00381960225998777,0,0,0,0,0,0,0,0,0,0,0.114725401669461,0,0,0,0.0638069638189766,0,0,0,0,0,0.0465567500717198,0,0,0,0,0,0.0131565258508842,0,0,0.00570060043464723,0,0,0,0,0,0.0744190688182131,0,0,0,0,0,0,0.0530691101824219,0,0,-0.0082324717734724,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.10313810512012,0,0,0,0,0,0,0,0,0,0,0,0,0.116670008315036,0,0,0,0,0.00473821948573419,0,0,0,0,0,0,0.00745317164256471,0.15498010065565,0,0,0.0147325858335258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104591735127775,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241328985442993,0.111026348441407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189820378846588,0,0.0661335581519514,0,0,0,0,0,0.0208392900115178,0.00383347796421787,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302581442624807,0.184762851690118,0,0,-0.0295754984652771,0,0,0.0202672780679797,0,0.139596282430697,0.0797533704235459,0.177377449124791,0,0,0,0,0.0626951269427067,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619286198011256,0,0,0,0,0,0,0,0,0,-0.0251005168684548,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223924446158062,0,0,0.272390290175551,0,0.272913118133146,0,0,0,0,0,0,0.120154453555569,0,0.203801030516796,0.0309847490692112,0,0,0,0.141336959934409,0.129149000981271,0,0,0,0,0,0,0,0,0,0,0.0680286316107553,0,0,0,0,-0.0356625941439223,-0.0271209500287532,-0.0382335818981659,0,0,0,0,0,0
X600183.SH,0,0.091154351691024,0.0213010118454153,0,0,0,0,0.0746371158325703,0,0,0,0,0,0.256924735700708,0,0,0,0,0,0.0709634845675682,0,0,0,0,0,-0.0786960815754236,0.0939715485898494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827407535567426,0,0,0,-0.00385527708109935,0.116419075003699,0,0,0,0,0,0.0294677497256592,5.42101086242752e-20,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.416825716017695,0,0,0,0,-0.0610356278915237,0,0,0,0,0,0,0,0,0,0,0,0,-0.033452161498654,0,0,0,-0.0545500294132042,0,0.0364261914612578,0.122244062467007,0,-0.193391279433029,0,0,0,0,0,0,0,0,0,0,0,0,0.0437866208748821,0,0,0.141241555541807,0,0.0298144984192135,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554377395425693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161717561107993,0.101850272916825,0,0.0744080289823833,0.141735609458095,0,0.0466429080502509,0.208011229381575,0,0,0,0,0,0,0,0,0.383554788682232,0,0,0,0.0452128842009964,0,0,0,-0.000481478109414949,0,0,0,0,0,0,0
X000799.SZ,0,0.0517201962172862,0,0,0.0119928006984472,0,0.0607149443140661,0,0.0307617998144677,0,0,0,0,0,0,0,0.110674473276309,0,0,0,0.0294524248526439,0,0,0,0,0,0,0,0,0.0767032042380772,0,0,0.33802046477601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374976020932237,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404596157168466,0,0,0,0,0,0.00309036126228275,0,0,0.105329153489756,0,0,0,0,0.0624932241630375,0,0,0,0,0.00226410649550199,0,0,0,0,0,0,0,0,0,0,0,0.0920178895080729,0,0,0,0,0,0.0446764096438388,0.00188763520161183,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0670020505581656,0,0.109830346855129,0,0,0,0,0,0.00563048386222734,0,0,0,0,-0.00607843257549271,0,0,0,0,0.0293211610348672,0,0,0,0,0.0397988375462061,0.00786280786450561,0,-0.080997268606607,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.117192843699704,0,0,0,0,0,0.118469172711133,0,-0.0142309668675995,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0.00496845836491366,0,0,0.193490082122078,0,0,0,0,0,0,0,0,0,-0.0829390044912088,0.099720756389595,0,0,0,-0.0412264754140337,0,0.616961849320154,0,0,0.0655648184886082,0,0.0964080239840134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123049243097815,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0125524229606556,0,0.30495560773259,0,0,0,0,0,0,0,0,0,0,-0.303755243049871,0,-0.0808510150708073,0,0,0,0,0,0,-0.0728336546499475,0,0,0,-0.0998041179392656,-0.189453108599968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309446698892124,0,0.138767872804266,-0.171565264920013,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166625266929376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129515630988036,0,0,0,0,0,0,0.672280020355703,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553416483519709,0,0,0.0673338772227705,0,0,0,0,0,0,0,0,0,0,0,0,0.251839190058194,0,0,0,0,0,-0.193017455916706,0.840841914077939,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.240631242503065,0,-0.0482790401587966,0,0,0,0,0,0,0.0876353571026898,0,0,0.290891266516461,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0262775843564956,0,0,0.0354332843756326,0,0,0,0,0,0.013238161634782,0,0,0,0,0,0,0,0,0,0,0,-0.0154800270686671,0,0.00722534814362296,0.0140515816993054,-0.00231641626797238,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335556336899194,0,0,0,0,0,0,0,0.00178823682016581,0,0,0,0,0,-0.0436293882540713,0,0,0,0,0,0,0,-0.0254874343102621,0,0,0,0.100130025300737,0,0,0,0,0,0,0,0,0,0,0.00762257014595488,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306812123932082,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00747014431141156,0,0,0,0,0,0,0,-0.00672745901703966,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296838390250323,0,0,0,0,0,0.0671858553029715,-0.0654225448197826,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281914187684867,-0.0233641779104134,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
