,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X300014.SZ,X002371.SZ,X600031.SH,X002129.SZ,X000725.SZ,X002241.SZ,X003816.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X601877.SH,X300142.SZ,X600741.SH,X002074.SZ,X000661.SZ,X600460.SH,X600522.SH,X002180.SZ,X000733.SZ,X000100.SZ,X600702.SH,X600884.SH,X000157.SZ,X000799.SZ,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X600563.SH,X002414.SZ,X600372.SH,X600183.SH,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0876723408044663,0,0,0.155165348963222,0,0,0,0,0,0,0.0869226997569983,0,0,0,0.00759040902091763,0,0,0,0,0,0,0,0,0,0,0,0,0.282989990736805,0,0,0,0,0,0,0.0577612665459186,0,0,0,0.0517316535376762,0,0.0293642746386772,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0199311090079656,0.0238646243333967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166511359915383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161632858916019,0,0.13802429986939,0.00422853116002845,0,0,0,-0.00784086574475926,-0.011691146828347,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.404284706923482,0,0,0,0,0,0,0,0.299219491318472,0,0,0,0,0,0.00882392903628898,0,0,0,0,0,0,0,0,0,0,0.0691359186465543,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0149243220826426,0,0,0,0,0.0650851883200817,0,0,0,0.0180441606506439,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.104286625563537,0.0397140511472326,0.115438719638849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706221271576566,0,0,0,0,0,0,0,0,0.00401417976243855,0,0,0,0.107892903219999,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0287964798180634,0,0,0,0,0,0,0,0,0,0,0.546428592465897,0,0,0,0.0153426905134498,0,0,0,0,0,0,0,0,0,0,0.0857715374034834,0,0,0,0,0,0,0.102527997258046,0,0,0,0,0,-0.0775747475226631,-1.35525271560688e-20,0,0,0,0,0,0
X000596.SZ,0,0.236685656478206,0.10945686901891,0,0.00839156555931686,0,0.077582200379539,0,0,0,0,0,0,0,0,0,0,0.0989812802064928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865145540845409,0,0,0,0,0.033532616494336,0,0,0,0,0,0,0,0,0.0108350008482221,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380511762879632,0.00677810803416142,0,0,0.0226625180296802,0,0,0,0,0.179999439560443,0,0.042249532769617,0,0,0.018617874354552,0,0,0,0,0,0,0,0,0,0,0.0790256355584324,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0271557815192592,0,0.0728471875537789,0,0,0,0,0,0,0,0,0,0,0,0,0.0730472291082377,0,0,0,0,0,0,0,0,0,0,0,0,0.13205532604038,0.195854059532075,0,0,0,0,0,0,0,0,0,0,0,0.0111463733431901,0,0,0,0,0.00885269002087322,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.143189495706785,0,0,0.132359927311862,0,0,0,0,0.349992400792708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283838701199959,0,0,0,0,0,0,0,0,0,0,0.0270832630029677,0,0,0,0,0.0379017786088433,0,0,0.0475943671478197,0,0.000261768259106043,-0.0393578495496833,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.043645345578127,0,0,0,0,0,0,0,0,0,0,0.114724359880032,0,0,0,0.0949256473452931,0,0.0433930891962454,0,0,0,-0.0462557675068328,0,0,-0.0424755300584466,0,0,0.0133245571320318,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0342317404752721,0,0,0.107551382915591,0,0.240091822333941,0,0.000723893270647499,0,0.0662315373431535,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.374754958820254,0,0,0,0,0,0,0,0,0,0,0,0,0.0938942497779209,0,0,0,0,0.022405139234709,0,0,0.332266686220149,0,0,0,4.33680868994202e-19,0,0,0,3.46944695195361e-18,0,0,0,-0.0073898118942237,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0008798882022152,0,0,0,0,0,0,0
X600089.SH,0,0,0,0.0338583723940469,0,0,0,0,0,0,0,0,0,0,0,0.0152672502605267,0,0,0,0,0,0.0316071350319083,0,0,0,0,0,0,0,0,0.092911538222323,0,0,0.063564222830577,0,0,0,0,0.14458373387324,0,0,0,0,0,0,0.0987568178252691,0,0,0,0,0,0.0162676703561031,-0.00949473929818918,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.135753931420154,0,0,0,0,0.124119242793642,0,0.0355735951286774,0,0,0,0,0,0,0,0,0,0,0,0.0400307067293183,0,0,0,0,0,0,0.059311341449035,0,0,0,0,0,0,0.0976531575265667,0,0,0,0,0,0.0188645014695025,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0504216555758722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235799797123401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378498823616294,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.190574884442801,0,0,0,0,0,0,0,0,0,0,0,0,0.181879371355845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637110709481717,0.0108693762248096,0,0,0,0,0,0,0,0.180118579747999,0,0,0,0,0,0,0,0,0,-0.00941229254315246,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0453210061603987,0,0,0.346307974292111,0,0,0,0,0,0,0,0,0,0,0,0,0.0499115187828857,0,0,0,0,0,0,0,0,0,0,0.0505146274382154,0,0.11704347843748,0,0,0,0,0,0,0.0783094099820909,0,0.172800224938606,0,0.0531206800269885,0,0,-0.0300033862759929,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.213744105352673,0,0,0.213678401795713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382030136112714,0,0,0,0,0,0,0.0444158009333493,0,0,0,0,0,0,0,0,0.200094947691556,0,0,0,0,0.0145105845386645,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336277153487133,0,0,0,0,0,0,0,0,0,0,0,0.0882196097315543,0,0,-0.0358813039830051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295163795808588,0,0,0,0.0897956708989229,0,0.0335888990934361,0.0321497666212302,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.320500655160809,0,0,0,0,0,0,0.132181130360643,0,0,0.0417651699950562,0,0,0,0.0535773828657805,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.141338236437697,0,0.0276193651627257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163134964069057,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0938604277300685,0,0,0,0,0,0,0,0,0,0.0638689010175643,0,0,0.191779557880928,0,0,0,0,0.0663825144185864,0,0,0.0600891420307922,0,0,0,0.01429740353029,-3.46944695195361e-18,0,0,0,0,0,0,0.11361550013151,0,0,0,0,0,0.038291958519377,-0.0295549337713737,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558541106547478,0,0.0381313645161484,0,0,0,0,0,0.212745422817688,0.074094972776966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254964183891891,0,0,0,0.135763401343202,0,0,0,0,0.0115013923206021,-0.108785763151688,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999048266915945,0,0,0,0,8.67361737988404e-19,0,0,0.0316574006675085,0.364853056590104,0,0.00802241102663074,0.0462615722973944,0,0,0,0,0,0,0,0,0,0,0,0.0496362082113722,0.108153658585725,0,0.0361496281319,0,0,0,0,0,0,0,0,0,-0.000302649483948141,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.0404876873038907,0.182780977028287,0,0,0,0,0.0961253832125614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554862968489595,0,0.00708862613972552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66517514703439,0,0,0,0,0,0,0,0,0,0,0.0309365017209426,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0.0654112220907914,0,0,0.160176942042787,0,0.056179552405022,0.18316288093402,0,0,0,0.0881566717317631,0,0,0,0,0,0,0,0,0,0,0.251945629517903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248241581928264,0,0.0421668332972487,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271687827593044,0,0,0,0,0.0294865198065385,0,0,0,0.0529304305411901,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243430038494921,0,0,0,0,0,-0.0396189542113445,0,0,0,0.0927583446325018,0,0,0,0,0.00593967864037488,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0899111781073778,0,0,0,0,0,0,-0.00589275679783992,0,0,0,0,0,0,0,0,-0.0423790379179549,0,0,0,0,0,0,0,0,0.682008013043888,0,0,0,0.0493639844408399,0,0,0,0,0,0,0,0,0,0.0205075393144501,0.00641539158289003,0,0,0,0,0,0
X002236.SZ,0,0,0,0.627049317376309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1563295848949,0.141594765194198,0,0,0,0,0.0414572653680406,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.408544435066695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210845134305841,0,0,0,0,0.0833526091294615,0,0,0.127037400182015,0,0,0.14892961367078,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.00817946830599714,0,0.119766529429193,0,0.0600087355757391,0.0210137690461735,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0.0467015969892097,0,0,0.0759963506947019,0,0,5.42101086242752e-20,0,0,0,0,0.00790734802172947,0.00939235082573774,0,0.138884187686938,0,0,0,0,0,0,0,0,0,0,0,0,0.192489720428015,0,0,0,0,0,0,0,0.16641566908723,0.081047923541725,0,-2.16840434497101e-19,0,-0.00780677774469386,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.014051904185197,0,0,0,0,0,0,0,0,0,0,0.0617396408131048,0,0,0,0,0.0872699713382609,0,0.00870571164452917,0,0.198893843879824,0,0,0,0,0,0.100459398295572,0,0,0,0,0,0,0,0,0.0473195459407709,0,0,0,0.00434789090987223,0,0,0,0,0.0864977008106609,0,0,0,-0.00898908591033945,3.46944695195361e-18,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566339934757827,0,0,0,0,0,0,0,0,0,0,0,0,0.431376830777038,0,0,0,0,0,0,0,0,0,0.160559724085181,0,0,0,0,-3.46944695195361e-18,0,0,0,0.00771816563290812,-0.0709394978698267,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.0262005636011592,0,0,0.0445975825256321,0,0,0,0,0,0,0,0,0,0,0.124038604335642,0,0,0,0,0,0,0.225090906442628,0,0,0,0,0,0,0,0,0,0,0,0,0.325682800812947,0,0,0,0.0978781198169399,0,0,0,0,-0.0412731285614148,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.243896609431401,0,0,0,0.0562939564543585,0.126108546446281,0,0,0,0,0,0,0,0,0,0.110181508415556,0,0,0,0,0,0,0,0.238466645377571,0,0,0,0,0,0,0,0,0,0.126669329610606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0.0210470096958735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224533436646114,0,0,0.0383234220284837,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0685493699697172,0,0,0,0.213843876396126,0,0,0,0,0.0506191288358528,0,0,0.108378948362181,0,0,0,0,0,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0556919992124778,0,0,0,0,0,0,0.132367622177207,0,0,0,0,0,0,0,0,0,0.0253616271432175,0.0606132281651348,0,0.0999810664191377,0,0,0,0,0.140677789895464,0,0,0,0,0.166748811262078,0,0,0,0,0.223253791751835,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966671054794622,0,0,0,0.0521589226876911,0,-0.112150915933875,0,0,-0.0145954258706924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203267078509429,0,-0.0617018872757793,-0.0854163138607487,-0.0934423360217111,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798736415975348,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977552841267735,0,-0.0140109595557085,0,0,0,0,0,-0.0788810527499631,0,0,0,-0.0464792709611735,0,0,0,0,0,0,0,0,0,0,0.237115929644907,0,0,0,0,0,0,-0.0436529965626159,0,0,-0.205391160491986,0.176190643652387,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333473183369868,0,0,0,0,0.106489716359863,0.099920848755658,0,0,0,0,0.0555577360006858,0.0724201945559284,0,0.0545829306247712,0,0,0,0,-0.0792296967397958,0,0,0,0,0,0,0,-0.0403750222200504,0,0,0,0.029196104618307,-0.164705435032453,-0.0511519702183294,0,0,-0.1441019529161,-0.0237587790614253,0.0313674639783071,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0265835530200302,0,0,0,-0.0451876838452575,0,0,0,0,0,0.0276407160200589,0.139434664886113,-0.0704984341439495,0,0,0,0,0,0,0,0,0,0,0,-0.236485943948447,0.109004724976022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016273633905546,0,0.0351194809105843,-0.0494091366385113,0.279826892856448,0,0,0,0,0
MKvol,0,0.00646740083975246,0,0,0.00109532567171575,0.00664833795965803,0,0,0,0,0,0,0.00580643971585137,0,0,0,0,0,0,0.00258827365162867,0,0,0,0,0,0,0,0,0,0,0.00208573077714934,-0.0107404128768895,0,0,0.00619931450214679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116807889950387,0.014553544911107,-0.0342135084633834,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118039335347546,0,0,0,0,0,0,0,0,-0.0240152376663321,0,0,0,0,0,0,0,0,0,0,0,0.00303523587734881,0,0,0,0,0.0192485758524813,0,0,0,-0.112004418860885,0.0849051966955384,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107007289945193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583567666902764,0.0339417189965554,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0171136566334512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089016817841689,0,-0.0446375068880808,0.0261080217203089,0,0,0,0,0,0
