,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X600066.SH,X000100.SZ,X601877.SH,X002236.SZ,X600118.SH,X600271.SH,X002456.SZ,X000157.SZ,X300124.SZ,X600177.SH,X600372.SH,X002007.SZ,X600522.SH,X600089.SH,X002085.SZ,X000066.SZ,X000981.SZ,X002508.SZ,X600867.SH,X300003.SZ,X600699.SH,X002294.SZ,X000559.SZ,X002292.SZ,X002180.SZ,X300136.SZ,X600498.SH,X002074.SZ,X000623.SZ,X002426.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0793913175371406,0,0,0,0,0,0.0357144181629652,0,0,0,0,0.252152265674343,0,0,0,0,0,0,0.20756890477709,0,0,-0.0352796971411139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00628397590315578,0.00275931518854643,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,-0.0285758693022953,0,1.73472347597681e-18,0,0,0,0.566628509809657,0,0,0,0,0,0,0,0,0,0,0.129495262609679,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00754304769376839,0,0,-0.111932472741884,0,-0.118249423948145,0,0,0,0,0,0,-0.0199713479999414,0.00834478375366436,0,0,0,0,0,0
X002415.SZ,0,0,0,0.177923590734057,0,0,0,0,0,0,0,0.0392162267841295,0,0,0,0,0.0434137764575704,0.153551189752761,0,2.71050543121376e-20,0,0.387883881848887,0,0,0,0,0,0,0,-0.15360319331602,0,0,0,0,-0.0998835952430237,0,0,0,0,0,0.0242870637947061,-8.67361737988404e-19,0,0,-0.0763470386083767,-0.0235435022286119,0,0,0.0295383284815112,0,0.00530312176041838,-0.00131956861083874,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0297385079391323,0.158205126339224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365928654764759,0,0,0,0,0,0.11542791046753,0,0,0,0,0,0,0,0,0,-0.0323299097107425,0,0,0,0,0.478442992420525,0,0,-0.130507721651989,0.00683791272957024,0.00967648641263377,0,0,0,0,0,0
X000858.SZ,0,0,0,0.130757622096437,0,0,0,0,0.113579836061943,0,0,0,0.0292295864529461,0.17504373898136,0.362511749509128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452657570985824,0,0,0,0,0,0,-0.0495848471331143,0,0.0462364415512185,0,0,0,0,-0.0235213930457811,0,0.00657183965211416,-0.000360953553449385,0,0,0,0,0,0
X002304.SZ,0,0,0,0.111224954853002,0,0,0,0.00701195407792847,0,0,0,0,0,0.148230749858373,0.447428840807555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783023597437841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124135667766696,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0281183473463303,0,0,0,0.191970542943587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473191304374776,0,0,0,0,0,0,0,0,0,-0.0189435528776838,0,0,0,0,0,-0.103371939456617,0.0185928379532369,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0799004151743581,0,0,0,0,0,0.178725112496267,0,0,0,0,0.113032658121976,-0.277502548316224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705705675526177,0,0,0.185922166937127,0,-0.0255255860533062,0.00309389598524259,0,0,0,0,0,0
X000625.SZ,0,0,0,0.101852110966168,0.0872381770648811,0,0,0.0210599978207077,0,0,0,0,0.0702528906534781,0.316064407494815,0,0,0,0,0,0,0,0,0,0,-0.00726667045966521,0,0,0,0.0199042357837586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432369547684631,0,0,0,-0.0139795793218622,0.00513647579257324,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0945522551743671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692828853455284,0,0,0.037394116777969,0,0,0.0481502615419267,0.0437770217299503,0,0,0,0,0.186122072447677,0,1.73472347597681e-18,0,0,0.00534072973577489,0,0,0,0,0,0
