,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X002475.SZ,X600276.SH,X600690.SH,X300014.SZ,X600104.SH,X002129.SZ,X000651.SZ,X000625.SZ,X300124.SZ,X002371.SZ,X000725.SZ,X002049.SZ,X600031.SH,X003816.SZ,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002180.SZ,X002074.SZ,X300142.SZ,X600884.SH,X000733.SZ,X600741.SH,X000100.SZ,X600460.SH,X600702.SH,X000157.SZ,X600584.SH,X000799.SZ,X002236.SZ,X601799.SH,X600418.SH,X600563.SH,X002176.SZ,X002414.SZ,X600183.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.248734729408822,0,0,0,0,0,0,0,0,0,-0.0429435952978156,-0.00251717981198488,0,0,0,0,0,0,0,0,0,0,0,0,0.0184398272190883,0.0192038077663864,0,0,0,0,0,0.0482570841328148,0,0,0.0674891309942992,0,0,0,0,0,0.00439160928065163,0,0,0,0,0,0,0,0,0.0149386873266228,0,0,0,-0.00663006689458522,0,0
X000858.SZ,0,0,0.239530963257677,0,0,0,0,0,0,0,0,0,0,0,0,0.00242247317527417,0,0.0172599649727697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362460244244679,0,0,0,0.264982359830747,0,0,0,0,-0.0556031388597972,0,0,0.048339484194193,0,0,0,-0.00414677030281546,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.553583066426281,0,0,0,0,0,0,0,0,0,-0.077441199584205,0,0,0,0,0,0,0.0806864424310746,0,0,0,0,0,0,0,0,0,0,0.0260421602994652,0,0,0,0,0,0.0487797245668425,0,0,0,0,0,0,-0.0191898229744731,0,-0.0451230870981322,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0.0356848066872132,0.0479744232985673,0.142218012409609,0,0,0,0.0367698571332532,0,0,0.0170877546056606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021564499354447,0,-0.0573239329594969,0,0,0,0,0.0871892089160873,0,0,0,0.420174478333627,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369429179941165,-0.00197858155639621,0,0,0,-0.0110129046376876,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0169156642843253,0,-0.0217542260305555,0,0,0,0,0,0,0,0,0.0124468549273932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863482183187679,0,0,0,0.702129474697779,-0.0796483419490653,0,0,0,0,0,-0.0268667543914981,0,0,0,0,0,0,0.0169201291668217,0,0
X002304.SZ,0,0.174083903010684,0,0.239060078443042,0,0,0.0275957395097539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304390498987849,0,0,0,0,0.0409655147899963,0,0,0,0,0,-0.0300966876095443,0,0,0.0900713877488457,0,0,0,0.0932133316045029,0,0,0,0.0223143386548904,0,0.0172721979578815,0.0104571964524441,0,0,0,0,0,0,-0.0112631248833101,0,0,0,-0.00517813951454308,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194254477427188,0,0,0,0,0,0,0,0.267095187036724,0,0.133684503896865,0,0,0,0,0.0626077182105006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182616584019453,0.214115119521063,0,0,0,0,0,-0.0528986513916966,0,0,0,0,-0.0121044280757995,0,0
X600276.SH,0,0,0,0,0.140452324398078,0,0,0,0,0.00294529603932876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112300931648613,0,0,0,0.0946276063573276,0,0,0.105568375023288,0,0,0,0,0,0,0,0,0.136021368546144,0,0,0.200663053086509,0,0,0.051322597552427,0,0,0,0,0,0,0.0385430178577154,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0373278522411351,0,0,-0.0367153329230744,0,0,0.0916582848701115,0,0,0,0,0,0.117862884667656,0,0,0.087492894787958,0.149695295875702,0,0,0,0,0.0407316522272202,0,-0.0516391292942578,0,0,0,0,0,0.131802257319575,0.0659288852527541,0,0.102332655576924,0,0.00948302787533711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0574266973247254,0,0,0,0,0,0.0650803787433164,0,0,0,0,0,0,0.0475115774262924,0,0,0,0,0,0,0,0.199121757909279,0.0719773619779704,0,0.177103784619995,0,0.0823700882106276,0,0,0,0,0.00543585194096298,0,0,0,0,0.130967229819877,0.097800872276397,0,0,0,0,0,0,-0.0280352269958387,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.00415042785086656,0,0,0,0,0.0601801352208625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375921932475017,0,0,0,0,0,0,0,0,0,0,0.284960542056939,0.100136782758884,0,0,0,0,0,0,0,0.0980421072882484,0,0,0,0,0.0996394642868922,0,0,-0.0131857305506384,0,0,0,0.0159344675592418,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168099560174003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185476531283981,0,0,0.0238567149162727,0,0.0745636034663067,0,0,0.0226602241999531,0,0.102434169593415,0,0,0,0,0,0,0.0891629382237037,0,0,0,2.16840434497101e-19,0,0.0969829536177979,0,0,0,0,0.0955777254925576,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.200638980214695,0,0,0,0,0,0,0,0.180345210466086,0,0,0,0,0.103466341564517,0,0.115835623038245,0,0,0.127349238276308,0,0,0,0,0,0,-0.0547607103052044,0,0.0060605035640589,0,0,0,0,0,0,0,0,-0.0948659423097463,0,0.0334404716332559,0,0,0,0,0,-0.0100199689883457,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.0716857832083696,0,0,0,-0.054280645721659,0,0.150759448129592,0,-0.0909359878928848,0,0,0.745007474180226,0,0,0,0,0,-0.0401522445593611,0,0,0,0,0,0,0,0,0,0,0.158309925473287,0,0,0,0.422893351922459,0,0,-0.256119470206255,0,0,0,0,0,0.0955148996437818,0,0,-0.200931221034626,0,0,-0.0975825724641975,0,0,0,0,0,0.0502672270209476,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0469037919126973,0,0,0,0.0184880923841062,0,0,0,0,0,0,0,0.145185980555036,0,0,0,0,0.123898349259593,-0.0076144099425276,0,0,0,0,0,0,0,0,0,0,0,0,-0.137457238584116,0,0,0,0,0.0506804566918087,0,0,0,0.164087839887789,0,-0.0398318997779503,-0.00835686693722688,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.133455619284946,0,0,0,0,0,0,-0.0358888124646371,0,0,0,0.106490012598523,-0.0867214917925174,0,0,0,0,0.479652129043756,0,0,-0.165010915590079,0,0,0,0,0,0.264638362077134,-0.00295207735543112,0,0,0,0.508932463821904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248605125409438,0,0,0,0,0,0
X000725.SZ,0,0,0.00440597289456163,0,0.0171790037173048,0,0.0120820376017831,0,0,0,0,0,0.0331868526704145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.274564978219175,0,0,0,0,0,0,0,0,0,0.0420855320870419,0,0,0,0,0,-0.010276805586443,0,0,0,-0.00240591121139578,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164014362450536,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.145627071418016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14514786449171,0,0,0,0,0.0236643919528832,0,0
X600031.SH,0,0,0,0,0.100957808092038,0,0,0.0749582877333374,0,0,0,0.0210642147706542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237476373068615,0,0,0,0,0,0,0,0,0,0.0954050630386836,0,0.110200709150366,0.203687928971543,0,0,0,-0.0566469852515332,-0.0019707241128839,0,0,0,0,0,0,0,-0.0228793815847559,0,0,0,0.0383312593139398,0,0
X003816.SZ,0,0,0,0,0.0623483391163746,0,0,0,0.115040339900138,-0.00729931457013343,0,0,0,0,0,0,0,0,0.0749025641879268,0,0,0,0,0.0248743849719001,0,0,0,-0.00176608095643778,0,0,0,0,0,0,0,0,0.0300749821864613,0,0,0,0,0,0.0575447262855901,-0.0137971550441958,0.0178682187193091,0,0.0318656720462955,0,0,0,0,0.0267912185237666,-0.0149421711858656,0,0,0,0.00969303067838306,0,0
X000596.SZ,0,0.107700350611232,0.210267363174401,0,0,0.341511410912639,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0950506927465067,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10511354655896,0,0,0.239538432778524,0,0,0,0,0,0.0754025917794774,0.113312992292156,0,0,0,0.0384911249004685,0,0,0,0,0,0,-0.0182952901083734,0,0
X002241.SZ,0,0,0,0,0,0,0.456147239696441,0,0,0,0,0,0,0,0,0.038532278197068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892920761890463,-0.118963203579096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146150305393872,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0468015436501777,0,0.0216402811997646,0,0,0,0,0,0,0,0.0113464690216299,0,0,-0.0289224497200402,0,0,0.0707062267312408,0,0,0,0.0531186406615618,-0.0321450834253493,0.0542909238945197,0,0,0,0,0,0,0,0,0,0,0.32377937585796,0,0,-0.0695219220292185,0,0,0,0,0,0,0,0,0,0.0651502413958003,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.213642647508481,0.0695067629575997,0,0.098910659692685,0,0,0,0,0,0,0,0,0,0,0,0,0.0453894092134344,0,0,0,0,0.0111538601311235,0,0,0,0,0,0,0,0,0,0.272517501347423,0,0,0,0,0,-0.0809617612273136,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116362091368785,0,0
X000338.SZ,0,0,0,0,0,0,0.011643388234797,0,0,0.0403547726341962,0.209012462694615,0,0,0.0188991880327012,0,0,0,0,0.281738621063124,0,-0.0247956589037546,0,0,0,0,0,0.027507318400391,0,0,0,0,0,0,0,0,0,0.016149969103904,0,0,0,0.126919899315604,0,0,0,0,0,0,0,0,0,0,0,-0.0188141865448074,0,0,0,0.0176038244328906,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252967595156565,0,0.113099797973249,0,0,0,0.117286195584647,0,0,0,0,-0.0638003528487807,0,0.0673894827356404,0,0,0,0,0,0.0981788315650151,0,0,0,0,0,0,0,0,0,-0.0465040771049225,0.0698102159191089,0,0,0,0.0174381251699004,0,0,0,0,0,0,0.0484721792845682,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,-0.194530951567135,0,0,0,0,0,0,0,0,0,0,0,0,0.158340720184795,0,0,0,0,0.0508386782062838,0.339316090580988,0,0,0,0,0,0,0,0,0,0,0,0.202400042123731,0,0,0,-0.159324230380846,0,-0.0645107648964477,0,0,0,0.0669491968905955,0,0
X000661.SZ,0,0,0,0,0.185292057402073,0,0,0.0632992708433226,0,0.046531846469774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733155643937076,0,0,0,0,0,0,0,0,0,0.12524156504695,0,0,0.023134621116698,0,0.166877962635154,0,0,0,0,0,0,0,0,0,0,0,0,-0.048048657931475,0,0,0,0,0.0235077724618626,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.175533805189983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438451350599007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485369775361576,0,0,0,0,0,0,3.79716235236007e-05,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530116394031279,0,0,0,0,0,0,0,0.23266563764661,0,0,0,0,0.143948609953912,0,0,0,0.0197897360822343,0,0,0,0,0,0,0,0.0899963827513089,0.104672146944262,0,0,0,0,0,-0.0480954413334352,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0.132995950684956,0,0,0.00819064568860925,0,0,0,0,0,0,0,0.0263767247650963,0.0349450382839689,0,0,0,0,0.0675462705789276,0,0,0,0,0.0244912984711509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350165170482393,0,0,0,0,0.126650130543038,0,0.028728559240713,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.109453688566763,0,0.168620427528407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263661243831989,0,0,0,-3.46944695195361e-18,0.30164231019355,0,0,0,0,0,0,0,0,0,0.0808234562744858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.42481326500367,0,0,0,-0.263066857289745,0,0,0,0,0,0,0,0,-0.0133200391097686,0,0,0,0.18325597583176,0,0,0,0,0.0130733633602462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756180009748807,0,0,0.150395090299834,0,0,0,0,-0.0175216751518525,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10515455377435,0.153065692707372,0.0425912682807562,0,0,0,0,0,0,0,0,0,0,0.204862371593626,0,0,0,0,0.164382373698297,0,0,0,0,0.100599743348039,0,0,0,0,0,0,0,0,0.0896942693257118,0,0,0,0.199166922657276,0,0.0640181855668399,0,0,0,0,0.000144706692678019,0,0
X000733.SZ,0,0,0,0,0,0,0,0.0325982532922947,0,0,0,0,0,0,0,0,0,0.186315308167758,-0.204903998832158,0,0,0,0,0,0,0.224291455020623,0.17881879134743,0,0,0,0.0501568772040042,0.0227708153750468,0,0,0,0,0.012631456374851,0,0,0,0,0,0,0,0.0228441872914085,0,0,0,0,0,-0.221330113186307,0.0164753190212125,-0.0200947627760103,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0532378681141754,0.511002317977295,-0.0175907173511019,0,0.0432190446836456,0,0,0,0,0,0,-0.166583389511551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528006369043476,0,0,0.0263781484996408,0,0,0,0,0,-0.0222388593325464,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0152131911198716,0,0,0,0,0,0,0,0,0,0,0,0.538746605700456,0,0.107579705779876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349886306031759,0,0,0,0,0,0,0,0,0,0,0.0491684153245805,0,0,0,0,0,0,-0.000610762328139323,-0.0267792300056729,0,0,0,0.00252137060638193,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.0611389841194314,0,0,0,0.334917650392749,0,0,0,0,0,0,0,0,0,0,0,0.0621141407432395,0,0,0,0.0184732500385534,0,0,0,0,0,0,0.0213387609506527,0,0.30925048541296,0,0,0,0,0.0213291403405851,0,0,0,0.0272847775373175,0,0,0.0247317597847325,0,0,0,0.0242734870039963,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0.0149889342866067,0,0,0,0,0,0.0188496750495054,0,0,0,0,0.0296297739594816,0,0,0.0565990259139309,0,0,0,0.114060304487371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669630170975606,0,0,-0.0118138630280865,-0.0132940624154526,0,0,0,0,0,0,0,0,0,0,0.00801558198176928,0,0
X000157.SZ,0,0,0,0,0,0,0.00544213298238422,0.0527013097102016,0,-8.67361737988404e-19,0,0,0,0.0175402271591757,0,0,0,0,0.343383553586266,0,0,0,0,0.0281522554648527,0,0,0,0,0,0,0,0,0,0,0,-0.00961560387822333,0.0956494439561081,0,0,0,0,0,0,0,0.0150416255693902,0,0,0,0,0,0,0,0,0,0,0,0.00143820173726422,0,0
X600584.SH,0,0,0,0,0.165811666672241,0,0.00106327493812451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155848300378351,0,0,0,0,0.131568277805936,0,0,0,0,0,0,0,0,0.100213131992482,0,0,0,0,0,0,-0.00501818627482258,0,0,0,0,0,0,0,0.0276267702665768,0,0,0,0.0175277015452446,0,0
