,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X000596.SZ,X600183.SH,X002236.SZ,X601877.SH,X300003.SZ,X600703.SH,X002241.SZ,X000157.SZ,X002463.SZ,X000100.SZ,X002007.SZ,X002179.SZ,X600271.SH,X000625.SZ,X300142.SZ,X300014.SZ,X300124.SZ,X600867.SH,X002008.SZ,X000066.SZ,X002049.SZ,X300136.SZ,X600066.SH,X000977.SZ,X600498.SH,X002506.SZ,X002129.SZ,X600177.SH,X300146.SZ,X002371.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0.335809757267572,0,0,0,0,0.0325183485886839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344525741426891,0,0,0,0,0.177697293286149,0,-0.173736256093719,0,0,-0.0332974222500359,0,0,0,0,0,0,0,0,0,0,0,0,0.00921258554767359,0,0,0,0,-0.0322471959584064,0,0
X000596.SZ,0,0,0,0,0,0,0,0.167432198330578,0,0.231307186867165,0,0,0,0,0,0,0.003271288473617,0.0822579701507131,0,0.092618203628128,0,0,0,0,0,0,0,0,0,0,0,-0.076107063539755,0,0.0306078623394088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078903926086151,0,0,0,0.0239922144501656,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,-0.0783661057526711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112113607496125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967741391707759,0,0.193213870578371,0,0,0.0394476027130696,0,0,0,0.0808295364251171,0,0,-0.00504233315141674,0.0453058772132651,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0866420073643034,0,0,0,0.150641431271119,0,0.206886691931879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549036669886352,0,0.148125295008358,0,0,0,0,0,0.0263103971239186,0,0,0,0,0,0,0,0,0.141198832966623,0,0,-0.0146591971525559,0.0357417402578321,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0592682533638367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308319509963916,0,-0.0136319495358752,0,0,0,0,0,0,0,0,0,0.00430945155740258,-0.014755972686578,0,0.0554298074006266,0,0.0482604651708242,0,0,0,0,0,0,0,0,0,0.0145297196978598,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0359882020852385,0,0.0145049614277642,0,0,0,0,0,0.0190355726936505,0,0,0,0,0,0,0.173018278496226,0,0,0,0.0435631495108355,0,0,0,0,0,0,0,0,-0.0200569200518247,0,0.127607337311355,0,0,0,0,0,0,0,0,0,0,-0.0349698972405471,0,0,0,0,0.0698120297733094,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685435174334964,0,0,0,0,0,0,0,0,0,0.203162755967225,0,0.312308989966022,0.0614694990438172,0,0,0,0,0,0,0,0,0.194405585169902,0.0508291391788908,0,0,0.011559821858882,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111289811452738,0.282417213629816,0,0,0.0309695874240337,0,0,0,0,0,0,0,0,0,0,0,0,0.232054301132001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0.029062249278506,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.421812909833493,0,0,0,0,0,0,0,0,0,0,0,0.0126531526682375,0,0,0,0,0,0,-0.0172647209766948,0,0,0,0.129863320779052,-0.0239449925982061,0,0,0,0,0,0,0,0,0,0.132890946703468,-0.128079636231714,0,0.13883726976525,0,0,0.0329310971928386,0,0,0,-0.0787052558504089,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442787184727282,0,0,0,0.143186341126329,0.1576251594939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106030048884778,0,0,0,0,0,0,0,0.0270141813610888,0,0,0,-0.130415271861319,0,0
X000100.SZ,0,0,0,0,0.0879595502727134,0,0,0,0,0,0,0.229115684424326,0,0,0.0383070907112997,0,0,0,0,0,0,0,0,0.17450644842977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274244984262409,0.000867512900557003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570656305094727,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.0451656086069578,0,0,0.0303391823888674,0,0.0378905897415304,0,0,0,0,0,0.267463985508036,0,0,0,0,0,0,-0.021816713117792,0,0,0,0,0,0,0,0.0373415735493695,0,0,0,0,0.0943722890577814,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109392735913589,0.0244444471404164,0,0,0,0.0127724997107107,0,0
X002179.SZ,0,0,0,0,0,0.147147634977336,0,0,0,0,0,0,0,0,0,0.117395117701741,0,0,0,0.0940942959928355,0,0,0.1055295305583,0,-0.0527975634498096,0,0,0,0,0,0,0,0,0,0,-0.223895295148446,-0.019691906865632,0.0361793594780421,0,0,0,0.266289463032178,0,0,0,0,0.0407883272506668,0.0261070050613262,0,0,0,0,0.0197740822079321,0,0,0,-0.00261972830952377,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110705588935821,0,0,0,0,0,0,0,0,0,0.113678876908647,0,0,0,0,0.082478736560308,0,0,0,0,0,0,0,0,0.0989572570949245,0,0,0,0.225995083807569,0,0,0,0,0,0,0.0889460458725305,0,0,0,0.0396913815740862,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.127060076125103,0,0,0,0,0,0,0,0,0.0311990022427135,0,0,0,0,0,0,0,0,0,0.0513994979834051,0.0807394551768635,0,0,0,0,0,0,0,0,0,0,0,0.0226691250898684,0,0,0,0.151323188111852,0,0,0,0,0,0,0,0,0,0,-0.00901300708124892,0.0150463284546176,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.0340187519109254,0,0,0,0,0.09878097149644,0,0,0,-0.0132396193531775,0,0,0,0,0,0.174089141502477,0,0.246444974151673,0,0.0279512689479597,0,0,0,0.0507679272325533,0,0,0,0.0347359788458161,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.192137158165024,-0.00784054261213296,-0.0122221812239563,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171850393862367,0,0,0,0,0,0,0,0,0,0,0,0.119510024955074,0,0,0,0.0103686234269305,0.158189827044041,0.252734886854222,0,0,0,0,0,0,0,0,0,0.0568931262400245,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0109084721481974,0,0,0,0.0308424361572595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505849825680369,0.0275563485257441,0,0.110800904481591,0,0,0.0548865350832404,0,0.00114602483559345,0,0,0.101897150908751,0,-0.00394998917989207,-0.000502907442079557,0,0,0,0,0,0
X600867.SH,0,0,0.149146452909368,0,0.0272178031738246,0,0,0.0249011413456352,0,0.0544226859094578,0.0796489205426613,0,0,0,0,0.0246182727878474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976082344217732,0,0,0,0,0,0.0143858298158465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012978885485566,0.0124727443357528,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0519582136442992,0,0.30052102326681,0,0,0,0,0,0,0,0,0,0.0563795015378699,0,0,0,0,0,-0.10131938979148,0,0,0,0,0,0,0,0.276025111596803,0,0,0,0,0,0.394162710252049,0,0.424616599514371,0,0,-0.347682237408361,0,0.000103836269041547,0,0,0,0,-0.0284967309157471,0.0362526315203647,0,0,0,0.0020857336545797,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274259956856886,0,0,0,0,0,0.082275073800729,0,0,0,0,0,0,0,0.0130349269543845,0,0.266522914655827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219944743192124,0,0,0,0.0528881874106775,0,0,0,0.00455816429000357,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0575482504931738,0,0,0,0,0,0.09513835248227,0,0,0,0,0,0,0.21580588037497,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.142569883016245,0,0.22880772511816,0,0,0,0,0,0,0.112873128509841,0.136136025686403,0.0518280101577456,0,0,0,0.00648544851479514,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15789737478398,0.171432032770319,0,0,0,0,0,0.101912767351665,0,0,0,0,0,0,0,0,0,0.137113352552863,0,0.100320535084053,0,0,0,0.132436158271986,0,0.0548164512429537,0,0.00782297114661683,-0.0332759709199377,2.16840434497101e-19,0,0,0,0.00376963455528007,0,0,0,-0.0446191392961474,0,0
X600066.SH,0,0,0,0,0,0,0,0.116568874710601,0,0,0,0,0,0,0.0348205464550704,0,0,0,0,0.034586092772915,0,0,0,0,0,0,0.0305596668875657,0,0,0,0,0.106924127535224,0.191645032825477,0,0,0,0,0,0,-0.0374489284980989,0,0,0,0,0,0,0,0.0884440378428635,0,0,0,0,0.00371319478038473,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05411513301534,0,0.178389936564209,0,0,0,0,0,0.149158448923231,0.209663880186029,0,0,-0.0243857790524765,0,0,0.13799110316683,0,0.0297455357815132,0,0,0,0,0,0,0,0,0,0.0354582421167877,0,0,-1.73472347597681e-18,-0.049061738441383,0,0,0,0.0654065799511173,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.038939554394203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424316211158747,0.254066958041193,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0453171865130441,0,0,0.0139969796549528,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02931930177062,0,0,0,0,0,0.15083293108992,0.110062020444269,0,0,0,0,0,0.0116952419887849,0,0,0,0,0,0,0,0,0,0.073269653763224,0,0,0,-0.00317983010380193,0,0,0,0,0,0,0
X002129.SZ,0,0.0602906466529939,0,0,0,0,0,0,0,0,0.0515504052800536,0,0,0,0,0,0,0,0,0.102023984957964,0,0,0,0,0.10026774363324,0,0,0,0,0,0,0,0,0,0,0,0,0.102295158705536,0.314569542259414,0,0,0,0,0,0,0,0,0.00749069896228344,0,0,0,0.0434926770948312,0,0,0,0,-0.043313109848535,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036140380671488,0,0,0,0.0248280631849995,0,0,0,0,0.0275400106379353,0,0,0,0,0,0,0,0,0,0.0900741676782484,0,0,0,0.0693250777374193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463080470335578,-0.0217656068248776,0,0,0,-0.0367019396130881,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.0412259762684289,0,0,0,0,0,0,0.106832677362836,0,0,0,0,0.0690960316577596,0,0,0,0,0.0942315278433891,0,0,0,0,0,0,0,0,0,0.0277616028868251,0,0,0.114406675882538,0,0,0,0,0,0,0,0,0.105978594483252,0,0,0,-0.00859224470537672,-0.0234853709133012,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0998920983992678,0,0,0,0,0,0,0,0.012376807208499,0.138987161270151,-0.106541675451301,0,0.0387793057497866,0,0,0,0.0279947173830152,0,0,0,0,0.163825525930625,0,0.083620271120415,0,0.0301166981952069,0,0.204257425854915,0.115615656033577,0,0,0.190759321322923,0,0,0.0238501891026336,0,0.0445888196465247,0,0,0,0,-0.00906345481181534,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.0515180919225794,0,0,0.466541454296668,0,0,0,0,0,0,0,0,0,0,0,0.197767280484004,0,0.0729166921478539,0,0.0250939081818926,0,0,0,0,0,0.0452168753396545,0,0,0.0676342757014145,0.0738595979711355,0,0,0,0,0,0,0,0,0,0,0,0.0864551708101734,0,0.00252312390084926,0.000733610670619405,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.106843198767121,0,0,0,0,0,0,0.0432431840381287,0,0,0,0,0,0,0,0.22943456080705,0,0.130785325230688,0,0,0,0,0.000548989790737281,0,0.061638822260687,0,0,0,0,8.67361737988404e-19,0,0,0,0.143820772897998,0,0.0196120442241272,0,0,0,0,0.0761963179747901,0,0,-0.0302509971867572,0.0301509757214389,0,0,0,0,0,0
Change_TY3M,0,0,0.0451278055127383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189539646612825,0,0,0.0273162538618662,-0.0586822584798142,-0.10040113488051,0,0,-0.0350966449714554,0,0,0,0,0,0,0,0,0,0,0.0345223722832997,-0.11900753542988,0,0,0,0.0142795783134478,0,0
Slope,0,0,-0.227458096962582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131814697623055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959378184305353,0,0,0.775120459273225,0,0,0,0.167487797437583,0,0
TED,0,0,0,0,0,0,0,0.179621095106566,0.0236883244422698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134478134796816,0,0,0,0,0,0,0,0,0,0,0,0.0497325560752286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513843051614997,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0364181551365209,0,0,0,0,0,0,0,-0.0398794610997696,0,0,0,0,0,0,0.0102678645724794,0,0,0,0,0,0,0,0,0,0,0.022179025420107,0,-0.0403176121978974,0,0,0,0,0,0,0,0.0217187279429859,0,0,0,0,0.0174939842766688,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0344769047226226,0,0,0,0,0,0,0.0760838558621547,0.0390808347945562,0,0,0,0,0.0339548098904105,0,-0.0250133143280211,0,0,0,0.036618279811012,0,0,-0.0984347954741706,0,0,0,0.03470409391308,0,0,-0.0989424338558021,0,-0.0685403479745355,0,0,0,0,0.0496253545260531,0.0287255957002556,0,0,-0.0316045082809506,0.0561272305341162,0,0,0,-0.0520300224501597,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182898012446443,0.0106124796262041,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.152397111267607,0.410834377018231,0,0,-0.328455155292691,0,0,0,0,0,0,0,0,-0.0364083017321976,0,0,0,0,-0.120818061812907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.229990608294386,0.237033892828486,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.000943153235021313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991710531988712,-0.00346600285014285,0,0,0,-0.0174276009726306,0,0
CarbonVol_Hubei,0,0,0,0.0198698953292473,0,0,0,0,-0.0302893891319043,0.0142157403827189,0.00684861410394832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00716737598083075,0,0,0,0,0,0,0.00559098215204649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869626282359427,-0.00243413773258397,0,0,0,0.0192343504362976,0,0
