,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600031.SH,X600741.SH,X002241.SZ,X002475.SZ,X002236.SZ,X600066.SH,X000338.SZ,X601877.SH,X000100.SZ,X002456.SZ,X600271.SH,X600118.SH,X600089.SH,X002085.SZ,X300124.SZ,X000157.SZ,X600177.SH,X600522.SH,X002508.SZ,X002007.SZ,X600372.SH,X300136.SZ,X000066.SZ,X300003.SZ,X000981.SZ,X600487.SH,X600699.SH,X002294.SZ,X600867.SH,X000050.SZ,X002008.SZ,X002180.SZ,X000559.SZ,X002292.SZ,X000596.SZ,X000623.SZ,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002085.SZ,0,0,0,0,0,0,0,-0.0193044906252885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140876075449714,0,0,0,0,0,-0.0812237198248738,0,-0.0242115798840996,0.0096432688080684,0.0459408166110636,0,0,0,0.0288294863373098,0,0,0,0,0,0,0,0,0,-0.0483440746797996,0,-0.0285294139263526,0.0124180946502143,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.00161237427686225,0,0,0.0756875950780073,0,0,0.0157664361738723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737040383873365,0.0672907292707685,0,0,0,0.108691164478771,0,0,0,0,0.0415502799463603,0,0,0.0908994355184324,0.062622874141757,0,0,-0.132047315911788,-0.00301127261063066,-0.00341904113920059,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0555148196288046,0,0,0,0,0,0.163582573075098,0,0,0,0,0,0.0927608199846992,0,0,0.00091876664210004,0,0,0,0,0,0,0,0,0.0618923130023687,0,0,0,0,0,0,0.00525258325663247,0,0,0,0,0,0,0,0.0679536360225108,0.0297207141588358,0,0,0,0.0212725566683002,-0.00797035370802271,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.0532458843336542,0,0,0,0,0,0,0,0.0512365179079573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380147907336089,0,0,0,0,0,0,0,0,0,0.0391865534472946,0.00231851064390837,0,0.00303198893009985,0.00127806813824336,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.198636541698606,0,0,0,0,0,0.0143581526208996,0.0845196057623443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462785076809366,0,0.0629566210650674,0,0.0475193119969736,0,0,0.12426039556687,0,0,0,0,0,0.0476772675959961,0,0.0685748670817084,0,0,0,0,-0.00382399586579072,-0.00127620515526702,0,0,0,0,0,0
X002508.SZ,0,0,0,0.064122570374357,0,0,-0.0285359631500078,0.0417789520208091,0,0.0369945909162116,0,0,0,0.0832865605686975,0,0.17006623314201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112719479152127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037860046421776,0,0.0150805332355478,-0.00795471942056764,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0758016434010705,0,0,0,0.0386289930052095,0,0.0936043757413701,0,0.0260665250552039,0,0,0,0,0,0,0,0.00769917939033629,0,0,0,0,0,0,0.0118614095842515,0,0,0,0,0,0,0,0,0.047584039520169,0,0,0.0108483893845347,0,0,0,0,0,0,0,0.107649699464576,0,0.0969557418276545,0,0,0.00927495170526976,-0.00366532072886629,0,0,0,0,0,0
X600372.SH,0,0.0298817817333553,0,0,0,0,0,0,0,0,0,0,0,-0.039504944925839,0,0,0,0,0,0,0,0,0,0,0.603838215075725,0,0,0.107954272427226,0,0,0,0,0,0,0,0,-0.0677335718318793,0,0,0,0,0,0,0,0,0,0.0768769807614282,0,0,0.0396947256362732,4.33680868994202e-19,0.010570297579765,0.00319213158733663,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.000104492426249547,0,0,0,0.399708779311276,0,0,0.158945801541292,0,0,0.469852368238102,0,0,0,0,0.124017854556119,0,0,0,0.0798262660494733,0,0,0,-0.194491503666133,0,0,0,-0.13681869254746,0,0,0,0.129255413559783,0,0,0,0.201641032771716,0,0.046388728367414,0,-0.0110208582156709,0.0190165041862959,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.277285098068086,0,0,0,0,0,0,0,0,0,0,0,-0.611570951324536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318273217632034,0,0,0.253020307614016,-0.0125914050277919,-0.0513066704260038,0.0142213965155932,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.20593786892021,0.000700975501633185,0,0.0553340215768413,0,0,0,0,0,0.0445728763861171,0,0,0,0,0,0,0,0.0708290004997768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11790931516919,0,0,0,0,-0.0124876905543468,0.00684836067635059,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176109514581522,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0378074299562467,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0227827285954179,0,0,0,0,0,0.00742275887073193,0,0,0,0,0,0,0,0.0800893333196327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299321047557656,0,0,0.0137729140294772,-0.00101954370531765,0,0,0,0,0,0
X600699.SH,0,0,0,-0.11273703199099,0,0.0586769627370657,0,0,0,0,0,0,0,0,0.086835028020317,0,0,0,0,0,0,0.00293629661368092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172356985554647,0,0,0.12439625858088,0,0,0,0,0.104706739118496,0,0.111447745147382,0,0,0,0.0855473839604646,0,-1.0842021724855e-19,0.0067200170921564,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102189470014633,0,0,0,0,0,0.00206365416225342,0,0,0,0,0.0207028088603599,0,0,0,0,0,0,0,0,0,0.0314028924304497,0.0948630744049205,0,0,0.115527514822733,0,0,0,0,0,0,0.00558846294778152,0,0,0,0.00838972643221302,0,-0.00525561531313646,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.0543840513685616,0,0,0,0,0,0,0,0.0817437193230696,0,0,0,0,0.0671192352332884,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231551778880915,0,0,0.0144314832115825,0,0,0,0,0,0,0,0,0,0.080034212101967,0,0,-0.0253662404538202,0.0085277650897734,0,0,0,0,0,0
X000050.SZ,0,0,0,0.0108821303918166,0,0,0,0,0,-0.000254346905954572,0,0.00271382205286619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141832658275944,-0.0305850270806422,0,0,0,0,0,0,0.00556274763431188,0,0,0,0.000290978967354578,0,0,0,0,0,0,0,0,0,0,0.00967030211451992,-0.000499762016801914,-0.000379669127982244,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0228689993853318,0,0,0,0,0,0,0,0,0.0389883481769757,0,0,0,0,0,0,0,0,0.174719143610702,0,0,0,0,0,0.204564209006355,0,0,0,-0.0485696985525119,0,0,0.31244029581234,0,0,0,0,0,0,0,0,0,0,0,0.123626679325659,0,0,0,0,-0.00682110266470808,-0.00506366533934931,0,0,0,0,0,0
X002180.SZ,0,-0.029265436444387,0.23990211396785,0,0,0,0,0.121239907450595,0,0,0,0,0,0.031129157029702,0,0,0,0,0,0,0,0,0.0558844384050678,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0609361258868537,0,0,0.0451715036228018,0,0.0753006626932288,0,0.0598989750158006,0.100263127181087,0,0,0,0.0249802152075514,0.0115918683707157,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119068505315522,0,0,0,0,0,0,0,0,0.0276654126148095,0,0.212432157200622,0,0,0.013383580515911,0,0,0,0,0,0,0,0.0230359077405093,0,0,0,0,0,0,0,0,0,0,0.154054991111312,0,0,0,0,0.00296327031132651,0.00604182045035029,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.00429205832551811,0,0,0,0,0.00213336840788352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279635886192405,0,0,0,0,0,0,0,0,0,0.628556323856539,0,0.0404832622563071,0,0,0.185630239253348,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0589478556175617,0,0.0430231673610624,0,0,0,0,0.512138499377577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350126559490811,0,0,0,0,0,0,0,0,-0.1039867724516,0,0,0,0,0.0893914602588069,0,0.00307755799155605,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0.106959581819568,0,0.00952233642429366,0,0,0,0,0,0,0.0614755710775522,0,0,0,0,0,0,0.103990011290499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889587365720108,0,0,0,0,0.107466959115215,0,0,0,0,0,0.0116634900695746,0,0,0.00856393274814052,0,0,0,0,0,0
X600809.SH,0.0473230361004218,0,0.0717277876323777,0.129952898172732,0,0,0,0,0,0,0,0,0.315738840554492,0,0,0,0,0.231865684318175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148591407597249,0,0,0,0,0,0,0,0,0,0,0,0.541429645585405,0,0,-0.0197853630969226,0.0179413330640827,-0.00820405907611567,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0622524464038215,0,-0.123890994030955,0,0,0,0,0,0,0,0.104646473793346,-0.405975183878353,0,0,0.11907496929977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102173191583044,0,0,0,0,0,0,0,0,0,0,0,-0.060324041676425,0,-0.0460569924651754,0,0.0226537589118857,0.0222915077204146,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267307378499414,0,0,0,0,0,0.264548190936235,0,0.593711155593408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54687864289772,0,0,0,-0.0147926534385209,0,0,0,0,0,0.219979509253574,0,0,0,6.98254481859127,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433278373749026,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63355185954776,0,0,0,0,0,0,0,-0.619665974035682,0,0,0,0,0,2.52417313769524,0,0,0,0,0,0,0,0,-1.47962263234426,2.19711581104183,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0755500831383325,0,0,0,0,-0.00215121040194758,0,0,0,0,0,-0.0214792604579628,0,0,0,-0.00820811165331679,0,0,0,0,0,-0.018310594378149,0,0,0,0,0,-0.0431785767439466,0,0,0,0,0,0,0,0,0,0,0.0363250362456892,0,0,0,-0.0389615013276773,0,0,-0.0366151458490921,0.0110449464132931,0,0,0,0,0,0
MKreturn,0,-0.040430330902026,0.084632412737572,0,0,0,0,-0.0182937985874961,0,0,-0.052028070539842,0,0.0847053736965946,0,0,0,0,-0.111153745664982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780467377013455,0,0,0,-0.0324499542104276,0,0,0,0,0,0.00466504301484908,0,0,0,0,0,0.0200698256563707,0.00374352297974693,-0.00135177397479815,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290099036884742,-0.00178848735812798,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310983716066679,0,0,0,0.0326198522353173,-0.000586008649270577,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115768836682438,0,-0.0170754718217683,0,0,0,0,0,0,-0.00315345809571,0,0,0,0,0,0,0,0,0,0,0,-0.00320104713736943,0,0,0,0,0,0,0,0.000341382541922164,0.0337814887696869,0,0,-0.00650700855541578,0.0260871822220337,-0.0199590398914741,0,0,0,0.0242211289660346,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220139240782296,0,0,0,0,0,0
