,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600690.SH,X600809.SH,X002475.SZ,X002304.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000100.SZ,X000063.SZ,X000157.SZ,X600703.SH,X000596.SZ,X002241.SZ,X002129.SZ,X600741.SH,X000625.SZ,X601877.SH,X002007.SZ,X002179.SZ,X002371.SZ,X300142.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X600584.SH,X601799.SH,X300003.SZ,X600183.SH,X002074.SZ,X000800.SZ,X000799.SZ,X300146.SZ,X000066.SZ,X002008.SZ,X600089.SH,X600707.SH,X000977.SZ,X600177.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0.207939003652477,0,0,0,0.110048584960174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653116832024416,0,0,0.0354504908263076,0,0,0,0,0,0,0,0,0,0,0,-0.0491244825404817,0,0,0,0,-0.0094815938226687,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647614595758617,0,0.00156272169690575,0,0,0,0,0,0.0137281059830966,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.243336889466496,0.266892695087868,-0.11824987847305,0,-0.0608214679962686,0,0,0.0808218135253405,0,0,0,0,0,0.0106209816866373,0,0,0,-0.0600365321151434,0,0
X000725.SZ,0,0,0.164425992722574,0,0,0,0,0,0,0.0827733578373123,0,0,0,0,0,0,0,0,0.160266398963022,0,0,0.102470143995013,0,0,0.0674155192091763,0,0,0,0,0,0,0,0,0,0,0,0,0.0652122867670415,0,0,0,0,0.0277790827253544,0,0,0,0,0.0185360000833538,0,0,0,0,0.00140266651341109,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0508991760436044,0.0521707871672335,0,0,0,0,0,0,0,0.0252091654501312,0,0,0,0,0.0944529445609884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687350913275456,0,0.0434414116761887,0,0,8.67361737988404e-19,0.0604020521551284,0,0,0,0,0,-0.017238274658349,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0283835891047221,0,0,0,0,0,0,0,0,0,0.170971485741825,0,0,0.0816301598031842,0,0.0571314524177566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307411916291454,0,0.0230682567308822,0,0,0,0,0,-0.00275021796302612,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,8.67361737988404e-19,0,0,0.0723670643218915,0.030705722192439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533295501759453,0,0,0,0,0,0,0,0,0,0.0676639878617903,0,0,0,0,0,0.254409070785774,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.311180072897225,0,0,0,0,0.100544394882779,0,0,0,0.220959766197584,0,0,0,0,0,0,0,0,0.141879698581908,0,0,0,0,0,0,0,0,0,0,0.0080917651418069,0,0,0,0,0,0,0,0.118537013909429,0.187217638151843,0,0,0,0,0,0,-0.044118680778212,0,0,0,0,-0.044759160889471,0,0
X003816.SZ,0,0,0,0,0,0,-0.0769306757380385,0,0,0,0,0,0,0,0,0,0.0174611661493936,0,0,0,0.0869856147630014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990006305955867,0,-0.10271798623462,0,0,0,0.0371488791380469,0,0,0,0,0.0047842079110736,-0.0112026499975059,0,0,0,0,0,0.00461818706004352,0,0,0,0.023781708613759,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.301729114481798,0,0,0,0,0,0,0,0,0.235019414982984,-0.0394322156542253,0,0.0613934068218032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235038995557467,0.0669427430092016,0.027200055587169,0,0,0,0,-0.00965894461391607,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0576602254540102,0,0,0,0,0,0.116907397767759,0,0,0,0,0,0,0,0,0,0.0293740619406453,0,-0.0431713710498889,-0.0508613413856107,0,0,0,0,0,0,0,0,0.19431485934182,0,0,0,0,0,0.0224050052248927,0.0404053201302104,0.241012294373863,0,0,0,0,0,0,0,0,0.0081330811506679,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.253977394074123,0,0,0,0,0,0,0.37069893151049,0,0.0350533275229103,0,0,-0.0459913043338063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183951372530601,0.0314425956512459,0,0,0,0,0.0104118749378691,0,0.165666658067237,0,0,0,0.0744807680013331,0.136358253585669,0,0,0,0,0,0,0,0,0,0.0261333067086266,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.120799329063141,0,0,0,0,0,0,0,0,0.315039589894484,0,0.0441293560211873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143968822462304,0,0,0,0,0,0,0,-0.0312570526610466,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.127153292435604,0,0,0,0,0,0,0.211326827423948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871117016635931,0,0,0,0,0,0,0,0,0,0.0317052689546344,0,-0.0400024411187686,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0651731431838907,0,0,0,0.30716346561949,0,0,0.216412118412666,0,0,0.0108824388330229,0,0,0.123822300586966,0,0,0,0,0,0,0,-0.000848684098899257,0,0,0,0.153988884478288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341223884471187,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137520592119027,0,0,0.0478139188411424,0,0,0,0,0,0,0,0.160170475749389,0,0,0,0,0,0,0.328844841224795,0,0,-0.0287519323218318,0,0,0,0,0,0,0,0,0.303294817586552,0.0120386892818744,-0.0440104344822886,0,0,-0.032281186616396,0,0.0143372342281457,0,0,0,-0.133395324242681,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.20816293610772,0,0,0,0.0852077691432536,0,0,0.0424008570618183,-0.0950827177785485,0,0,0,-0.00837083698586604,1.73472347597681e-18,0,0.0710486942017149,0,0,0,0,-0.148460903637332,0,0,0,0,0,0,0,0,0,0.241712159628151,0,0,0,1.73472347597681e-18,0,-0.0118907535446845,0,0,0,0.0179096515238647,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.214092448171027,0,0,0,0.0776221922604927,0,0,0,0,0,0,0.360157286524454,0,0.287851927501775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092708497600789,0,0,0,0,0,0,0,0.0348532656616167,0,0,0,0,0,0,-0.0460975884683771,0,0,0,0,-0.0550710586633721,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246144310532349,0,0,0,0,0,0,0,-0.0374044822727352,0,0,0,0,0,0,-0.0298363570497475,0,0,0,0,0.346741149840243,0,0,0,0,0,0.0243592319033067,0,0,0,0,0,0.130568470498277,0.0110447152585946,-0.0217367644314754,0,0,0,-0.0320989308123721,0.0384352288110898,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0889774112418798,0,0,0,0,0,0,0,0,0,0.0366702685281832,0,0,0.124401834952518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1440322433294,0,0,0,0.0138185282397626,0,-0.146461288205766,0,0,0,0,0,0,0,-0.0336402992010705,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0.0666893701132314,0,0,0,0.14489179975872,0.0655318124857089,0,0,0,0,0.0332204148780146,0,0.165737490616529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151827019450634,0,0,0,0,0.00522366532159134,0,0.140971057310917,0,0,-0.0201023030339925,0,0,0,0,0,-0.0236749284809449,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.276159957717652,0.0568801538728942,0,0,0,0,0,0,0,0,0.0701116232729738,0,0,0,0,0,0,0,0,0.318053936947504,0,0,0,0.01253018232764,0,0.081714569999119,0,-0.0689668660485223,-0.0457053864463646,0.0668938299939565,0,0,0,0,0,0,0,-0.0155234716226851,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0252980187291649,0,0,0,0,0,0,0.107433485112573,0.232255775745661,-0.0941857231488975,0,0,0,-0.115849504555114,0,0,0,0,0,0,0.0803108789661793,0,0,0,0,0,0,0,0,0,0,0.0407647267313461,0,0,0,0,0,0,0.176843172242445,0,0,0,-0.0410590943230552,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.279198723340254,0,0,0,0,0,0,0,0.0668305774939723,-0.0985496407748485,0,0,0,0.153889935435293,0,0,0,0,0.0138825845105357,0.024634587136298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26666095297782,0.0369419305221736,0,0,0,0.0353151500701722,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0162796574502632,0.0268193944502366,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.096109982605429,0,0,0,0,-0.115234497331892,0,0,0,0,0,0,0,0,0.094771985284454,0,0,0,0.0934251990690612,0,0.094365212998751,0,0,0.0328504158334571,0.228091279267789,0,0,0,0.129355382216267,0,0,0,-0.0315038683388545,0,0,0.0504368610067817,0,0,0,0,0,-0.0384592287629774,0,0,0,-0.0284823970266202,0,0,0,0,0,0,0
X002414.SZ,0,0,0.0212754364752771,0,0,0,0,0,0.182218767124908,0,0,0,0.0726462312328932,0,0,0,0,0,0,0,0.110033722868715,0,0,0,0.0604599123665644,0,0,0,0,0,0,0,0,0.137950208781529,0,0,0,0,0,0,0,0,0.0287327769994402,0,0,0,0,0,0,0,0,-0.00500094921755418,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119847907105995,0.118159423379981,0,0.198270452116428,0.0965262623975894,0,0,0,0,0,0,0,0,0,0,0.380199462151823,0,0,0.0726365619556553,0,0,0,0,0,0,0,0.0218710259736564,0,0,0,-0.00121657755299373,0,0.148905721652656,0,0,0,0,0.0195459061739051,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.0797007709806943,0,0,0,0,0,0.338241863428602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121934637001087,0,0,0,0,1.73472347597681e-18,0,-0.0572831683429327,0,0,0.0315107796293408,0,0,0.0034365980019473,0,0,0,0,0,0
X300003.SZ,0,0.201775922875293,0,0,0,0,0,0,0,0,0,0,0.046287287357979,0.020098748581766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778430412352858,0,0.0301342689561114,0,0,0,0,0,0,0,0,0,0,0,0.0605036410814623,0.0509220068800403,0,0,0,0,0,-0.00383465511984773,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.154780208313511,0.0942779142030999,0,0,0,0,0,0.0530165525127964,0,0,0,0,0,0.0681128366873653,0,0,0,0,0,0,0,0,0.0339279278424304,0,0,0,0,0.102082041739793,0,0,0,0,0,0.0658505090722845,0,0.0361134117331652,0,0,0,0,0,0,0,-0.011692843024032,0.0378019104289752,0,0,0,-0.0347723175256206,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112643547968467,0.348177089367624,0,0,-0.226801540370287,0,0.140835480040725,0,0,0.218902330703118,0,0,0,0,0,0,0.219575439424869,0,0,0,0,0,0,0,0,0,0,0.111872442332534,0,0,0,0,0,0,0,0,0.00243995378182214,0,0,0,0,0,0,0
X000800.SZ,0,-0.0931360193032747,0,0,0,0,0,0,0,0,-0.00959216460038812,0,0,0,0,0.05262985823238,0.0508227791128157,0,0.0193729758645877,0,0,0,0,0,0,0,0,0.134210689787747,0,0,0,0.0077441961303929,-0.0208014966106684,0,0,0,0,0,0,0,0,0,0,0,0,0.0371420347663412,0,0,0,0,0,0.0106100908056469,2.16840434497101e-19,0,0,0,0,0,0
X000799.SZ,0,0.268655147770366,0,0,0,0.480283043564115,0,0,0.141087838727458,0,0,0,0,0,-0.0876383251870767,0,0,0,0,0,0,0,0,0,0.0098572303486125,0,0,0,0.000977474815382535,0,0,-0.0813206758803322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149287791714278,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.135336586973113,0,0,0,0,0,0,0,0,0,0.180062355005044,0,0,0,0.0257838610912864,0,-0.00500869601110429,-0.12543324536137,0.107356597231561,0,0,0.0694432065160887,-0.034072832168939,0,0.100613639414886,0,0,0,0,0.149753579687302,0,-1.73472347597681e-18,0,-0.0243786917353757,0,0,0,0,0,0,0,0,0,0,0.0084216449745716,0,0,0,-0.064625365084197,0,0
X000066.SZ,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.116088890537566,0,0,0,0,0,0,0,-0.0208302595018584,0.156267612347434,0.174220896396345,0,-0.0235796654990307,0,0,0,0,0.216236588109727,0,0,0.103588745884679,0,0,0,0,0,0,0,0,0,0,0,0,-0.039262669616762,0,0.167076352026393,0,0,0,-0.024744192330968,0,0,0,0,-0.111600144139115,0,0
X002008.SZ,0,0,0,0,0,0,0.0519001435390423,0,0,0,0,0,0,0,0,0,0.11179243373897,0,0.0723973027775215,0,0,0,0,0.119094038499183,0,0,0.0985245398048592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804488940176172,0,0,0,0,0,0.147532833259662,0,0,0,-0.000472713523209984,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29271152272598,0,0,0,0,0.071339393509643,0,0,0,0.363415050896149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932315025769833,0,0,0,0,0,-0.0292359943512297,0,0,0,0.0175903737818791,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0.528921305419333,0,0,0,0,0,0,0,0,0,0.00878827279296386,0,0,0,0,0,0,0,-0.506024997279503,-0.229029655193185,0,0,0,0,0,0,0,0,0,0.194793180924225,0.123926797332697,0,0,0,0,0,0,0,0,0,-0.0172567349472911,0.00368524415381385,0.0872088415888022,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524658297146732,0,0,0,0,0,0,0,0,0,0,0.142397110104134,0,0.00149640410519628,0,0,0,0.0557481202855401,0,0.181137729478228,0,0.00458306448128778,0.0326920225101814,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384631002997557,0.0277263685657874,0.0195918338034077,0,0.0290168725398988,0,0,0,-0.00578335217216751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370139577178765,0,0,-0.0525807230723445,0,0,0,0,0,0,-8.67361737988404e-19,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.101777554580902,0,0.136447994714202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235455361580355,0.14973385382159,0,0.0366414538639187,0,0,0,0,0,0,0.0150513373143036,0,0,0,0,0,0,0,0.0521381424028031,0,0,0,0,0,0,0.0176092405732307,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0404761591318307,0,0,-0.00658218271177071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.402315757571628,0,0,-0.0188358536636662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00500886376724702,-0.20218999984323,0,0,0,0.0204783721776314,-0.0471260427366819,0,0,0,0,0,0
Slope,0,0,0,-0.180607743473157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341220149402046,0,0,0,0,0,0,0,0,1.18272918131979,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14179374947191,0,0,0,0.0769637495408609,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370807796494218,-0.666148944844942,0.76663660938755,0,0,0,0,-0.108607488622136,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637684650359092,0,0,-0.0857439541345908,0.00813596304654491,0.00526422330963623,0,0,0.0964757507776165,-0.0633727586903451,0,-0.0454752889560281,0,-0.0307623492382477,0,0,0,0,0,0,0,0,0,0,0.0423875828492299,0,0,0,0.00111958656815775,0,0.0191595899861959,0.0615965596281325,0,0,0,0,0,0.00240045558561731,0,0,0,-0.0111081138904379,0,0
MKreturn,0,0,0,0,0,0,0,-0.0287754880246373,0,-0.122592527558657,0,0,0,0,0,0,0,0,0,0,-0.0118920136682392,0,0,0,0,0,0,0,0.0469352713121286,0,0,0.011924181626219,0,0,0,0,0,0,0.051404919444362,0,0,0,0,0,0,0,0,0,0,0,-0.058972584814185,0,-0.0109161171996697,0,0,0,0.0873278877317188,0,0
MKvol,0,0,0,0,0,0,-0.000500235124390572,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,-0.000684692162715513,0,0,0,0,0,0,0,0,-0.000625166127288197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000452919253860347,0,0,0,0,0,0,0,0,0,-0.0049247490340317,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139919024818043,0,0,0,0,0,0,0,0.270745071533218,0,0,-0.391141254679483,0,0,0,0,0,0.152228067191511,0,0,0,0,0.0442071402479162,0,0,0.0920705288022267,-6.93889390390723e-18,0,-0.138383786190103,-0.110807266239114,0,0,0,0,0,0,0,0,0,-0.129065654764001,0,0,0,0,0,-0.0125533771682651
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00163182399820889,0,0,0,0,-0.000346787272720161,0,0,0,0,0,0,0,0,0,-0.00295198738296753,0.0038867164656668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138475938966696,0,-0.00297132798653159,0,0,0,0,0,-0.00196783727639452,0,0,0,0,0,0,0,0,-0.019815280022344,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0162648125466441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240475879077808,0,0,0.00109731664352175,0,0,0,0,0,0,-0.00311534117778695,0,0,-0.014502167319904,0,0.00538389129310805,0,0,0,0,-0.0704783786024458,0,0
