,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X000338.SZ,X600031.SH,X300003.SZ,X000063.SZ,X002236.SZ,X600809.SH,X600271.SH,X002008.SZ,X600867.SH,X601877.SH,X002456.SZ,X000596.SZ,X300124.SZ,X600487.SH,X000100.SZ,X600566.SH,X600066.SH,X000625.SZ,X002294.SZ,X000661.SZ,X300136.SZ,X002007.SZ,X000977.SZ,X002179.SZ,X002180.SZ,X002241.SZ,X000157.SZ,X600498.SH,X000050.SZ,X000981.SZ,X300142.SZ,X000869.SZ,X002049.SZ,X600522.SH,X002508.SZ,X600779.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.149318385309837,0.239951568789951,0,0,0,0.0815956475403214,0,0,0,0,0.0695236420066332,0,0,0,0,0.0282331660617881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141016806422828,0,0,0.0546698605473758,0.0839325269974213,0,0,0,0,0,0,0.0016372476229058,8.67361737988404e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0.0448050407382546,0,0,0,0,0,0,0,0,0.141528232464234,0,0.224996398371673,0,0,0,0,0,0.0432972924971587,0,0,0,0,-1.73472347597681e-18,-0.0239234275837758,0,0,0,0,0,0,0,0,0,0,-0.170633252065883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291663977806005,0.0452577960105083,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.104319011524942,0.15294982640255,0,0,0.0469705860158272,0,0,0,0,0,0.0605925670265597,0,0,0,0,0,0,0.115412605176315,-0.0210003595320963,0,0,0,0,0,0,0,0,0,0,0,0,0.150025348050124,0.0312213421048912,0,0,0.00698105490480223,0.0139335138105117,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.215759532959589,0.0737454251268479,0,0,0.269344904565771,0,0,0,0,0,0,0,0,0.0619415335052491,0,0,0,0,0,0.0165071818934627,0.148117946883445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207232528122169,0,0,0,0,0.0157694974691866,-0.0150790714376504,0,0,0,0,0,0
X000651.SZ,0.168656513198106,0,0,0.393022094686933,0,0,0,0,0,0,0.194842514377136,0,0,0,0,0,0,0,0,0,0,-0.0795125132986277,0.0266987906000764,0.0788152906749047,0,0,0.00355591697271712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049128316434456,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.321672099108929,0,0,0,0,0,0,-0.0361813995093131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181612090855986,0.281786040005817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852954725409763,0,0,0,0,0.022234095474031,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.137641378501802,0,0,0,0,0.297101593046127,0,0,0,0,0,0,0,0,0,0.270280897299648,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,8.72971329604131e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192044971805014,0.0236452848751089,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959305138079969,0,0,0.0192429463791662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11885631179915,0,0,0.024213451301402,0,0,0.101346043156727,0,0.0121091479066096,0,1.38777878078145e-17,0.289533082254038,0,0,0,0,0.00629936003397635,-0.0117929824964074,0,0,0,0,0,0
X600690.SH,0,0,0,0.377463549974052,0,0,0.147104549348217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216588214313265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.012403060480851,0.00268007414318808,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0395161828181078,0.11894439021202,0.0808948558852067,0,0,0,0,0,0,0.0715989962963996,0,0,0,0,0,0,0,0,0,0,0.211348983732186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08709916032927,0,0.0276995566107698,0,0,0.0193410970154191,0,0,0,0,0,0,0
