,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X000661.SZ,X600031.SH,X000063.SZ,X000725.SZ,X000568.SZ,X003816.SZ,X600809.SH,X000338.SZ,X600703.SH,X600690.SH,X002241.SZ,X300142.SZ,X000596.SZ,X002007.SZ,X300014.SZ,X000100.SZ,X002371.SZ,X300124.SZ,X300003.SZ,X002049.SZ,X600741.SH,X000157.SZ,X002129.SZ,X600183.SH,X000800.SZ,X600584.SH,X601877.SH,X002236.SZ,X002414.SZ,X000977.SZ,X000625.SZ,X300136.SZ,X002456.SZ,X002179.SZ,X000066.SZ,X002185.SZ,X002463.SZ,X002008.SZ,X600118.SH,X002180.SZ,X601799.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.244780215763489,0,0,0,0,0,0.0645141948201846,0,0,0,0,0.0491463284895678,0,0,0,0,0,0,0.0344355575245039,0,0,0,0,0,0,0,0.0663567569283016,0,0,0,0,0,0.0237686366394714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116043457947681,0,0,-0.00336031661367035,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0816331719534127,0,0,0,0,0.223938817169823,0,0.285762271145531,0,0,0,0.0209124404185549,0.0924765316399737,0,0,0,0,0.00519667121286863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687091932298548,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.25131574351562,0,0,0,0,0,0.0665129826221304,0,0,0,0,0,0,0,0,0,0.147490655216951,0,0.146864248498411,0.029477710561185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544965177304046,0,-0.00637082459054459,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296364298942897,0,0.0703202158615433,0,0,0,0,0,0,0.0222668270830772,0,0,0,0.0870531839984877,0,0,0,0,0,0,0,0,0.0356088488105047,0,0,0.0863531407293243,0,0,0,0,0,0,0,-0.00291716602582705,-0.0211401316906163,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0710068855319354,0,0,0,0.0777264457160204,0.0292512416610191,0,0.0793204587624997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096806930470147,0,0,0,0,0,0,0,0,0,0,0.012431669842395,-0.00658299202464584,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.109323948298145,0,0.0342660414031466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821284291371862,0.0594928473810123,0,0,0,0,-0.0446379000551753,0,0.19550114082429,0,0.0846658106586037,0,0,0,0,0,0,0,0.0461406784555911,0,0.0828488500918413,0,0,0,0.00183061783878449,-0.00808605756005201,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.145749964590612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134354202385646,0,0,0.0153265764189684,0,0,0.109605261323759,0,0.0517793105469408,0,0.079757452613836,0.0045643343663573,0,0,0,0,0,0,0,-0.00507466918816455,0.00610002894803931,0,0,0,0,0,0
X002304.SZ,0,0.182816013883129,0.113621609484254,0,0,0,0,0,0,0,0,0,0.377518516498327,0,0.0160069768047411,0,0,0.0280344197745632,0,0,0.0970532701920247,0,0,0,0.0430185667751735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00364607986235962,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.155968472046552,0,0,0,0,0,0,0,0,0,0,0.0248186337703508,0,0,0,0,0,0,0.187774160127018,0,0,0.00189574175463299,0,0.111295073287475,0,0,0,0,0,-0.0952701652239729,0,0,0,0,0,0,0.0672997230026055,0,0,0,0,0,0,0,0,0.000864559480092817,0,0,0.0133703266426122,-0.0147171313151971,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.226379270877747,0,0,0.0816032195907401,0,0,0,0,0.0456643037911133,0,0,0.106708356669341,0,0,0,0,0.0343822522796672,0,0,0,0,0,0.0362452764693827,0.0740945470551353,0,0,0,0,0,-0.0501673071675971,0,0,0,0,0,0,0,0,0,0,0,0.198084264006313,0,0,0,0,0,-0.0163991162411639,0,0,0,0,0,0,0
