,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X000063.SZ,X300124.SZ,X600703.SH,X000338.SZ,X003816.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X600741.SH,X002007.SZ,X002129.SZ,X000157.SZ,X002179.SZ,X601877.SH,X002049.SZ,X002414.SZ,X600584.SH,X002236.SZ,X600183.SH,X000799.SZ,X000066.SZ,X300142.SZ,X601799.SH,X000800.SZ,X300003.SZ,X002008.SZ,X002074.SZ,X000977.SZ,X600779.SH,X002185.SZ,X002508.SZ,X000547.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.45115859721999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105800557479162,0,0,0,0,0,0,0,0,0.0014897557574817,0.0102038400193245,0,0,0,0.000470416429880152,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.284529651934433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418672488270812,0,0,0,0,0.0839536305321809,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.00998725503219671,-0.0249583821046193,0,0,0,-0.00534983302079037,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1236399736056,0,0,0.0287542728678838,0,0.017737691952713,0,0,0,0,0,0.00889011158683583,0,0,0,0,0.0090839976586102,0,0,0,0,0,0,0,0,-0.0147957124201498,0,0,0,0.00360048648128588,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619789936416298,-0.0503497829674081,0,0,0,0,0,0.0947110178024224,0,0.220192333784135,0.0136011790251576,4.33680868994202e-19,0.113937657961929,0,0,0,0,0,0,-0.0275705987011349,0,0,0,0,0,0,0,0,0,-0.0121793872533769,0,0
X002475.SZ,0,0,0,0,0,0,-0.0260404778530626,0.143141425295474,0,0,0,0,0,0,0,0,0,0.0121030781467416,0,0,0.360358500165327,0.0290718657151633,0,0,0,0,0,0,0,-0.06412751986871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609394197354099,0,0,-0.0352451957469641,0,0,0,0.0136265804406603,0,0
X000651.SZ,0,0,0,0,0,0,0.0019848240180828,0,0,0,0.181838765478337,0.0499579789471479,0,-0.0251086162867885,-0.0775212683550411,0,0,0,0,0,-0.0773679222797043,0,0,0.0272770397303852,-0.0172982549735375,0,0,0,0.221427674416725,0,0,0,0,0,0,0,0,0,0.0536283756833819,0,0,0,0,0.178326218789032,0,0,0.0891630536653715,0,0,0,0,0.00678997680501845,1.73472347597681e-18,0,0,0,-0.0167730142377012,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.382097485804618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389084729219531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306637260496241,0,0,0,0,0,0,0,0.142255791367221,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0086833673398861,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.118613464923802,0,0,0,0,0.0392531833334005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277902375862283,0,0,0,0,0,0,0,0.103715222116047,0,-0.022291221666958,0.330159696926755,0,0,0,0.0194785621236368,0,0,0,0,0,0,0,-0.0151220849326676,0,0,0,0,0.000263976205430844,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.0949458205492522,0.131335224116226,0,0,0,0,0,0,0,0,0,0,0,0.261082361635958,-0.105882837413853,-0.0636011208331222,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614755811150349,0,0.0559657033372076,0,0,0,0,0,0,0,0.280306111180943,0,0,0,-0.0110067911106149,0,0,0,0,0.00839675956055844,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.115861156285751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250073335444429,0,0,0,0,0,0,0,0,0,0,0,0,0.0457546757060323,0,0.0818674366329291,0,0,0,0.0315093670178201,0,0.205920436291699,0,0,0,0,0,-0.0482940194931301,0,0,0,0,0.000465044890600954,0,0
