,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X000100.SZ,X300124.SZ,X002236.SZ,X000625.SZ,X300003.SZ,X600498.SH,X600487.SH,X002008.SZ,X000661.SZ,X600809.SH,X002007.SZ,X300142.SZ,X002179.SZ,X000157.SZ,X600066.SH,X600867.SH,X600089.SH,X000596.SZ,X600177.SH,X600566.SH,X600372.SH,X600522.SH,X002506.SZ,X002456.SZ,X002180.SZ,X300146.SZ,X002241.SZ,X600118.SH,X600183.SH,X002294.SZ,X000977.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.379150575808312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164246226900724,0,0,0,0,0,0,0,0,0,0,0.499213664576103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360228750107739,0.00257182385770735,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737303606633404,0,0,0,0,0,0.125990507261687,0,0,0.0196776257465631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812275572507099,0,0,0,-0.0700647019039509,0,0,0,0,0,0,0.0995139649665554,0,0,-0.00782255084111395,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145862725712708,0,0,0.694168886863227,0,0,0,0,0.02743553587094,0,0,0,0,0,0,0,0,0,0,0,0,-0.040075991678271,0,0,0.114909677303248,-0.0320351526389927,0,0,0,0,0,0,0,-0.136796486196031,-0.0049254668683764,0,0,0,0,0,0,0
X000651.SZ,0.0230100498246944,0,0,0,0,0,0.160424904360298,0,0,0,0.120716402040638,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0125799969830137,0,0.0612360052116266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00483002404489847,0,0,0,0,0.0322327236318418,0,0
X600276.SH,0,0,0.154634390307417,0,0,0,0,0.0957518736619654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403470686993311,0,0,0,0.0439227821160615,0,0,0.0154227709902984,0,0,0,0.0201399920598715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640069165674541,0,0,0,0.00302399435508493,0.022436144751885,0,0,0,-0.0504279133718933,0,0
X000858.SZ,0.329380017849272,0,0,0,0,0,0.239266030346837,0,0.0262212420697927,0,0,0,0,0.083946903830697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723194731390581,0,0,0,0,0.00883803581537209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116475617439086,0.00728933186002692,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41455652361643,0,0,0,0,0,0,0,0,0.128977882745651,0,0,0,0,0.155937739588472,0,-0.0876432316428575,0,0,0,0,0,0.401744969753667,0,0,0,0,0,0,0,0,0,0,0,0,-0.00529629044304687,0,0,-0.00173354861505381,0.0287519020959909,0,0,0,0,0,0
X000725.SZ,0,0,0.0721974006391503,0,0,0,0,0,0,0.172366206765217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022128507518411,0,0.0174082839235843,0,0,0,0,0.0222960895016833,0,0,0,0,0,0.0351421937523811,0,0,0,0.198463452131236,0,0,0,0,0,0.0589901549524489,0,0,0,-0.00942140379868822,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.266003911242238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113911494575296,0,0,0,0,0.0638001349643078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270979314758887,0.325995881814485,0,0,-0.0128859934991321,-0.0215008113773568,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343234801859244,0,0,0,0,0,0.432392648464965,0.0903188276452475,0,0,0,0,0.0202158989612082,0,0,0,0,0,0,0,0,0,0.231027003346219,0,0,0,0,0,0,0,0,0.0855911045127422,0,0,0,-0.00133386722529756,0,0,0,0.0165494347084733,0,0
X600031.SH,0,0,0,0,0,0,0.0340769818243083,0.118344809232621,0,0,0,0,0,0,0.0797551913347069,0,0,0,0,0,0.0487531488763609,0,0.0513477842032007,0,0,0,0,0.109277724905386,0,0.0295354295354014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037734011613377,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0762644233050174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715554054911954,0,0.0455469953250322,0,0.106383040060632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110525431265992,0,0,-0.00445761865621202,0.00312481080876853,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402356495126144,0.0641120945977585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35077114821196,0,0.196477924332102,0,0,0,0,0,0.0616223210264743,0,-0.0184620719628036,0.018637590035522,0,0,0,-0.145247210496683,0,0
X000568.SZ,0.0568198428691418,0,0,0,0.100366284173267,0,0.142390785694418,0,0,0,0,0,0.00942146042862991,0,0,0.0161087480385283,0,0,0,0,0,0,0,0,0,0,0,0.426591911924754,0.0486202150472396,0,0,0,0,0.0717018503410041,0,0,0,0,0,0,0,0,0,0.0995003783206513,0,0,0,0,0,0,0,-0.0184369704908061,0.0274430225538367,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024120008489997,0,0.0111487874504296,0,0,0,0.0420236914665009,0,0,0,0,0,0,0,0,0.252500062486716,0.0749996552178164,0,0.177211915542773,0,0,0,0,0,0.113453024105965,0,0,0,0,0,0,0.0691612913589114,0,0,-0.00747489264969171,0.0257262507782654,0,0,0,0,0,0
