,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600809.SH,X600690.SH,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000725.SZ,X600031.SH,X002129.SZ,X000596.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X000977.SZ,X600372.SH,X002236.SZ,X002241.SZ,X601877.SH,X000157.SZ,X600741.SH,X600584.SH,X000661.SZ,X600522.SH,X000733.SZ,X002074.SZ,X002180.SZ,X000066.SZ,X600460.SH,X300003.SZ,X300142.SZ,X600702.SH,X002007.SZ,X300146.SZ,X002463.SZ,X000800.SZ,X000988.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0,0,0.00738889758872824,0,0,0.055646209797043,0.0633431110803487,0,0.0647555509764202,0,0,0,0,0,0,0.0925657559077145,0,0,0,0,0,0,0,0,0,0,-0.00582473640472512,0,-0.0801027244290889,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0953333291548061,0,0,0,0,0,0,0,-0.0163992266687393,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0753948141527207,0,-0.164931578361044,0.0372369488149089,0.0781324984728578,0,0,0,0,0,0,0,0.0652999397194405,-0.0754116113553241,0.122135293396931,0.0384722126699978,-0.0854610053434372,0,0,-0.0535968131498644,0,0,0.0521056123215097,0,0.00636086482981893,0.250053306557683,0,0,0,0,0,0,-0.0981534560024937,0,0,0,0,0,0,0,0,0,-0.0891310771163099,0,0,0,0.0403841368494611,-0.0407724289886939,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0606598042260785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196167793278767,0,0.0755170208580783,0,0.0082142936649245,0,0,0.033335085798482,0,0,0,-3.46944695195361e-18,0,0,0,0,0.117490526119443,0.125621907286244,0.0417178629636092,0.21943120776929,0,0,0,0,0,0,0.14027300548305,0,0,0.0375577355165351,-0.184332807326895,0,0,0,0,0
X600104.SH,0,0.0149341677922787,0.0258122156928335,0.00298143495992582,0,0,0,0.0170521629381865,0,0.0305331658538762,0,0,0,0,0,0.0727869594680949,0.244669433401565,0,0,0.0649133879381776,0,0,0,0,0,0,0,-0.0543117814227169,0.0108828580345925,0.0180395883842566,0,0,0,0,0,0,0,-0.01750526612072,0,0,0,0,0,0.0381722309097199,0,4.33680868994202e-19,0,0,0,-0.0116443621299465,0,0.00241158190353303,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0252398361248668,0,0,-0.00677394204377107,0,0.0684051357190415,0,0,0,0,0,0,0,0,0,0,0,0,0.158457717113437,0,0.0271857005179253,0,0,0,0,0,0,0.00720303284514641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152680931615513,0,0.0576059862399509,0.235439883587262,-0.00692818052627027,0.0220623278535889,0.0415358849454339,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105191873401159,0.0877477850130141,0,0,0.037593888803241,0,0,0,0,0.0189354663803892,0,0.0637581923636749,0,0,0,0,0,0,0,0,0,0,0,0,-0.024470924379399,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0.00253733467126836,0,0,0.0129070614529983,0,0,0,0,0.0617381670069443,0,8.67361737988404e-19,0,0,0,0,0,0.0743259086656927,0,0,0,0,0,0,0.0768634803269479,0.0299575068482161,-0.0438343587986589,0.0230213970419251,0.0292680685834317,0,0,0.17075773808846,0,0,0,0,0,0,0,0,0.0440763292398407,0,0,0,0,0,0,0,0,0,0.00171614260896591,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0180594426405159,0,0.0178529695214226,0,0.0242642589851796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105922882706063,0,0.129012744943827,0,0.164059493759863,0,0,0,0,0.159855014596276,0.111770687656335,0,0,-0.100866043465055,0,0,0,0,0,-0.149120627166013,-8.67361737988404e-19,0,5.42101086242752e-20,0,0.018054114017248,0,0,0,0,0,0,0
X000596.SZ,0,0.108334470875945,0,0.171878890652663,0,0,0,0,0,0,0,0,0,0,0,0,0.0334011670667259,0,0,0,0,0,0,0,-0.0554636594235927,0,0,-0.0150741886314888,0.0621304022385234,0,0,0,0,0,0,0,0,0,0,0,-0.0661741361866005,0,0,0,0.239737018897677,0,0,0,0,0,0,0.00639548705448416,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489346186678606,0.0207548257089361,0,0,-0.0377725477433251,0,0,0,0,0.00840284029361594,0,0,0,0,0,0,0,0,0,0,0,0.0921747364794353,0,0,0,0,0,0.0192059703762531,0.507054476695833,0,0,0.00729336624969676,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739892978428592,0,-0.0332478778805474,0,-0.00225980166770611,0,0,0,0,0,0.0467449535616832,0,0.135798006459116,0.620798896858023,0,0,0,0,0,0.0249824411397075,0,0,-0.0160172536005023,0,0,0,-0.015677117803414,-0.0120611516156347,0,0,0,0,0,0
X000338.SZ,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00600866866356838,0,0,0,0,0,0,0,0.180232764025753,0,0.180034419247745,0,0.0646384399700586,0,0,0,0,0,0,0,0,0.0746509989165468,0,0,0,0,0,0,0.00988473397986476,0,0,0,0.0347058881011824,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0539570648905193,0,0,0,0,0,0,0
X002179.SZ,0,0,-0.0609125217378635,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.00781270258988403,0,0.0299237569428611,0,0,0,0,0.00173486501438193,0,0,0,-0.0458089366983946,0,0,0,0,-0.0238941457883844,0.0866739049436252,-0.0373324821849046,0.273220443200961,0,0,0.0032835625912742,0,0,0,0,0,0,0,0,0.0184960347108241,0,0.0181503776558289,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0480952642867745,0,0,0.056362850526893,0,0,0,0,0,0,0,0,0,0,0.148237286623052,0.141429421088711,0.102074652610152,0,0,0,0.0601542585722768,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281317185744979,0.0234528085539551,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271229741414343,0,0.15398079948209,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.102282501477229,0,0,0,0.0316956884920764,0,0,0,0,0,0,0.159503766596681,0,0,0,0,0,0,0,0.158159663391713,0,-0.130599777636449,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0102230981393675,0,0,0,0.103784669915623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780868811351773,0,0,0,0,0,0,0,0.108335565750235,0,0,0,0.6257034845896,0,0,0.0506107417459387,0,0,0,0,0,0,0.101536748888077,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0498021498567489,0,0,0.0581901339054108,0,0,0.367021483793076,0,0,0,0,0,0,0,0,0,0,0,-0.0153696561842176,0,0.0430906554965474,0,0,0,0,0,0,0,0,0,0,0,0.0184104192192011,0,0,0,0,0,0,0,0,0,0,-0.0138540606845673,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0821972938126679,0,0,0,0,0,0,0,0,0,0,-0.361552700909956,0,0,0,0,0,0,0,0,0,0.277174637561162,0,0,0,0,0,0,0.462597061945579,0,0,0,0,0,0,0,0,0,0,0.346419216516439,0,0,0,0.0590398171041154,-0.0368759159026211,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.036534905152247,0,0,0,0,0,0,0,0,0,0,0.116525373389134,0,0,0,0.136129753313305,0,0.0508003318112123,0,0,0,0,0.104224668175723,0,0.0268313922682461,0,0,0,0,0.00121671534788401,0,0,0,0.00857822432049976,0,0,0,0.0155835507379726,0,0,0,0.0126966527325819,0,0.0104938649543033,0,0,0,0,0,0,0
X002236.SZ,0,0,0.148806106174695,0,0,0.00162597723532053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834133971985601,0,0,0,0,0,0,0.0874430698516827,0,0,0,0,0,0,0,0,0,0,0,0,0.257090482959077,0,0.019325874972471,0,-0.0421383398104852,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.362691333849141,0,0,-0.072742384784058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678050395438068,0,0,0,0,0,0,0,0,0,0.163273757562409,0,0,0,0,0,0,0.243228630171082,0,0,0,0,0,0,0,0,0,0,0.0377688638393815,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0118376699480547,0,0,0,0,0,0,0,0,0,0,0,0.0863176270255661,0,0.0597378938925721,0.155381701642784,0,0,0.0148673027707558,0,0,0,0,0,0,0,0,0,0,0,0.0517504190302099,0.0337058310349765,0.0580334850708124,0.0978163545445408,0,0,0,0.0335144878664622,0,0,0,0,-0.048692049247051,0,0,0,0.0213990313943931,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0543840224985017,0,0.474669440698108,0,0,0,0,0,0,0.0460127550430811,0,0,0.113017786948418,-0.0455211738453224,0,0.0884704757163535,0,0,0,0,-0.049374030331551,0,0,0,0,0,0,0,0,0,-0.0182342571450174,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0279115660232092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794729119123072,0,0,0,0.0662163038380485,0,0,0,0,-0.00696820329930354,0,0,0,0,0,0,0,0,0,0.0856626380164393,0,0,0,0.0156126407369025,0,0,0,0.0187592224466448,0,0.000741299214117511,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.290853910872894,0,0,0,0.129718829255656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376638279026398,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.196838217843022,0,0,0,0,0,0.161217626044463,0,0,0,0.071574980837626,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.051430617859599,0,0,0,0,0,0,0,0,0,0.164002646585892,0.0821074083962886,0,0,0,0,-0.145481143926651,0,0,0,0,0,0,0,0,0,0,-0.0388548319331759,0,0,0,0,0,-0.0147420271291184,0,0,0,0,0,0,0,0,-0.010244293441752,0,-0.0361404958803399,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,-0.0943011956968358,0,0.106128722143535,0,0,0,0,0,0,0,0,0,0,0,0.0573365476921917,0.107404817448444,0,0.0336422730645796,0,0.101464009285887,0,0.351864190569257,0,0,0,0,0,0,0,0,0.0490596558719049,0,0,0,0,0,0,0,0,0.0447728991194736,0,-0.0115604324493255,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322334128855873,0,0,0.13060490129,0,0.115851664669291,0,0,0.120687530570061,0,0,0,0,0,0,0,0,-0.0461656693431258,0,0.0821370864104652,0,0,0.0431265681520333,0,0,0,0,0,0,0,0,0,0,0,-0.0104225232026235,0,0,0,0,0,0,0
X002074.SZ,0,0,0.031935281104642,0,0,0.0547525861641539,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.426261933749733,0,0,0,0,0,0,-0.0255309974233605,0,0,0,0,0,0,-0.0956585871479985,0,0,0.0562130627057633,0,0,0,0,0,0,0,0,0,0,0.0875483114580373,-0.00715300476362236,0,0.00336358383430891,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0983394071534096,0,0,0,0,0,0,0,0,0,0.0545038039240937,0,0,0,0,0,0,0,0,0,0,0,0.0226740130764066,0.0979485743346386,0,0,0,0,0,0,0,0,0,0,0.0998457718727603,0.280408351054634,0,0,0,0.00225209134216057,0,0,0,0,0,0,0,0.0237357198996981,0,-0.0684694563257178,-0.00612132766429416,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.272965695109064,0.0675628499847567,0,0,0,0,0,0,0,0,0,0.469064222137121,-0.0319803008332488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220561489478388,0,0,0,0,0,0,0.11626569037157,0,0,0,0,0,0.108615815729592,0,-0.0689605472724051,0,0,0.0543834840863489,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.137897863608353,0,0,0,0,0,0,0.144926841728588,0,0,0,0,0,0,0,0,0,0,0,0.175292199493717,0.270749109453455,0,-0.00964758068528661,0,0.146256047554252,0,0,0,0,0,0,0,0,0,0.154706346153173,0,0,0,0,0,0,0,0,0,-0.139155627598403,0,0.0176850895265661,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,-0.0673846129698941,0.0194381935160541,0.0656012903145858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111849238800427,0,0,0,0,0,-0.0119174328344253,0,0,0,0,0.0675824237484172,0,0,0,0,0.0921957296480446,-0.0194826545355787,0,0,0.202209096540929,0,0,0.136878642869478,-0.0191232762501262,0,0.00840219133160649,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0.0039632238208813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22879527370683,0.186478884462442,0,0,0.00841415147686668,0.105259749433322,0,0,0.00883451655055395,0,0.00454321756053283,0,0,0,0,0,0,0,0.0925513981770562,0,0,0,0,0,0,0.0270620380693713,0.00971577716506641,0,0,0,0,0,0.0381300191841886,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.323015827729025,0,0,0,0,0,0.216193133346518,0,0,0,0,0,0,0,0.0401379740541973,0.0675805442317505,0,0.0491420769429398,0,0,0,0,0,0,0,0,-0.0473190017406071,0,0,0,0,0,0,0,0,0,0.254568381052851,0,0,0.0335388152851648,0,0,0,0,-0.041348722704237,0,0.0513526276103014,0,-0.0284882687502761,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0746501561094335,0,0,0,0.0784979732161533,0,0,0,0,0,0,0,0,-0.0505675984946349,0,0,0,0,0,0,0,0,0,0,0.10462638303855,0,0,0,0,0,0.0338090913526612,0,0,0,0,0,-0.00157634483563723,0,0.298662242606668,0,0,0,0.0595612127160985,0,0,-4.33680868994202e-19,0,0.0133196865271883,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0.125518739532539,0.0587652825984972,-0.0131120127218248,0,0,0,0,0,0,0,0,0,0,0,0,0.0182114697598046,0,0,0.20589401515782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836566710744568,0,0,0,0.185189532993495,0,0,0,0,0.0148397922416882,0,0.0120094341263756,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.10253741523464,0,0,0,0,0,0,0,0,0,0,-0.0646643337906044,0,0,0,0,0.127688467233936,0,0.126295021714222,0,0.330017470291034,0,0,0,0,0,0,0,-0.322974821793087,0,0,0.0596950638601111,0,0,0,0,0,0,0,0,0.35378805869655,0,-0.00867453739531346,0.0442086005133982,0,0,0,0,0,0
X000800.SZ,0,0,0.0678005341404075,0,0,0.030918202864151,0.0559137219264008,0,0.00513747747172198,0,0,0,0,0,0,0,0,0,0,0.196772350657961,0,0.175507697465897,0,0.0930397452545976,0.0169771501673025,0,0,0.020084636902901,0,0,0,0,0,0.183914162153524,0,0,-0.0413051851097606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532406317310114,-0.0481675913425734,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0.0335072898637749,0,0,0,0,0,0,0,0,0,0,0,0.150347591980212,0,0,0,0,0,0,0.27820007341571,0,0,0.0608741234595694,0,0,0,0,0,0,0.109839250048408,0,0,0,0,0,0,0,0,0,0,0,0,0.36894520522733,0,0,0,0,0.057219184989554,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0826876518818732,0,0.195424501230825,0,0,0,0,0,0,0,0,-0.142082451033377,0,0,0,0,0,0.0900301966810418,0,0,0,0,0,-0.0585768772661993,0,0,0,0,-0.0870380253162364,0,0,0,0,0,-0.108926390882331,0,0,0,0,0,0,0,0,0,0,0.00501094999925568,0,0,0,0,0,0,0
Slope,0,0,0,0,0.230498988796176,0,0,0,0.102593073150805,0.131809232941487,0,0,0.290408731109822,0,0,0,0,0,0,0,0,-0.124870709873819,0,0,0,0,0,0.227134134036124,0,-0.0361366343360851,0,0,0,0,-0.326899860986737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25359342015244,0,0,0,0,0,0
TED,0,0,-0.224979831652244,0,0,0,0.216973374664312,0,0,0,0,0,0.210514947916717,0,0,0,0,0,0,0,0,0,0,0.489366941339947,0,0,0,-3.46944695195361e-18,0,-0.164735170747212,0.203340719132459,0,0,0,0,0.118251293398442,0,-0.326694036010763,0,0,0.034387504331393,0,0,0,0,0,0,0,0,0.135250365732789,0,0.415791158503096,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171910667218287,0,0,0,0,0,-0.0377857796503448,0,0,0,0.00710105598288871,0,0,-0.00466827033198541,0,0.0865682328186566,0,0,0,0,0.0647925821157998,0,0.00347401589537295,0,0,0.0357825775268587,0,0,0,0,0,0,0,-0.0805539589430554,0,0,0,0.0574163957267542,0,0,0,0,0,0,0
MKreturn,0,0,0.0192023699609635,0,0,0,0,0,-0.0739854435393465,0,0,0,0,0,0,0,0,0,0.0398240230410655,0,0,0,0,0,0,-0.00815336980955431,0.074540306906515,0,0,0.108872160340612,0,0,0,0,0,0.0621120813026619,-0.108860896103356,0.0441727283583959,0,0,0,0,0,0,-0.00111538324049325,0.0347387659940304,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,-2.71050543121376e-20,0.00016681609103244,0,0,0,-0.0003246310736009,0,0,-0.000452289376781994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030409037196205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000519477308289188,0,0,-0.00229408978558586,0.00265025750717176,-0.00374319694006875,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031066590791081,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262041894355279,0,0,0,0,0.000570526448961459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.00979344204585564,-0.00713979727632231,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
