,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X002475.SZ,X601877.SH,X600271.SH,X600703.SH,X300124.SZ,X300003.SZ,X002236.SZ,X000100.SZ,X000625.SZ,X600487.SH,X600498.SH,X600809.SH,X000661.SZ,X002008.SZ,X002007.SZ,X000596.SZ,X300142.SZ,X002179.SZ,X600566.SH,X000157.SZ,X600066.SH,X600867.SH,X600089.SH,X300146.SZ,X600177.SH,X002180.SZ,X600522.SH,X002506.SZ,X600372.SH,X002456.SZ,X002508.SZ,X002241.SZ,X002294.SZ,X600118.SH,X600183.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.122582338218588,0.0911654222384352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815529622728257,0,0.203820879500317,0,0,0,0.0702756114460266,0,0,0,0,0.0870774122209075,0,0,0,0,0,0,0,0,0,0,0,0.00135319646338961,0,0,0,0,-0.0443535046244866,0.0295769437110255,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197311951829412,0,0,0.153167113537181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458471808936494,0,0,0,0,0,0.0620965162361409,0,-0.00638009453486114,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0106028790533498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726142404960041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301124583857564,0,0,0.0693281278258622,0,0,0,0,-0.00945824366321827,0,0,0,0,0,0,0
X000651.SZ,0.13802477596946,0,0,0,0,0.0278344687868909,0.0160427838283581,0.194385863171572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107181581972637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00330485163715227,0,0,0,0,0,0,0
X600276.SH,0.126672870863109,0,0.0105679685229077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296646810300259,0,0,0,0,0,0,0.0316349930185755,0,0,0,0,0,0,0,0,0.0473797068490014,0,0.00567565061053148,0,0,0,0,0,0,0,0,0.159589284928576,0,0,0,0,0.0212442834441376,0.0389693156492921,0,0,0,0,0,0
X000858.SZ,0.346667038585422,0,0,0,0,0,0.251943320486824,0,0,0,0,0,0.0880763845121998,0,0,0,0,0,0,0,0,0,0,0,0,0.0592140287346538,0,0,0.00324714452948182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156244814726661,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0640688308381195,0,0,0,0,0,0,0.142269179049118,0,0,0,0,0,0,0.145414300510154,0,0,0,0,0,0.195321448900144,0,0,0,0.323125205872227,0,0,0,0,0,0,0,0.116467515319295,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199772364549736,0.032563256443459,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.00416653746450052,0.236515409606676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571098663703622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112817447464015,0,0.0333183512534169,0,0,0.232264706405838,0,-0.0119740566353754,-0.0174178870753916,0,0,0,0,0,0
X000725.SZ,0,0,0.0512363939582341,0,0,0,0,0,0,0.141794877368247,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0507117963944509,0,0,0.0422487859777909,0,0,0,0,0,0,0,0,0.0448621353793409,0,0,0,0,0,0,0,0,0,0.0815148032040538,0.0172101426816465,0,0.0669099190936643,0,0,0,0,0,0,0.0244015448926534,0,0,0,0.0112939579970288,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143753473925707,0.051022464731496,0,0,0.0487748225432647,0,0,0.217531158672013,0.248040427656822,0,0,0,0,0,0,0,0,0,0,0,0,0.0393691116153208,0,0,0.173331821131742,0,0,0.00916772797820295,0.0164689643089809,0,0,0,0,0,0,0.0211970824275758,-0.0233564061759351,0,0,0,0.0982159085024285,0,0
X600031.SH,0,0,0,0,0,0,0.0779997332493581,0,0,0,0,0,0,0,0,0,0,0,0,0.0836669789886067,0,0,0,0,0,0.0289230176839102,-0.0306650830874238,0.103420652548973,0,0.00209803299137759,0,0,0.10420041397051,0,0.0496082102921448,0,0,0,0,0,0,0,0,0,0.0683734526200294,0,0.00417536795922138,0,0,0,0,0.00140879779826339,0.00635416557872389,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914011032789164,0,0,0,0,0,0.0828228572457709,0,0.0291808673377739,0,0,0.00501942830563523,0,0,0,0,-0.0270527480690467,0,0,0,0,0,0,0,0.00246723977996829,0.0960728072666642,0,0,0,0,0,0,-0.00618014181839659,0.00573768141519064,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0860753976863058,0,0.209079120508872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291826764125073,0,0.0320484158974903,0,0,0,0,0,0,0,0.0711100221478755,0,0.111774300917154,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106654540415605,0.0352172076540359,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338992600935635,0,0,0,0.319570033539475,0,0,0,0,0,0.0476275432736023,0,0,0,0,0,0,0,0,0.177352196166469,0,0,0,0,0,0,0,0.0182781384365877,0,0,0,0.0236300150371734,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103888382123485,0,0,0,-0.107088953921493,0,0,0,0,0,0.165233193481339,0.22747910527179,0.0374227841595004,0,0,0,0,0,0,0,0,0.232121531654756,0,0,0,0,0,0.244255843436474,0,0,0,0,0,0,0,-0.0175565433258552,-0.020956355744599,0,0,0,-0.0684645049682544,0,0
