,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X002475.SZ,X000568.SZ,X600031.SH,X000651.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000100.SZ,X002241.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X000157.SZ,X002129.SZ,X600741.SH,X002007.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002236.SZ,X002414.SZ,X600584.SH,X300142.SZ,X600183.SH,X601799.SH,X000799.SZ,X002074.SZ,X600089.SH,X000800.SZ,X000066.SZ,X300003.SZ,X002008.SZ,X600779.SH,X000547.SZ,X600118.SH,X000050.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.126917069356271,0,0,0,0.043807573583465,0,0,0.158383725358696,0,0,0,0,0,0.0894623795049162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249046239530573,0.0228892351772556,-2.16840434497101e-19,0,0,0,0,0,0.0193802271445994,0,0,0,0,0,-0.00734948863686946,0.0194223841251562,0,0,0,-0.00976539379449881,0,0
X000858.SZ,0,0,0,0,0,0.148793704681895,0,0,0.097610669117282,0.091045650091497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185096919407285,0.0389060614483749,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198496707485811,0,0,0,-0.00475996138496596,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0767098225302773,0,0,0.0326198961173492,0,0,0,0,0,0,0,0,0,0,0,0,0.00575386242199379,0,0.0208307448082362,0,0,0.0395588157684406,0.0558866208418532,0,0,0,0,0.13716826534114,0.183460531641625,0,0,0,0.0653014117999769,0,0,0,0.0229924139945603,0,0,0,0,2.16840434497101e-19,0.00468884895638524,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.00997729163553784,0,0,0,0,0,0,0,0,0,0.141659964346303,0,0,0,0,0.0772726243578144,0,0,0.0582773166805897,-0.0206372055710305,0,0,0.0289393261732693,0,0,0,0,0,0,0,0,0,0,0,0,0.0147608554837335,0,0,0,0,0,0,0,0.0572638898330805,0,0,0,-0.00949719945825308,0,0,0,0,0.00309432015400744,0,0
X002475.SZ,0,0,0,0,0,0,0.138313691356276,0,0,-0.0529405030412615,0,0,0,-0.0406102736350965,0,0,0,0,0,0.058613769842076,0,0.417931638386321,0,0,0,0,0,0,0,0,0,-0.0338973013102476,0,0,0,0,0.0177463126879169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278816246816896,0,0,0,0,0.0274191900734072,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.366952145520266,0.15868285102194,0,0,0,0,0,0,0,0,0,0,0,-0.0143003331144017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873997028158237,0,0,0,-0.0270852529394117,0,0,0.102703555250188,0,0,0,0,0,0,-0.0247581312115655,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.101289219124226,0.0907264955656218,0.0232478396115851,0,0,0,0,0,0,0,0,0,0.0171193696425441,0,0,0,0,0.224166417132773,0,0,0,0,0,0,0,0,0,0,0,0.00443211019718775,0,0.0699994539866989,0,0,0,0,0,0,0,0,0,0,0,-0.0274417418768595,0,0,0,0,0.00634798582329208,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0954506653945225,0.155241208489616,0,-0.0711038640096623,0,0.141406851409643,0,0,0,0,0,-0.0767265002924999,0,0.0765371217111092,-0.0332697806765979,0.216627635223429,0,0,0,0,0,0,0,0,0.00585697162989903,0.0389310763314879,0,0,0,0.103997434158917,0,0,-0.0331679181157646,0,0,0,0,0,0,0,0,0.00328246248770197,0,0,0,0,-0.0265462787412524,0,0
X600809.SH,0,0.126698181121628,0,0,0,0,0,0,0,0,0.305290140986848,0,0,0,0,0,0,0,0,0,0,0,0.117969267901149,0,0,0,0,0,0,0,0.010270769928005,0,0,0,0,0,0,0,0.00348591226759555,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.204303329051046,0,-0.0255284609186288,0,0,0,0,0.0154206633780262,0,0
X002304.SZ,0,0.0660901530173638,0,0,0,0,0,0,0.21733016883982,0,0,0,0,0,0,0,-0.122956715279681,0,0,0,0,0,0.0724999432353672,0,0,0,0,0,0,0,0,0.0321052070198864,0,0,0,0,0,0.178658715105971,0.0460192137467706,0,0,0,0,0,0,0.0238389114804501,0,0,0,0,0,-0.0323028123811667,0,0,0,0,0,0,0
X600690.SH,0,0,0.0256657048192936,0,0,0,0.074285448776865,0.0154331627364278,0.337942437795236,0,0,0.122697515749764,0,0,0,0,0,0,0,0,0,0,0,0,0.0308432161205943,-5.42101086242752e-20,0,0,0,0,0.0129361763877327,0,0,0,0,-0.0921130451552949,0,0,0.0155005828664428,0,0,0,0.00402042494536629,0,0,0.0452708018228146,0,0.0978217699108277,0,0,0,0,0.0431355106363479,0,0,0,-0.00352565235474441,0,0
X600104.SH,0,0,0,0,0.0412974869497407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498324615984414,0,0,0.0761907109911785,0,0,0,0,0,0,0,0.0361934618447447,0,0,0,0.286093348237616,0.00830038929473255,0.292674924983393,0,0,0,0,0,0,0,0,0,-0.000126793112000324,0,0,0,0,-0.0157733096301335,0,0
X000725.SZ,0,0,0,0,0.156803597246547,0,0,0,0.0782580520027127,0,0.0169794675485229,0,0,0,0,0,0,0,0,0.0167426179471756,0.291689736985425,0,0,0.078556619247946,0.0568390011526577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193563240024919,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0240402949045958,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151513776765486,0,0,0,0.351393400839376,0,0,0.0484332354048264,-0.043023181665287,0.137666838955005,0,0,0,0.221193735493599,0,0,0,0,0,0,0,0,0,0,0,-0.00755433352435079,0,0,0,0,-0.00144146898250377,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.124708536451845,0,0,0,0,0,0,0,0,0,0,0.00454593810382417,0.0470720505636787,0,0,0,0,0.0616258968132699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135214552825043,0,0,0,0.0655809912873559,0,0,0,0,0,0,0,-0.0287955505301953,0,0,0,0,0.0189136870550256,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0642530519849172,0,0.144584905658124,0,0,0,0,0,0,0,0,0,0,0,0,0.153561272170331,0,0,0.0315118911660926,0,0,0,0,0.0603530255876053,0,0,0.0360972190189867,0,0.129674158329789,0,0,0.277656686182419,0,0,0,0,0,0,0,0,-0.0424168028771279,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0281427890246019,-0.0265906700692673,0.0558175657804454,-0.0725969568856131,0,0,0,0,0.171637859852519,0,0,0,0.022890899600995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095047715914067,0,0,0,0,0,0.0176223253743184,0,0,-0.00421977066772182,0,0,0,-0.0396680039414289,0.101608044614639,0,0,0,0.0209729476095423,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323194453457728,0,0,0.0397336443904675,0,0,0,0.253280861210305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277705235423465,0,0
X003816.SZ,0,0,0,0,-0.0335683585578075,0,0,0,0,0,0,0,0,0.0376765063029024,0,0,0,0,0,0,0,-0.0165591436644042,0,0,0,0.0431062103808768,0,0,0,0.00539897992401107,0,0,0,0.00141723459136732,0.0227179382873179,0.0217067251027317,0.00319626670460276,-0.00763196796325199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00436277021565814,0,0
