,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X002129.SZ,X000338.SZ,X300014.SZ,X002179.SZ,X002049.SZ,X600703.SH,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X600741.SH,X600584.SH,X000977.SZ,X000157.SZ,X000661.SZ,X601877.SH,X002241.SZ,X600522.SH,X000733.SZ,X600702.SH,X002074.SZ,X601799.SH,X002463.SZ,X000800.SZ,X002180.SZ,X002028.SZ,X002007.SZ,X300142.SZ,X600460.SH,X000066.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.238646297126387,0.0747070164056254,0,0.0965110183140249,0,0,0,0,-6.93889390390723e-18,0.0193999465685395,-0.0160104412502135,0,0,0,0,0,0,0,0,0,0.020075653241372,0,0,0,0,0,0,-0.0775478300237681,0,0,-0.0260090629698629,0,0,0,0,0,0,0.0748319570257893,0,0,0,0.100769676398869,0,0,0,0,0,0.0654262749484651,0,0,-0.0336206610570644,0,0,0,0,0,0,0
X000858.SZ,0,0,0.57321685059632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198428912958876,0,0,0,0,0,0,0,0,0,-0.0387903946583674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909569302167791,0.0597920428801621,0,0,0,-0.0853376996177442,0.105813626374329,0,0,0,0,0,0
X000568.SZ,0,0.394092478571554,0,0,0.0231897484480908,0.0061666132469565,0,0,0,0,-0.0710800925908933,0,0,0,0,0.301529751580838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093308289973591,0.0301109111033236,0,0,0,0,0,0,0.142447730431368,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.121215744908317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32853784790237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.0793156771814423,0,0,-0.0194958444608509,0,0,0,0,-0.171232845781589,0,0,0,0,0,0,0.0360250861640281,0,0,0.102437985909155,0,0,0,0.0781110856190182,0,0,0.0244693611935727,0,0,0,0,0,0,0,0,0,0.325412839781495,0,0,0,0,0,0,0,0,0,0,0.067834106239746,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.107573448870241,0,0,0.13801935797851,0,-0.0114935975286523,0,0,0.0759447727667159,0,0,0,-0.0517884395619561,0,0,0,0,-0.229774565771007,0,0,0,0,0.219986262286869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470378793545074,0,0.0856989182702786,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.123385111874978,0,0,0,0,0,0,0,0.0555982565263279,0,0,0,0,0.0970549369092952,0,0,0,0,0.104636294000662,0,0.178013838548039,0,0,0,0,0.193301859325822,0,0,0,0,0.0308009884983913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0308934012180209,0,0.100487107153135,0.126956615438574,0,0,0,0,0,0,0.0625081013336362,0.237226814191243,0,0.0617014263802791,0,0,0,0.0213804156625071,0,0,0,0,0,0,0,0.0132705837030848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0901703810971413,0,0,0.00794442433754254,0,0,0,0,0,0
X002304.SZ,0,0.273562729716304,0.226368122976872,0,0.0342712751914313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956471723857511,0,0,0,0,0,0,0,0,0,0,0,0,0.00709970697467937,0,0,0,0,0,0,0.0374763966606743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850642585577739,0,0,0,0,0
X000651.SZ,0,0.193827590289869,0,0,0,0,0.0617114974214015,0.301654814453274,0,0,0,0,0,0,0,0,0,0,0.0697398979330502,0.013176787338137,0,0,0,0,0,0,0,0,-0.0872374698822192,0,0,-0.0157764816522039,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.00188550758062615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
