,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X000725.SZ,X002475.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X000157.SZ,X600703.SH,X002241.SZ,X002129.SZ,X002179.SZ,X600741.SH,X000625.SZ,X002007.SZ,X300142.SZ,X002371.SZ,X002236.SZ,X601877.SH,X002049.SZ,X600584.SH,X000799.SZ,X002414.SZ,X600183.SH,X000800.SZ,X601799.SH,X300003.SZ,X600779.SH,X300146.SZ,X002008.SZ,X002074.SZ,X600089.SH,X000977.SZ,X600118.SH,X000066.SZ,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.143309933680841,0,0,0,0,0,0,0.12549842177316,0,0,0,0,0,0,0,0,0.0420528731239556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240310387387428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185761873165714,0,0,0,-0.0045083616518051,0,0
X000858.SZ,0,0,0,0,0,0.307757276044175,0.122394054928044,0,0,0,0,0,0.0890568926288464,0,0,0,0,0,0,0,0,0,0,0,0,0.0424953252451906,0,0,0,0,0,0,0,0,0,0.169658477045002,0,0,0,0,0,0,0,0,0.0592175164280949,0,0,0,0,0,0,-0.0146940716918195,1.73472347597681e-18,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.157743577664178,0,0.00829381130571244,0,0,0,0,0,0,0,0,0,0.0202443877471287,0,0,0,0,0,0,0,0,0,0,0.270594378828723,0,0,0.138810800438059,0,0,0,0.020607800941676,0.129134717191696,0,0,0,0,0,0,0,0.071043011675712,0,0,0.0263468694288381,0,-0.0445433122592027,0,0.059639518693255,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.085470727558028,0.0814371389147599,0,0,0,0.0532633036840249,0.0270202227358274,0,0.00156336756281914,0,0,0,-0.0827754604705604,0,0,0,0.0333188030211947,0,0,0,0.22593537473856,0,0,0.0154677333509971,0.0284803247374303,0,0,0,0,-0.026407302621618,0,0,0,0,0,0,0,-0.131789286094211,0,0,0,0,0,0,0,0,0.00999685143068098,0,0,0,0,0.0361675519350977,0,0
X000651.SZ,0,0,0,0,0,0,0.0634565953486005,0.0263336864601085,0,0,0,0,0.0436931427193386,0.14026504834743,0,0,0,0.078362298885972,0,0.0289025584173976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255499338149551,0,0,0,0,0,0,0,0,0,0,-0.0106860274301323,0,0
X000568.SZ,0,0.320610539228024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115452453722896,0,0,0,0,0,0,0,0,0,0,0,0.0166280404426585,0,0,0,0,0,0,0.242785083382597,0,0,0,0,0,0.155892001198679,-0.033724361583658,0,0,0,0,0,0,0,0,0,-0.042839468168097,0,0,0,-0.00456794759522234,0,0
X600809.SH,0,0,0,0,0,0.0201633949721343,0,0,0.182963126542755,0,0,0,0,0.0995642835061136,0,0,0.159762197443389,0.0636093068818169,0,0,0.204143570532726,0,0,0,0,0,0,0,0,0,0.16137949381007,0,0,0,0,0.228195089404173,0,0,0,0,0,0,0.0642264644761486,0,0.0391509172697205,0,0,0,0,0,0,0,-0.0630900344445177,0,0,0,-0.0316978962358542,0,0
X600690.SH,0,0,0.0478358668351149,0,0.129512698841317,0,0.159074211575913,0,0,0.0208933802650413,0,0,0,0.142001568655569,0,0,0,0,0,0.00715773438288116,0,0,0,0,0,0.162885541745963,0,0,0,0,0,-4.33680868994202e-19,0.0840239419361151,0,0,0,0,0,0,0,0,0.0452469158261127,0,0,0,0,0,0,0,-0.033882417481774,0,0,0.0152931474013051,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0951941667884985,0,0,0.0655941433140381,0,0,0,0,0,0,0,0.133032349461227,0,0.0294505485700559,0,0.118764356246549,0.157038870148816,0,0.0755221548897869,0.0281406331871999,0,0,0,0,0,0,0,0.176658971058067,0,0,0,0,0,0.0387384887872318,0,0,0,0,0,0,0,0,0,0,0,-0.0412924476396449,0,0,0,0,0,0,0
X000725.SZ,0,0,0.1919534913882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227853156258003,0,0,0.0855585025069208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166611158428186,0,0,0,0,0,0,0,0,0,0,0,0,0.00841985776563989,0,0,0.0017657408269459,0,0,0,-0.0452783345798532,0,0
