,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X601877.SH,X300014.SZ,X600183.SH,X300124.SZ,X000157.SZ,X300142.SZ,X000066.SZ,X002007.SZ,X002456.SZ,X000625.SZ,X002371.SZ,X300136.SZ,X002179.SZ,X000977.SZ,X002008.SZ,X600271.SH,X002463.SZ,X600584.SH,X002180.SZ,X600177.SH,X000050.SZ,X600066.SH,X600487.SH,X600498.SH,X002129.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.238412905916707,0,0,0,0,0.0519442490962679,0,0.225119867082796,0,0,0,0,0,0,0,0.011762432402361,0.14332117989325,0,0,-0.0400289074477458,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170918716542503,0,0
X000858.SZ,0,0,0,0,0,0,0.0815878428019332,0,0,0,0,0,0,0.469494193602892,0,0,0,0,0,0,0,0.0138271087089367,0.056163777078127,0,0,0,0.0133432339640017,0,0,0,0.0151312464886149,0,0.0175599004371257,0,0,0,0,0.04378236839739,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154390298271339,-0.00442980639396599,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.244553667510463,0,0,0,-0.0719429329907518,0,0,-0.00781838891363824,0.0944124194300387,0,0.00508759790058367,0,0,0,-0.0663445732339379,0,0,0,0,0,0,-0.0523959006244492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196239006891141,0,0,0,0,0,0,0,-0.0421190324255531,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362722082986187,0,0,0.0154933094981145,0.052734152006864,0,0.023520317272795,0.0205002947324969,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.00780296207110147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185887759388224,0,0,0,0.0169322801523034,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629419386278437,0,0,0,0,0,0.0335756227886116,0,0.548455522280022,0,0,0,0.0212774141603612,0,0,0,0,-0.0327176537460775,0.0357638578885054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369570519463127,-0.0509182192561161,0,0,0,-0.0442002331760558,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120966547722601,0,0,-0.0371544840108479,0,0,0,0,0,0.00106610699567174,0,0.00425287127765942,0,0,-0.0227685511784204,0,0,0.0227908654826032,-0.0683448823522225,0,0,0,0,0,0.0393278281379978,0,0,0,0,0,0,0,0.0737782220928026,0,0,0,0,0,0,0,-0.00623183943737574,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.160455078435906,0,0,0,0,0,0,0,0,-0.00629901036084572,0,0,0.222774983237249,0,0,0,0,0,0.0227034414270259,0,0,0,0,0.12409666682405,0,0,0,-0.0237844007565731,0,0,-0.0229678690194576,0.260470182776839,0,0.0987639304715948,0,0,0,0,0,0,0,0,0,0,-0.0232566862679367,0,0,0,0,0.0195021265771507,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0861559379080113,0,0.0907152043463233,0,0,0,0.0170076486614361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765643320374288,0.0821974886696964,0,0,0,0,0,0,0,0,0.219497118696157,0,0.0776986016100471,0,0,0,0,0.0751230541445059,0.0053317282097653,0,0,0,-0.0479713987349143,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554441371551419,0,0,0,0,0.0232583838242971,0.192460400556945,0,0,0,0,0.057462515504186,0,0,0,0,0.0575690581639628,0,0.0203459468065623,0,0,0,0,0,0,0,0,0.116661229000927,0.0162488959757096,0,0,0,0,0,0.0280495540178714,0,0,0.0206322373397505,0.00972506911389972,0,0,0,0,0,0
X002304.SZ,0,0,0.0388265447913227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138867857192587,0,0,0,0,0,0.240982752588045,0,0,0,0.0439125653339469,0,0,0,0,0.0546902712873735,0,0,0,0,0,0.0541127882429201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421878873003583,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0280035352349839,0,0,0,0,0,0,0,0.0455579727561177,0.129936125450412,0,0,0,0,0,0,0,0,0.038588855573313,0.0985069314560461,0,0,0,0,0,-0.0276328724052906,0.0651465610759193,0,0.076212119102628,0,0.00501673278445392,0,0,0,0,0,0,0,0,0.108896024272489,0,0,0,0,0,0,0,0,0,-0.0804133552417426,0,0
X600031.SH,0,0,0,0,0,0,0.135616758073668,0,0,0,0,0,0,0,0.0547602982926041,0,0,0,0.185600815503242,0.03960156326138,0,0.000890729694746697,0.0384559189761206,0.0344184693998436,0,0.0142123990812996,0,0,0,0,0.00220020448830239,0,0,0,-0.0763934470329039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209098818434044,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01551696875202,0,0,0,0,0,0.108920780817541,0,0.00279241005019149,0,0,0.191811679779876,0,0,0,0,0,0,0,-0.0486392418991343,0.0105446841823334,0,0,0,0,0,0,0.029048337512773,0,0,0,0,0,0,0,0,0.0434894125543213,0,0,0,0,-0.009857777245595,0,0
X000568.SZ,0.226646103042491,0.470653401357382,0,0,0,0,0.0364275761737613,0,0,0,0,0,0,0,0,0,-0.0104705411499031,0,0.0584456153644497,0,0,0,0,0,0,0,0,0,0,0,0.0396957907433506,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168634274761985,0,0,0,-2.16840434497101e-19,0,0
X000338.SZ,0,0,0,0,0,0,0.162447197555935,0,0.0174610298477421,0,0,0.1245022050914,-0.0363743041237571,0,0,-0.0763560675296117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871950615711592,0,0,0,-0.02905328749376,0,0,0.0786827640111515,0,0,0.0434432371045211,-0.0177507637621365,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0198169830169394,0.00950630620157512,0,0,0,-0.0244144245800203,0,0
X000661.SZ,0,0,0,0.338542678209741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105431638551895,0.0322759002400677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026058529028429,0.0496321156777643,0,0,0,0,0,0,0,0,-0.00601345660181578,-0.0576523384045567,0,0,0,0,0,0
