,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600809.SH,X600690.SH,X600703.SH,X002371.SZ,X000596.SZ,X600183.SH,X300003.SZ,X002007.SZ,X002241.SZ,X000100.SZ,X600741.SH,X300142.SZ,X300014.SZ,X300124.SZ,X000977.SZ,X000157.SZ,X601877.SH,X002129.SZ,X000625.SZ,X002236.SZ,X002463.SZ,X600584.SH,X000800.SZ,X002456.SZ,X300136.SZ,X002049.SZ,X600118.SH,X002414.SZ,X600498.SH,X002185.SZ,X002179.SZ,X000066.SZ,X600522.SH,X000021.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0.0946065148831349,0.445472459065527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137927742049193,0,0,0,0,0,0,0,0.10748129211577,0,0,0,0,0,0,0,0,0,0.0158550166420137,-0.00066144259393323,0,0,0,0,0,0
X000568.SZ,0,0.550072835360972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241648928380338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342810091151657,0,0,0,0.04410461644131,1.73472347597681e-18,0,0,0,0,0.00601830962392639,0,0,0,0,0.0426374213527052,0,0,-0.00517317124515418,0.0176147946760112,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0405314237573494,0,0,0,0,0,0,0,0,0.1237619086818,0,0,0,0,0,0,0,0,0,0,0,0.0272301931982602,0,0.040888538116425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116644539781317,0.0292361861434519,0,1.73472347597681e-18,0,0.0203444932954385,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590338106293218,0,0,0,0,0.0426135926292851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100761814023,0.00533214204837153,0,0,0,0.01545664890804,0,0,0.00639117346315424,0.0106617430549263,0,0,0,0,0,0
X600690.SH,0,0,0,0.318771014100972,0.0601580272458764,0,0,0,0,0.0863717140862948,0,0,0,0.126437952725045,0,0,0,0,0,0,0,0,0,0,0,0,0.035247743608758,0.0319808982606866,0,0,0,0,0,0,0,0,0,0,0,0,0.0244974884697676,0.00886943917806608,0,0,0,0,0,0,0,0,0,0.000306035429587266,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107917017059002,0,0,0,0,0,0.179083357263333,0,0,0,0,0,0,0,0.0854006217192861,0,0,0,0.309792347566123,0,0.14692888612012,0,0,0,0.141363430927354,0,0.00100402230554295,0,0,0.00985078920114752,0,0,0,0,0.0137832998306123,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0305470331266476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.291119925772851,0,0,0,0,0,0,0.139170218106285,0,0,0.00682555866761008,0,0.232777955997144,0,0,0,4.33680868994202e-19,0,0,0.0460500031704145,0.0083573329624076,0,0,0,0,0,0
X000596.SZ,0,0.287984166534897,0,0,0,0,0.036467632633584,0,0,0,0,0,0,0.267861144452242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209962945758597,0.0198709628609324,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.188087294064757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398165445434739,0,0,0,0,0.0202609273101799,0,0,0.356785702322009,0.226976292268206,0,0,0,0,0.070415260138192,0,0,0,0,0,0,0,0,0,0.00124666296308297,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0430378169816442,0,0,0,0.0552018686883245,0,0,0,0,0,0,0,0,0,0,0,0.0610990163308063,0,-0.146984636751985,0,0,0.0295369892639321,0,0,0,0,0,0,0,-0.0975641181901237,0,0,0.122601684060596,0,0.230110302213873,3.46944695195361e-18,0,0,0,0,0,0.0410103515945965,0,-0.0223295808969092,0.00937141015846882,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19384512000814,0,0,0.222761084644277,0,0,0,0,0.204805646547853,0,0,0.109092631910044,0,0,0,0,0,0,0,-0.114292514237546,0.11406435067982,0,0.10042244665216,0.0133281939013943,0,0,0,0,0,-0.0308524130432893,0.0176122110496731,0,0.0020661176263354,0,-0.00822517215206024,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0734216869196424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.170889690085715,0,0,0,0,0,0,0,0,0.28460606792203,0,0,0,0,0.0567392165612403,0,0,0,0,0,0,0,0,0,0.0201457312853565,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.357464460524917,0,0,0,0,0,0.0305157536946347,0,0,0,0,0,0.0957521193270246,0,0,0,0.108418225957508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144769361146417,0,0,0,0.0129336088804251,0,0,0.0220003681074042,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.165074830403874,0,0,0,0,0,0,0,0,0,0,0,0,0.108176474970026,0,0,0,6.93889390390723e-18,0,0,0,0.123623460642156,0,0,0,0,0,0.0324832128240071,0.304109887996646,0,0,0,0,0,0,0,0,0.037061112237081,0,0,0,0,0,0,0,-0.00857500280483983,0.0113855207243417,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.0651917573882112,0,0,0,0,0,0,0.0827706870123189,0,0,0.169928091474441,0,0,0.220102142288234,-0.0432460381621041,0,0,0,0,0.0786013968897094,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0113953450183809,0,0,0,0.159009832733334,0,0,0,-0.00136145348130164,-0.00720007736481589,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0108122016794159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264192240368608,0,0,0,0,0,0,0,0,0.128169426162516,0.206691032410916,0,0,0,0,0,0,0.173043429462725,0.0747547592993253,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103446585713533,0.144053637723472,0,0,0,0,0,0,0,0,0,0,0,0,0.0118959534618059,0.0165312949155966,0,0.0663056090910682,0.0883978167921684,0,0,0,0,0,0,0.0184672127704101,-0.00248746294727545,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.470617401141777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114375244253989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282437843259177,0,0,0,0,0,0,0,0,0,0.156296078813662,0,0,0,0,0.0242272589093481,-0.0242524714027058,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.1679181663069,0,0,0,0,0,0.024125733466754,0,0,0,0,0,0,0,0,0.0740563615047826,0,0,0,0.00744657133384133,0,0,0,0,0,0.091330303626473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897120796392507,0,0,0.0196790648278162,0.0125115841193727,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0704620083820294,0,0.381222437155846,0,0,0,0,0,0,0,0,0.0339706193378179,0,0,0,0.0300780024636274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128739302255384,0,0,0,0,0,0,0,0,0,0.017790834936991,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765878936047778,0.165780036820561,0,0,0,0,0,0.20313672117492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128189430034058,0,0,0,0.180627615509311,0,0,0,0,0,0,0.0185471698782406,-0.00604302319784338,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0493410327366228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570127649326247,0,0.221298114663892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425839355275525,0,0,0.0385258280818168,0.0459715621899098,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.212521337418846,0,0,0,0,0,0,0,0,0,0,0,0,0.0701202464050849,0.023675890906701,0,0.0333005759911927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307648658352426,0,0.176538238891715,0.0973596765118991,0,-0.00235865084722444,-0.0165301875019858,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131189985306705,0,0,0.0170660212911285,0,0,0,0,0,0,0,0,0.0481724862479774,0,0,0,0.0317455490595182,0,0,0,0.108765418407372,0,0,0,0.0192038704685905,0,0,0.0259852963217516,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331399644543759,0,0,0,0,0,0,0,0,0,0.185191092351991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013548618122313,0,0.166940296727109,0,0,0,0.144607888334705,0,0,0.00278466851463285,-0.0378818875303406,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.0640011263556303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113861437633442,0,0,0,0,0,0.116333277511651,0,0,0,0,0,0.0986756338410878,0,0,0,0,0.0092037151803857,0,0,0.153677211054379,0,0,-0.0203181705806867,0,0.0251012217754583,0,0,0,0,0,-0.0165981572408353,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283042163063224,0,0,0,0,0,0,0.105913494678772,0,0,0.103581730414016,0,0,0,0,0,0,0,0,0,0.0638652198814868,0,0,0,0.158777501957154,0,0,0.125133803434333,0,0,0,0,0,0,0.00424784852366475,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0412161691949926,0,0.0796099390055132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00876254135777276,0,0,0,0,0.197758415734617,0,0,0,0,0,0.222583608203424,0,0,0,0,0,0,0.0258858897886551,0.0179288142721744,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.188724431934857,0,0,0,0,0,0,0,0,0,0,0,0,0.0177239010744599,0,0,0,0,0,0.0648795961102177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807316497797095,0,0,0,0,0.115441645706019,0,0.278458686795456,0,0,-0.00352377628041185,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0626796695895405,0,0,-6.93889390390723e-18,0,0.020716323991881,0,-0.0336912524814781,0,-1.38777878078145e-17,0.313042918846174,0,0,0,0,0,0.26666607170151,0,0,0,0.0877063085542137,0,0,0,0,0,0,0.239402342438927,0,0,0,0,0,0,0,0,0,0,0,0,0.00626731087892005,-0.0567675725979262,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131431856559827,0.0152313585572342,0,0,0,0,0,0.163380943284048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146543292558628,0,0,0,0,0,0,0,0.0214706783886821,-0.0633523419060739,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.273880231870454,0,0,0,0.187249534942055,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.070534917346631,0,0,0,0,0,0,0,0,0,0.129613517514529,0,0,0,0,0,0,0,0,0,0,0,0.227499721668857,0,0,0,0.0157821403640976,0.0572157036562317,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892379029544775,0,0,0,0,0,0,0,0,0,0,0.0234845434051172,0,0,0.315741152365876,0,0,0,0.351836705466505,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0496233187450657,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018592583723786,0,0,0,0,0,0.113433680922557,0,0,0,0,0,0,0,0.0978586060919951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164005422814787,0.0188657788370743,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434076704726907,0,0,0,0,0,0.14683729399842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280809202819419,0,0,0,0,0,0,0,0.21681942787089,0,0,0.0251168788768153,0.0390138327112291,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0514598266345704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29701578303281,0,0,0,-6.93889390390723e-18,0,0.139206731996192,0,0,0,0,0.336059375180633,0,0,0.0445642100237029,0,0,0,0,-0.000680214491198101,0.0157870767622743,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532284696777989,0,0,0,0,0,0.117871188490945,0,0,0,0,0.00454677235151701,0,0,0,0.125000016310153,0,0,0.265029141260518,0,0,0,0.243580872322169,0,0,0,0.0291039217007991,0,0.0911651351493643,0,0,0,0,0.00116100822698276,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.040118752755147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634672602220342,0.104469103623807,0,0,0,0,0,0,0,0,0.0644099847406898,0.109301100478041,0,0,0,0,0.201686232964509,0,0,0,0,0,0,0,0,0,0,0,0.0137874133573909,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15982081159609,0,0,0,0,0,0,0,0,0,0,0.172679844458617,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238094358579284,0.066714566658974,0,0,-0.0684256171923715,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5642828256759,0,1.49268078998113,0,0,0,0,0,0,0.0670765307836878,0,-0.756346273290977,0,0,0,0,0,0,1.03735295613311,0,0,0.380186177842684,-0.608192798083591,0,0,0,-0.530039368466856,0,0,0,0,0,0,0,0,0,0,0
TED,0,0.0187102838686004,0,0,0,0,0,0,0,0,0,0,0.308397831661318,0,0,0,0,0,-0.523033912428339,0,0.366360210329953,0,0,0,0,0,-0.712081885736235,0,0,0.0172005577377373,0,0,-0.194799644516129,0,0,0,0,0,0,0,0,0,0,0,0,0.178027638098555,0.828502885010689,1.38777878078145e-17,-0.139868939445438,0,-0.208252950891685,-0.170251738452334,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0292044232004593,0,-0.0177101428755966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341655836371981,-0.018885242144421,0.0411559595638198,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412440110283279,0,0,0,0.00257077053628977,0.0643271803364198,-0.0125064105013826,0,0.00597508566925115,0.0119127351560463,0.0148409107404131,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.114992062034578,0,0,0,0,0,0,0,-0.0242916003981149,0,0,0,0,0,-0.0706894771887421,0,-0.0202374904508454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112689598831753,0,0,0,0,0,0,0,0.0305618305987376,0.0338829536374459,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161026564808966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016713845183551,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00505648476919959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123821598263962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00432760477292547,0,0,0,0,0,0,0,-0.0171338512685097,0.0102131838718343,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595904215916911,-0.000826781345464638,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110760517000837,0,0,0,0,0,0,0,0,0,0,-0.00109672460288683,0,0,0,0,0,0,0,0.0051246047551336,-0.00127676589139355,0,0,0,0,0,0
