,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600066.SH,X600703.SH,X600741.SH,X600271.SH,X002241.SZ,X000100.SZ,X002236.SZ,X600031.SH,X002292.SZ,X600177.SH,X600118.SH,X002475.SZ,X000568.SZ,X000559.SZ,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002074.SZ,X002456.SZ,X002085.SZ,X002007.SZ,X600867.SH,X002426.SZ,X300124.SZ,X600089.SH,X002294.SZ,X000869.SZ,X000050.SZ,X000981.SZ,X002508.SZ,X002180.SZ,X601877.SH,X002465.SZ,X600498.SH,X002179.SZ,X002008.SZ,X000547.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.00824866597559164,0.146304089080987,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463693892087795,0,0,0,0,0,0,0,0,0,0,0,0.0760272807673871,0,0,0.108494718781557,0,0,0,0,0,0,0,0,0,0.0268233493180835,-0.0300599840879233,0,0,0,0,0,0,-0.0841796748394033,0.0522237192279967,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.135378919176522,0,0.109044804354123,0.0710102252069038,0,0.137785859699156,0,0,0,0,0,-0.00999652126966896,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527570773739947,0,-0.0201654624329507,-0.0149410994320781,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0127931451756522,0,0,0,0,0.160243661337705,0,0,0,0.0376064409857404,0,0,0,0,0.00382367285355077,0,0,0,0,0.0426946298784942,0.0412744915165988,0.0623657070470197,0,0,0,0,0,0,0,0,0,0,0.059853895118199,0,0,0,0.103463184731949,0.00176455079997556,0,0,0,0.0427611318019007,-0.0556870521020566,0,0,0,0,0,0
X000651.SZ,0,0,0.000160892405979278,0,0,-0.000392956629216616,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000148031955020185,0,0,0,0,0,0,0,0,0,3.13285240934617e-05,0,7.8203757936751e-05,0,0,0,9.16533125556217e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.18931716524862e-05,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.123372474187355,0,0,0,0.0321257925411854,0,0,0,0,0,0,0,0,0,0.0822620867813607,0,0,0,0,0,0,0,0,0,0,0,0.0295411165099077,0,0,0,0,0,0,0,0.0905282307487144,0.105937526449404,0,0,0,0,0,0,0,0,0,0,0.00641236429018206,0,0,0,0,0,0,0
X002304.SZ,0.0656654952767168,0,0,0,0.31707773977027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882677853866328,0,0,0,0,0,0,0,0,-0.0377492277402011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160304863441404,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.196514397918622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999742008510145,0,0,-0.0145956180113506,0,0,-0.0407013413099416,0,0,0,0,0.0642530357713877,0,-0.0509849297461624,0,0,0,0,0,0,0,0,0,0,-0.00161667385029117,0,0,0.148923750073493,0,0,0,0,-0.0447416299952815,-0.00446436277064389,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452531279992227,0,0,0,0.0873438842959233,0,0,0,0,0.135936063755606,0.115000451555301,0.0303042102862246,0,0.00394362333486273,0,0,0.0892926996340438,0,0,0,0,0,0,0,0,0.0084058381051201,0,0,0,0,0,0,0,0.0266810594421777,0,0,0,-0.0031417985959923,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.221726861628298,0,0,0,0,0,0.138122378974251,0,0,0.017013934891988,-3.46944695195361e-18,0.0884314816464408,0,0,0,0,0.0929839489704853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0108984694850085,0.047589617395991,0,0,0.144425863862789,0,0.0941078214464783,0,0,0,0,0,0,0,0,0,0.190517780991467,0,0,0,0.163577137646273,0,0,0,0,0,0,0,0,0.0301487025268608,0,0,0,0,0,0,0.00391151810285587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
