,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002371.SZ,X002049.SZ,X000063.SZ,X000625.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X300142.SZ,X000661.SZ,X600522.SH,X002241.SZ,X601877.SH,X000733.SZ,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X002414.SZ,X000066.SZ,X000799.SZ,X002007.SZ,X600487.SH,X002223.SZ,X002294.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.133784959430475,0.12512096196629,0,0.201911306736296,0,0,0.00904791324187504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148846647735649,0,0,0,0,0,-0.0751155330344383,0.0877293864460862,0,0,0,0,0,0,0,0,0,0,0.0924923200283495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.351753361951658,0,0.024030054173713,0,0.255372065833723,0.0478715127759692,0,0,0,0,0,0,0,0,0,0,0,0,0.0254927310367783,0,0,0,0,0,0,0,0.0525848056963436,0,0.0549999487690019,0,0,0,0,0,0,0,0,0,0.0849095806353354,0,0,0,-0.0689214938985068,0,0,0.0416711377820932,0,0,0,0,0,-0.0171593865884941,0,0,0,0,0,0,0
X600809.SH,0.173032657737524,0,0,0,0.61460154969635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143247562606032,0,0,0,0,0,0,0,0,0.0586048489776217,0,0,0,-0.0493331832949917,0,0,0,-0.0240496230629497,0,0.114954627808672,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177267083349897,0,0,0,0.0482793583704163,0,0,0.0913150416278851,0,0,0,0,0,0.0904425192078096,0,0,0,0,0,0,0,0,0.0192809809054518,0,0.125553880927913,0.0603514683157397,0.0734215529856283,0,0,0,0,0.186117149204286,0,0.0165329808188828,1.0842021724855e-19,-0.0299130569780756,0,0,0,0,0,0
X000568.SZ,0.403846487963931,0.176522220023959,0.675437055050702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420750910942954,0.0393745327547187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00808171572617985,0,0,0,0,0,0,0
X600276.SH,0,0.0767814588168794,0,0,0,0,0,0,0,0,0,0,-0.0243158226506838,0,0,0,0,0,0,0,0.0256381255478025,0,0,0,0,0,0,0.0129206032302791,0,-0.140730902815509,0,0,0,0,0,0,0,0,0,0,0.105823321491298,0,0,0,0.063376705315095,0.0546673183543887,-0.0553411363401878,0.131392173408178,0,0,0,0,0.014867636105264,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.104405273311136,0,0,0.100179579974192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364304425682314,0.33834592853333,0,0,0,0,0,0,0,0.120595342595186,0,0,0,0.0331628768747866,0,0,0,-0.074103374937047,0.0548390541372058,0,0,0,-0.0114212631557992,0.00474361412575528,0,0,0,0,0,0
X600690.SH,0.0385576420327314,0,0,0,0.314044266822687,0,0,0,0,0,0.0990770399447222,0,0,0.112418815598648,0,0,0,0,0,0,0,0,0,0,0.0321833832738276,0,-0.0667742046322714,0,0,0,0.0189423848799981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0268755263158702,0,0,0,0,0,0,0
X002304.SZ,0.245944083809282,0,-4.33680868994202e-19,0,0.0725755650540598,0,0.0529895345847309,0,0,0,0,0,0,0,0,0,0,0.00528123194559891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737915154781065,0,0,0,0.186195109529156,0,0,0,-0.166391445329999,0,0,0,0,0.0641600787541739,0,0,0,-0.0182005641025528,-0.0514667359531368,0,0,0,0,0,0
X300124.SZ,0,0,-0.0839388025217573,0,0,0,0.0601776503388581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158819400050842,0,0,0,0.0668086427993724,0.0613048399972006,0,0.199477953460494,0,0,0.215162000227569,0,0,0,0,0,0,0,0,-0.00415876861704908,0,0,0,0,0,0,-0.152925573671842,0,-0.0364660486843316,0,0,0,-0.144388167134101,0,0
