,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000625.SZ,X600031.SH,X002456.SZ,X000338.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300003.SZ,X600487.SH,X002085.SZ,X002508.SZ,X300136.SZ,X600809.SH,X002008.SZ,X000157.SZ,X600271.SH,X600177.SH,X600089.SH,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X000050.SZ,X300115.SZ,X000559.SZ,X600699.SH,X000981.SZ,X600372.SH,X600566.SH,X600498.SH,X002074.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,-0.00765051704849715,0,0,0,0,0,0,0,-0.00909928823886157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419313085864016,0,0,0,0,0.0513226099009783,0.0657511912070861,0,0,0,0,0.0653523924035228,0,0,0,0,-0.0501433449784905,0,0,0,0,0,-0.0156789331776555,0,0,0,0,0,0,0
X300124.SZ,0,0.0107295351692121,1.38777878078145e-17,0,0,0,0,0,0.116093950694178,0,0,0,0,0,0.160177171100042,0.0793162129587085,0,0,0.161558452974671,0,0,0,0,0,0,0,0,0,0,0.124203918417789,0,0,0,0,0,0,0,0,0,0,-0.0461557468166182,0,0,0,0,0.160661734910033,0,-0.0119627291465836,0,0,-0.0163511315614494,-0.000591545158423542,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.178031269861755,0,0,0,0,0,0,0,0,0.0315976061242085,0,0,0,0,0,0,0,0.0548310778830143,0,0,0,0,0,0,0,0,0,0.208549129221124,0,0.0109951576478224,0,0.0149681267727743,0.0711133462927777,0,0.0375465572942124,0,0,0,0,0.0296821229222339,0,0,0,0.0152582940843034,0,0,0,0,0,0
X300003.SZ,0,0.160334840899869,0,0,0.141101258515381,0,0,0,0,0,0,0,0.0605775224686994,0,0,0,0,0,0,0,0,0,0.255787531492157,0.0179830409285168,0,0,0,0,-0.0135126852508085,0,-0.0624880975681647,0,0,0,0.161743741286561,0,0,0.0288547158799488,0.129779637767726,0,0,0,0,0,0,0,0,0,0,-0.0443745655943056,-0.0213323954860797,0.0176771648961077,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286056537946244,0,0,0.260382957425937,0,0,0,0,0,0,0,0,0,0,0.141115170273214,0.0455221105081611,0,0,0,0,0.294873002744237,0,0,0,0,0,0,0,0,0,0,0.0148899616285255,0,0,0,-0.0088814346970552,0.025943971091142,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.164696009989464,0,0,0,0,0.28834943998979,0,0,0,0.27305935182062,0,0,-0.130362728939878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30337572263895,0,0,0,0,0,-0.201425837983612,0,0,-0.00505691407522195,0,-0.0599854414188749,0,0,0,0,0
X002508.SZ,0,0,0.26325950075001,0.322071916173535,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00550591557313912,0,0,-0.0677086454940107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130629363026916,-0.0195906345407016,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158040230858599,0.298988218206579,0,0,-0.0691079528736301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103139469161751,0,0,0,0,0.069665865372267,0,0.0634362713350201,0,0,0.0051436402903828,0.0468452101726635,0,0,0,0,0,0
X600809.SH,0,0,3.46944695195361e-18,0,0.246416654017391,0,0.0819323580889587,0,0,0,0,0.283371177924614,0,0.223018409053276,0,0,0,0,0.0994686133276447,0,-6.93889390390723e-18,0,0,0,0.139593886822295,0,0.031961053992707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211753800486595,-0.0761213139820964,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0799727386156169,0,0,0,0.0276791323143804,0,0.214219180473941,0.166582994086847,0,0,0.0190530746394444,0,0,0,0,0,0,0,-0.0314292430566768,0,0,0,0,0,0,0,0,0,0,0,0,0.0814763767022761,0.0722826545037902,0,0,0,-0.0357113167932442,0,0,0,0,0,-0.00542784039188759,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0351372913690749,-0.0195806670348042,0,0,0,0.270064936260504,0,0,0,0,0,0,0,0.122300957091082,0,0,-0.0109083831625682,0,0.0380664572887795,0,0,0,0.066762318527041,0,0,0,0,0.064706343689789,0,0,0,0,0.0269256099628122,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123318055756012,0.0716100306191911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213379713745541,0,0,0,0,0,-0.00143610091586782,0.0196462948037293,0,0,0,0,0,0
X600177.SH,0,0,0,0.0270737270197618,0,0,0,0,0.0190729498822765,0,0,0.0379928192099525,0,0,0,0,0,0,0.0603676390894155,0.0423533379854893,0,0,0,0,0,0.125534139191166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168593860975849,0,0,0,0,0,0,0,0,0,0,0.00495383220496326,-0.0196568267776648,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968836667215122,0,0,0,0,0,0,0,0.0583354366058548,0,0,0,0,0,0,0,0,0,0.0347426674526505,0,0,0,0.0868567634630103,0,0,0,0,0.0814249148588283,0,0,0,0,0,-0.023415270123472,0.0528164621277071,0,0,0,0,0,0
X600522.SH,0,0,0.0321749180406275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352974971952875,0,0,0,0.0634590740599724,0,0,0,0,0,0,0,0,0,0.0901710957785258,0,0,0,0,0.0942705971503117,0,0,0,0,0,-0.0125682868121999,0.0309293303572437,0,0,0,0,0,0
X002294.SZ,0,0,0,0.192748861330431,0,0,0,0,0.205991613079004,0,0,0,0.0504358338850836,0,0,0,0,0,0.0143441930389786,-0.0439667040739129,0,0,0,0,0,0,-0.0863068636281625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625608668352437,0,0,0,0,0,0.087628714114098,0,0,0,-0.0253486306986128,0.054180017531063,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0233666211139388,0,0,0.0253136151223279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283207131416516,0,0.0428462222536539,0,0,0.339125442690662,0,0,0,0.0233817718031001,0,0,0,0,0.198908758751759,0,0,0,0,0,-1.0842021724855e-19,0.0271397563222205,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,-0.0339721022091679,0,0,0,0,0,0,0,0,0,0,0,-0.0678858993570614,0,0,0.0245366426521411,0,0.0172400508886701,0,0,0,0.0157073111550991,0,0.129643847487051,0,0,0,0,0,0,0.0758997898533353,0,0,0,0,0.0672749885756088,0,0.0174508471765516,0,0,0,-0.00384404839253301,0.0170978083337297,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0503367486538399,0,0,0,0,0,0,0,0.177373371149525,0,0.0076723444029006,0,0,0,0,0,0,0,0.00212046498966,0,0,0.0872252470313875,0,0,0,0,0.0244246117172476,0,0,0,0,0,0,0.0769009357591479,0.598492702084171,0,0,0,0,0.0972390072928196,0,0,-0.023961013920587,0.0417334875696084,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0.148436023282351,0,-0.184147433479514,0,0,0,0,0,0.100597445396523,-0.100460899006619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134435226495719,0,0,0,0,-0.0644364535702394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218057759890445,0,0,-0.00986708589835526,0.0404642030512793,0.216901604775036,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172496262407204,0,0,0,0.0996647334815632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313365518974496,-0.0730060629401724,0,0.179858013197546,0,0,-0.00797177065425997,0.00258683269171315,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444391737639996,0,0.128409794579912,0,0,0,0,0,0,0,0,0,0,0,0.0343614024364711,0,0,0,0,0,0,0,0,0,0,0,0.267909083115713,0.146801615064853,0,0,0,0,0,0.189049337930691,0,0,0,-0.0196483884561958,0.0426739052546413,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0.0859556285227681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02275738351054,0,0,0,0,0,0,0,0,0.00565866322627795,0.00291190387931812,0,0,0,0.209488772779837,0,0,0,-0.0475286161735211,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0948462716634221,0.0997190117445438,0,0,0.00880287996449722,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,-0.230438523106204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531755210555027,0,0,0,0,0,0,0,0,0,0,0,0.866020210756515,0.0869630891643749,0,0,0.0698114399475147,0,0,0,0,0,0,0,0,0.00472681349463906,-0.00298664900958363,0.0269914513737902,0,0,0,0,0
X600566.SH,0,0,0.106771392496323,0,0,0,0,0,0,0,0.167090061147875,0,0.0158259098340509,0,0,0,0,0,0.012701378960883,0,0.138232984682467,0,0,0,0,0,0,0,0.139729386648742,0,0,0,0.0224593034060217,0,0,0,0,0.138257789814219,0,0,0,-0.063171579403443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.156753160677783,0,0,0,0,-0.0367449031182369,0,0,0,0.0937560285586426,0,0,0,0,0,0,0,0.288748929991959,0,-0.00577493882212908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684620096785544,0,0,0,0,0,0,0,0,0.00355337594686736,-0.00828017273639099,0,0,0,0,0,0
X002074.SZ,0,0,-0.150758892479151,0,-0.0630870776273987,0,0,0,0,0.161062611781096,0,0,0,0,0.0525257567855488,0,0,0,0,0,0,0,0,0.0123915298615654,0,0,0,0,0.170293480318091,0,0,0,0,0,-0.00105550184751675,0,0,0,0.0574094898438438,0.0797641001947299,0.150530395915059,0,0.300565622861761,0,0,0,0.183951248837839,0,0,0,-0.0115709089473139,-0.024335364598019,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609689856844334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108232684718658,0,0,0,0,0.0760714815242345,0,0,0.0388473226032849,0,0,-0.000302800430984869,0.00455881279273416,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0567089467422955,-0.100982601232042,0,0,0,0,0,0,0,0,-0.0286710349313617,0,0.134558606302972,0,0,0,0,-0.0552400376677951,-0.137712228432576,0,0,0.143434525502253,0.0459288005324629,0,0,0,0,0,0,0,0,-0.078658208047549,0,0,0,0,0,0,0,0.160372940557596,0,0,-0.0130490810461938,-0.00699119480640077,0.0525262127622948,0,0,0,0,0
Slope,0,0.139347081465373,0,0,0,0,0,0,-0.250102548339524,0,1.63809550316985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95642377415425,0,0,0,0,0,0,0,0,0,0,0,-0.314661316717134,0,0,0,0,0,0,0,0,0,0,0,0,2.24329053219905,0,0,0,2.34443707186329,0,0
TED,0,0,0,0,0,0,0,0,0,0.521744195860992,0,-0.243825102430621,0.497023381837012,0,0,0,0,0,0.107821276418736,0,0,0,-0.162616877790855,0,0,0,0.744628557283642,0,0,-0.0332544402433866,0,0,0,0,0,0,0,0,0,0,0.162257119174784,0,0,0,0,0.493252014687364,0,0,0,0,0.388685887458784,0,0,0,0,-4.69385338169093,0,0
RealEstate_excess,0,0,0.135047785219861,0,0,0,0,0.0487328086072801,-0.0720699721800038,0,0,0.0841109966322895,0.00913532478353422,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132549759465441,0,0,0.0322692856929868,0,0,0,0,0,0,-0.0776663917733789,0,0,-0.213665510179145,0.0672001142232893,0,0,0,0.0592874601302981,0.0981396788893043,0,0,0,0.00136284316438598,-0.0143412548393198,0.0322266093825568,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0464508582709221,0,0.0938137276110779,0,0,0,0,0,0,0,-0.0281425585690597,0,0,-0.0195018163991728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429036781229473,0,0,0,0,-0.0139089834376612,0,0,-0.0137845574093562,0,0,-0.000568295929295056,0,0.00637936051597278,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000330347697263081,0,0,-0.000221007304672428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608470157202033,0,0,0.000730811109001759,0,0,-0.000220511078231152,0,0,0,0,-0.00108703127454317,0.00122546342805019,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0761334892480962,0,0,0.03419244128662,0,0.165230318405494,0,-0.319719335149196,0,0,0,0.0511090116847067,0,0,0,0,0,0,0,0,0,0,0,0.208179137607779,0,0,0,0,0,0,0,0,0,0,0,0,0.0355868934603962,0,0,-0.209548816508923,-0.026578507686391,0,0,0,-0.0116363887039078,0,0,0.0380738278800066,-0.0727555832386709,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230414919812607,-0.0102074399350183,0,0,0,0.091785434972932,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0059523497898733,0,0,0,0,0,-0.00891547023857648,0,0,0,0.0117569348034182,0,-0.0113973507418578,0,-0.0162581550234136,0.00625632612915553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245519254872425,0,4.33680868994202e-19,-0.00865442561489773,0,0,-0.00259639779913509,0.0126698976261427,0,0,0,0,0,0
