,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X000100.SZ,X600118.SH,X600271.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000800.SZ,X600582.SH,X002475.SZ,X000623.SZ,X600177.SH,X000568.SZ,X300124.SZ,X600839.SH,X000050.SZ,X002294.SZ,X002129.SZ,X000559.SZ,X000400.SZ,X000869.SZ,X002456.SZ,X000977.SZ,X002292.SZ,X002465.SZ,X600312.SH,X002007.SZ,X600435.SH,X300003.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0960349902013457,0,0,0,0.193107690559759,0,0.0518405869448976,0,0,0,0.121548859305733,0,0,0,0,0,0,0,0.0798087696573291,0,0,0,0.0842491134475527,0,0,0,0.0988866135113129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00492340634302174,0,0,0,0,0,0
X600519.SH,0,0,0.0481410148032711,0,0,0,0.0804620121015162,0.0975721989304996,0,0,0,0.20697598549819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532922597345285,0.0882072050848139,0,0,0,0,0,0,0,0.148882399365266,0,0,0,0,-0.0654668757220004,0,0,0,0,0,0,-0.00117999890969476,0,0,0,0,0,0
X000651.SZ,0,0,0,0.217336646221491,0,0.0456934755252675,0,0,0,0,0,0,0,0,0,0.0218329989408902,0,0,0,0,0.0850369995156858,0,0.0653283748367999,0,0,0,0,0.0727832309769336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199719517220056,0,0.192452275906345,0,0,0,0,-0.0458600478597291,-0.027289033884369,0,0,0,0,0,0
X000725.SZ,0.0311321118828286,0,0.140213316250306,0,0,0,0.0739473944639704,0,0,0,0,0,0,0,0.189057110993679,0.0553490531190033,0,0,0,0,0,0.0882744847924513,0,0,0,0,0,0,0,0,0.00138033848501529,0.158119452318403,0.0976104574396456,0,0,0,0,0,0,0,0,0,0,0,0.140864038597468,0,0,0,0,0,0,0,0.00617259384139655,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.130773241046751,0,0,0,0,0,0,0,0,0,0,0,0.013633363146883,0,0,0,0.151810824202381,0,0.255141545334734,0,0,0,0,0,0,0,0,0.0446177807379378,0,0,0,0,0.0785743911642014,0,0,0,0,0,0,0,0,0,0,0,-0.00123564192166679,-0.00960756633407728,0,0,0,0,0,0
X000625.SZ,0.316297884538037,0,0,0,0.0849876174770423,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00639710698514726,0,0.0489258954988538,0,0,0,0,0,0,0.151012606595841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292650305063372,0,0,0,-0.0241052224949685,0,0,0,0,0,0,0
X000858.SZ,0.0272554566534752,0.0275963193084481,0.00459354861783861,0,0,0,0,0.0192961542266944,0.113894577862593,0,0,0,0.23432571628265,0,0,0,0,0,0,0,0.178438340482265,0,0,0,0,0,0,0,0,0,0,0.00794142437525632,0.0174679846631208,0,0,0,0,0,0,0,0.0944625436435999,0,0,0,0,0,0,0,0,0,0,0,-0.00912553299546774,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.293732024533051,0,0,0,0.0246621107695852,0,-6.93889390390723e-18,0,-1.73472347597681e-18,0,0,0,0.0191993195208428,0,0,0,0,0.0353644353887037,0,0,0.0792082560845512,0,0,0,0,0,0,0,0.0131084656977511,0,0,0,0,0,0.084626353918143,0,0,0,0,0,0,0,0,0,0,0,-0.000103580468753963,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0473672921821304,0,0,0,0,0.156656456101218,0,0,0.0556521250244277,0,0,0,0,0,0.0293117074573131,0,0,0,0,0,0,0.0685395021472725,0.0623720644640514,0,0,0,0,0,0,0.00697637966177989,0,0,0,0,0,0.0290438440241561,0,0,0,0,0,0,0,-0.0035791455192453,0,0,0,0,0,0
X600031.SH,0.0859352927886067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948230865587149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.02352897854316,0,0.0485735337299212,0,0,0,0,0,0,0,0,0,0,0,-0.0163498890726975,-0.0100067206771158,0,0,0,0,0,0
