,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600703.SH,X600690.SH,X000100.SZ,X002292.SZ,X600066.SH,X600741.SH,X600031.SH,X002049.SZ,X002241.SZ,X002236.SZ,X002506.SZ,X002475.SZ,X600118.SH,X000559.SZ,X000157.SZ,X600372.SH,X000338.SZ,X002074.SZ,X000568.SZ,X002294.SZ,X300003.SZ,X002085.SZ,X600089.SH,X600867.SH,X300124.SZ,X600177.SH,X002180.SZ,X600582.SH,X002465.SZ,X002007.SZ,X600584.SH,X601877.SH,X600498.SH,X000869.SZ,X002512.SZ,X002426.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0279225167002819,0,0,0.0232377754904263,0,0,0,0,0,0,0,0,0,0.0870109095647893,0,0,0,0,0.0128473552385756,0,0,0,0,0,0,0,0,0,0.194164080929861,0,0,0,0,0,0,0,0,0,0.0489853986991591,0,0,0,0,0.056311390884041,8.67361737988404e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0.218956682403215,0,0,0,0,0,0,0,0,0.00705512113555763,0,0,0.299376004004616,0,0,0,0,0,0,0,0,0,0,0,0.0306417954557709,0,0,0,0,0,0,0,0.0566836038205409,0,0,0,0,0,0,0,0.0258844253760138,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.255315456334932,0.0294214730486498,0,0,0,0,0,0,0,0,0,0,0.0381512900319355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276928499490977,0.015611297005242,0,0,0,0,0.0253095888875317,0,0,0,0,0,0,0,0.000409535867299615,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.27509294420734,0,0,0,0,0,0.159604693109235,0,0.0274538496236769,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.326703634026011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0425398792830418,0,0.0545689389905887,0,0,0,0,0,0,0,0,0,0,0,0,0.0703968678151518,0,0,0,0.0243913231863427,0,0,0,0.00981301783593569,0,0,0,0,0,0.0334580680413218,0,0,0,0.0218584017276881,0.054466583498888,0,0,0,0,0,0.0315481542151552,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454768815333274,0,0,0,0,0.223130545670876,0,0.151333139900826,0.0114748785537954,0,0,0,0,0.0336067333408573,0,0,0,0,0,0,0,-0.0315617700567311,0,0,0,0,0,0
X000858.SZ,0,0,0.0334729138857776,0,0,0,0,0,0.034419945782661,0,0,0,0,0.0842645360849603,0,0,0,0,0,0,0.0475038219419222,0,0,0.0190538274718963,0,0,0,0,0,0,0,0.00512194416460369,0,0,0,0,0.00336867818929355,0,0,0,0,0,0.0104223155403289,0.266707424068321,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.174635865097355,0,0,0,0,0,0,0.0221967202311988,0.0236878622433172,0,0,0.0424980901859745,0,0,0,0,0,0,0,0,0,0,0.0414883943176867,0.322814444002097,0,0,0,0,0,0,0.118559857525598,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851204094037387,0,0,0,0,0,0,0,0,0,0.175097657906467,0,0,0,0,0,0,0,0,0,0,0,0.296668736993577,0.0571848358995933,0,0,0.00367467026789333,0,0,0,0,0.0649894389925177,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0241750317241613,0,0,0,0,0,0,0,0,0,0.00787881482599655,0,0,0,0,0.316848438645992,0,0,0,0.116197275211777,0,0,0,0,0,0.0660258626971567,0,0.062566410803293,0,0,0,0.199101291839972,0,0,0,0,0,0,0,0,0,-0.00916532971784078,0,0,0,0,0,0
