,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X002304.SZ,X300124.SZ,X000625.SZ,X000725.SZ,X002371.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X300014.SZ,X000100.SZ,X600089.SH,X002179.SZ,X002129.SZ,X600703.SH,X002241.SZ,X000157.SZ,X600372.SH,X002236.SZ,X600741.SH,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X002463.SZ,X600522.SH,X600183.SH,X601799.SH,X002028.SZ,X000800.SZ,X002074.SZ,X002007.SZ,X600460.SH,X600066.SH,X002223.SZ,X000921.SZ,X002156.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.118198953849422,0,0,0,0,0,0,0.0295435565190962,0.0788906395800272,-0.10037259929809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129648322217173,0,0,0,0.00290597751556098,0,0,0,-0.0293994192470866,0,0.0809679120314096,0,-0.0328506724845171,0,-0.0130904911184302,0.0273226671667103,0,0,0,0,0,0
X002304.SZ,0,0,0.0208875066908699,0,0,0.32955131859649,0,0,0,0,0,0,0,0.0571870381993579,0,0,0,0,0,0,0.0858613534582553,0,0,0,0.162556502263443,0,0.00997697936635161,0,0,0,0,0.00865892168950506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160653086934168,0,0,0,-0.00838955644964998,0,0,0,-0.0260726886085131,0,0
X300124.SZ,0,0,0.146864800359926,0,0,0,0,0,0,0,0,0,0,0.145165181336109,0,0,0,0,0,0,-0.12309583117655,0,0,0.0988535545693011,0,0,0.171308775229144,0,0,0,0,0,0,0.0672121148803098,0,0,0,0,0,0.23131341068638,0,0,-0.159972017830119,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00219216503819793,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0515639103157998,0,0,0,0,0,0.48151505171481,0,0,0,0.292752485654131,0,0,0.0465655519449972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145735381686742,0,0,0,0.0801768119348157,0,0,-0.104111822459989,0,0,0,0,0.0384805610865501,0,0.0218873052335384,-0.0420891568219517,0,0,0,0,0,0
X000725.SZ,-0.205489139552965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59768028050765,0,0,-0.0168705313069094,0,0.00662121861122476,0,0,0.0924248326051853,0,0,0,0.0812965839553737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719037709944819,0,0,0,-0.0084446239858206,0,0
X002371.SZ,0,0,0,0,0,0,0.0863797450718924,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.375792411824869,0,0,0,0,0,0,0,0,0.0299306681851918,0,0,0,0,0,0.061307482569648,0,0,0,0,0,0.0624444346129506,0,0,0,0,0,0,0,0,0,0,0,0,0.0144305347203227,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0886878339158208,0,0,0,0,0,0.157659057158612,0,0.0302344340545691,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595879534504645,0,0,0,0,0,0,0,0,0,0,0.204349070439409,0.0404773540602527,0.0200152832552745,0,0,-0.0254143058808552,0,0,0,0,0.0777741228821533,0,0.0159338205971832,0,0,0,-0.00283676825431749,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443373376989705,0,0,0,0,0.235763571297687,0,0,0.287692166316986,0.047825334561583,0,0,0,0,0,0,0,0,0.144091473993952,0,0,0,0,0,0,0,0,-0.0463567906462786,1.73472347597681e-18,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.192437661973767,0.288964196898492,0,0,0,0,0,0,0,0.0202288962616746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190264759365328,0,0,0,0,0,-0.0688795038768671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010808301850493,-0.022869094406182,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0305691432691676,0,0,0,0.136309746852785,0,0,0.0680190329907998,0,0,0,0,0,0,0,0,0,0.119884696649385,0,0,0,0,0,0,0.0206341206095822,0,0.0386851183153802,0,0,0,0.00131491203285198,0,0,0,0.0889477987926408,0,0,0,0,0,0,0,0,0,-0.0218338398323865,0.0268332749814953,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.402419684139357,0,0.119468014147322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576457536098257,0,0,0,0,0,0,0,0,-0.00176858040310387,-0.00380182987208326,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718370933366269,0,0,0,0,0,0,0,0,-0.0624812362103944,0.0372278769634837,0,0,0,0,0,0,0,0,0,0,0,0,0.00256160640025439,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00328678005453696,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,-0.0119193947826812,0,0,0,0,0,0.0835087055655249,0,0,0,0,0,0,0,0,0,0,0,0.119558007584709,0,-0.000374165626005107,0,0,0,8.67361737988404e-19,0,0,0.0560312153257755,0,0.308463569748747,0,0,0,0,0.06997986909614,0,0,-0.0435442732068665,0,0,0,0.0482268685482604,0,0,0,0,-0.00312457571181258,0,0,0,0,0,0
X002179.SZ,-0.35328388888939,0,0,0,0,0,0,0,-0.00633708046632031,0,0,0,0,0.068766776690853,0.0209707203838277,0.182432513638396,0,0,0,0,0.0465700729941352,0,0,0,0.0121525713524294,0,0,0,0.408308090359303,0,0,0,0,0,0,0,-0.203576173188584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357243526075567,0,0,0,0,-0.0677510395010701,0,0
X002129.SZ,0,0,0,0,0.0727946673989712,0.00574236395903892,0,0,0,0,0,0.160796128513254,0,0,0,0,0,0,0,0,0.257513060285714,0,0.0199227145024756,0,0,0,-0.0326058343677589,0,0,0,0,0.0462195381353168,0,0,0,0,0.0950470833605249,0.0866402040200582,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173411964662045,0.0166440798416754,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0347445583555861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394885843970836,0.00174832095233481,0,0,0,0,0,0,0,0,0,0,0,-0.0279923268633078,0,0,0.0353633842886278,0,-0.144359015923824,-0.0188921024290633,0.0165328620744517,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.269591029692976,0,0,0,0,0,0,0.0460851042573878,0,0.000386314046558344,0,0,0,0,2.16840434497101e-19,0.108302957092615,0,0,0,0,0,0,0,0,0,0,0,0.0225096281530346,0.0783358603527345,0,0.113160016917253,0,0.15353943026997,0,0,0,0,0,0.0240792418646603,0,0,0,0,0.0882934195207526,0,-0.00958192914168214,-0.0126028966474686,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023902023044541,0,0,0,0,0,0,0,0,0,0.0870632791069202,0,0,0,0,0,0,0,0,0,0,0,0.000972804465812573,0,0,0,0,0.035795666510678,0,0,0,0,0,0.101176380525839,0,0,0,-0.0158063212954085,0.0260418934171062,-0.070670814802436,0,0,0,0,0
X600372.SH,0,0,0,0,0.0531851938839786,0,0,0,0,0,0,0,0,-0.0384080631756485,0,0,0,0,0,0,0,0,0,0.10194673515801,0.081166776879717,0,0,0,0,0.16190633245242,0,0,0.133553020762634,0.00688902811857279,0,0,0,0.0608094763781114,0,0.00663350642463588,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297001869956116,0,0,0,-0.0627075733904316,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0429185086026356,0,0,0,0,0.0292347546920063,0,0,0,0.618654632818901,0,0,0,0,0,0,0,0,0.0682116455414101,0,0,0,0,-0.0407073205997864,0,0.0607276592877602,0,0,0,0,0,0,0,0,0,0,0,0.229866986688021,0,0,0,0,0,0.00370226273974051,-0.00974837801965353,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634568627934507,0,0,0,0,0,0,0,0,0.201619534584898,0,0,0,0,0,0,0,0,0.0219878370315801,0,0,0,0,0.0730499284952062,0,0.196840270887047,0.100723282781911,0,0,0,0,0,0,0,0,0,0.0242675145526359,-0.00452148990764013,0,0,0,0.098178099945131,0,0
X000661.SZ,0,0,0,0.120683655889034,0.220043296923274,0,0,0,0,0,-0.00742061612406325,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.305333984457834,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.164511879271301,0,0,-0.019083738393054,0,0,0,0,0,0,0,0,-0.0377579933563244,0,0,0,0,-0.151948888976704,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902834853903784,0,0.147517143679879,0,0,0.101743844338181,0,0,0.0235323687833654,0.0800247765197161,0,0,0,0,0,0,0,0,0.00747245566910142,0.198495326999707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00564463803273555,0,0,0,-0.0131810651047847,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191708171852112,0,0,0,0,0,0,0,0,0.0452779177259798,0,0,0.536090498388196,0,0.0379728498072436,0.122394934946828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156489935955046,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262566118168564,0,0,0,0,0,0.236831186790801,0,0,0,0,0,0.477506573200467,0.0172682369682908,0,0,0,0,0,0.0572471977917159,0,0,0,0,0,0,0,0,0.0815753371933391,0,0,0,-0.0105205203063078,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296382417951807,0,0,0,0,0,0,0.0599387821807111,0,0,0,0,0,0.00445153512894956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163001376998874,0,0.0781007485680048,0,0,0,0,0,0,0.0272533711862313,-0.0343603438512565,0,0,0,-0.0512489069395627,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764914060119406,0,0,-0.209323664217111,0,0,0,0,0,0,0,0.186787310177367,0,0,0,0,0.130087021692243,0,0,0,0.239018323358173,0,0,0,0,0.250468607065996,0,0,-0.205214481413239,0.123898352762401,0,0,0,0,0,0,0,0,-0.00909767225531466,-0.0144317040409299,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100629123284725,0,0,0,0,0,0.29510289946898,0.0469229195758587,0,0,0,0.0274195829049203,0,0,0,0.145083598119082,0,0,0,0,0.0672662423824337,0,0,0.0824173990909757,0,0,0.0474726107595919,0,0,0,0,0.150216974834294,0,0,0,0,0,0,0.0131552392034895,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.291195969342799,0,0,0,0,0,0,0.0847043529085861,0,0,0,0,0,0,0,0,0,0,0,0,0.115031457665009,0,0,0,0.0182148704250207,0,0,0,0.117925046807911,0,0.0261167436891051,0,0,0,0,0,0.17446914975075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.123819625120972,0,0.158306570482967,0,0,0,0.127268936559701,0,0,0,-0.0861501013232667,-0.142645281193395,0,0,0,0,0,0.107013834175834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194909770902717,0,0.0723830841463611,0,0,0,0,0.0599107488221815,0,0.153180486771494,0,0,0,-0.0145120737851375,0,-0.17644552848872,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0.0269571989524897,0,0,0,0,0,0,0,0,0,-0.0720430983375698,0,0,0,0,0,-0.20526197180259,0,0,0,0,0,0,0,0,0.0992265176621744,0,0,0,0,0,0,0,-0.00346072316040851,0.0587644942050429,0,0,0.0292507659747574,0,0.138370040294464,0,0,-0.157487552846643,0,0.00891661637355453,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.462490409463792,0,0,0.110874488474561,0,0,0,0,0,0,0,0,0,0,0,0,0.103230387160923,0,0,0,0,0,0,-0.0188393671506946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426006954137189,0,0,0,0.0521454344874222,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093915178301191,0,0,0.293950741205792,0,0,0,0.0581120687885124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146651513136567,0,0,0.180897246872333,0,0,0,0,0,0,0,-0.025614071089773,0,0.050361028694973,-0.0241113614535906,0,0,0,0.0293898597025033,0,0
X002007.SZ,0,0,0,0.230190994195905,0,0,0,0,0,0,0,0,0,-0.0248466408076656,0,0,0,0,0,0,0.0125638017789672,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276005211921198,0,0,0,0,0,0.109586048687554,0,0,0,0,-0.0596305681521562,0,0,0,-0.00641754963609741,0.383204920765397,0,0.030781112725452,-0.0296810314364377,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515182933126037,0,0,0,0.0540084656115116,0,0,0,0,0,0,0.0806373329720561,0,0.121028155635597,0,0,0,0,0,0,0.0671103746659544,0,0,0.0538876938644095,0,0,0.0891806444676709,0,0,0,0,0,0,0,0,0,0,0,0,0.00375230024117961,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0282566962653416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300102084657746,0,-0.036983377045756,0,0,0,0.144765447206371,0.0727026828398778,0,0.104060808639882,0,0,0,0,-0.00388294524675169,0.20384747502837,0,-0.00649299845198428,1.0842021724855e-19,-0.264187550503649,0,0,0.141155753250049,0,0
X002223.SZ,0,0,-0.0364667058026544,0.0241239966273361,0,0,0,0,0,0,0,0,0,0.0182354959415625,0,0.0979652581638096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130395460880102,0.0676786040769901,0,0,0,0,0,0,0,0.126371897614519,0,0,0,-0.0448428754128724,0.0174259388920083,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.0841972320237125,0.129837737177569,0,0,0,0,0,0,0,-0.021923268700135,0,0,0,0,0,0,0.0206539948832073,0,0,0,0.224617618780556,0,0,0,0.0725229198338658,0,0,0,0,0,0,0,0.0179307659173957,0.413340305748165,0,0,0,0,0,0.086659774911791,0,0,0,0,0.00869849007494775,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124920767475127,0,0,0,3.518009333595e-05,0,0,-0.0281375609885394,0,0,0,0,0,0,0,0,0,0,0,0,0.112001159202836,0.630276067576724,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.00836813976188804,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.143756736136839,0,0,0,0,0,0,0,0,0,0.015823205279243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576639769029931,0,0,0,0,0,0,0.0276235361302138,0,0.271923839988994,0,0,0,0,0,0,0.130465280872023,0,0,0.01382864459002,0,0,0.0326009499452076,-0.0527609263889165,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0200790312351975,0,0,0,0,0,0,-0.0577235902734026,0.0436872082381499,0,0,0.262180220539006,-0.0979687945357138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296546050775819,0,0,0,0,0,0,0,0,0,0,0,0.0027912100160293,-0.0915014253795083,-0.0792053321960664,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188779279536891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134564858939276,0,0,0,0.15200181679661,0,0,0,0,0,0,0,0,0,0.650338436908189,0,0,0,-2.12462247498549,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19847672400926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411894447198933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22217863199943,0,0,0,0,1.46323913520095,0,0
RealEstate_excess,0,0,-0.093708250482145,0,0.044870929121921,0,0,0,0,0.015091481990281,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0136672957389591,0,0.0119620938105936,-0.0825494386334867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677005778645648,-0.00221794677144093,-0.0066560750939497,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273420967391987,0,-0.0361206490150713,0,0,0,0,0,0,0,0,-0.158038349954258,0,0,0,0,0.154847906201116,0,0,0,0.0252267050488026,0,0,0,0,0,0,0,0,0,0,0,-0.0593157678926896,0,0,0.0187900627513996,0,0,0.0172212616286299,-0.00553797954470522,0.0412664229544846,0,0,-0.0147080757799762,0,0
MKvol,0,0,0,0,0,0.00169288213204815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000587143193667663,0,0,0,0,0.000457316824902084,0,0,0,0.00131948631901104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934961395573467,0,0,0.00185340451848696,-0.00165476569131586,0,0,0,-0.0115665546521394,0,0
CarbonVol_Shenzhen,0,-0.105118970142877,0,0,0,0,0,0,0,0,0,0,0,0,-0.163649257235631,0,0,0,0,0,-0.0394603466595909,0,0,-0.0789221326756894,0,0,0,0,0,0,0.132361562761617,-0.271912419267124,0,0.0620043193951979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11162680828938,0,0,-0.276623718134197,0.27813000079465,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216067033419588,0,0,0,0,0,0,0,0,0,0.00285626243595359,0,0,-0.00247971238481385,0,0,0,0,0,0,0,0,-0.00257660293892256,0.00572599271873634,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00574904210783081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00828596834547322,0.0114514041575806,0,0,0,0.0587774262830507,0,0
