,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X000625.SZ,X002008.SZ,X600809.SH,X600487.SH,X601877.SH,X002241.SZ,X000100.SZ,X600066.SH,X002456.SZ,X002508.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600867.SH,X300136.SZ,X600271.SH,X600522.SH,X000596.SZ,X600089.SH,X000157.SZ,X600177.SH,X002085.SZ,X600566.SH,X000661.SZ,X000981.SZ,X600498.SH,X600699.SH,X300142.SZ,X002179.SZ,X002180.SZ,X600118.SH,X600707.SH,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0.0259927619739047,0.653430096961954,0,0,0,0,0,0.00409781276238305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108887475701663,0,0,0.0256430245649432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X600703.SH,0,0,0.020327265846314,0,0,0,0,0,0,0,0,0,0,0.265516609905602,0.211554108000992,0,0,0,0,0,0,0.0982483256384226,0,0,0,0,0,0,0,0,0,0,0,0.147438912048624,0,0,0,0,0,0,0.181746086279611,0,0.291632472900536,0,0,0,0,0,0,0,0,-0.0264895010538782,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.35384705976795,0.167804516959768,0,0,0,0,-0.0796386090085645,0,0,-0.131839816019152,0,0,0.0232905583829675,0.0221592456498362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195872865505772,0,0,0,0,0,0.0507118040404146,0,0,0,0,0,0,-0.011577493070049,0,0,0,0,0,0,0
X002236.SZ,0,0,0.265844569181261,0,0,0,0,0.145356411266604,0,0,0.034319746356232,0.315420496300451,0,0,0,0,0,0,0,0,0.0904329344789204,0.0160114608242335,0,0,0,0.0613666493254462,0,0,0,0,0,0,0,-0.114074177185658,0,0,0,0,0,0,0,0,0,0,0,0,0.00610640619450157,0,0,0,0,0.0125828734828623,0.0106838327501727,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0521175109984398,0,0,0,0,0,0,0,0.127844289373835,0,0,0,0,0,0,0,0,0,0.0917833026556318,0,0.314212640111272,0,0,0,0,0,0.0351448063609581,0,0,0,0,0,0,0,0,0.0884765658040341,0,0.0343638440315899,0,0.0400796067472734,0,0,0,0,0,0,0,-0.0150792504460357,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0764329080506969,0,0.0796433971212617,0,0,0,0,-0.0223756083071238,0,0.146942398691601,0,0,0,0,0,0,0,0,0,0.117331745981687,0,0.0731941099726553,0,0,0,0,-0.0541902802235698,0,0,0,0,0,0,0,0,0.193748898869361,0,0,0,0,0,0,0.0459956008333724,0,-0.0348596954585678,0.0494649157177904,0.0178588346606978,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0647548034934758,0,0,0,0,0,0,0.186594890356534,0,0,0,0,0,0,0,0,0.13396338099408,0,0,0.0315798345741827,0,0,0,0.0970780460473246,0,0.118458564978668,0.073385132531353,0,0,0,0,0,0,0,0,-0.0789497953602578,0,-0.0810169844633743,0,0,0,-0.120822094834633,0,0,0,0,-0.00840065145188684,0.00724632395490791,0,0,0,0,0,0
X000625.SZ,-0.0167242796456407,0,0,-0.0967888048833838,0,0,0,0,-0.0438772903059826,0,0,0.0853252118191257,0,0,0,0,0,0,0.0230781934407177,0,0,0,0,0,0,0,0.0179400533387655,0,0.204284607798486,0,0.0193821250970597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160391846962306,0,0,-0.182428509524084,0,-0.00551790320536831,0.0226190794742759,0,0,0,0,0,0
X002008.SZ,0,0,0.288843032769265,0,0,0,0,0,0,0.0663195852620081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358075103990789,0,0,0,0,0,0.211036546631654,0,0,0.122917043658713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6940658945086e-21,-0.0102074212416161,-0.0987286568599762,0,0,0,0,0
X600809.SH,0.0753637863960763,0,0,0.176942565935648,0,0.192478643898735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146508080225561,0,0,0,0,0,0,0,-0.0220135571606813,0,0,0.10198378356158,0,0,0,0,0,0,0,0.0566087343740368,0,0,0,0,0,0,0,0,-0.00417865722385384,0.00811277057500262,0,0,0,0,0,0
X600487.SH,0,0,0.142373157581772,0,0,0,0,0,0.236925021009282,0,0,0,0,0.0428598415868631,0,0.0692030533804873,0,0,0.0842427362503832,0,0,0.190014159118158,0,0.255318357123645,0.147113040584928,0,0,0,0.052177174804143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01191452732326,0,0,0,0,0,0,0
X601877.SH,0,-0.16534068780109,0,0,0,0,0,0,0,0,0,0.0840847004576355,0,0,0,0,0,0,0,0,0.27296800707366,0,0,0,0,0,0,0,0,0,0,0.0701203340745027,0,0,0,0.110317635698918,0,0,0,0,0,0,0.266293923832454,0,0.0851184141945635,0,0,0,0,0,0,0.00650900505875457,0.00498185400269093,0,0,0,0,0,0
X002241.SZ,0,0,0.0554174763638128,0,0,0,0,0,0.100094192857515,0,0,0,0,0,0.0874620033155386,-0.0468354408257288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180030785427449,0,0,0,0,0,0,0,0,0,0,0.125556002080075,0,0.138787908574335,0,0,-0.0618830816940721,0,0,0.023999049219824,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.164235909672755,0,0,0.0209329420195681,0,0,0,0,0,0.0618091806770043,0,0,0,0.185896712685176,0.081470672638712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108443800241402,0.037916066401406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174191817209154,0,0,0,0,0,0
X600066.SH,0,0,0.0704625249820551,0,0,0,0,0,-0.120691585299566,0,0,0,0,0,-0.0108266385197316,0,0.122648253053368,0,0,0,0.167425334640355,0.00792847599180933,0,0,0,0,0,-0.0777105584773049,0.253027644642344,0,-0.187014562322281,0,0,0,0,0,0,0,0,0,0,0,0,0.173253902494088,0,1.73472347597681e-18,0,0,0,-0.040336450407196,0,-0.0247620708916476,0.0427661329408962,0,0,0,0,0,0
X002456.SZ,0,0,0.208526260489118,0,0,0,0,0,0,-0.0453435805017158,-0.182639674115537,0,0,0,0.51104623708361,0,0.0262979147128622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417249897177072,-0.247585735491433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119962733961065,0,0,0,0,0,0
X002508.SZ,0,0,0.0535453848681408,0,0,0.0588053098212807,0,0.0846432179318427,0,0.323968280472642,0,0,0,0,0,0,0,0,0,0,0,0.124571931355495,0,0,0,0,0,0.0181979574707693,0,0,0,0.057005810653462,0.0106933792622352,-0.145674531186877,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227783859091073,0,0,0,0,0,0,0
X300003.SZ,0,0.0123098945743947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.23079736901008,0,0,0.0260997228400947,0,0,0,0,0,0,0.134037843491275,0,0,0,0,0.0870579625055224,0,0,0,0,0,0.0456235430179377,-0.0331955610391554,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.00250672469632241,0,0,0,0,0,0,0.0998477586369977,0,0,0.113784938264683,0,0,0.197841802084565,0,0,0.0610635839346533,0,0,0,0,0.141418488480034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788360813336789,0,0,0,0,-0.0105646064828449,0.0175955405228537,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0888151636711041,0,0,0,0,0.0470113706332392,0.186855543721353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444539863625035,0,0,0,0,0,0,0,0,0,0,-0.000645596379302251,-0.030923427915322,0,0,0,0,0,0
X600867.SH,0,0.00197150848982394,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.101170267744621,0,0,0,0,0,0,0,0,0.112120537507407,0,0,0,0,0,0,0,0,0,0,0,0,0.225197084012318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507234010601008,0,-0.0173465675085097,0.019102324356405,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0203130228951471,0.0725111976413053,0.20631515599983,0,0,0,0,0,0,0,0,0,0.0959240393128293,0,0,0,0.377653540878598,0,0,0,0,0,0,0.0770888997138996,0,0.075105235512637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402578362885035,-0.112245539376405,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.133760160859645,0,0,0,0,0,0,0,0,0,-0.192283538937521,0,0,0,0.0637069772750819,0,0,0.0897554201573371,0,0,0,0,0,0,0,0.0119244350892231,0,-0.00689941106088538,0,0,0,0,0,0,0,0,0,0,0.211088182380027,0.155714024074601,0,0,0,0,3.46944695195361e-18,0,0,0.0124306642506343,-0.0282320622512898,-0.00421722904614502,0,0,0,0,0
X600522.SH,0.166850218066444,0,0,0,0,0,0,0,0,0,0,0.208936251296447,0,0,0,0,0,0,0.110525917898213,0,0,0.233528948229075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177680340337335,0,0,0.1026175316601,0.0606379658192668,0,0,0,0,0,0.00215407855222613,0,0,0,0,0,0
X000596.SZ,0.125512129372003,0,0,0.158138437441406,0,0,0,0,0,0,0.0111589940656117,3.46944695195361e-18,0,0,0,0,0,0,0,0.160490775538806,0,0,0,0,0,0,0,0,0,0,0,0.230847523542379,0,0,0,0,0,0,0,0,0.0626547598536822,0,0,0,0,0,0,0,0,0,0,-0.0342613353230252,0.0481223038760802,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0108472455454465,0,0,0,0.161109817902862,0,0,0,0,0,0.130630982140897,0.00531762236031681,0,0,0,0,0,0,0,0,0,0,0.0370719208749397,0,0,0,0,0,0,0,0,0.0228765558598085,0,0,0,0.0308646919010912,0,0,0,0,-0.00487867223159686,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-0.0352946256009056,0,0,0.0321470816929449,0,0,0,0.0904762749005807,0.238518063697456,0,0,0.0156876055332509,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.00457032284947374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113313312533443,0,0,-0.0017367834231528,0.0126487709261617,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711220402149535,0,0,0,0,0,0,0,0.00201264575124828,0,0,0,0,0.00986329951009584,0,0,0.036589821014147,0,0,0,0,0,0,0,0,0,0,0.0114728124658299,0.0322461326295928,0,0,0,0,0,0,0,0.000715132998759929,0.00432852858118505,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.0169146368964687,0,0,0,0,0,0,-0.0636672600058603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821144230764377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102187591405127,-0.0236746594174003,0,0,0,0,0,0
X600566.SH,0,-0.0368001759959883,0,0,0,0,0,0,0,0,0,0.203369689568946,0,0,0,0,0,0,-0.068204007554041,0,0,0,0,0,-0.0753657531584952,0,0,0,0,0,0,0.0225416599544862,0,0,0,0,0,0,0,0,0,0,0.062502167462695,0,0.0540489231305629,0,-0.0616304422937429,0,0,0,0,-0.0447542451540796,0.06854240010917,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0363167047953236,0.11173453003702,0,0,0,0,0.083794748483223,0.070217774053,0,0,0,0,0,0,0,0,0,0,0.188552499376236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105316641909291,0,0,0,0,0,0,0,0,0,0.0136353994809877,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0.0712659084838791,0,0,0.00443583963055423,0,0,-0.0137242608800277,0,0,0,0,0,0,0,0,0,0.0015741500528695,0,0,0,0,-0.0668707687721294,0,0.145705340589365,0,0,0,0,0,0,0,0,0,0,0,-0.0314532295774334,0,0,0,0,0,0,0,0,0,0,-0.0148529795441574,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.151838717595066,0,0,0,0,0,0,0.379494207740212,0,0,0,0,0,0.338430238980528,0,0,0,0,0,0.185624722617821,0,0,0,0,0.143042026706201,0,0,0,0,0,0,0,0,0,0,0,0.0121562312160588,0,0,0,0,0,0,-0.0114511604053362,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.0452439299267679,0,0.0385358671040762,0,0.224569518872282,0,0,0,0,-0.0654427692667865,0,0.112934229249749,3.46944695195361e-18,0,0.015496604466577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142694675805406,0,0,0,0,0,0,0,-0.000884842698559565,0,0,0,0,0,0
X300142.SZ,0,0.376411472497149,0,0.0794827110721298,0,0,0,0,0,0,0,0,0,0,0.0369165327201114,0,0,0,0,0,0,0.117385295951827,0.154621350956696,0.0104920665510152,0.0550433360565122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530314069473118,0,0,0,0,0,0,0,0.0293391232948811,-0.0292143202866547,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.16923996879403,0,0.17988960887312,0,0,0,0,-0.0602635637039833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324280450238996,0,0,0,0,0,0,0,0,0,0,0,0.223095868882763,0.050736852850996,0,0,0,-0.0253100239311816,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.153638639445351,0,0,0,0.0344835120218954,0,0,0,0,0.153346978166354,-0.155352205203268,0,0,0,0,0,0,0,0,0,0,0,0,0.080723494185772,0,0,0,0,0,0,0,0,0,0,0,0.320863435845395,0,0,0,-0.0437600888443636,0,-0.0128380527380536,0.022657247118291,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0274334830229651,0,0,0,0,0,0,0,0,0.0199771406846971,0,0,0,0,0,0,0,0.00712987907329295,0,0,0,0.161190806875923,0.047311231464203,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.121720279415463,0,0.0265345255236351,0,0,0.00685810101780732,0,0,-0.00931541009110234,0.00750550691982738,0,0,0,0,0,0
X600707.SH,0.0126831729929476,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395211733173858,0,0.0460404890862966,0,0,0,0,0.0512970004535317,0.0766510826187403,0,0,0,0,0,0,0,0,0,0,0.0973530784818039,0,0,0,0,0,0,0,0,0,0,0.0538194292836589,0,0.0870045022321624,0,0,0,0,0,-0.0642250579339038,0.0956172068772629,0,0,0,0,0,0
X600201.SH,0,-0.161934176839842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833428987524227,0,0,0.138193182619782,0,0,0,-0.0115636941615215,0,0,-0.0821693409550549,0,0,0,0,0,0,0,0,0.0787788062229764,0,0,0,0,0,0.00590180728726687,0,0,0,-0.0228643897577736,0,0,0,0,0,0,0.00569563667944786,-0.0179244421797615,-0.24408251358615,0,0,0,0,0
Change_TY3M,0,0,0,-0.0575736117195929,0,0,0,-0.0176696107438437,0.0415483794497125,0,0,0,0,0,0,0,0,0,0,-0.0185995443008582,0,0.00218793046685018,0.0189393944762711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160585400516315,-0.0954131697235572,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.493158129624112,0,0,0,0,0,0,0,-1.29563462243202,0,0.46481169433698,0,0,0,-0.152894086775093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.408530448616908,0,0,0,0,0,0,1.35011862653185,0,0,0,6.00413275870933,0,0
TED,0,0,0,0,0.0214009896846079,0,0,0,0,0.0884542124044392,0,0,0,0,0,0,-0.0842367220380478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319991674804102,0,0,0,0,-0.918010376054027,0,0
RealEstate_excess,0.182835202330776,0,0,0,0.0331751734578112,0,0,0,-0.0333327428439527,0,0.0345816936299698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134599557372545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246582622739882,0,0,0,0,0,0
MKreturn,0,0.0103331963365351,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273964016125207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723310284972425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000548463551612158,0.014989003449365,0,0,0,0,0,0
MKvol,0.0016925715224584,0,0,0,0,-0.00147972975694413,0,0,0,0,0.00195121242665346,0,0,0,0,0,0,0,0,0,1.35212580275538e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00280918114094906,0.00584634996701422,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0298249177337072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136577572635262,0,0,0,0,0,0,-0.000732990740386555,0,-0.00812521335931933,0,0,0,0,0,0,0,-0.0274751585424849,0,0,0,0,0,-0.0205519483822942,0,0,0.0467768688729732,-0.0654741795521303,0,0,0,0,0,0
CarbonVol_Guangdong,0.0197609373399752,0,0.00744403885088023,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00335850813386154,0.00816359899067163,0,-0.01865454163944,0,0,0,0,0.00948220178682839,0,0,0,0.0222536942160189,0,0,0,0,0,-0.0186060495871972,0,0,0,0,0,0.0151062075122444,0,0,0,0,0,0,0,0,0,0,0,-0.0156936083209588,0.0349927406469902,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107177007187774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00645725390201314,0,0,0.00586486136795671,-0.0292548630454402,0,0,0,0,0,0
