,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X000100.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600066.SH,X600271.SH,X600089.SH,X600118.SH,X000581.SZ,X000550.SZ,X601877.SH,X002475.SZ,X002236.SZ,X600582.SH,X000800.SZ,X600177.SH,X000568.SZ,X600060.SH,X000623.SZ,X300124.SZ,X000559.SZ,X002129.SZ,X002294.SZ,X000977.SZ,X000050.SZ,X300146.SZ,X300003.SZ,X600839.SH,X002456.SZ,X000400.SZ,X002292.SZ,X002465.SZ,X000869.SZ,X002007.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.168639685423362,0,0,0,0.126260418223113,0.073483783047827,0,0,0,0,0,0.137483633061599,0,0,0.115625130019316,0,0.154044381081918,0,0,0.0668443653889251,0,0,0,0,0.040831341802939,0.0599188648108383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019327337990429,0,0,0,0,0,0
X600519.SH,0,0,0.0530712979993673,0,0,-0.0964171721285665,0.0699357462239977,0.148930346161214,0,0,0,0,0.170727640426754,0,0,0,0,0,0,0,0,0,0,0.0277935462789288,0,0.104061910393869,-0.0634301399825094,0,0,0,0,0.0191467151474295,0.0403342151527192,0.0123279216374077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00431449052440377,0,0,0,0,0,0
X000651.SZ,0,0,0,0.193954750498548,0,0.259142908903879,0,0,0,0.0140235498760326,0,0,0,0.127676337009796,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634939136143366,0,0,0,0,0,0,0,0,0,0,0,0.0363589058070451,0,0.231005171042702,0,0,0,-0.00568380617255514,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.143133078734293,0,0,0,0,0.0663764397976154,0.214047461862875,0,0,0,0,0.0243956921828911,0,0.10463958419008,0,0,0,0,0,0,0.0833779010008814,0.100819845920704,0.0297360896001044,0,0.0793057328005188,0,0,0,0,0,0,0,0,0.124183118204856,0,0,0,0.0760895324240957,0,0,0,0,0,0.00185291073012861,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.235014859731091,0.0201677464219117,0,0,0.112979921986788,0,0,0,0,0,0,0,0,0,0.00698166295420488,0,0,0,0,0.0896213302611507,0,0,0.25836596664502,0,0.00872049041825191,-0.0689176091369678,0,0.00909804386504883,0,0,0,0,0,0,0,0,0,0,0,0.11184906073875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.267206972546818,0,0,0.0646167563112277,0.111735013057854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0322220875301502,0,0,0,0,1.73472347597681e-18,0,0,0,0.138433919277045,0,0,0,0,0,0,0,0,0,0,0,0,0.0175637174269745,0,0,0,0,-0.0198821546443202,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.421473801322987,0.0407173850702984,0,0,0.0701418830072034,0,0,0,0,0,0,0,0.113015386102439,-0.0623865006609846,0,-0.0240233181952121,0,0,0,0,0,0,0,0.0741900575676624,0,0,0,0,0,0,0,0,0,0,-0.0794575145261853,0,0,0,0,0,0.353840681879779,0,0,0,0,-0.00626383882289392,0,0,0,0,0,0
X000858.SZ,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0807544953371166,0.103754175998432,0,0,0.075156951399667,0.147362936306254,0,0.131792091102167,0,0,0,0,0,0,0,0.0528519211942529,0,0,0,0,0,0.0472764276719969,0,0.0321638279376235,0,0,0,0,0,0,-0.00904912737345969,0.0305893883847446,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121672694793837,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.00629736724520391,0.0791197296469066,0,0,0.192634291784029,0,0,0,0,0.0418094647800823,0,0,-4.33680868994202e-19,0,0.00185311022668167,0,0,0,0,0,0.0105851475462504,0.0648721807858783,0,0.0462554912645464,0.12343058422607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00639435958484757,0,0,0,0,0,0
X000100.SZ,0,0,0,0.154232844960134,0,0,0,0.0694787559564869,0,0,0.0939594641729712,0,0.0525264629337981,0.0728131299130873,0,0,0,0,0,0.00127901850920302,0,0,0,0,0.0371842801097434,0,0,0,0,0,0.0360568308952054,0,0.229682480269394,0.0109361131071788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155744976695506,0,0,0,0,0,0
X600031.SH,0.0912734996823131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800763263469808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816519891859227,0,-0.0079330580443693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013778421073538,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.249955495574739,0,0,0,-0.0839623677184196,0,0,0,0,0,0,0,0,0,0.0416671642085509,0.0333159767316497,0.0292234602761758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.0168562107143067,0.00709268099977378,0.0237611438320404,0,0,0,0,0.202960310483786,0.0230700119483803,0.167827628262878,0,0,0,0.132433060470856,0,0,0.0181119959294512,0,0,0,0,0,0,0,0.11014836186821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000637555134151456,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0851904267585534,0,0,0,0,0,0,0.623930085442703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880045958980381,0,0.0154855418537043,0,0,0,0,0,0,0,0,0,0,0,0.00159763339495981,0,0,0,0,0,0.0064625826493468,0,0,0,0,0,0
