,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X003816.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X000596.SZ,X002371.SZ,X002007.SZ,X000100.SZ,X002241.SZ,X300142.SZ,X300014.SZ,X300003.SZ,X600183.SH,X600741.SH,X300124.SZ,X000977.SZ,X601877.SH,X000157.SZ,X002129.SZ,X000625.SZ,X600584.SH,X000800.SZ,X002236.SZ,X002414.SZ,X002049.SZ,X002463.SZ,X000066.SZ,X002179.SZ,X002456.SZ,X600118.SH,X300136.SZ,X600522.SH,X002185.SZ,X002074.SZ,X000021.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01490939113481,0,0,0,0,0,0.0256587231425935,0.0849027497803542,0,0,0,0.0821054055383556,0,0.0137966377107243,0,0,0,0,0,0,0,0,0.00651001790147855,-0.0161213846739894,0,0,0,0,0,0
X000661.SZ,0,0.0793133384494601,0.291842149168623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702864449555306,0,0,0,0,0.0626287426245407,0,0,0,0,0,0,0,0.220436264949328,0,0,0,0.022473824479305,0,0,0,0,0,0.0874280917267404,0,0,-0.00820059124682595,0,0,0,0,0.0131106161471197,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0105803955543591,0,0,0,0,0,0,0,0,0,0,0.169185196927587,0,0,0,0,0.380533393786672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100080207582183,0,0,0,0.0396999853837114,0,0,0,0,0,0,0,0,0,0,0.00977936166637656,-8.67361737988404e-19,0,0,0,0,0,0
X000568.SZ,0,0.578980112400421,0,0,0,0,0,0,0,0,0,0,0,0,0.254400248798053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271622374651266,0.0208532869585892,0,0.00156139779562071,-0.0117342834474021,0,0,0,0,0,0
X600809.SH,0,0,0.127774420453019,0,0,0,0,0,0,0,0,0,0,0.65067615823166,0,0,0,0,0,0,0.0679498656487288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204555431897164,0,-0.00099800279675318,-0.0437826045879911,0,0,0,0,0,0
X600690.SH,0,0.0533697860850994,0,0.135610613510471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178120371435589,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11913204795619,0,0,0,0,0,0,0,0,0,0,0,0,0.0108473287166869,-0.0200346433983385,0,0,0,0,0,0
X000338.SZ,0,0.00232662780091847,0,0,0,0,0,0,0,0,0,0,0,0.142733258229381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604609552703901,0,0,0,0,0.00202129857117334,0,0,0,0,0,0,0,0.147081962710018,0,0.0768671400398086,0.0159814783363994,0,0.0270743758310001,0,0,0,0,0,0.0102569936877574,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101277608678529,0,0.198222186538665,0,0,0,0,0,0,0,0,0,0,0.259681036166705,0,0.248018106998527,0,0,0.110678528414605,0,0,0.0565086785635617,0,0,0,0,0,0,0,0,0,0,-0.00328386568046443,0,0,0,0,0,0,0
X000596.SZ,0,0.200092914557225,0,0.10766346837728,0,0.0278188586311779,0.119321150925189,0,0,0,0,0,0,0.146995866178257,0.15691961444815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223494931112968,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0139962807163509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462881777404819,-0.0266098414658765,0,0,0,0,0,0,0,0,0,0,0.111050971521076,0.186450586355934,0.00214072157668938,0,-0.176675012197428,0.0150634270000267,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.320417288883891,0,0,0,0,0,0,0,0,0,0,0,0.0648857820967971,0,0,0,0,0,0.118122216263633,0,0,0,0,0,-0.0156459496014979,0,0,0,0,0,-0.265870261635723,0,0.0217687465137982,0,0,0,0,0,0,0,0,0.0272267086259579,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.237444367227898,0,0,0,0,0.0273242343197846,0,0,0,0,0.16046626380349,0,0.0862807440927205,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.147840981233044,0,0,0.0175023183698847,0,0,0,0,0,0.0256410945116527,-0.00943669287423295,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.11320956320573,0,0,0,0,0,0,0,0,0,0,0,0.0498557811620401,0,0,0,0.191092341749818,0,0,0.270986546539071,0,0,0,0,0,0,0,0,0,0.073109036365646,0,0,0,0,0,0,0,0.220324002775295,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.00375763813633971,0.0397113829723079,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.363808839471405,0,0,0.0375461590370337,0,0.194909443445034,0,0.0340638289490051,0,0,0,0,0.0572322364584385,0,0,0,0,0,0,0,0.0411318496872634,0,0,0,0,0,0,0,0,0,0,0,0.0181514520630455,0,0,0,0,0.00912288625416844,-4.33680868994202e-19,0,0,0.0990052533626028,0,-0.00952705881206565,-0.00423516677186576,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0756250981360595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538116837652711,0,0,0,0,0,0,0,0,0,0,0,0.12403648678916,0.0221638245655123,0,0,0,0.302166744906107,0,0,0,0.198396320566884,0,0,0.0664940704130721,0,0.0177771872560881,0.0300215482084841,0,0,0,0.0166409765954873,0,0,0,0,0,0
X300003.SZ,0,0,0.282753450366835,0,0,0,0,0,0,0,0,0.043699778071953,0,0,0,0,0,0,0.0945133303765994,0,0,0,0,0,0,0,0,-0.0838779325087803,0,0,0,0,0,0,-0.0436236474601937,0,0,0.115426202966203,0,0,0.159550395388754,0,0,0.0145193669906878,0,0,0,0,0,0,-0.0804361579170673,0.0193095708887463,0.0176151186660025,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.150567062529252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104368018655404,0,0.00793377651660228,0,0,0,0,0,0,0,0,0,0.160194930555533,0,0,0,0,0.376874964590429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.299144946490789,0,0,0,0,0,0,0,0,0,0,0,0.0563987062940484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279790265037324,0,0,0,0.0297768469100051,0,0,0,0,0.0060413836733801,0,0.0946966836648662,0,0.046255144872431,0,-0.0151925127119228,-0.0188921013022981,0,0,0,0,0,0
X300124.SZ,0,0.0514480689854174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607442825160609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112109881565625,0,2.16840434497101e-19,0,0.0351969954673003,0,0,0.0180047243241309,0,0,0,0.0224128652011806,0.0149784763061343,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.363333233371294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128589071970366,0,0,0,0,0,0,0,0,0,0.307349581177027,0,0,0,0.178781311477911,0,0,0,0,0,0,0,0,0,0,0,0,0.0349682992531233,0.0191930421489496,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0490844359564175,0,0,0,0,0,0,0,0,0,0,0,0.163187979576859,0,0,0,0,0,0,0,0,0,0.0708333290275273,0,0.0231805803897001,0,0,0,0,0,0,0,0,0.0685702553332081,0.124759308479095,0,0,0,0,0,0,0,0.00861082101746009,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231445603797631,0.0577412860475116,0,0.0420113279337299,0.0649467848798468,0,0,0,0,0,0,0,0.107938229138713,0,0,0,0,0.0651995262582241,0,0,0,0.0519322255137004,0,0,0,0,0.0451071777002966,0,0,0,0.0222068406729391,0.0464028070193633,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334399989109937,0,0.0472159427180994,0,0,0.163567269939548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129698323670867,0.0584328118540277,0,0,0,0.000649096609067406,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.113048495337001,0,0.0508494451021123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116786569200042,0,0,0.172362465056745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0373220528765067,0,0,0.032863717478391,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151404860856295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16530447845354,0,0,0,0.341757380211048,0,0,0,0,0.018450278386437,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024988607449548,0,0.108156058021855,0,0,0,0.0305967018790201,0,0,0,0,0.0492472926232666,0,0,0,0,0,0,0,0,0.0547996462101589,0,0,0,0,0,0,0,0,0.0328606069602004,0.105298066362571,0,0,0.0283970067168706,0,0,0,0,0.002653466895538,0.037571034818454,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.296412076815476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202663981625782,0,0.22484082846367,0,0,0,0,0,0,0,0.0044732188815724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142481117512327,0,0.0207137346322465,0,0,0.0854923648180268,0.103240443857155,-0.0182854918938812,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29253914010884,0,0,0,0.0730963726135637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130395904464023,0,0.0410615262712575,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0651619250247031,0,0,0,0,0,0,0,0,0,0,0,0.322869756037672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107776532687653,0,0,0,0,0,0.168253251620185,0,0,0.0232547927006878,0,0.00493308327100317,0,0,0,0,0,0,0.00525628869020333,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398659698869512,0,0,0,0.037690283684202,0,0,0,0.00882456689029347,0,0,0.0947595260243661,0,0.311348932954369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629815134620089,0,0,0.0968999015007209,0.0620399999896153,0,0.0343207055562048,0,0,0.0181430645130267,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220867975027821,0,0.0235172257989154,0,0.160461588575988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145230072364086,0,0,0,0.0298802193905885,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0492287956775656,0,0,0,0,0,0,0,0,0,0,0,0,0.0289994377076862,0.0644479304603064,0,0.107803924564016,-0.0389388517730042,0,0,0,0,0,0,-0.0301430323558815,0,0.0760658567444415,0.0623763831066928,0,0,0,0,0,-0.0183214059126979,0,0,0,0,0.0962304522440554,0,0,0.0541794050821315,0,0,0,0,0.00737886723623201,0.0353543736176463,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283063157772526,0.0340409656705816,0,0,0,0,0,0,0,0,0,0.140152389296233,0,0,0,0,0,0,0,0,0,0,0,0.20056438105106,0.100705871208527,0.144467292060127,0,0,0,0,0.00158235673321989,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.125375055233879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557588969178496,0.00185704715558984,0,0,0,0,0,0,0,0,0,0,0,0.200590194566987,0,0,0,0,0,0,0,0.262194492138198,0.152483203641588,0,0,-0.0060251318012848,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.128974115167685,0,0.141146300835123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885448244819125,0.0359047582277123,0,0,0,0,0,0,0,0.246097563830794,0,0,0,0.131841097362426,0,0.0629216839160526,0,0,0.0170864495011671,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0319305198044769,0,0,0,0,0,0,0,0,0,0,0,0.0220129137949327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145548698579745,0,0,0,0,0,0,0,0,0,0.044610361382143,0,0,0,0,0.133331785043949,0,0.176558982830373,-0.00312556637203748,0.0134887781938312,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402536698388551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171828784541019,0,0.347351152872272,0,0,0,0,0.0987104555201398,0,0,0,0,0.14173656105969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461072359508424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214837185454108,0,0.0299647940334334,0,0,0,-0.0389219698495528,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168901067928334,0,0,0,0.514568633334787,0,0,0,0,0,-0.0132502726537794,0,0,0,0,0,0.130523659085877,0.224754507732325,-0.177943744332553,0,0,0,0.0384296332436126,0,0,0,0,0,0,0,0,0,0,0.108858361106371,-0.0221396083938732,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.312925303865977,0,-0.0149725196187758,0.444286205959132,-0.121392684967735,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.155132327805268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337429048026044,0.0410240795930689,0,0.156465670681107,0,0,0,0,0,0.230807070232917,0,0,0,0,0,0.0312491753810923,0.0388208919071829,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179103046742118,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0843181437951537,0,0,0,0.259960413895523,0,0,0,0,0,0,0,0,0,-0.0963989549022349,-0.0578670830619502,-0.122461909248591,0,-0.0699333304542704,0,0,0,-0.0287592240974504,-0.101062098670396,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43470158507381,0,0,-0.589239472217651,0,0,0,0,0,1.40600133551539,-0.598639440310782,-0.467981148003077,0,0,0,0,0,0,0,0,0,0,0,-1.26764422575299,0,0,0,-0.26413419475538,-0.215154006118543,0,-0.546702855620269,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269378206393018,0,0,0.335973209163218,0,0,0,0,0,0,0.160626130317576,0,-0.657309343344118,0,0,-1.13395630404839,-0.130731096568932,0,0,0,0,2.78907791493185,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0244863574716151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482901773704813,0,0,0,0,-0.00231780237507385,-0.0107144863996835,0.0609128794745915,0,0,0,-0.00320899552185461,0,0,0,0,0,0,0,0,0,0,0,0.0826066388128786,0,-0.0367206250661092,0,0,0,0.00944356912802461,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0678460476215955,0,0,-0.0610327847914607,0,-0.0212328155275439,0,0,0,0,0,0,0,0,0,0,0,-0.0135802637060937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678822521767468,0,0,0,0,-0.0938910144965564,0,0,0.0207218842933312,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105733640182272,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127664214135987,-0.0277554413570363,0,0,0,0,0,0,-0.0124063946403453,0.0442518474744154,0,0.0460555359419768,-0.0330130943289985,-0.0259789111107373,0,0,0,0,0,0,0,0,0,0,0,0,0.0139868120329107,0,0,0,0,0,0,0,0.0235809342082147,0,0,0,0.126480716899619,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182454935561079,0,0,0.00644253126776461,0,0,0,-0.00499052687996249,-0.00323706959603143,0.0162871239298107,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193005700300972,0,0,0.00208676757335812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00679924596911356,0,0.00265888609969441,0,0,0.00156883076517481,0,0,-0.00380203711478078,0,0.00470088116809678,0.00196853565294688,0,0,0,0,0,0
